u,view_errors,r_mean,beat_cv,N_beats,cell,axis,t_warn,t_adj,value,mcse,n
base,False,0.53,0.2,3,19,SL,2.0,5.0,0.19597,0.0012552520029858547,100000
base,False,0.53,0.2,3,19,AP,2.0,6.0,0.35547,0.0015136415662236552,100000
base,False,0.53,0.2,3,19,SL,2.0,6.0,0.19767,0.0012593513056331819,100000
base,False,0.53,0.2,3,19,AP,3.0,4.0,0.12568,0.0010482582582550923,100000
base,False,0.53,0.2,3,19,SL,3.0,4.0,0.05302,0.0007085822436386619,100000
base,False,0.53,0.2,3,19,AP,3.0,5.0,0.17582,0.001203774595179679,100000
base,False,0.53,0.2,3,19,SL,3.0,5.0,0.0648,0.0007784661842366693,100000
base,False,0.53,0.2,3,19,AP,3.0,6.0,0.19625,0.0012559296855317976,100000
base,False,0.53,0.2,3,19,SL,3.0,6.0,0.06753,0.0007935344926340631,100000
base,False,0.53,0.2,3,19,AP,4.0,5.0,0.06598,0.0007850263664361854,100000
base,False,0.53,0.2,3,19,SL,4.0,5.0,0.01581,0.0003944622149205168,100000
base,False,0.53,0.2,3,19,AP,4.0,6.0,0.09414,0.000923459042946681,100000
base,False,0.53,0.2,3,19,SL,4.0,6.0,0.02001,0.0004428272789700291,100000
base,False,0.53,0.2,5,20,AP,2.0,4.0,0.26703,0.0013990174377040481,100000
base,False,0.53,0.2,5,20,SL,2.0,4.0,0.13332,0.001074922218581419,100000
base,False,0.53,0.2,5,20,AP,2.0,5.0,0.2889,0.0014333066315342297,100000
base,False,0.53,0.2,5,20,SL,2.0,5.0,0.13641,0.0010853677344568522,100000
base,False,0.53,0.2,5,20,AP,2.0,6.0,0.29583,0.0014433108157981772,100000
base,False,0.53,0.2,5,20,SL,2.0,6.0,0.13711,0.00108770790150665,100000
base,False,0.53,0.2,5,20,AP,3.0,4.0,0.09928,0.0009456398976354582,100000
base,False,0.53,0.2,5,20,SL,3.0,4.0,0.02931,0.0005333940747702397,100000
base,False,0.53,0.2,5,20,AP,3.0,5.0,0.13341,0.001075229147205376,100000
base,False,0.53,0.2,5,20,SL,3.0,5.0,0.03507,0.0005817224002907228,100000
base,False,0.53,0.2,5,20,AP,3.0,6.0,0.1448,0.0011128025880631299,100000
base,False,0.53,0.2,5,20,SL,3.0,6.0,0.03635,0.0005918502977949745,100000
base,False,0.53,0.2,5,20,AP,4.0,5.0,0.04523,0.0006571472217091083,100000
base,False,0.53,0.2,5,20,SL,4.0,5.0,0.00782,0.0002785470804011415,100000
base,False,0.53,0.2,5,20,AP,4.0,6.0,0.06135,0.0007588555692620302,100000
base,False,0.53,0.2,5,20,SL,4.0,6.0,0.00957,0.00030787034771150013,100000
base,False,0.53,0.2,7,21,AP,2.0,4.0,0.23332,0.0013374669251985261,100000
base,False,0.53,0.2,7,21,SL,2.0,4.0,0.0963,0.0009328789310516129,100000
base,False,0.53,0.2,7,21,AP,2.0,5.0,0.24829,0.001366170106172727,100000
base,False,0.53,0.2,7,21,SL,2.0,5.0,0.09791,0.0009398065327502252,100000
base,False,0.53,0.2,7,21,AP,2.0,6.0,0.25304,0.001374811835852456,100000
base,False,0.53,0.2,7,21,SL,2.0,6.0,0.09828,0.0009413874951368326,100000
base,False,0.53,0.2,7,21,AP,3.0,4.0,0.07924,0.0008541722449248747,100000
base,False,0.53,0.2,7,21,SL,3.0,4.0,0.01807,0.0004212300452246967,100000
base,False,0.53,0.2,7,21,AP,3.0,5.0,0.1029,0.0009607892068502851,100000
base,False,0.53,0.2,7,21,SL,3.0,5.0,0.02111,0.00045458077280061024,100000
base,False,0.53,0.2,7,21,AP,3.0,6.0,0.11078,0.0009925109148014445,100000
base,False,0.53,0.2,7,21,SL,3.0,6.0,0.02169,0.0004606467616297764,100000
base,False,0.53,0.2,7,21,AP,4.0,5.0,0.03208,0.0005572331074155591,100000
base,False,0.53,0.2,7,21,SL,4.0,5.0,0.00398,0.00019910197387268665,100000
base,False,0.53,0.2,7,21,AP,4.0,6.0,0.04298,0.000641347952362834,100000
base,False,0.53,0.2,7,21,SL,4.0,6.0,0.00484,0.0002194669542322944,100000
base,False,0.53,0.2,10,22,AP,2.0,4.0,0.19751,0.0012589670365025449,100000
base,False,0.53,0.2,10,22,SL,2.0,4.0,0.06729,0.0007922250683991261,100000
base,False,0.53,0.2,10,22,AP,2.0,5.0,0.2078,0.0012830399837885022,100000
base,False,0.53,0.2,10,22,SL,2.0,5.0,0.06817,0.0007970122401820439,100000
base,False,0.53,0.2,10,22,AP,2.0,6.0,0.21061,0.0012893929885802854,100000
base,False,0.53,0.2,10,22,SL,2.0,6.0,0.06837,0.000798094875938945,100000
base,False,0.53,0.2,10,22,AP,3.0,4.0,0.06037,0.0007531630839333537,100000
base,False,0.53,0.2,10,22,SL,3.0,4.0,0.01095,0.00032909113479399595,100000
base,False,0.53,0.2,10,22,AP,3.0,5.0,0.07719,0.0008439887671053448,100000
base,False,0.53,0.2,10,22,SL,3.0,5.0,0.01257,0.000352306615038662,100000
base,False,0.53,0.2,10,22,AP,3.0,6.0,0.08217,0.0008684358991888809,100000
base,False,0.53,0.2,10,22,SL,3.0,6.0,0.01289,0.00035670503080276287,100000
base,False,0.53,0.2,10,22,AP,4.0,5.0,0.02263,0.00047029653517754094,100000
base,False,0.53,0.2,10,22,SL,4.0,5.0,0.00205,0.00014303137767636862,100000
base,False,0.53,0.2,10,22,AP,4.0,6.0,0.0296,0.000535946265963296,100000
base,False,0.53,0.2,10,22,SL,4.0,6.0,0.00246,0.00015665083466103843,100000
base,False,0.53,0.2,13,23,AP,2.0,4.0,0.15983,0.0011588113353777653,100000
base,False,0.53,0.2,13,23,SL,2.0,4.0,0.04086,0.0006260228462284744,100000
base,False,0.53,0.2,13,23,AP,2.0,5.0,0.16668,0.001178549012981641,100000
base,False,0.53,0.2,13,23,SL,2.0,5.0,0.04135,0.000629604459164641,100000
base,False,0.53,0.2,13,23,AP,2.0,6.0,0.16842,0.0011834470989444353,100000
base,False,0.53,0.2,13,23,SL,2.0,6.0,0.04144,0.0006302596798145984,100000
base,False,0.53,0.2,13,23,AP,3.0,4.0,0.04478,0.0006540240943573868,100000
base,False,0.53,0.2,13,23,SL,3.0,4.0,0.00569,0.0002378576023590585,100000
base,False,0.53,0.2,13,23,AP,3.0,5.0,0.05644,0.0007297569896890333,100000
base,False,0.53,0.2,13,23,SL,3.0,5.0,0.00656,0.00025528349731230183,100000
base,False,0.53,0.2,13,23,AP,3.0,6.0,0.05959,0.0007485922247792852,100000
base,False,0.53,0.2,13,23,SL,3.0,6.0,0.00675,0.0002589292857133005,100000
base,False,0.53,0.2,13,23,AP,4.0,5.0,0.01588,0.0003953204472323687,100000
base,False,0.53,0.2,13,23,SL,4.0,5.0,0.00119,0.00010902219498799316,100000
base,False,0.53,0.2,13,23,AP,4.0,6.0,0.02064,0.000449599715302401,100000
base,False,0.53,0.2,13,23,SL,4.0,6.0,0.00145,0.0001203286125574462,100000
base,False,0.53,0.25,1,24,AP,2.0,4.0,0.34216,0.001500288420271249,100000
base,False,0.53,0.25,1,24,SL,2.0,4.0,0.32858,0.0014853120332105304,100000
base,False,0.53,0.25,1,24,AP,2.0,5.0,0.41844,0.001559961430292429,100000
base,False,0.53,0.25,1,24,SL,2.0,5.0,0.36795,0.001525000975409524,100000
base,False,0.53,0.25,1,24,AP,2.0,6.0,0.46333,0.0015768808169928379,100000
base,False,0.53,0.25,1,24,SL,2.0,6.0,0.38517,0.0015388764443580256,100000
base,False,0.53,0.25,1,24,AP,3.0,4.0,0.16641,0.001177784835613025,100000
base,False,0.53,0.25,1,24,SL,3.0,4.0,0.13929,0.0010949351391749194,100000
base,False,0.53,0.25,1,24,AP,3.0,5.0,0.26653,0.001398183675702159,100000
base,False,0.53,0.25,1,24,SL,3.0,5.0,0.19824,0.0012607176622860489,100000
base,False,0.53,0.25,1,24,AP,3.0,6.0,0.32638,0.0014827545164321704,100000
base,False,0.53,0.25,1,24,SL,3.0,6.0,0.22421,0.0013188626763238089,100000
base,False,0.53,0.25,1,24,AP,4.0,5.0,0.12488,0.0010453945934430693,100000
base,False,0.53,0.25,1,24,SL,4.0,5.0,0.07673,0.000841679910060826,100000
base,False,0.53,0.25,1,24,AP,4.0,6.0,0.20038,0.0012658114219740633,100000
base,False,0.53,0.25,1,24,SL,4.0,6.0,0.11186,0.000996731359996263,100000
base,False,0.53,0.25,3,25,AP,2.0,4.0,0.33393,0.0014913777358536635,100000
base,False,0.53,0.25,3,25,SL,2.0,4.0,0.2279,0.0013265051451087553,100000
base,False,0.53,0.25,3,25,AP,2.0,5.0,0.38269,0.0015370047621917117,100000
base,False,0.53,0.25,3,25,SL,2.0,5.0,0.24156,0.0013535463287231804,100000
base,False,0.53,0.25,3,25,AP,2.0,6.0,0.40559,0.001552696853542249,100000
base,False,0.53,0.25,3,25,SL,2.0,6.0,0.24614,0.0013621861121006923,100000
base,False,0.53,0.25,3,25,AP,3.0,4.0,0.14865,0.0011249585659036513,100000
base,False,0.53,0.25,3,25,SL,3.0,4.0,0.07399,0.0008277407800755016,100000
base,False,0.53,0.25,3,25,AP,3.0,5.0,0.21815,0.0013059884283560862,100000
base,False,0.53,0.25,3,25,SL,3.0,5.0,0.09571,0.0009303203528892615,100000
base,False,0.53,0.25,3,25,AP,3.0,6.0,0.25136,0.0013717804139147052,100000
base,False,0.53,0.25,3,25,SL,3.0,6.0,0.10301,0.0009612436730611027,100000
base,False,0.53,0.25,3,25,AP,4.0,5.0,0.08981,0.0009041247917184884,100000
base,False,0.53,0.25,3,25,SL,4.0,5.0,0.02898,0.0005304729927149921,100000
base,False,0.53,0.25,3,25,AP,4.0,6.0,0.13326,0.001074717508929672,100000
base,False,0.53,0.25,3,25,SL,4.0,6.0,0.03898,0.0006120503214605805,100000
base,False,0.53,0.25,5,26,AP,2.0,4.0,0.30943,0.0014617902554744302,100000
base,False,0.53,0.25,5,26,SL,2.0,4.0,0.1752,0.0012021021587202978,100000
base,False,0.53,0.25,5,26,AP,2.0,5.0,0.34456,0.001502792089412238,100000
base,False,0.53,0.25,5,26,SL,2.0,5.0,0.18282,0.0012222800317439537,100000
base,False,0.53,0.25,5,26,AP,2.0,6.0,0.35878,0.001516762709193498,100000
base,False,0.53,0.25,5,26,SL,2.0,6.0,0.18489,0.0012276224496969741,100000
base,False,0.53,0.25,5,26,AP,3.0,4.0,0.12675,0.001052066716040385,100000
base,False,0.53,0.25,5,26,SL,3.0,4.0,0.04809,0.0006765896237750029,100000
base,False,0.53,0.25,5,26,AP,3.0,5.0,0.17949,0.0012135622765231293,100000
base,False,0.53,0.25,5,26,SL,3.0,5.0,0.06045,0.0007536298660483141,100000
base,False,0.53,0.25,5,26,AP,3.0,6.0,0.20169,0.0012689016664028778,100000
base,False,0.53,0.25,5,26,SL,3.0,6.0,0.06385,0.0007731311499351194,100000
base,False,0.53,0.25,5,26,AP,4.0,5.0,0.06877,0.0008002542539718236,100000
base,False,0.53,0.25,5,26,SL,4.0,5.0,0.01609,0.0003978832982169521,100000
base,False,0.53,0.25,5,26,AP,4.0,6.0,0.09938,0.0009460635052680131,100000
base,False,0.53,0.25,5,26,SL,4.0,6.0,0.02064,0.000449599715302401,100000
base,False,0.53,0.25,7,27,AP,2.0,4.0,0.28725,0.0014308649045245328,100000
base,False,0.53,0.25,7,27,SL,2.0,4.0,0.14083,0.001099985959455847,100000
base,False,0.53,0.25,7,27,AP,2.0,5.0,0.31548,0.0014695317948244604,100000
base,False,0.53,0.25,7,27,SL,2.0,5.0,0.14543,0.0011148099169813659,100000
base,False,0.53,0.25,7,27,AP,2.0,6.0,0.32614,0.001482473272608987,100000
base,False,0.53,0.25,7,27,SL,2.0,6.0,0.14659,0.00111848724579228,100000
base,False,0.53,0.25,7,27,AP,3.0,4.0,0.11085,0.000992785361999259,100000
base,False,0.53,0.25,7,27,SL,3.0,4.0,0.03475,0.0005791583332733804,100000
base,False,0.53,0.25,7,27,AP,3.0,5.0,0.1538,0.001140813569344264,100000
base,False,0.53,0.25,7,27,SL,3.0,5.0,0.04231,0.0006365521494740238,100000
base,False,0.53,0.25,7,27,AP,3.0,6.0,0.17049,0.0011892146984459956,100000
base,False,0.53,0.25,7,27,SL,3.0,6.0,0.04424,0.0006502524309835373,100000
base,False,0.53,0.25,7,27,AP,4.0,5.0,0.05657,0.0007305466111070532,100000
base,False,0.53,0.25,7,27,SL,4.0,5.0,0.01014,0.0003168150943373753,100000
base,False,0.53,0.25,7,27,AP,4.0,6.0,0.0792,0.0008539751752832163,100000
base,False,0.53,0.25,7,27,SL,4.0,6.0,0.01291,0.0003569780371395417,100000
base,False,0.53,0.25,10,28,AP,2.0,4.0,0.25659,0.0013811284223416735,100000
base,False,0.53,0.25,10,28,SL,2.0,4.0,0.10282,0.0009604584717727258,100000
base,False,0.53,0.25,10,28,AP,2.0,5.0,0.27655,0.0014144613727493586,100000
base,False,0.53,0.25,10,28,SL,2.0,5.0,0.10561,0.00097188748268511,100000
base,False,0.53,0.25,10,28,AP,2.0,6.0,0.2837,0.0014255325671481518,100000
base,False,0.53,0.25,10,28,SL,2.0,6.0,0.10611,0.0009739130756900227,100000
base,False,0.53,0.25,10,28,AP,3.0,4.0,0.09357,0.000920948723328286,100000
base,False,0.53,0.25,10,28,SL,3.0,4.0,0.0227,0.0004710064755393497,100000
base,False,0.53,0.25,10,28,AP,3.0,5.0,0.12554,0.0010477581228508803,100000
base,False,0.53,0.25,10,28,SL,3.0,5.0,0.02755,0.0005176002076892937,100000
base,False,0.53,0.25,10,28,AP,3.0,6.0,0.13719,0.0010879747418943144,100000
base,False,0.53,0.25,10,28,SL,3.0,6.0,0.0286,0.0005270867101341107,100000
base,False,0.53,0.25,10,28,AP,4.0,5.0,0.04217,0.0006355445782948667,100000
base,False,0.53,0.25,10,28,SL,4.0,5.0,0.00659,0.0002558626956005897,100000
base,False,0.53,0.25,10,28,AP,4.0,6.0,0.05793,0.000738742953265884,100000
base,False,0.53,0.25,10,28,SL,4.0,6.0,0.00813,0.0002839701234285044,100000
base,False,0.53,0.25,13,29,AP,2.0,4.0,0.19166,0.0012446945183457667,100000
base,False,0.53,0.25,13,29,SL,2.0,4.0,0.05324,0.0007099683260540572,100000
base,False,0.53,0.25,13,29,AP,2.0,5.0,0.20328,0.0012726242241918862,100000
base,False,0.53,0.25,13,29,SL,2.0,5.0,0.05441,0.0007172834300330659,100000
base,False,0.53,0.25,13,29,AP,2.0,6.0,0.20697,0.0012811456556535638,100000
base,False,0.53,0.25,13,29,SL,2.0,6.0,0.05465,0.0007187724083463416,100000
base,False,0.53,0.25,13,29,AP,3.0,4.0,0.06154,0.0007599528169564213,100000
base,False,0.53,0.25,13,29,SL,3.0,4.0,0.01043,0.0003212664797329469,100000
base,False,0.53,0.25,13,29,AP,3.0,5.0,0.08069,0.000861273033944521,100000
base,False,0.53,0.25,13,29,SL,3.0,5.0,0.01232,0.00034882972350417616,100000
base,False,0.53,0.25,13,29,AP,3.0,6.0,0.08685,0.0008905452122155281,100000
base,False,0.53,0.25,13,29,SL,3.0,6.0,0.01279,0.00035533668400546543,100000
base,False,0.53,0.25,13,29,AP,4.0,5.0,0.02535,0.0004970651617242955,100000
base,False,0.53,0.25,13,29,SL,4.0,5.0,0.00261,0.00016134397726596427,100000
base,False,0.53,0.25,13,29,AP,4.0,6.0,0.03442,0.0005765003347787406,100000
base,False,0.53,0.25,13,29,SL,4.0,6.0,0.00326,0.00018026015644062888,100000
base,False,0.53,0.3,1,30,AP,2.0,4.0,0.32974,0.001486645661884499,100000
base,False,0.53,0.3,1,30,SL,2.0,4.0,0.33948,0.0014974422513072082,100000
base,False,0.53,0.3,1,30,AP,2.0,5.0,0.41272,0.0015568628764281072,100000
base,False,0.53,0.3,1,30,SL,2.0,5.0,0.39114,0.0015432093195675042,100000
base,False,0.53,0.3,1,30,AP,2.0,6.0,0.4661,0.0015775005229793112,100000
base,False,0.53,0.3,1,30,SL,2.0,6.0,0.41531,0.001558292667954258,100000
base,False,0.53,0.3,1,30,AP,3.0,4.0,0.16369,0.00117002386257717,100000
base,False,0.53,0.3,1,30,SL,3.0,4.0,0.15042,0.0011304593031153311,100000
base,False,0.53,0.3,1,30,AP,3.0,5.0,0.27024,0.0014043159986270896,100000
base,False,0.53,0.3,1,30,SL,3.0,5.0,0.22373,0.0013178576823769704,100000
base,False,0.53,0.3,1,30,AP,3.0,6.0,0.33821,0.0014960748507344144,100000
base,False,0.53,0.3,1,30,SL,3.0,6.0,0.25843,0.0013843552112806886,100000
base,False,0.53,0.3,1,30,AP,4.0,5.0,0.12914,0.001060485079574437,100000
base,False,0.53,0.3,1,30,SL,4.0,5.0,0.09318,0.0009192251497864926,100000
base,False,0.53,0.3,1,30,AP,4.0,6.0,0.21263,0.0012939029449692122,100000
base,False,0.53,0.3,1,30,SL,4.0,6.0,0.13894,0.001093780948819278,100000
base,False,0.53,0.3,3,31,AP,2.0,4.0,0.34187,0.001499983010237116,100000
base,False,0.53,0.3,3,31,SL,2.0,4.0,0.26411,0.0013941158771780772,100000
base,False,0.53,0.3,3,31,AP,2.0,5.0,0.40403,0.0015517401815381337,100000
base,False,0.53,0.3,3,31,SL,2.0,5.0,0.28641,0.0014296129262845938,100000
base,False,0.53,0.3,3,31,AP,2.0,6.0,0.43753,0.001568749499123426,100000
base,False,0.53,0.3,3,31,SL,2.0,6.0,0.29421,0.0014410082439042463,100000
base,False,0.53,0.3,3,31,AP,3.0,4.0,0.15815,0.0011538569127062506,100000
base,False,0.53,0.3,3,31,SL,3.0,4.0,0.0958,0.0009307113408570887,100000
base,False,0.53,0.3,3,31,AP,3.0,5.0,0.24316,0.0013565884210032164,100000
base,False,0.53,0.3,3,31,SL,3.0,5.0,0.12936,0.0010612539300280588,100000
base,False,0.53,0.3,3,31,AP,3.0,6.0,0.28959,0.0014343208563637356,100000
base,False,0.53,0.3,3,31,SL,3.0,6.0,0.14176,0.0011030145166769111,100000
base,False,0.53,0.3,3,31,AP,4.0,5.0,0.10749,0.0009794687330384774,100000
base,False,0.53,0.3,3,31,SL,4.0,5.0,0.04311,0.0006422735235084815,100000
base,False,0.53,0.3,3,31,AP,4.0,6.0,0.16807,0.001182465539032745,100000
base,False,0.53,0.3,3,31,SL,4.0,6.0,0.0595,0.0007480624973890884,100000
base,False,0.53,0.3,5,32,AP,2.0,4.0,0.32793,0.001484560255092396,100000
base,False,0.53,0.3,5,32,SL,2.0,4.0,0.213,0.0012947239087929133,100000
base,False,0.53,0.3,5,32,AP,2.0,5.0,0.37631,0.0015319947255131136,100000
base,False,0.53,0.3,5,32,SL,2.0,5.0,0.22581,0.0013221945541409554,100000
base,False,0.53,0.3,5,32,AP,2.0,6.0,0.39866,0.0015483223320743003,100000
base,False,0.53,0.3,5,32,SL,2.0,6.0,0.22974,0.0013302613743170924,100000
base,False,0.53,0.3,5,32,AP,3.0,4.0,0.14272,0.0011061238700977392,100000
base,False,0.53,0.3,5,32,SL,3.0,4.0,0.06842,0.00079836522719868,100000
base,False,0.53,0.3,5,32,AP,3.0,5.0,0.21181,0.0012920778765229284,100000
base,False,0.53,0.3,5,32,SL,3.0,5.0,0.08809,0.0008962708959907156,100000
base,False,0.53,0.3,5,32,AP,3.0,6.0,0.24454,0.0013591916288735744,100000
base,False,0.53,0.3,5,32,SL,3.0,6.0,0.09422,0.0009238105411825523,100000
base,False,0.53,0.3,5,32,AP,4.0,5.0,0.08846,0.0008979689771924195,100000
base,False,0.53,0.3,5,32,SL,4.0,5.0,0.0257,0.0005003949440192217,100000
base,False,0.53,0.3,5,32,AP,4.0,6.0,0.13189,0.001070023494601871,100000
base,False,0.53,0.3,5,32,SL,4.0,6.0,0.03435,0.0005759346968190057,100000
base,False,0.53,0.3,7,33,AP,2.0,4.0,0.31516,0.0014691295872046142,100000
base,False,0.53,0.3,7,33,SL,2.0,4.0,0.18169,0.0012193389352431914,100000
base,False,0.53,0.3,7,33,AP,2.0,5.0,0.35515,0.00151333564518913,100000
base,False,0.53,0.3,7,33,SL,2.0,5.0,0.18999,0.0012405393984069994,100000
base,False,0.53,0.3,7,33,AP,2.0,6.0,0.3729,0.0015292010659164476,100000
base,False,0.53,0.3,7,33,SL,2.0,6.0,0.19249,0.0012467461646221334,100000
base,False,0.53,0.3,7,33,AP,3.0,4.0,0.13273,0.0010729060867568979,100000
base,False,0.53,0.3,7,33,SL,3.0,4.0,0.0529,0.0007078247664500022,100000
base,False,0.53,0.3,7,33,AP,3.0,5.0,0.19128,0.0012437522325608103,100000
base,False,0.53,0.3,7,33,SL,3.0,5.0,0.06665,0.0007887190722938047,100000
base,False,0.53,0.3,7,33,AP,3.0,6.0,0.21767,0.0013049512293568674,100000
base,False,0.53,0.3,7,33,SL,3.0,6.0,0.07091,0.0008116758706528118,100000
base,False,0.53,0.3,7,33,AP,4.0,5.0,0.07572,0.0008365792347410973,100000
base,False,0.53,0.3,7,33,SL,4.0,5.0,0.01796,0.0004199695036547297,100000
base,False,0.53,0.3,7,33,AP,4.0,6.0,0.1108,0.00099258934106709,100000
base,False,0.53,0.3,7,33,SL,4.0,6.0,0.02364,0.00048042845877404054,100000
base,False,0.53,0.3,10,34,AP,2.0,4.0,0.28855,0.0014327906249693289,100000
base,False,0.53,0.3,10,34,SL,2.0,4.0,0.131,0.0010669536072388528,100000
base,False,0.53,0.3,10,34,AP,2.0,5.0,0.32014,0.0014752978695843086,100000
base,False,0.53,0.3,10,34,SL,2.0,5.0,0.13632,0.0010850661620380574,100000
base,False,0.53,0.3,10,34,AP,2.0,6.0,0.33239,0.001489653946055929,100000
base,False,0.53,0.3,10,34,SL,2.0,6.0,0.1378,0.0010900053210879295,100000
base,False,0.53,0.3,10,34,AP,3.0,4.0,0.11604,0.001012791777217805,100000
base,False,0.53,0.3,10,34,SL,3.0,4.0,0.03441,0.0005764195685436087,100000
base,False,0.53,0.3,10,34,AP,3.0,5.0,0.16277,0.0011673728072042796,100000
base,False,0.53,0.3,10,34,SL,3.0,5.0,0.04305,0.0006418465353961179,100000
base,False,0.53,0.3,10,34,AP,3.0,6.0,0.1819,0.0012198868390141768,100000
base,False,0.53,0.3,10,34,SL,3.0,6.0,0.04549,0.0006589435476579158,100000
base,False,0.53,0.3,10,34,AP,4.0,5.0,0.06126,0.000758335100071202,100000
base,False,0.53,0.3,10,34,SL,4.0,5.0,0.01155,0.0003378845586883189,100000
base,False,0.53,0.3,10,34,AP,4.0,6.0,0.08729,0.0008925830824074586,100000
base,False,0.53,0.3,10,34,SL,4.0,6.0,0.01498,0.00038413018105845317,100000
base,False,0.53,0.3,13,35,AP,2.0,4.0,0.19212,0.001245832675763483,100000
base,False,0.53,0.3,13,35,SL,2.0,4.0,0.05396,0.0007144810592311037,100000
base,False,0.53,0.3,13,35,AP,2.0,5.0,0.20545,0.0012776552645373477,100000
base,False,0.53,0.3,13,35,SL,2.0,5.0,0.05528,0.0007226625879343693,100000
base,False,0.53,0.3,13,35,AP,2.0,6.0,0.21041,0.0012889438773662724,100000
base,False,0.53,0.3,13,35,SL,2.0,6.0,0.0555,0.0007240148479140466,100000
base,False,0.53,0.3,13,35,AP,3.0,4.0,0.0666,0.0007884442909933461,100000
base,False,0.53,0.3,13,35,SL,3.0,4.0,0.0117,0.00034004573221847674,100000
base,False,0.53,0.3,13,35,AP,3.0,5.0,0.08786,0.0008952129377974828,100000
base,False,0.53,0.3,13,35,SL,3.0,5.0,0.01413,0.00037323374847406283,100000
base,False,0.53,0.3,13,35,AP,3.0,6.0,0.09567,0.0009301464997515177,100000
base,False,0.53,0.3,13,35,SL,3.0,6.0,0.01465,0.0003799391727632201,100000
base,False,0.53,0.3,13,35,AP,4.0,5.0,0.02905,0.000531094130074886,100000
base,False,0.53,0.3,13,35,SL,4.0,5.0,0.00323,0.0001794315217569087,100000
base,False,0.53,0.3,13,35,AP,4.0,6.0,0.04009,0.0006203449999798499,100000
base,False,0.53,0.3,13,35,SL,4.0,6.0,0.00404,0.0002005910865417504,100000
base,False,0.64,0.05,1,36,AP,2.0,4.0,0.22886,0.0013284694215524872,100000
base,False,0.64,0.05,1,36,SL,2.0,4.0,0.20113,0.0012675832244866607,100000
base,False,0.64,0.05,1,36,AP,2.0,5.0,0.23535,0.001341493114033762,100000
base,False,0.64,0.05,1,36,SL,2.0,5.0,0.20447,0.0012753902112686924,100000
base,False,0.64,0.05,1,36,AP,2.0,6.0,0.23617,0.0013431073341323098,100000
base,False,0.64,0.05,1,36,SL,2.0,6.0,0.20469,0.0012758996978602982,100000
base,False,0.64,0.05,1,36,AP,3.0,4.0,0.06843,0.0007984192827080269,100000
base,False,0.64,0.05,1,36,SL,3.0,4.0,0.05161,0.0006996170945595884,100000
base,False,0.64,0.05,1,36,AP,3.0,5.0,0.08122,0.0008638478546596038,100000
base,False,0.64,0.05,1,36,SL,3.0,5.0,0.05909,0.0007456431579515767,100000
base,False,0.64,0.05,1,36,AP,3.0,6.0,0.08301,0.0008724639814914997,100000
base,False,0.64,0.05,1,36,SL,3.0,6.0,0.05965,0.000748945108135436,100000
base,False,0.64,0.05,1,36,AP,4.0,5.0,0.01825,0.00042328403584354564,100000
base,False,0.64,0.05,1,36,SL,4.0,5.0,0.01066,0.0003247516651227519,100000
base,False,0.64,0.05,1,36,AP,4.0,6.0,0.02125,0.0004560530396785006,100000
base,False,0.64,0.05,1,36,SL,4.0,6.0,0.01175,0.0003407629307891338,100000
base,False,0.64,0.05,3,37,AP,2.0,4.0,0.0677,0.0007944602570298907,100000
base,False,0.64,0.05,3,37,SL,2.0,4.0,0.05548,0.0007238920472004096,100000
base,False,0.64,0.05,3,37,AP,2.0,5.0,0.06784,0.0007952215691239769,100000
base,False,0.64,0.05,3,37,SL,2.0,5.0,0.05552,0.0007241376222790803,100000
base,False,0.64,0.05,3,37,AP,2.0,6.0,0.06784,0.0007952215691239769,100000
base,False,0.64,0.05,3,37,SL,2.0,6.0,0.05552,0.0007241376222790803,100000
base,False,0.64,0.05,3,37,AP,3.0,4.0,0.00566,0.00023723331132031187,100000
base,False,0.64,0.05,3,37,SL,3.0,4.0,0.00303,0.00017380503732630995,100000
base,False,0.64,0.05,3,37,AP,3.0,5.0,0.00591,0.0002423854760500307,100000
base,False,0.64,0.05,3,37,SL,3.0,5.0,0.00308,0.0001752288104165522,100000
base,False,0.64,0.05,3,37,AP,3.0,6.0,0.00593,0.00024279281496782397,100000
base,False,0.64,0.05,3,37,SL,3.0,6.0,0.00308,0.0001752288104165522,100000
base,False,0.64,0.05,3,37,AP,4.0,5.0,0.00029,5.3843839016177145e-05,100000
base,False,0.64,0.05,3,37,SL,4.0,5.0,5e-05,2.2360120751015635e-05,100000
base,False,0.64,0.05,3,37,AP,4.0,6.0,0.00032,5.65594908039314e-05,100000
base,False,0.64,0.05,3,37,SL,4.0,6.0,5e-05,2.2360120751015635e-05,100000
base,False,0.64,0.05,5,38,AP,2.0,4.0,0.02353,0.00047933640692106826,100000
base,False,0.64,0.05,5,38,SL,2.0,4.0,0.01845,0.00042555372751275486,100000
base,False,0.64,0.05,5,38,AP,2.0,5.0,0.02354,0.000479435797578779,100000
base,False,0.64,0.05,5,38,SL,2.0,5.0,0.01845,0.00042555372751275486,100000
base,False,0.64,0.05,5,38,AP,2.0,6.0,0.02354,0.000479435797578779,100000
base,False,0.64,0.05,5,38,SL,2.0,6.0,0.01845,0.00042555372751275486,100000
base,False,0.64,0.05,5,38,AP,3.0,4.0,0.00062,7.871566553107457e-05,100000
base,False,0.64,0.05,5,38,SL,3.0,4.0,0.00023,4.795279970971455e-05,100000
base,False,0.64,0.05,5,38,AP,3.0,5.0,0.00067,8.182610219239335e-05,100000
base,False,0.64,0.05,5,38,SL,3.0,5.0,0.00023,4.795279970971455e-05,100000
