rhythm_state,p_beat_cv,p_N_beats,p_data_mode,axis,estimator,estimand,metric,W,v_win,se_win,v_none,se_none,diff,mcse_diff,lo95,hi95,ratio
sinus,0.25,1,retrospective,SL,A6,Tv,bias_mm,0.2,0.194964,0.00721628,0.212481,0.00725273,-0.0175174,0.0102312,-0.0375705,0.00253567,0.917558
sinus,0.25,1,retrospective,SL,A6,Tv,bias_mm,0.25,0.207672,0.00719918,0.212481,0.00725273,-0.00480947,0.0102191,-0.0248389,0.01522,0.977365
sinus,0.25,1,retrospective,SL,A6,Tv,relbias_pct,0.1,3.13371,0.114073,3.08681,0.113967,0.0469051,0.161249,-0.269142,0.362952,1.0152
sinus,0.25,1,retrospective,SL,A6,Tv,relbias_pct,0.15,2.93815,0.114129,3.08681,0.113967,-0.14866,0.161289,-0.464786,0.167466,0.95184
sinus,0.25,1,retrospective,SL,A6,Tv,relbias_pct,0.2,2.864,0.113674,3.08681,0.113967,-0.222809,0.160967,-0.538304,0.0926858,0.927819
sinus,0.25,1,retrospective,SL,A6,Tv,relbias_pct,0.25,3.09111,0.113831,3.08681,0.113967,0.00430274,0.161078,-0.31141,0.320015,1.00139
sinus,0.25,1,retrospective,SL,A6,Tv,rmse_mm,0.1,2.28555,0.00795319,2.30333,0.00826877,-0.0177738,0.0114728,-0.0402606,0.0047129,0.992283
sinus,0.25,1,retrospective,SL,A6,Tv,rmse_mm,0.15,2.27954,0.00802418,2.30333,0.00826877,-0.0237877,0.0115221,-0.0463711,-0.00120427,0.989672
sinus,0.25,1,retrospective,SL,A6,Tv,rmse_mm,0.2,2.29029,0.00857776,2.30333,0.00826877,-0.0130354,0.0119143,-0.0363874,0.0103166,0.994341
sinus,0.25,1,retrospective,SL,A6,Tv,rmse_mm,0.25,2.28602,0.00789013,2.30333,0.00826877,-0.017306,0.0114292,-0.0397073,0.00509519,0.992487
sinus,0.25,1,retrospective,SL,A6,Tv,sd_err_mm,0.1,2.27614,0.00508962,2.29352,0.00512848,-0.0173796,0.00722534,-0.0315412,-0.00321788,0.992422
sinus,0.25,1,retrospective,SL,A6,Tv,sd_err_mm,0.15,2.27081,0.00507771,2.29352,0.00512848,-0.0227063,0.00721696,-0.0368515,-0.00856103,0.9901
sinus,0.25,1,retrospective,SL,A6,Tv,sd_err_mm,0.2,2.28199,0.00510271,2.29352,0.00512848,-0.0115272,0.00723457,-0.0257069,0.00265256,0.994974
sinus,0.25,1,retrospective,SL,A6,Tv,sd_err_mm,0.25,2.27658,0.00509061,2.29352,0.00512848,-0.0169369,0.00722604,-0.0311,-0.00277391,0.992615
sinus,0.25,3,prospective,AP,A1,T1,bias_mm,0.1,-0.0741009,0.00807227,-0.0557683,0.00743979,-0.0183327,0.0109778,-0.0398491,0.00318383,1.32873
sinus,0.25,3,prospective,AP,A1,T1,bias_mm,0.15,-0.0834557,0.00819054,-0.0557683,0.00743979,-0.0276874,0.0110651,-0.0493749,-0.00599987,1.49647
sinus,0.25,3,prospective,AP,A1,T1,bias_mm,0.2,-0.0785616,0.00814673,-0.0557683,0.00743979,-0.0227933,0.0110327,-0.0444174,-0.0011693,1.40871
sinus,0.25,3,prospective,AP,A1,T1,bias_mm,0.25,-0.0737123,0.00804055,-0.0557683,0.00743979,-0.017944,0.0109545,-0.0394149,0.00352677,1.32176
sinus,0.25,3,prospective,AP,A1,T1,relbias_pct,0.1,-0.229301,0.0730141,-0.529075,0.0678493,0.299774,0.0996723,0.104416,0.495132,0.4334
sinus,0.25,3,prospective,AP,A1,T1,relbias_pct,0.15,-0.421414,0.0735443,-0.529075,0.0678493,0.107661,0.100061,-0.0884595,0.303781,0.796511
sinus,0.25,3,prospective,AP,A1,T1,relbias_pct,0.2,-0.378412,0.073789,-0.529075,0.0678493,0.150663,0.100241,-0.0458098,0.347136,0.715233
sinus,0.25,3,prospective,AP,A1,T1,relbias_pct,0.25,-0.3801,0.072772,-0.529075,0.0678493,0.148975,0.0994951,-0.0460354,0.343986,0.718423
sinus,0.25,3,prospective,AP,A1,T1,rmse_mm,0.1,2.55374,0.0086418,2.35332,0.00804905,0.20042,0.0118097,0.177273,0.223567,1.08516
sinus,0.25,3,prospective,AP,A1,T1,rmse_mm,0.15,2.59141,0.010661,2.35332,0.00804905,0.238089,0.0133583,0.211906,0.264271,1.10117
sinus,0.25,3,prospective,AP,A1,T1,rmse_mm,0.2,2.57741,0.00896872,2.35332,0.00804905,0.22409,0.0120509,0.20047,0.24771,1.09522
sinus,0.25,3,prospective,AP,A1,T1,rmse_mm,0.25,2.5437,0.00873819,2.35332,0.00804905,0.190385,0.0118804,0.167099,0.21367,1.0809
sinus,0.25,3,prospective,AP,A1,T1,sd_err_mm,0.1,2.55268,0.00570798,2.35267,0.00526075,0.200007,0.00776251,0.184792,0.215221,1.08501
sinus,0.25,3,prospective,AP,A1,T1,sd_err_mm,0.15,2.59007,0.00579161,2.35267,0.00526075,0.237406,0.00782421,0.222071,0.252742,1.10091
sinus,0.25,3,prospective,AP,A1,T1,sd_err_mm,0.2,2.57622,0.00576064,2.35267,0.00526075,0.223554,0.00780131,0.208264,0.238845,1.09502
sinus,0.25,3,prospective,AP,A1,T1,sd_err_mm,0.25,2.54265,0.00568556,2.35267,0.00526075,0.189978,0.00774604,0.174796,0.20516,1.08075
sinus,0.25,3,prospective,AP,A1,T2,bias_mm,0.1,0.35165,0.00779454,0.373434,0.00717111,-0.0217838,0.0105915,-0.0425432,-0.00102453,0.941666
sinus,0.25,3,prospective,AP,A1,T2,bias_mm,0.15,0.344736,0.00790495,0.373434,0.00717111,-0.0286986,0.010673,-0.0496177,-0.0077795,0.92315
sinus,0.25,3,prospective,AP,A1,T2,bias_mm,0.2,0.34795,0.00786648,0.373434,0.00717111,-0.025484,0.0106445,-0.0463473,-0.00462073,0.931758
sinus,0.25,3,prospective,AP,A1,T2,bias_mm,0.25,0.350448,0.00775574,0.373434,0.00717111,-0.0229863,0.010563,-0.0436898,-0.00228292,0.938446
sinus,0.25,3,prospective,AP,A1,T2,relbias_pct,0.1,3.86569,0.0737898,3.58101,0.0682826,0.284679,0.100536,0.0876283,0.481729,1.0795
sinus,0.25,3,prospective,AP,A1,T2,relbias_pct,0.15,3.69171,0.0743622,3.58101,0.0682826,0.110698,0.100957,-0.0871774,0.308573,1.03091
sinus,0.25,3,prospective,AP,A1,T2,relbias_pct,0.2,3.73092,0.0745269,3.58101,0.0682826,0.149909,0.101078,-0.048204,0.348022,1.04186
sinus,0.25,3,prospective,AP,A1,T2,relbias_pct,0.25,3.71006,0.0734595,3.58101,0.0682826,0.129044,0.100294,-0.0675317,0.32562,1.03604
sinus,0.25,3,prospective,AP,A1,T2,rmse_mm,0.1,2.48979,0.00871063,2.29824,0.00796111,0.191559,0.0118006,0.16843,0.214688,1.08335
sinus,0.25,3,prospective,AP,A1,T2,rmse_mm,0.15,2.52341,0.00917902,2.29824,0.00796111,0.225175,0.0121505,0.20136,0.24899,1.09798
sinus,0.25,3,prospective,AP,A1,T2,rmse_mm,0.2,2.5118,0.00899946,2.29824,0.00796111,0.213567,0.0120154,0.190017,0.237117,1.09293
sinus,0.25,3,prospective,AP,A1,T2,rmse_mm,0.25,2.47748,0.0086694,2.29824,0.00796111,0.179243,0.0117702,0.156174,0.202313,1.07799
sinus,0.25,3,prospective,AP,A1,T2,sd_err_mm,0.1,2.46485,0.0055116,2.2677,0.00507077,0.197144,0.00748935,0.182465,0.211823,1.08694
sinus,0.25,3,prospective,AP,A1,T2,sd_err_mm,0.15,2.49976,0.00558967,2.2677,0.00507077,0.232059,0.00754699,0.217267,0.246851,1.10233
sinus,0.25,3,prospective,AP,A1,T2,sd_err_mm,0.2,2.4876,0.00556247,2.2677,0.00507077,0.219894,0.00752687,0.205141,0.234646,1.09697
sinus,0.25,3,prospective,AP,A1,T2,sd_err_mm,0.25,2.45258,0.00548416,2.2677,0.00507077,0.184875,0.00746918,0.170235,0.199515,1.08153
sinus,0.25,3,prospective,AP,A1,Tv,bias_mm,0.1,0.297896,0.00690766,0.32238,0.00614893,-0.0244838,0.00924798,-0.0426098,-0.00635774,0.924053
sinus,0.25,3,prospective,AP,A1,Tv,bias_mm,0.15,0.286663,0.00700077,0.32238,0.00614893,-0.035717,0.00931773,-0.0539797,-0.0174542,0.889208
sinus,0.25,3,prospective,AP,A1,Tv,bias_mm,0.2,0.302681,0.00693039,0.32238,0.00614893,-0.0196988,0.00926497,-0.0378581,-0.00153942,0.938896
sinus,0.25,3,prospective,AP,A1,Tv,bias_mm,0.25,0.300438,0.00686987,0.32238,0.00614893,-0.0219417,0.00921979,-0.0400125,-0.0038709,0.931938
sinus,0.25,3,prospective,AP,A1,Tv,relbias_pct,0.1,3.36415,0.0662677,3.06027,0.0597885,0.303881,0.0892529,0.128945,0.478816,1.0993
sinus,0.25,3,prospective,AP,A1,Tv,relbias_pct,0.15,3.13534,0.0667985,3.06027,0.0597885,0.0750716,0.0896477,-0.100638,0.250781,1.02453
sinus,0.25,3,prospective,AP,A1,Tv,relbias_pct,0.2,3.271,0.0667825,3.06027,0.0597885,0.210731,0.0896358,0.0350452,0.386417,1.06886
sinus,0.25,3,prospective,AP,A1,Tv,relbias_pct,0.25,3.23516,0.0660148,3.06027,0.0597885,0.174891,0.0890653,0.000323328,0.349459,1.05715
sinus,0.25,3,prospective,AP,A1,Tv,rmse_mm,0.1,2.2046,0.00745218,1.971,0.00636192,0.233606,0.00979842,0.214401,0.252811,1.11852
sinus,0.25,3,prospective,AP,A1,Tv,rmse_mm,0.15,2.23231,0.00759452,1.971,0.00636192,0.261312,0.00990711,0.241894,0.28073,1.13258
sinus,0.25,3,prospective,AP,A1,Tv,rmse_mm,0.2,2.21238,0.00734742,1.971,0.00636192,0.241379,0.00971899,0.22233,0.260428,1.12247
sinus,0.25,3,prospective,AP,A1,Tv,rmse_mm,0.25,2.19311,0.00721913,1.971,0.00636192,0.222113,0.00962236,0.203253,0.240973,1.11269
sinus,0.25,3,prospective,AP,A1,Tv,sd_err_mm,0.1,2.18439,0.00488448,1.94446,0.00434797,0.239932,0.00653934,0.227114,0.252749,1.12339
sinus,0.25,3,prospective,AP,A1,Tv,sd_err_mm,0.15,2.21384,0.00495031,1.94446,0.00434797,0.269374,0.00658866,0.25646,0.282288,1.13853
sinus,0.25,3,prospective,AP,A1,Tv,sd_err_mm,0.2,2.19158,0.00490055,1.94446,0.00434797,0.24712,0.00655136,0.23428,0.259961,1.12709
sinus,0.25,3,prospective,AP,A1,Tv,sd_err_mm,0.25,2.17244,0.00485776,1.94446,0.00434797,0.227981,0.00651941,0.215203,0.240759,1.11725
sinus,0.25,3,prospective,AP,A6,T1,bias_mm,0.1,-0.0621963,0.0105451,-0.0545027,0.0109196,-0.00769356,0.0151801,-0.0374466,0.0220595,1.14116
sinus,0.25,3,prospective,AP,A6,T1,bias_mm,0.15,-0.0520936,0.0105534,-0.0545027,0.0109196,0.00240913,0.0151859,-0.0273552,0.0321735,0.955798
sinus,0.25,3,prospective,AP,A6,T1,bias_mm,0.2,-0.0637351,0.0104424,-0.0545027,0.0109196,-0.00923236,0.015109,-0.038846,0.0203813,1.16939
sinus,0.25,3,prospective,AP,A6,T1,bias_mm,0.25,-0.0721464,0.0105029,-0.0545027,0.0109196,-0.0176437,0.0151509,-0.0473395,0.012052,1.32372
sinus,0.25,3,prospective,AP,A6,T1,relbias_pct,0.1,-0.472937,0.0949612,-0.46575,0.0985698,-0.00718629,0.136871,-0.275453,0.261081,1.01543
sinus,0.25,3,prospective,AP,A6,T1,relbias_pct,0.15,-0.468946,0.094673,-0.46575,0.0985698,-0.00319553,0.136671,-0.271071,0.26468,1.00686
sinus,0.25,3,prospective,AP,A6,T1,relbias_pct,0.2,-0.588844,0.0945708,-0.46575,0.0985698,-0.123094,0.1366,-0.390831,0.144643,1.26429
sinus,0.25,3,prospective,AP,A6,T1,relbias_pct,0.25,-0.568662,0.0946097,-0.46575,0.0985698,-0.102912,0.136627,-0.370701,0.164878,1.22096
sinus,0.25,3,prospective,AP,A6,T1,rmse_mm,0.1,3.33521,0.0140394,3.45349,0.013133,-0.118284,0.0192245,-0.155964,-0.0806045,0.965749
sinus,0.25,3,prospective,AP,A6,T1,rmse_mm,0.15,3.33766,0.0141331,3.45349,0.013133,-0.115828,0.019293,-0.153642,-0.0780138,0.966461
sinus,0.25,3,prospective,AP,A6,T1,rmse_mm,0.2,3.30279,0.0130254,3.45349,0.013133,-0.150705,0.0184969,-0.186958,-0.114451,0.956362
sinus,0.25,3,prospective,AP,A6,T1,rmse_mm,0.25,3.32209,0.0126115,3.45349,0.013133,-0.131402,0.0182078,-0.167089,-0.0957146,0.961951
sinus,0.25,3,prospective,AP,A6,T1,sd_err_mm,0.1,3.33464,0.00745652,3.45308,0.00772135,-0.118435,0.010734,-0.139474,-0.0973962,0.965702
sinus,0.25,3,prospective,AP,A6,T1,sd_err_mm,0.15,3.33727,0.00746241,3.45308,0.00772135,-0.115805,0.0107381,-0.136852,-0.0947583,0.966463
sinus,0.25,3,prospective,AP,A6,T1,sd_err_mm,0.2,3.30219,0.00738395,3.45308,0.00772135,-0.15089,0.0106837,-0.17183,-0.12995,0.956303
sinus,0.25,3,prospective,AP,A6,T1,sd_err_mm,0.25,3.32132,0.00742674,3.45308,0.00772135,-0.131756,0.0107133,-0.152754,-0.110758,0.961844
sinus,0.25,3,prospective,AP,A6,T2,bias_mm,0.1,0.363555,0.0103326,0.3747,0.01073,-0.0111448,0.0148961,-0.0403412,0.0180517,0.970257
sinus,0.25,3,prospective,AP,A6,T2,bias_mm,0.15,0.376098,0.0103298,0.3747,0.01073,0.00139791,0.0148942,-0.0277948,0.0305906,1.00373
sinus,0.25,3,prospective,AP,A6,T2,bias_mm,0.2,0.362777,0.0102487,0.3747,0.01073,-0.0119231,0.0148381,-0.0410058,0.0171596,0.96818
sinus,0.25,3,prospective,AP,A6,T2,bias_mm,0.25,0.352014,0.0103145,0.3747,0.01073,-0.022686,0.0148836,-0.0518579,0.00648586,0.939455
sinus,0.25,3,prospective,AP,A6,T2,relbias_pct,0.1,3.60377,0.0970524,3.64115,0.100962,-0.0373778,0.140045,-0.311866,0.23711,0.989735
sinus,0.25,3,prospective,AP,A6,T2,relbias_pct,0.15,3.63429,0.0967383,3.64115,0.100962,-0.00685911,0.139827,-0.280921,0.267203,0.998116
sinus,0.25,3,prospective,AP,A6,T2,relbias_pct,0.2,3.51124,0.0967162,3.64115,0.100962,-0.12991,0.139812,-0.403942,0.144121,0.964322
sinus,0.25,3,prospective,AP,A6,T2,relbias_pct,0.25,3.51767,0.0967725,3.64115,0.100962,-0.123484,0.139851,-0.397592,0.150624,0.966087
sinus,0.25,3,prospective,AP,A6,T2,rmse_mm,0.1,3.2876,0.0143179,3.41373,0.0133211,-0.126132,0.0195564,-0.164463,-0.0878015,0.963052
sinus,0.25,3,prospective,AP,A6,T2,rmse_mm,0.15,3.28814,0.0138442,3.41373,0.0133211,-0.125592,0.0192123,-0.163248,-0.0879361,0.96321
sinus,0.25,3,prospective,AP,A6,T2,rmse_mm,0.2,3.26116,0.0134921,3.41373,0.0133211,-0.152569,0.0189602,-0.189731,-0.115407,0.955307
sinus,0.25,3,prospective,AP,A6,T2,rmse_mm,0.25,3.28066,0.0130849,3.41373,0.0133211,-0.13307,0.0186727,-0.169668,-0.0964711,0.961019
sinus,0.25,3,prospective,AP,A6,T2,sd_err_mm,0.1,3.26745,0.00730628,3.39312,0.00758729,-0.12567,0.0105332,-0.146315,-0.105025,0.962963
sinus,0.25,3,prospective,AP,A6,T2,sd_err_mm,0.15,3.26658,0.00730432,3.39312,0.00758729,-0.126546,0.0105319,-0.147189,-0.105904,0.962705
sinus,0.25,3,prospective,AP,A6,T2,sd_err_mm,0.2,3.24094,0.00724699,3.39312,0.00758729,-0.152184,0.0104922,-0.172749,-0.13162,0.955149
sinus,0.25,3,prospective,AP,A6,T2,sd_err_mm,0.25,3.26174,0.0072935,3.39312,0.00758729,-0.131384,0.0105244,-0.152012,-0.110756,0.961279
sinus,0.25,3,prospective,AP,A6,Tv,bias_mm,0.1,0.309801,0.00965298,0.323645,0.0100873,-0.0138447,0.0139618,-0.0412099,0.0135205,0.957223
sinus,0.25,3,prospective,AP,A6,Tv,bias_mm,0.15,0.318025,0.00961842,0.323645,0.0100873,-0.00562049,0.013938,-0.0329389,0.0216979,0.982634
sinus,0.25,3,prospective,AP,A6,Tv,bias_mm,0.2,0.317508,0.00955269,0.323645,0.0100873,-0.0061378,0.0138927,-0.0333675,0.0210919,0.981035
sinus,0.25,3,prospective,AP,A6,Tv,bias_mm,0.25,0.302004,0.00965516,0.323645,0.0100873,-0.0216414,0.0139634,-0.0490095,0.0057268,0.933132
sinus,0.25,3,prospective,AP,A6,Tv,relbias_pct,0.1,3.07398,0.0908553,3.12339,0.0950853,-0.0494091,0.131514,-0.307176,0.208358,0.984181
sinus,0.25,3,prospective,AP,A6,Tv,relbias_pct,0.15,3.05845,0.0905521,3.12339,0.0950853,-0.0649453,0.131305,-0.322302,0.192412,0.979207
sinus,0.25,3,prospective,AP,A6,Tv,relbias_pct,0.2,3.04654,0.0906077,3.12339,0.0950853,-0.0768548,0.131343,-0.334287,0.180577,0.975394
sinus,0.25,3,prospective,AP,A6,Tv,relbias_pct,0.25,3.02834,0.0908005,3.12339,0.0950853,-0.0950544,0.131476,-0.352747,0.162639,0.969567
sinus,0.25,3,prospective,AP,A6,Tv,rmse_mm,0.1,3.06821,0.0131508,3.20624,0.0121504,-0.13803,0.0179046,-0.173123,-0.102937,0.95695
sinus,0.25,3,prospective,AP,A6,Tv,rmse_mm,0.15,3.05818,0.0127675,3.20624,0.0121504,-0.148058,0.017625,-0.182603,-0.113513,0.953822
sinus,0.25,3,prospective,AP,A6,Tv,rmse_mm,0.2,3.03745,0.0121345,3.20624,0.0121504,-0.168787,0.017172,-0.202444,-0.135129,0.947357
sinus,0.25,3,prospective,AP,A6,Tv,rmse_mm,0.25,3.06811,0.0120761,3.20624,0.0121504,-0.138123,0.0171308,-0.1717,-0.104547,0.95692
sinus,0.25,3,prospective,AP,A6,Tv,sd_err_mm,0.1,3.05254,0.00682572,3.18988,0.00713282,-0.137335,0.00987257,-0.156685,-0.117984,0.956947
sinus,0.25,3,prospective,AP,A6,Tv,sd_err_mm,0.15,3.04161,0.00680129,3.18988,0.00713282,-0.148263,0.00985569,-0.16758,-0.128946,0.953521
sinus,0.25,3,prospective,AP,A6,Tv,sd_err_mm,0.2,3.02083,0.0067548,3.18988,0.00713282,-0.169051,0.00982367,-0.188305,-0.149797,0.947004
sinus,0.25,3,prospective,AP,A6,Tv,sd_err_mm,0.25,3.05323,0.00682726,3.18988,0.00713282,-0.136647,0.00987363,-0.156,-0.117295,0.957162
sinus,0.25,3,prospective,SL,A1,T1,bias_mm,0.1,0.0528556,0.0057425,-0.0276248,0.00534288,0.0804804,0.00784364,0.0651068,0.0958539,-1.91334
sinus,0.25,3,prospective,SL,A1,T1,bias_mm,0.15,0.0410114,0.00578675,-0.0276248,0.00534288,0.0686362,0.00787609,0.0531991,0.0840734,-1.48458
sinus,0.25,3,prospective,SL,A1,T1,bias_mm,0.2,0.0317858,0.00575372,-0.0276248,0.00534288,0.0594106,0.00785185,0.044021,0.0748003,-1.15062
sinus,0.25,3,prospective,SL,A1,T1,bias_mm,0.25,0.0355851,0.00568532,-0.0276248,0.00534288,0.0632099,0.00780187,0.0479182,0.0785016,-1.28816
sinus,0.25,3,prospective,SL,A1,T1,relbias_pct,0.1,1.65629,0.0857122,-0.382074,0.0815175,2.03836,0.118286,1.80652,2.27021,-4.335
sinus,0.25,3,prospective,SL,A1,T1,relbias_pct,0.15,1.51828,0.0867824,-0.382074,0.0815175,1.90036,0.119064,1.66699,2.13372,-3.97379
sinus,0.25,3,prospective,SL,A1,T1,relbias_pct,0.2,1.39497,0.0865902,-0.382074,0.0815175,1.77704,0.118924,1.54395,2.01013,-3.65104
sinus,0.25,3,prospective,SL,A1,T1,relbias_pct,0.25,1.31024,0.0853107,-0.382074,0.0815175,1.69231,0.117996,1.46104,1.92358,-3.42928
sinus,0.25,3,prospective,SL,A1,T1,rmse_mm,0.1,1.8167,0.00702703,1.68978,0.00549099,0.126913,0.00891797,0.109434,0.144393,1.07511
sinus,0.25,3,prospective,SL,A1,T1,rmse_mm,0.15,1.83038,0.00640284,1.68978,0.00549099,0.140596,0.00843488,0.124063,0.157128,1.0832
sinus,0.25,3,prospective,SL,A1,T1,rmse_mm,0.2,1.81975,0.0058681,1.68978,0.00549099,0.129968,0.00803652,0.114217,0.14572,1.07691
sinus,0.25,3,prospective,SL,A1,T1,rmse_mm,0.25,1.7982,0.00597509,1.68978,0.00549099,0.108414,0.00811496,0.0925085,0.124319,1.06416
sinus,0.25,3,prospective,SL,A1,T1,sd_err_mm,0.1,1.81594,0.00406058,1.68957,0.00377801,0.126371,0.00554632,0.1155,0.137242,1.07479
sinus,0.25,3,prospective,SL,A1,T1,sd_err_mm,0.15,1.82993,0.00409187,1.68957,0.00377801,0.140363,0.00556927,0.129447,0.151278,1.08308
sinus,0.25,3,prospective,SL,A1,T1,sd_err_mm,0.2,1.81948,0.00406851,1.68957,0.00377801,0.129917,0.00555213,0.119035,0.140799,1.07689
sinus,0.25,3,prospective,SL,A1,T1,sd_err_mm,0.25,1.79786,0.00402015,1.68957,0.00377801,0.108288,0.00551679,0.0974752,0.119101,1.06409
sinus,0.25,3,prospective,SL,A1,T2,bias_mm,0.1,0.327584,0.00557078,0.245812,0.00517956,0.0817716,0.00760667,0.0668625,0.0966806,1.33266
sinus,0.25,3,prospective,SL,A1,T2,bias_mm,0.15,0.314336,0.00560642,0.245812,0.00517956,0.0685244,0.00763281,0.0535641,0.0834847,1.27877
sinus,0.25,3,prospective,SL,A1,T2,bias_mm,0.2,0.305064,0.00558019,0.245812,0.00517956,0.0592523,0.00761356,0.0443298,0.0741749,1.24105
sinus,0.25,3,prospective,SL,A1,T2,bias_mm,0.25,0.307913,0.00551581,0.245812,0.00517956,0.0621014,0.0075665,0.047271,0.0769317,1.25264
sinus,0.25,3,prospective,SL,A1,T2,relbias_pct,0.1,5.8881,0.0875356,3.70061,0.0828438,2.1875,0.120522,1.95127,2.42372,1.59112
sinus,0.25,3,prospective,SL,A1,T2,relbias_pct,0.15,5.70547,0.0884641,3.70061,0.0828438,2.00487,0.121198,1.76732,2.24242,1.54177
sinus,0.25,3,prospective,SL,A1,T2,relbias_pct,0.2,5.59063,0.088398,3.70061,0.0828438,1.89002,0.12115,1.65256,2.12747,1.51073
sinus,0.25,3,prospective,SL,A1,T2,relbias_pct,0.25,5.48396,0.087106,3.70061,0.0828438,1.78335,0.12021,1.54774,2.01896,1.48191
sinus,0.25,3,prospective,SL,A1,T2,rmse_mm,0.1,1.79183,0.00620679,1.65625,0.00523644,0.135573,0.00812062,0.119657,0.15149,1.08186
sinus,0.25,3,prospective,SL,A1,T2,rmse_mm,0.15,1.80055,0.00617044,1.65625,0.00523644,0.144295,0.00809287,0.128433,0.160157,1.08712
sinus,0.25,3,prospective,SL,A1,T2,rmse_mm,0.2,1.79078,0.00577268,1.65625,0.00523644,0.134524,0.00779385,0.119248,0.1498,1.08122
sinus,0.25,3,prospective,SL,A1,T2,rmse_mm,0.25,1.77121,0.00577798,1.65625,0.00523644,0.114958,0.00779778,0.0996747,0.130242,1.06941
sinus,0.25,3,prospective,SL,A1,T2,sd_err_mm,0.1,1.76164,0.00393916,1.63792,0.00366252,0.123718,0.00537875,0.113175,0.13426,1.07553
sinus,0.25,3,prospective,SL,A1,T2,sd_err_mm,0.15,1.77291,0.00396436,1.63792,0.00366252,0.134987,0.00539724,0.124409,0.145566,1.08241
sinus,0.25,3,prospective,SL,A1,T2,sd_err_mm,0.2,1.76461,0.00394581,1.63792,0.00366252,0.126692,0.00538363,0.11614,0.137244,1.07735
sinus,0.25,3,prospective,SL,A1,T2,sd_err_mm,0.25,1.74425,0.00390028,1.63792,0.00366252,0.106332,0.00535035,0.0958451,0.116819,1.06492
sinus,0.25,3,prospective,SL,A1,Tv,bias_mm,0.1,0.293345,0.00505394,0.213049,0.00459145,0.0802959,0.00682816,0.0669127,0.0936791,1.37689
sinus,0.25,3,prospective,SL,A1,Tv,bias_mm,0.15,0.276996,0.00509023,0.213049,0.00459145,0.0639468,0.00685506,0.0505109,0.0773827,1.30015
sinus,0.25,3,prospective,SL,A1,Tv,bias_mm,0.2,0.276283,0.00505867,0.213049,0.00459145,0.0632336,0.00683166,0.0498436,0.0766237,1.2968
sinus,0.25,3,prospective,SL,A1,Tv,bias_mm,0.25,0.275889,0.00502225,0.213049,0.00459145,0.0628396,0.00680474,0.0495023,0.0761769,1.29495
sinus,0.25,3,prospective,SL,A1,Tv,relbias_pct,0.1,5.41756,0.0818143,3.17386,0.0762247,2.2437,0.11182,2.02453,2.46287,1.70693
sinus,0.25,3,prospective,SL,A1,Tv,relbias_pct,0.15,5.17979,0.0826815,3.17386,0.0762247,2.00593,0.112456,1.78551,2.22634,1.63201
sinus,0.25,3,prospective,SL,A1,Tv,relbias_pct,0.2,5.15832,0.0824025,3.17386,0.0762247,1.98446,0.112251,1.76445,2.20448,1.62525
sinus,0.25,3,prospective,SL,A1,Tv,relbias_pct,0.25,5.02902,0.0813183,3.17386,0.0762247,1.85516,0.111458,1.6367,2.07361,1.58451
sinus,0.25,3,prospective,SL,A1,Tv,rmse_mm,0.1,1.62489,0.00505838,1.46748,0.0043431,0.157403,0.00666706,0.144336,0.17047,1.10726
sinus,0.25,3,prospective,SL,A1,Tv,rmse_mm,0.15,1.63332,0.00505317,1.46748,0.0043431,0.165839,0.00666311,0.152779,0.178899,1.11301
sinus,0.25,3,prospective,SL,A1,Tv,rmse_mm,0.2,1.62337,0.00481821,1.46748,0.0043431,0.155884,0.00648673,0.14317,0.168598,1.10623
sinus,0.25,3,prospective,SL,A1,Tv,rmse_mm,0.25,1.61195,0.00500519,1.46748,0.0043431,0.144469,0.00662679,0.13148,0.157457,1.09845
sinus,0.25,3,prospective,SL,A1,Tv,sd_err_mm,0.1,1.5982,0.00357369,1.45194,0.00324666,0.146253,0.00482826,0.136789,0.155716,1.10073
sinus,0.25,3,prospective,SL,A1,Tv,sd_err_mm,0.15,1.60967,0.00359935,1.45194,0.00324666,0.157728,0.00484728,0.148227,0.167229,1.10863
sinus,0.25,3,prospective,SL,A1,Tv,sd_err_mm,0.2,1.59969,0.00357704,1.45194,0.00324666,0.147749,0.00483074,0.138281,0.157217,1.10176
sinus,0.25,3,prospective,SL,A1,Tv,sd_err_mm,0.25,1.58818,0.00355129,1.45194,0.00324666,0.136232,0.0048117,0.126801,0.145663,1.09383
sinus,0.25,3,prospective,SL,A6,T1,bias_mm,0.1,-0.0207471,0.00743249,-0.028671,0.0077009,0.00792388,0.0107026,-0.0130532,0.028901,0.723627
sinus,0.25,3,prospective,SL,A6,T1,bias_mm,0.15,-0.0254414,0.00741017,-0.028671,0.0077009,0.00322963,0.0106871,-0.0177171,0.0241764,0.887356
sinus,0.25,3,prospective,SL,A6,T1,bias_mm,0.2,-0.0163709,0.00738156,-0.028671,0.0077009,0.0123001,0.0106673,-0.00860784,0.033208,0.570993
sinus,0.25,3,prospective,SL,A6,T1,bias_mm,0.25,-0.0230454,0.00738401,-0.028671,0.0077009,0.0056256,0.010669,-0.0152856,0.0265368,0.803788
sinus,0.25,3,prospective,SL,A6,T1,relbias_pct,0.1,-0.178898,0.111113,-0.40756,0.114987,0.228661,0.1599,-0.0847425,0.542065,0.43895
sinus,0.25,3,prospective,SL,A6,T1,relbias_pct,0.15,-0.148027,0.111322,-0.40756,0.114987,0.259532,0.160046,-0.0541573,0.573222,0.363204
