u,view_errors,r_mean,beat_cv,N_beats,cell,axis,tau,false_alarm,false_alarm_mcse,n_nonevent_pairs,miss,hit_mcse,n_event_pairs,prev_event,prev_event_mcse,n_pairs,hit,n_fired_pairs,n_fired_event,ppv,ppv_mcse,ppv_mcse_conservative,false_alarm_lo95,false_alarm_hi95,hit_lo95,hit_hi95,ppv_lo95,ppv_hi95,role
low,True,0.9,0.1,7,549,AP,4.0,0.00043381040721747656,3.910688189205074e-05,283534,0.8563099720636463,0.002733598703803539,16466.0,0.05488666666666667,0.0004158289732125011,300000,0.14369002793635366,2489,2366,0.950582563278425,0.004344327735687989,0.007524596362942253,0.0003571623265568052,0.0005104584878781479,0.13833227288645206,0.14904778298625526,0.9420678373122751,0.959097289244575,t_warn and t_adj
low,True,0.9,0.1,7,549,AP,5.0,4.584988043761947e-05,1.2716177310195841e-05,283534,0.9285193732539779,0.002007685142728905,16466.0,0.05488666666666667,0.0004158289732125011,300000,0.07148062674602207,1190,1177,0.9890756302521009,0.003013279836440309,0.005219153774137452,2.092663069201879e-05,7.077313018322016e-05,0.06754563614293856,0.07541561734910558,0.983169710250752,0.9949815502534498,t_adj only
low,True,0.9,0.1,7,549,AP,6.0,0.0,0.0,283534,0.9624681161180615,0.0014811508843042486,16466.0,0.05488666666666667,0.0004158289732125011,300000,0.03753188388193851,618,618,1.0,0.0,0.0,0.0,0.0,0.034628881470134015,0.040434886293743005,1.0,1.0,t_adj only
low,True,0.9,0.1,7,549,SL,2.0,0.019823896209090083,0.00026046140344627517,286422,0.5085432316983356,0.004290310234515931,13578.0,0.04526,0.00037952396674430634,300000,0.4914567683016644,12351,6673,0.540280139259979,0.004484407538265137,0.007767221698120091,0.019313401234945907,0.020334391183234258,0.48304791469318165,0.49986562191014716,0.5314908619236507,0.5490694165963073,t_warn only
low,True,0.9,0.1,7,549,SL,3.0,0.00279308153703277,9.861233944736831e-05,286422,0.7257328030637796,0.0038287535158482975,13578.0,0.04526,0.00037952396674430634,300000,0.27426719693622037,4524,3724,0.8231653404067197,0.0056723880741064055,0.009824864344600068,0.002599804901760148,0.002986358172305392,0.2667629778802843,0.28177141599215644,0.8120476639874419,0.8342830168259976,t_warn only
low,True,0.9,0.1,7,549,SL,4.0,0.0003526265440503872,3.50814655942353e-05,286422,0.863013698630137,0.002950730273619672,13578.0,0.04526,0.00037952396674430634,300000,0.136986301369863,1961,1860,0.9484956654767975,0.00499115168365812,0.008644928304378808,0.0002838681344184474,0.000421384953682327,0.1312029762598583,0.1427696264798677,0.9387131878582883,0.9582781430953068,t_warn and t_adj
low,True,0.9,0.1,7,549,SL,5.0,3.491351921290962e-05,1.1040431449279785e-05,286422,0.9318014435115628,0.0021633728668323526,13578.0,0.04526,0.00037952396674430634,300000,0.0681985564884372,936,926,0.9893162393162394,0.0033604057583101086,0.005820393507440129,1.3274671027853416e-05,5.655236739796583e-05,0.06395842355086899,0.07243868942600541,0.9827299650045589,0.9959025136279198,t_adj only
low,True,0.9,0.1,7,549,SL,6.0,0.0,0.0,286422,0.9659007217557815,0.0015574744699867863,13578.0,0.04526,0.00037952396674430634,300000,0.034099278244218545,463,463,1.0,0.0,0.0,0.0,0.0,0.03104668435212536,0.03715187213631173,1.0,1.0,t_adj only
low,True,0.9,0.1,10,550,AP,2.0,0.01541678567776379,0.00023135557649714224,283587,0.5094741972826418,0.0039020968168117605,16413.0,0.05471,0.0004151980085854619,300000,0.49052580271735824,12423,8051,0.6480721242855992,0.004284747776940658,0.007421400847279018,0.014963337076630145,0.015870234278897433,0.4828778334318926,0.49817377200282387,0.6396741728937155,0.656470075677483,t_warn only
low,True,0.9,0.1,10,550,AP,3.0,0.0018371787141159503,8.041429117028351e-05,283587,0.7195515749710595,0.0035064163443015318,16413.0,0.05471,0.0004151980085854619,300000,0.2804484250289405,5124,4603,0.8983216237314599,0.0042220723142600254,0.007312843761528276,0.0016795695983366768,0.0019947878298952238,0.2735759752250979,0.2873208748327831,0.8900465139901135,0.9065967334728062,t_warn only
low,True,0.9,0.1,10,550,AP,4.0,0.00022920655742329513,2.8426316206935502e-05,283587,0.8599890330835314,0.0027085290578012797,16413.0,0.05471,0.0004151980085854619,300000,0.14001096691646864,2363,2298,0.9724925941599661,0.003364620665608331,0.005827693941029843,0.00017349200100508498,0.0002849211138415053,0.13470234747022422,0.14531958636271305,0.9658980587817177,0.9790871295382145,t_warn and t_adj
low,True,0.9,0.1,10,550,AP,5.0,2.4683783107124093e-05,9.329477928421704e-06,283587,0.9300554438554804,0.0019908447495186315,16413.0,0.05471,0.0004151980085854619,300000,0.06994455614451955,1155,1148,0.9939393939393939,0.0022837417301123366,0.003955556707919817,6.398342228622979e-06,4.296922398562521e-05,0.06604257210587403,0.07384654018316508,0.989463342363076,0.9984154455157118,t_adj only
low,True,0.9,0.1,10,550,AP,6.0,0.0,0.0,283587,0.9641138122220191,0.0014518903886480325,16413.0,0.05471,0.0004151980085854619,300000,0.035886187777980916,589,589,1.0,0.0,0.0,0.0,0.0,0.03304053488428477,0.038731840671677065,1.0,1.0,t_adj only
low,True,0.9,0.1,10,550,SL,2.0,0.013160652164801542,0.00021298312387258282,286308,0.514022787028922,0.004271355254676455,13692.0,0.04564,0.00038103801385163663,300000,0.485977212971078,10422,6654,0.6384571099597006,0.00470619851084604,0.00815137493129033,0.01274321290940374,0.013578091420199345,0.4776055104407013,0.49434891550145466,0.6292331303015888,0.6476810896178125,t_warn only
low,True,0.9,0.1,10,550,SL,3.0,0.0015891976472889337,7.444351151973685e-05,286308,0.7341513292433538,0.003775518442957867,13692.0,0.04564,0.00038103801385163663,300000,0.2658486707566462,4095,3640,0.8888888888888888,0.0049110632898651555,0.00850621113723281,0.0014432910446766643,0.0017351042499012031,0.2584487905271127,0.2732485509861797,0.8792633816390316,0.8985143961387461,t_warn only
low,True,0.9,0.1,10,550,SL,4.0,0.00016415887785182392,2.3943067846594185e-05,286308,0.8726993865030674,0.002848486322258211,13692.0,0.04564,0.00038103801385163663,300000,0.12730061349693256,1790,1743,0.9737430167597766,0.003779358379477727,0.006546040733266601,0.00011723132682294179,0.00021108642888070605,0.12171768285081407,0.13288354414305104,0.966335610392902,0.9811504231266512,t_warn and t_adj
low,True,0.9,0.1,10,550,SL,5.0,2.0956452491722203e-05,8.555346257670048e-06,286308,0.9436167104878761,0.001971240309147102,13692.0,0.04564,0.00038103801385163663,300000,0.0563832895121239,778,772,0.9922879177377892,0.0031362803704707383,0.0054321969484362595,4.1882818191541824e-06,3.772462316429022e-05,0.05251972947084671,0.060246849553401094,0.98614092111776,0.9984349143578185,t_adj only
low,True,0.9,0.1,10,550,SL,6.0,3.4927420819537003e-06,3.4927359823247485e-06,286308,0.9726847794332457,0.0013930123625842594,13692.0,0.04564,0.00038103801385163663,300000,0.027315220566754284,375,374,0.9973333333333333,0.0026631087375749893,0.004612639639560493,-3.352894704907443e-06,1.0338378868814844e-05,0.024584966484534187,0.03004547464897438,0.9921137360796008,1.0025529305870657,t_adj only
low,True,0.9,0.1,13,551,AP,2.0,0.011030553751447209,0.00019622924896495596,283304,0.5119190225203641,0.0038684800079621475,16696.0,0.05565333333333333,0.00041855322171428495,300000,0.48808097747963586,11274,8149,0.7228135533084974,0.004215607068250058,0.00730164562695558,0.010645951487728858,0.011415156015165559,0.48049889592931033,0.4956630590299614,0.7145511152165818,0.731075991400413,t_warn only
low,True,0.9,0.1,13,551,AP,3.0,0.0012001242481574563,6.50468083543075e-05,283304,0.7301149976042166,0.0034354117159691674,16696.0,0.05565333333333333,0.00041855322171428495,300000,0.2698850023957834,4846,4506,0.9298390425092861,0.0036691032869058788,0.006355073311138949,0.0010726348454681144,0.0013276136508467982,0.2631517191073056,0.27661828568426117,0.9226477321546689,0.9370303528639032,t_warn only
low,True,0.9,0.1,13,551,AP,4.0,8.824443001157767e-05,1.764810727719281e-05,283304,0.8691303306181121,0.002610091531753346,16696.0,0.05565333333333333,0.00041855322171428495,300000,0.13086966938188793,2210,2185,0.9886877828054299,0.0022496104174249514,0.003896439540216246,5.365477508014174e-05,0.0001228340849430136,0.1257539839429465,0.13598535482082935,0.984278627373252,0.9930969382376078,t_warn and t_adj
low,True,0.9,0.1,13,551,AP,5.0,3.5297772004631067e-06,3.529770970794067e-06,283304,0.9356732151413513,0.0018986801207129336,16696.0,0.05565333333333333,0.00041855322171428495,300000,0.06432678485864873,1075,1074,0.9990697674418605,0.0009297997911665125,0.0016104604791673314,-3.388446830538316e-06,1.044800123146453e-05,0.06060544017453573,0.06804812954276174,0.9972473933239666,1.0008921415597545,t_adj only
low,True,0.9,0.1,13,551,AP,6.0,0.0,0.0,283304,0.9668782942022042,0.0013849561876683703,16696.0,0.05565333333333333,0.00041855322171428495,300000,0.03312170579779583,553,553,1.0,0.0,0.0,0.0,0.0,0.03040724152838858,0.03583617006720308,1.0,1.0,t_adj only
low,True,0.9,0.1,13,551,SL,2.0,0.010407971528260437,0.00018966450311299086,286319,0.5084423653241722,0.004274144165208342,13681.0,0.045603333333333336,0.0003808922390135309,300000,0.4915576346758278,9705,6725,0.6929417825862957,0.004682318660710214,0.00811001381757795,0.010036235930081088,0.010779707126439787,0.4831804659812094,0.4999348033704462,0.6837646065747754,0.7021189585978159,t_warn only
low,True,0.9,0.1,13,551,SL,3.0,0.001156053213373894,6.350569150204098e-05,286319,0.743366712959579,0.0037342133466460982,13681.0,0.045603333333333336,0.0003808922390135309,300000,0.256633287040421,3842,3511,0.913846954711088,0.004526821509831559,0.007840684851823916,0.0010315843442347877,0.0012805220825130004,0.24931436331267512,0.2639522107681669,0.9049745475173925,0.9227193619047835,t_warn only
low,True,0.9,0.1,13,551,SL,4.0,0.00010128562896629284,1.880731659556723e-05,286319,0.8799795336598202,0.0027784655685907426,13681.0,0.045603333333333336,0.0003808922390135309,300000,0.12002046634017982,1671,1642,0.9826451226810293,0.0031946324627788823,0.005533265737041914,6.442396550237852e-05,0.00013814729243020717,0.11457477385050244,0.1254661588298572,0.9763837580607514,0.9889064873013073,t_warn and t_adj
low,True,0.9,0.1,13,551,SL,5.0,2.095564737233645e-05,8.555017575945265e-06,286319,0.9443754111541554,0.001959507007269878,13681.0,0.045603333333333336,0.0003808922390135309,300000,0.05562458884584465,767,761,0.9921773142112125,0.003181082318057805,0.005509796197935097,4.1881209041164655e-06,3.7723173840556436e-05,0.051784025653847945,0.05946515203784135,0.9859425073867826,0.9984121210356424,t_adj only
low,True,0.9,0.1,13,551,SL,6.0,3.4926078953894083e-06,3.4926017962291275e-06,286319,0.9733206636941744,0.0013777060359542366,13681.0,0.045603333333333336,0.0003808922390135309,300000,0.02667933630582564,366,365,0.9972677595628415,0.0027285053151973496,0.004725909834643543,-3.3527658915550174e-06,1.0337981682333835e-05,0.02397908207277263,0.02937959053887865,0.9919199873712461,1.002615531754437,t_adj only
low,True,0.9,0.15,1,552,AP,2.0,0.16005884075251256,0.0006886607817015161,283477,0.507716516371119,0.003889321343801249,16523.0,0.05507666666666667,0.00041650621226081594,300000,0.49228348362888097,53507,8134,0.15201749303829407,0.0015521544301541391,0.002688410334220087,0.15870909041216574,0.16140859109285938,0.4846605538105989,0.499906413447163,0.14897532623275145,0.15505965984383668,t_warn only
low,True,0.9,0.15,1,552,AP,3.0,0.08948168634492393,0.0005361082724873568,283477,0.6185922653271198,0.0037787881021493484,16523.0,0.05507666666666667,0.00041650621226081594,300000,0.38140773467288025,31668,6302,0.19900214727800936,0.002243542180627457,0.003885929045770626,0.08843093343074651,0.09053243925910134,0.37400144602903923,0.38881402331672127,0.19460488537149803,0.20339940918452068,t_warn only
low,True,0.9,0.15,1,552,AP,4.0,0.04765818743672326,0.0004001347528172605,283477,0.7110088966894632,0.0035264302851562264,16523.0,0.05507666666666667,0.00041650621226081594,300000,0.2889911033105368,18285,4775,0.2611430133989609,0.0032484180534078162,0.005626425112726328,0.04687393772605253,0.04844243714739399,0.2820794269031209,0.2959027797179527,0.2547762309573315,0.2675097958405903,t_warn and t_adj
low,True,0.9,0.15,1,552,AP,5.0,0.02476391382722408,0.0002918808548156893,283477,0.7928342310718393,0.003152867669167625,16523.0,0.05507666666666667,0.00041650621226081594,300000,0.20716576892816074,10443,3423,0.3277793737431772,0.00459339812331012,0.00795599892896466,0.0241918378594961,0.02533598979495206,0.2009862617998283,0.2133452760564932,0.3187764787838218,0.33678226870253264,t_adj only
low,True,0.9,0.15,1,552,AP,6.0,0.012738246841895463,0.00021062604479006524,283477,0.8555952308902741,0.002734516160842693,16523.0,0.05507666666666667,0.00041650621226081594,300000,0.14440476910972588,5997,2386,0.3978655994663999,0.006320448407508469,0.010947337768422468,0.012325427376644547,0.013151066307146379,0.13904521587705598,0.14976432234239578,0.38547774812382596,0.4102534508089738,t_adj only
low,True,0.9,0.15,1,552,SL,2.0,0.1522683161819121,0.0006712679656020056,286468,0.5054685190659178,0.0042979665714575266,13532.0,0.04510666666666667,0.00037891096266752386,300000,0.49453148093408217,50312,6692,0.13301001749085706,0.0015139565950946401,0.002622249743157899,0.15095265513497894,0.1535839772288453,0.486107621180822,0.5029553406873424,0.13004271706690898,0.13597731791480513,t_warn only
low,True,0.9,0.15,1,552,SL,3.0,0.08038245109401398,0.0005079795038937921,286468,0.6180904522613065,0.004176623049533602,13532.0,0.04510666666666667,0.00037891096266752386,300000,0.38190954773869346,28195,5168,0.1832949104451144,0.002304208554262583,0.003991006287217622,0.07938682955364429,0.08137807263438368,0.37372351692003736,0.39009557855734955,0.1787787446302677,0.1878110762599611,t_warn only
low,True,0.9,0.15,1,552,SL,4.0,0.04018249856877557,0.00036692283743718784,286468,0.7222879101389299,0.003850096115422952,13532.0,0.04510666666666667,0.00037891096266752386,300000,0.2777120898610701,15269,3758,0.24611958870914927,0.0034859328918456726,0.006037812880452209,0.039463343016620835,0.04090165412093031,0.27016604007830125,0.28525813964383895,0.23928728573471586,0.2529518916835827,t_warn and t_adj
low,True,0.9,0.15,1,552,SL,5.0,0.019974307776086685,0.0002614065957206814,286468,0.8043156961276973,0.0034104388997298644,13532.0,0.04510666666666667,0.00037891096266752386,300000,0.19568430387230273,8370,2648,0.3163679808841099,0.005083288166617854,0.008804513374095772,0.019461960259111594,0.020486655293061776,0.1889999664046326,0.20236864133997287,0.3064049190759129,0.3263310426923069,t_adj only
low,True,0.9,0.15,1,552,SL,6.0,0.009854503818925674,0.000184556281479237,286468,0.8652083949157553,0.002935694033663244,13532.0,0.04510666666666667,0.00037891096266752386,300000,0.1347916050842447,4647,1824,0.39251129761136216,0.007163229199368611,0.012407076919567364,0.009492780151252503,0.010216227486598846,0.12903775046324995,0.14054545970523946,0.3784716262568509,0.40655096896587345,t_adj only
low,True,0.9,0.15,3,553,AP,2.0,0.08853973665357345,0.0005336715794929634,283353,0.5107226527302217,0.003874379207552281,16647.0,0.05549,0.0004179747197299537,300000,0.48927734726977834,33233,8145,0.2450877140191978,0.002359523154309696,0.004086813984899574,0.08749375956994411,0.0895857137372028,0.48168370350062734,0.49687099103892934,0.24046313357958435,0.24971229445881124,t_warn only
low,True,0.9,0.15,3,553,AP,3.0,0.034857580473825936,0.00034457234124125435,283353,0.6530906469634168,0.0036891536776706884,16647.0,0.05549,0.0004179747197299537,300000,0.3469093530365832,15652,5775,0.3689624329159213,0.0038568590018797856,0.006680275748885176,0.034182231089597365,0.03553292985805451,0.33967874463788106,0.35413996143528537,0.361403128119161,0.3765217377126816,t_warn only
low,True,0.9,0.15,3,553,AP,4.0,0.013421421336636633,0.00021617286994699122,283353,0.7725115636451012,0.003249108150128612,16647.0,0.05549,0.0004179747197299537,300000,0.2274884363548988,7590,3787,0.49894598155467723,0.00573915760765201,0.00994051256909873,0.012997730293763847,0.013845112379509418,0.2211203013485401,0.23385657136125748,0.4876974392533532,0.5101945238560013,t_warn and t_adj
low,True,0.9,0.15,3,553,AP,5.0,0.0049831835202027155,0.0001322832156643262,283353,0.8558298792575239,0.002722471635625717,16647.0,0.05549,0.0004179747197299537,300000,0.14417012074247615,3812,2400,0.6295907660020986,0.007821564504144589,0.0135473471158557,0.0047239131796964,0.005242453860709031,0.1388341743456286,0.14950606713932368,0.6142607811502974,0.6449207508538999,t_adj only
low,True,0.9,0.15,3,553,AP,6.0,0.002061033410622086,8.519823520741627e-05,283353,0.9140385655072986,0.0021725315764405473,16647.0,0.05549,0.0004179747197299537,300000,0.08596143449270144,2015,1431,0.7101736972704714,0.010106799838009469,0.017505490821361297,0.0018940479367520178,0.0022280188844921544,0.08170335081401472,0.09021951817138815,0.690364733432767,0.7299826611081758,t_adj only
low,True,0.9,0.15,3,553,SL,2.0,0.08010937816487745,0.0005072992445319969,286346,0.5073970997509887,0.004278509722517528,13654.0,0.045513333333333336,0.00038053414136019484,300000,0.4926029002490113,29665,6726,0.2267318388673521,0.0024310793993032277,0.004210753036827216,0.07911508990836755,0.08110366642138736,0.48421717521922697,0.5009886252787956,0.22196701076357614,0.23149666697112806,t_warn only
low,True,0.9,0.15,3,553,SL,3.0,0.029164018355416176,0.00031444960467157443,286346,0.6591475025633514,0.004056435701950783,13654.0,0.045513333333333336,0.00038053414136019484,300000,0.3408524974366486,13005,4654,0.35786236063052673,0.004203556571388541,0.0072807735541349835,0.028547708450445658,0.029780328260386693,0.3329020294925103,0.34880296538078687,0.34962354107864174,0.3661011801824117,t_warn only
low,True,0.9,0.15,3,553,SL,4.0,0.009904102030410762,0.00018505491447482554,286346,0.7775010985791709,0.003559463074069839,13654.0,0.045513333333333336,0.00038053414136019484,300000,0.22249890142082906,5874,3038,0.5171944160708206,0.006519977315718024,0.011292931975020164,0.009541401060017026,0.010266803000804499,0.21552248193632284,0.2294753209053353,0.5044154952511967,0.5299733368904446,t_warn and t_adj
low,True,0.9,0.15,3,553,SL,5.0,0.0034189407220635176,0.00010908286590947192,286346,0.8633367511351985,0.002939585087372527,13654.0,0.045513333333333336,0.00038053414136019484,300000,0.13666324886480152,2845,1866,0.6558875219683655,0.008906842228683808,0.015427103275080368,0.0032051422318641254,0.00363273921226291,0.13090176791861452,0.14242472981098853,0.6384304318464655,0.6733446120902655,t_adj only
low,True,0.9,0.15,3,553,SL,6.0,0.0012362666145153067,6.56662010880228e-05,286346,0.9178995166251648,0.0023493108171741854,13654.0,0.045513333333333336,0.00038053414136019484,300000,0.08210048337483522,1475,1121,0.76,0.01112029752071196,0.01926092030115533,0.0011075632243660212,0.0013649700046645921,0.07749591874836323,0.08670504800130721,0.7382046171901153,0.7817953828098847,t_adj only
low,True,0.9,0.15,5,554,AP,2.0,0.060922783872447,0.0004492329986283388,283490,0.5156268927922472,0.0038894147316368187,16510.0,0.05503333333333333,0.00041635187664424567,300000,0.48437310720775284,25268,7997,0.3164872566091499,0.0029259438511670395,0.005067883410315061,0.060042303367523406,0.06180326437737059,0.476749994352675,0.49199622006283067,0.31075251199484116,0.3222220012234586,t_warn only
low,True,0.9,0.15,5,554,AP,3.0,0.020120639175985045,0.000263717117176264,283490,0.669412477286493,0.0036611421708441566,16510.0,0.05503333333333333,0.00041635187664424567,300000,0.330587522713507,11162,5458,0.48898046944991935,0.004731441739859683,0.008195097486489058,0.019603763120135786,0.020637515231834304,0.3234118158597706,0.3377632295672434,0.479707013971697,0.4982539249281417,t_warn only
low,True,0.9,0.15,5,554,AP,4.0,0.006243606476418921,0.00014794110463945922,283490,0.795336159903089,0.003139947499567822,16510.0,0.05503333333333333,0.00041635187664424567,300000,0.20466384009691097,5149,3379,0.6562439308603613,0.006619061119580276,0.011464550157516774,0.0059536472372053485,0.006533565715632494,0.198509656035868,0.21081802415795392,0.6432708093521842,0.6692170523685383,t_warn and t_adj
low,True,0.9,0.15,5,554,AP,5.0,0.0019401037073618118,8.264601228148627e-05,283490,0.8812840702604482,0.0025173228759694695,16510.0,0.05503333333333333,0.00041635187664424567,300000,0.1187159297395518,2510,1960,0.7808764940239044,0.008256553478333048,0.01430077011988238,0.0017781204985465409,0.002102086916177083,0.11378206752627518,0.12364979195282844,0.7646939464422968,0.7970590416055119,t_adj only
low,True,0.9,0.15,5,554,AP,6.0,0.0006702176443613531,4.860640171268312e-05,283490,0.9313143549364021,0.0019683739215302426,16510.0,0.05503333333333333,0.00041635187664424567,300000,0.06868564506359787,1324,1134,0.8564954682779456,0.009634991815981183,0.01668829535578973,0.0005749508468349559,0.0007654844418877503,0.06482770303885976,0.07254358708833597,0.8376112311783279,0.8753797053775634,t_adj only
low,True,0.9,0.15,5,554,SL,2.0,0.055098526211360646,0.0004264578311936012,286269,0.517442283883184,0.004264366335257136,13731.0,0.04577,0.0003815543084979297,300000,0.48255771611681597,22399,6626,0.29581677753471136,0.0030495792420346104,0.0052820261889113315,0.05426268421470311,0.055934368208018184,0.47419971161690005,0.4909157206167319,0.2898397120051762,0.3017938430642465,t_warn only
low,True,0.9,0.15,5,554,SL,3.0,0.016145653214284468,0.00023556244533483314,286269,0.687276964532809,0.003956350384467583,13731.0,0.04577,0.0003815543084979297,300000,0.31272303546719105,8916,4294,0.4816061013907582,0.005291647435458739,0.009165402213956087,0.015683959301676226,0.01660734712689271,0.30496873114224843,0.32047733979213366,0.47123466291656674,0.4919775398649497,t_warn only
low,True,0.9,0.15,5,554,SL,4.0,0.004736803496012492,0.00012832890726351996,286269,0.8186585099410094,0.003288129373067275,13731.0,0.04577,0.0003815543084979297,300000,0.18134149005899058,3846,2490,0.6474258970358814,0.00770398801445564,0.013343698661938842,0.004485283457616654,0.0049883235344083295,0.17489687486043615,0.18778610525754502,0.6323263578711168,0.662525436200646,t_warn and t_adj
low,True,0.9,0.15,5,554,SL,5.0,0.0014147532565524036,7.024990857864793e-05,286269,0.8981137571917559,0.0025815013978767003,13731.0,0.04577,0.0003815543084979297,300000,0.1018862428082441,1804,1399,0.7754988913525499,0.009823846526048702,0.017015401308875362,0.0012770659647349625,0.0015524405483698447,0.0968265930024561,0.1069458926140321,0.7562445058199694,0.7947532768851304,t_adj only
low,True,0.9,0.15,5,554,SL,6.0,0.00041219971425477433,3.793823796127218e-05,286269,0.9437768552909475,0.0019658082093536584,13731.0,0.04577,0.0003815543084979297,300000,0.05622314470905254,890,772,0.8674157303370786,0.011367491649676861,0.019689073091855275,0.0003378421336272475,0.0004865572948823012,0.05237023138781491,0.060076058030290175,0.8451358559334113,0.8896956047407459,t_adj only
low,True,0.9,0.15,7,555,AP,2.0,0.04623484522558485,0.0003943412650210054,283574,0.5126019724826495,0.003900013504907407,16426.0,0.054753333333333334,0.000415352885396752,300000,0.4873980275173505,21117,8006,0.3791258227967988,0.0033386998044469493,0.005782797692522391,0.04546195054242922,0.047007739908740485,0.47975414144821815,0.49504191358648286,0.37258209137327575,0.38566955422032184,t_warn only
low,True,0.9,0.15,7,555,AP,3.0,0.01262457065880511,0.00020966032849277532,283574,0.6809935468160234,0.0036366819687134538,16426.0,0.054753333333333334,0.000415352885396752,300000,0.3190064531839766,8820,5240,0.5941043083900227,0.005228827072664737,0.009056594153846966,0.012213643962731096,0.013035497354879123,0.31187868744584907,0.3261342189221041,0.5838559955653745,0.6043526212146709,t_warn only
low,True,0.9,0.15,7,555,AP,4.0,0.003346569149498896,0.00010845230331385112,283574,0.8135273347132594,0.003038979390800223,16426.0,0.054753333333333334,0.000415352885396752,300000,0.18647266528674056,4012,3063,0.7634596211365903,0.006709114721526326,0.011620527571491915,0.0031340065392866674,0.003559131759711125,0.18051637508403018,0.19242895548945094,0.7503099978105287,0.7766092444626519,t_warn and t_adj
low,True,0.9,0.15,7,555,AP,5.0,0.000881604096285273,5.5732955319211475e-05,283574,0.8921831243151102,0.00241993925350438,16426.0,0.054753333333333334,0.000415352885396752,300000,0.10781687568488985,2021,1771,0.8762988619495299,0.007323687666528204,0.012684999137192402,0.0007723695102460099,0.000990838682324536,0.10307388186583438,0.11255986950394531,0.8619446977758906,0.8906530261231692,t_adj only
low,True,0.9,0.15,7,555,AP,6.0,0.0003032718091221339,3.2697680941603196e-05,283574,0.9383903567514915,0.0018760750415769373,16426.0,0.054753333333333334,0.000415352885396752,300000,0.06160964324850848,1098,1012,0.9216757741347905,0.008108415061889092,0.014044186856048649,0.00023918553159310552,0.0003673580866511623,0.057932603705719184,0.06528668279129779,0.9057835725164302,0.9375679757531509,t_adj only
low,True,0.9,0.15,7,555,SL,2.0,0.040776325903151424,0.000369669824697828,286220,0.5185050798258345,0.004256452133176207,13780.0,0.04593333333333333,0.00038220178885950727,300000,0.4814949201741655,18306,6635,0.3624494701190866,0.0035529108567586404,0.006153822118669034,0.04005178635485737,0.041500865451445476,0.47315242722541695,0.48983741312291407,0.35548589274463055,0.3694130474935427,t_warn only
low,True,0.9,0.15,7,555,SL,3.0,0.010467472573544826,0.0001902330471461079,286220,0.6961538461538461,0.0039179137972175536,13780.0,0.04593333333333333,0.00038220178885950727,300000,0.3038461538461539,7183,4187,0.5829040790755952,0.005817864274188721,0.010076836514434693,0.010094622649528153,0.0108403224975615,0.29616718384850416,0.3115251238438036,0.5715012745412992,0.5943068836098911,t_warn only
low,True,0.9,0.15,7,555,SL,4.0,0.002519041296904479,9.369576511690323e-05,286220,0.8291727140783745,0.00320609592975012,13780.0,0.04593333333333333,0.00038220178885950727,300000,0.17082728592162555,3075,2354,0.7655284552845528,0.007640172803438824,0.013233167474161988,0.002335400970322893,0.002702681623486065,0.1645434533187688,0.1771111185244823,0.7505539916360336,0.780502918933072,t_warn and t_adj
low,True,0.9,0.15,7,555,SL,5.0,0.0007057508210467473,4.9638928853496805e-05,286220,0.9060957910014514,0.002484877462510809,13780.0,0.04593333333333333,0.00038220178885950727,300000,0.09390420899854857,1496,1294,0.8649732620320856,0.00883579095909169,0.015304038866204545,0.0006084603074953323,0.0008030413345981623,0.08903393862761604,0.0987744793694811,0.8476554298407404,0.8822910942234308,t_adj only
low,True,0.9,0.15,7,555,SL,6.0,0.0002061351408007826,2.6833743379345133e-05,286220,0.9502902757619739,0.0018515021076768708,13780.0,0.04593333333333333,0.00038220178885950727,300000,0.04970972423802611,744,685,0.9206989247311828,0.009906309405373024,0.01715823120560351,0.0001535419697920278,0.0002587283118095374,0.04608084676105532,0.0533386017149969,0.9012829149237902,0.9401149345385753,t_adj only
low,True,0.9,0.15,10,556,AP,2.0,0.03318428695955985,0.0003364891943063682,283357,0.5134290692783753,0.003874337944488129,16643.0,0.05547666666666667,0.0004179274503316822,300000,0.4865709307216247,17501,8098,0.4627164162047883,0.0037690144896750776,0.006528124590580517,0.03252478025233036,0.033843793666789336,0.478977367826594,0.49416449361665543,0.45532928348954677,0.47010354892002987,t_warn only
low,True,0.9,0.15,10,556,AP,3.0,0.00787345998157801,0.000166034895445816,283357,0.6974103226581746,0.003560864378596022,16643.0,0.05547666666666667,0.0004179274503316822,300000,0.3025896773418254,7267,5036,0.6929957341406358,0.0054107803676115415,0.009371746505299396,0.007548037563760446,0.008198882399395573,0.29561051135089483,0.30956884333275597,0.6823907994082103,0.7036006688730612,t_warn only
low,True,0.9,0.15,10,556,AP,4.0,0.001810437010555589,7.986035731653226e-05,283357,0.8279156402090969,0.002925822242242654,16643.0,0.05547666666666667,0.0004179274503316822,300000,0.17208435979090309,3377,2864,0.8480900207284572,0.0061765875033096985,0.010698163373127399,0.0016539135851880492,0.001966960435923129,0.1663498535257082,0.17781886605609798,0.8359841315791203,0.860195909877794,t_warn and t_adj
low,True,0.9,0.15,10,556,AP,5.0,0.000444668739434706,3.960543126060108e-05,283357,0.9057862164273268,0.0022644058584056275,16643.0,0.05547666666666667,0.0004179274503316822,300000,0.09421378357267318,1694,1568,0.9256198347107438,0.006375117486279917,0.011042027390457601,0.00036704351995945326,0.0005222939589099588,0.08977562960880905,0.09865193753653731,0.9131248339418647,0.9381148354796229,t_adj only
