u,view_over,K,beat_cv,s_det,f_rej,axis,estimand,bias_mcse,relbias_pct_mcse,rmse_mcse,sd_err_mcse,bias,relbias_pct,rmse,sd_err
low,True,3,0.25,0.8,0.3,SL,T1,0.005437719436681575,0.0815052947227929,0.006920672589360605,0.0038450675132530652,1.1266068417096435,18.418049643731194,2.0557462572508225,1.719557869688153
low,True,3,0.25,0.8,0.3,SL,T2,0.005405088287348379,0.08242928633781563,0.006803954761469805,0.003821993690912251,1.233150795848117,20.35002754149996,2.107636024014705,1.7092389942319546
low,True,3,0.25,1.0,0.0,AP,T1,0.007690959864427739,0.06860517053984963,0.010241855835015875,0.005438357065823734,1.4527552090305065,14.31116658739182,2.832935740557041,2.432095056453147
low,True,3,0.25,1.0,0.0,AP,T2,0.007653960102336107,0.06916304750546745,0.010041675526089882,0.0054121941523315575,1.619128189739199,16.18157173018266,2.912014429311466,2.4203947043437557
low,True,3,0.25,1.0,0.0,SL,T1,0.005370172210129219,0.08073351429939218,0.006732255640699917,0.0037973041724902496,1.1563910343611519,18.738323253539754,2.054528252968477,1.6981975611348683
low,True,3,0.25,1.0,0.0,SL,T2,0.005348219551916003,0.08168600420726553,0.006611034194371425,0.0037817812213876644,1.2629349884996255,20.67910402095407,2.1107632314577196,1.6912555210699718
low,True,3,0.25,1.0,0.1,AP,T1,0.00769036325276385,0.06874021751786735,0.010157360886328567,0.005437935195561106,1.4058676051374779,13.93860810425213,2.8090164252695438,2.4319063912794956
low,True,3,0.25,1.0,0.1,AP,T2,0.0076431010439764,0.06924992788609748,0.009936899857535824,0.005404515600135251,1.5722405858461708,15.79986341954838,2.883328181049056,2.416960768577619
low,True,3,0.25,1.0,0.1,SL,T1,0.00536928289119803,0.08084623554829087,0.00668146719813573,0.003796675325899127,1.1361692599482245,18.51147957921178,2.042981065654726,1.6979163337959817
low,True,3,0.25,1.0,0.1,SL,T2,0.005342566814425165,0.08177891883387761,0.006551109025935834,0.0037777841123900306,1.2427132140866979,20.446947692763292,2.097286248013187,1.6894679685213645
low,True,3,0.25,1.0,0.3,AP,T1,0.00770635295969529,0.06905970658069298,0.010062013765042644,0.005449241682294088,1.305982953055554,13.143632406540872,2.7648362844364227,2.436962780581689
low,True,3,0.25,1.0,0.3,AP,T2,0.007636854011450984,0.06947116300958152,0.009809645877325903,0.0054000982589874754,1.4723559337642471,14.985290216415672,2.828414324913006,2.414985283437872
low,True,3,0.25,1.0,0.3,SL,T1,0.005377277535334934,0.08113718832000041,0.006640990364718626,0.003802328421247053,1.0958285169417057,18.052154267991668,2.02294898418886,1.7004444622514947
low,True,3,0.25,1.0,0.3,SL,T2,0.005340552058199565,0.08202546997282344,0.0064944082264136675,0.0037763594574771785,1.202372471080179,19.976548299621637,2.0731185847290865,1.6888308466610744
low,True,3,0.3,0.0,0.0,AP,T1,0.009274531253243694,0.0792289962839734,0.013969608485887342,0.006558116732160824,2.1033135178170363,20.019440503746708,3.609090568833278,2.932864299066598
low,True,3,0.3,0.0,0.0,AP,T2,0.009272008330619733,0.08018236686612329,0.013790294352429972,0.006556332747545066,2.27275368474895,22.030258675058366,3.709762416881925,2.932066480881389
low,True,3,0.3,0.0,0.0,SL,T1,0.006256571643628087,0.088920089601679,0.00892835733993531,0.004424086356675969,1.5194505514146417,23.56935936857357,2.494626165719151,1.9785016737888061
low,True,3,0.3,0.0,0.0,SL,T2,0.0062592832473202745,0.09015143342997366,0.008843745390022662,0.004426003759621644,1.6265556717806502,25.609716382532504,2.561934201300544,1.9793591581667094
low,True,3,0.3,0.0,0.1,AP,T1,0.009286464194428842,0.0795048178406284,0.013932381533418617,0.006566554637981977,2.038707014447897,19.492997931960925,3.574924023777669,2.9366378263995876
low,True,3,0.3,0.0,0.1,AP,T2,0.009274173136004545,0.08041677879022129,0.01375259393231026,0.006557863503766416,2.2081471813798106,21.491728148200774,3.6710838590267976,2.9327510524520894
low,True,3,0.3,0.0,0.1,SL,T1,0.006255304145907295,0.08907026221663754,0.00891281123619156,0.004423190095961143,1.4920639937989033,23.247227790917254,2.4777204903987204,1.9781008558161284
low,True,3,0.3,0.0,0.1,SL,T2,0.006253425746074338,0.09027652928866774,0.008823731147189214,0.004421861860060283,1.5991691141649114,25.2802803676314,2.5431940756717655,1.977506853633266
low,True,3,0.3,0.0,0.3,AP,T1,0.009325282251420411,0.08020443262134357,0.013918147905227678,0.006594003286556787,1.9097468704916878,18.43338144077402,3.513279814550697,2.9489131738431458
low,True,3,0.3,0.0,0.3,AP,T2,0.009292598896373903,0.08101903403348741,0.01373212500816663,0.0065708925490174964,2.0791870374236012,20.406191034115412,3.5997460756399238,2.938577789490853
low,True,3,0.3,0.0,0.3,SL,T1,0.006267363434216243,0.08947196634172412,0.008908579208438403,0.0044317173431370266,1.4346430842072442,22.575953498950994,2.446660160478839,1.9819143376178199
low,True,3,0.3,0.0,0.3,SL,T2,0.006255020872432333,0.09063091549610541,0.008811568667372167,0.004422989790364537,1.541748204573252,24.593511550060924,2.5078829742384605,1.9780112768779694
low,True,3,0.3,0.5,0.0,AP,T1,0.009010148041143282,0.07776452619258821,0.013334356194937634,0.006371168635309919,1.9308591585271186,18.55554726356981,3.441861804261197,2.8492589865317286
low,True,3,0.3,0.5,0.0,AP,T2,0.009002230660796355,0.07868194753206591,0.013106265411288455,0.006365570173984998,2.100299325459032,20.542107109491965,3.537681713125842,2.8467552910319145
low,True,3,0.3,0.5,0.0,SL,T1,0.006123361970510239,0.08805677099307593,0.008584573275326251,0.004329892422523847,1.4410379782839577,22.608322274438237,2.413733444579993,1.9363770764469157
low,True,3,0.3,0.5,0.0,SL,T2,0.006123041127321269,0.08927311307488042,0.008502360877790658,0.0043296655509948686,1.5481430986499658,24.632784230942466,2.479087095475196,1.9362756169220259
low,True,3,0.3,0.5,0.1,AP,T1,0.009018378058016637,0.07801023710106551,0.013271848151425616,0.006376988165148071,1.8626948482610108,18.002655310604375,3.406268492988611,2.8518615463818704
low,True,3,0.3,0.5,0.1,AP,T2,0.008999763021373557,0.07888261067779004,0.013040044925443276,0.006363825280691126,2.0321350151929245,19.976474299542485,3.4970080309211466,2.8459749549299076
low,True,3,0.3,0.5,0.1,SL,T1,0.006121159594003781,0.08820402349501662,0.008559329395788127,0.00432833509937477,1.4122731979903427,22.272432164869667,2.396108844500506,1.9356806238443507
low,True,3,0.3,0.5,0.1,SL,T2,0.0061160947903567174,0.08939514434365071,0.008472485726772365,0.004324753724463633,1.5193783183563507,24.289387749911697,2.4594988546731926,1.9340789923017256
low,True,3,0.3,0.5,0.3,AP,T1,0.009050190850002499,0.07864786648002763,0.013220633623890168,0.006399483318565799,1.7270334957414242,16.891526993617298,3.3426274443325745,2.861921634522318
low,True,3,0.3,0.5,0.3,AP,T2,0.00900908725255011,0.07941243906150568,0.012974108119420017,0.0063704185407518,1.8964736626733376,18.838090341299512,3.422410919507853,2.8489235357246936
low,True,3,0.3,0.5,0.3,SL,T1,0.006134568867472323,0.08862109970400116,0.008540464619957036,0.0043378169349844575,1.3520253461948724,21.5723117748233,2.364577852978041,1.9399210084372165
low,True,3,0.3,0.5,0.3,SL,T2,0.006118467461332567,0.0897634497620703,0.008443309109141102,0.004326431464588902,1.4591304665608806,23.573153483352723,2.423342462455655,1.9348292967439114
low,True,3,0.3,0.8,0.0,AP,T1,0.008857563909289587,0.0768544028953334,0.012897759453589782,0.006263274821504293,1.8254792934744057,17.656450187471037,3.3433426439987204,2.801007647386016
low,True,3,0.3,0.8,0.0,AP,T2,0.008847501948454347,0.07774131482073342,0.012644934664977856,0.00625615990519099,1.9949194604063192,19.627808169256706,3.4361976730111814,2.797825775989339
low,True,3,0.3,0.8,0.0,SL,T1,0.006041339061069803,0.08741568459320781,0.008303407018061192,0.0042718931770489126,1.3899311118723476,21.971866892562,2.3625515365921284,1.9104391550323652
low,True,3,0.3,0.8,0.0,SL,T2,0.00603866127313839,0.08861040764180231,0.008199471786480434,0.0042699996855765495,1.4970362322383555,23.9859129988307,2.4264426662038763,1.9095923641369477
low,True,3,0.3,0.8,0.1,AP,T1,0.008861000100821638,0.07706632579171016,0.012815277032116714,0.006265704587986924,1.755589155632171,17.09094656994438,3.3066216966454753,2.802094266557803
low,True,3,0.3,0.8,0.1,AP,T2,0.008840247555758893,0.07790745867002322,0.01255922258520445,0.006251030249274301,1.9250293225640847,19.049436311596327,3.394209396525913,2.795531735593447
low,True,3,0.3,0.8,0.1,SL,T1,0.006038060169817799,0.08755515738773446,0.008270430017329748,0.004269574639217129,1.3607174561260065,21.630031184877907,2.344639119069165,1.909402278576732
low,True,3,0.3,0.8,0.1,SL,T2,0.006030416067309326,0.0887234166859138,0.008160541646996023,0.004264169415471117,1.467822576492015,23.6363793069968,2.406461831118034,1.9069850011172738
low,True,3,0.3,0.8,0.3,AP,T1,0.008886229934493662,0.07766166840522899,0.012726450480148553,0.006283544863666222,1.6160169453125992,15.948564113841066,3.2415952935744676,2.810072640496883
low,True,3,0.3,0.8,0.3,AP,T2,0.00884217357125424,0.07838993372245909,0.012449231757637933,0.006252392154701275,1.7854571122445126,17.87911899097564,3.3175566705106556,2.7961407951708543
low,True,3,0.3,0.8,0.3,SL,T1,0.006050845348562921,0.08797783640095616,0.008238726144208635,0.004278615171009258,1.298662517609701,20.909111470671107,2.3125225761357417,1.9134453070894275
low,True,3,0.3,0.8,0.3,SL,T2,0.006031398682512381,0.08909356682775829,0.00811544919526852,0.004264864232818589,1.4057676379757091,22.89864365262263,2.3693719169752447,1.90729573132779
low,True,3,0.3,1.0,0.0,AP,T1,0.008738811327433194,0.07621539401463583,0.012419858121438218,0.006179303645733298,1.752635447560816,17.035979143418633,3.272359544254078,2.7634547837168375
low,True,3,0.3,1.0,0.0,AP,T2,0.008730986316856964,0.07711755368196278,0.01216186913699628,0.006173770500026191,1.9220756144927296,18.998509447248335,3.364121080493372,2.7609802981032576
low,True,3,0.3,1.0,0.0,SL,T1,0.005955545443780123,0.08700000117684428,0.00784639845436547,0.004211227625152338,1.3517376348042724,21.521877564118043,2.318191389449485,1.8833088310983461
low,True,3,0.3,1.0,0.0,SL,T2,0.0059478416208291,0.08817163459988465,0.007729358859747135,0.004205780172465277,1.4588427551702805,23.52767657851721,2.380308551877164,1.8808726683767547
low,True,3,0.3,1.0,0.1,AP,T1,0.008740008550464673,0.07640484866822153,0.01231579244342816,0.006180150214490304,1.681509520187903,16.46199068397935,3.2351464920390622,2.7638333788815057
low,True,3,0.3,1.0,0.1,AP,T2,0.00872117549384358,0.07725945920016379,0.012052804198304562,0.006166833165857649,1.8509496871198161,18.41146809166469,3.3214197092190463,2.757877843458949
low,True,3,0.3,1.0,0.1,SL,T1,0.00595076704274422,0.08712520615712917,0.007801543744291814,0.004207848768482297,1.3224106209220132,21.179043215417572,2.299977669108991,1.88179776801363
low,True,3,0.3,1.0,0.1,SL,T2,0.005937975110125925,0.0882697192217312,0.007676723877100522,0.0041988034609567685,1.429515741288021,23.177115324791668,2.359965007344247,1.8777526037387087
low,True,3,0.3,1.0,0.3,AP,T1,0.008757101103118444,0.07695270274050159,0.01218480810685433,0.006192236534811326,1.5396228158591763,15.302589498116992,3.1684449973635704,2.769238518622733
low,True,3,0.3,1.0,0.3,AP,T2,0.008714023900185646,0.07769013189934114,0.011893066860650196,0.006161776200200942,1.7090629827910897,17.22366471172044,3.242567130875614,2.7556163109730405
low,True,3,0.3,1.0,0.3,SL,T1,0.005962075501512067,0.0875370586215381,0.0077501773398009274,0.00421584509634355,1.2592694671034765,20.447311899196954,2.2672358662053282,1.8853738166668799
low,True,3,0.3,1.0,0.3,SL,T2,0.0059370705307460105,0.08862771937304556,0.007607394572981243,0.004198163823544914,1.3663745874694846,22.4283679154982,2.3220303428640183,1.8774665506222135
low,True,4,0.05,0.0,0.0,AP,T1,0.005767674243104567,0.054098875395877884,0.007584664955962072,0.004078381960935013,0.7943106415343939,8.2493092907413,1.989347316746322,1.8238987410098142
low,True,4,0.05,0.0,0.0,AP,T2,0.005683113629755683,0.0543758961562037,0.007690317746758659,0.004018588278845565,0.9648186317100643,10.048274219962758,2.03975997293452,1.797158327157483
low,True,4,0.05,0.0,0.0,SL,T1,0.00420901010118548,0.06848189136980054,0.0058336801378508765,0.002976234465840462,0.7376127429619416,12.7971307439218,1.521719897353632,1.3310058614401894
low,True,4,0.05,0.0,0.0,SL,T2,0.0041552680843889,0.06930438173295861,0.00579747814325662,0.002938232931320811,0.8441199252422945,14.649106222531236,1.5617767021095887,1.3140111435273674
low,True,4,0.05,0.0,0.1,AP,T1,0.005767768416172523,0.05410141546746122,0.007583958659003826,0.0040784485516829234,0.7938267062734603,8.245395680344561,1.9891814453941092,1.8239285211487126
low,True,4,0.05,0.0,0.1,AP,T2,0.005682877963562631,0.054377396035383316,0.00768902039449566,0.004018421636849149,0.9643346964491307,10.044238973166609,2.0394654462746518,1.7970838029637284
low,True,4,0.05,0.0,0.1,SL,T1,0.004209092245735735,0.06848272685126156,0.005833908505461945,0.002976292551099412,0.7374340482976041,12.794452438514353,1.5216560098926202,1.331031837827807
low,True,4,0.05,0.0,0.1,SL,T2,0.004155311758007448,0.0693049447447058,0.005797749021436524,0.002938263813387056,0.8439412305779569,14.646364750261675,1.561691747649684,1.3140249543381948
low,True,4,0.05,0.0,0.3,AP,T1,0.0057672666454166395,0.05410082675780792,0.0075822243683940855,0.004078093744404797,0.7929566489884216,8.23859508884845,1.9886888750490657,1.823769847303527
low,True,4,0.05,0.0,0.3,AP,T2,0.005681720753628828,0.05437312358578909,0.007685897271992255,0.0040176033617663155,0.9634646391640918,10.037155606305909,2.0387316893575096,1.7967178610515493
low,True,4,0.05,0.0,0.3,SL,T1,0.004209567442658983,0.06849070438386813,0.005834609433669186,0.002976628567746327,0.7367696125216494,12.786683995849463,1.5214655917590434,1.3311821082892639
low,True,4,0.05,0.0,0.3,SL,T2,0.004155396191427452,0.06931100047294371,0.0057987630820840585,0.002938323517129419,0.8432767948020022,14.638331203945778,1.5613552562139752,1.3140516545299799
low,True,4,0.05,0.5,0.0,AP,T1,0.005489145588090226,0.05259407317813834,0.006664152549363921,0.0038814314754647143,0.7079708908572488,7.591874999176293,1.87463718631285,1.7358202466629544
low,True,4,0.05,0.5,0.0,AP,T2,0.0053712595259220435,0.052694240831336704,0.0065879087248354815,0.0037980730247049173,0.8784788810329192,9.37468312911222,1.9122602290150745,1.6985414005789878
low,True,4,0.05,0.5,0.0,SL,T1,0.004115164431135932,0.06795175025381622,0.00551758429042108,0.002909875224366394,0.7085839789755993,12.484087518542088,1.481732820116781,1.3013292548500675
low,True,4,0.05,0.5,0.0,SL,T2,0.004050868038554688,0.06872192058943641,0.005457441015059045,0.002864410581842583,0.8150911612559523,14.328698075149429,1.5183248592459064,1.2809969502611591
low,True,4,0.05,0.5,0.1,AP,T1,0.005488932608845637,0.052596100671110986,0.006663143626049278,0.0038812808756436127,0.7073685376875478,7.587256135369006,1.874347416615696,1.7357528967122302
low,True,4,0.05,0.5,0.1,AP,T2,0.005370600071879873,0.05269483331907745,0.006585743687940821,0.0037976067179482783,0.8778765278632182,9.369914515181328,1.9117983335162885,1.6983328629004417
low,True,4,0.05,0.5,0.1,SL,T1,0.004115094751888076,0.0679517416183173,0.005517542960560261,0.002909825953451372,0.7083880234266224,12.481235631728417,1.4816197688446042,1.3013072203371803
low,True,4,0.05,0.5,0.1,SL,T2,0.004050755242463197,0.06872162655849505,0.0054574023539334104,0.002864330822562602,0.8148952057069753,14.325780530122692,1.5181895767987894,1.2809612810051316
low,True,4,0.05,0.5,0.3,AP,T1,0.0054884247658101735,0.052596432775589945,0.006660295876460461,0.003880921774593948,0.7062740863152044,7.579161886876051,1.8737859011076514,1.7355923026436382
low,True,4,0.05,0.5,0.3,AP,T2,0.005369153884913938,0.052690876717547394,0.006580373679165516,0.0037965841042247204,0.8767820764908746,9.361489942372856,1.9108896686702908,1.6978755384269613
low,True,4,0.05,0.5,0.3,SL,T1,0.004115533908252637,0.06795942344041565,0.005518224375492447,0.002910136485447419,0.7077235876506678,12.473467189063529,1.4814242045732564,1.3014460937732777
low,True,4,0.05,0.5,0.3,SL,T2,0.0040507942119560394,0.06872735895013156,0.005458354240537078,0.002864358378293029,0.8142307699310207,14.317746983806792,1.5178434413767352,1.280973604240796
low,True,4,0.05,0.8,0.0,AP,T1,0.005304358791224527,0.05169420835412451,0.006053700701113062,0.003750766825002352,0.6516739848472957,7.172638142824763,1.7995202318697785,1.6773855307007073
low,True,4,0.05,0.8,0.0,AP,T2,0.005161484643880931,0.051678254545054536,0.005818343141084552,0.003649739041419268,0.8221819750229661,8.94501947193157,1.8275800754086817,1.6322047582646813
low,True,4,0.05,0.8,0.0,SL,T1,0.004047296234370329,0.067612293609139,0.0052671173615813065,0.0028618849222544237,0.6911188316282989,12.296716978832134,1.4545410065375544,1.27986744660329
low,True,4,0.05,0.8,0.0,SL,T2,0.003975542055342462,0.06834714107732029,0.005156031720233881,0.0028111468019941096,0.797626013908652,14.136895047966155,1.4888535577782083,1.2571767828669351
low,True,4,0.05,0.8,0.1,AP,T1,0.0053040474624934,0.051695576603073876,0.006052298690605575,0.003750546681244672,0.6510525403853178,7.16781270807188,1.79920349762359,1.677287079911566
low,True,4,0.05,0.8,0.1,AP,T2,0.005160700894325803,0.051678046706403837,0.005815208998049688,0.003649184844023091,0.8215605305609881,8.940037582458677,1.827079211367544,1.6319569148937465
low,True,4,0.05,0.8,0.1,SL,T1,0.004047221998502823,0.06761239593628854,0.005267059203636512,0.0028618324293066375,0.6909028599336002,12.29365248478478,1.45441774342004,1.27984397116075
low,True,4,0.05,0.8,0.1,SL,T2,0.003975402738056144,0.0683468176705778,0.005155975234254071,0.0028110482893036527,0.7974100422139533,14.133752408343353,1.4887006631862423,1.2571327268727153
low,True,4,0.05,0.8,0.3,AP,T1,0.0053030147031704064,0.05169497805524862,0.006047314768468566,0.0037498164064726667,0.6498946581132625,7.159465634126031,1.7984803137325036,1.6769604927380228
low,True,4,0.05,0.8,0.3,AP,T2,0.005158622341093183,0.05167291098908436,0.005806169860444655,0.0036477150775883977,0.820402648288933,8.931351129246885,1.8259716152606558,1.6312996186484479
low,True,4,0.05,0.8,0.3,SL,T1,0.004047665659798782,0.06762012149800334,0.005267728602310206,0.0028621461467861513,0.6902187866455671,12.28575102069948,1.4542163935235417,1.2799842691812393
low,True,4,0.05,0.8,0.3,SL,T2,0.003975431474729352,0.06835257738294273,0.005156878998233749,0.002811068609301747,0.7967259689259202,14.12558336536357,1.4883420327775518,1.2571418142066866
low,True,4,0.05,1.0,0.0,AP,T1,0.005173495066211682,0.051015549361295126,0.005319865770753884,0.0036582317349578308,0.6140915213053241,6.889127357735269,1.7474515019019983,1.6360027872872536
low,True,4,0.05,1.0,0.0,AP,T2,0.005012531055182289,0.0509167436693247,0.004896584533833393,0.0035444124221339734,0.7845995114809946,8.654459809696823,1.768648643983684,1.5851014976703188
low,True,4,0.05,1.0,0.0,SL,T1,0.003992101327233921,0.0674020253388644,0.0039510937181136945,0.002822856033986378,0.678984984006844,12.170239406946495,1.4334196776673782,1.2624132844240366
low,True,4,0.05,1.0,0.0,SL,T2,0.003914465116108515,0.06811389318198371,0.0037120324203313167,0.0027679586681464575,0.785492166287197,14.007464184148391,1.4660444518446407,1.2378625588178378
low,True,4,0.05,1.0,0.1,AP,T1,0.0051728880504120596,0.05101640434284823,0.0053171271978003296,0.0036578025078234885,0.6134398065439899,6.884185057654711,1.7470428488424472,1.6358108320370017
low,True,4,0.05,1.0,0.1,AP,T2,0.005011405751326534,0.05091596359664387,0.004890788587612889,0.003543616708168094,0.7839477967196603,8.649358655519576,1.768040665323304,1.5847456453459232
low,True,4,0.05,1.0,0.1,SL,T1,0.003991944312404292,0.06740201490933768,0.003950706618179208,0.0028227450071804656,0.6787513468601954,12.16706025132686,1.4332652910675099,1.2623636319752316
low,True,4,0.05,1.0,0.1,SL,T2,0.003914237130025449,0.06811346194286895,0.003711508658347207,0.002767797456835047,0.7852585291405485,14.004205560796196,1.465858406307599,1.237790463288107
low,True,4,0.05,1.0,0.3,AP,T1,0.005171932660133828,0.0510156117245469,0.005310406762693756,0.0036571269415012317,0.6122355329379596,6.875541790743972,1.7463374081202878,1.6355087111036426
low,True,4,0.05,1.0,0.3,AP,T2,0.0050093278670264125,0.05091039559939867,0.0048778384574873525,0.003542147414742471,0.78274352311363,8.640364159691877,1.766917909113889,1.5840885606356543
low,True,4,0.05,1.0,0.3,SL,T1,0.003992373295361235,0.06740961619470986,0.003951176678348047,0.002823048345455028,0.6780672735721626,12.159158787241559,1.4330609691832406,1.262499288297365
low,True,4,0.05,1.0,0.3,SL,T2,0.003914245078993111,0.06811908602845211,0.003711923288301036,0.0027678030776320884,0.7845744558525155,13.99603651781641,1.46549418603552,1.237792976972393
low,True,4,0.1,0.0,0.0,AP,T1,0.0060817651823960525,0.056124849534604324,0.008870937571661205,0.004300478904504768,1.0148822160755155,10.250982039278787,2.1745656343323154,1.9232230170680906
low,True,4,0.1,0.0,0.0,AP,T2,0.0060007663858525845,0.05642221253804044,0.008671374112142373,0.004243203819824793,1.181772598121804,12.064151402506203,2.235502222372452,1.8976089485870975
low,True,4,0.1,0.0,0.0,SL,T1,0.004384085569160134,0.0704918681614829,0.005285507987969248,0.0031000321354546436,0.8714577978724739,14.683921355406953,1.6375103361622723,1.3863695855621667
low,True,4,0.1,0.0,0.0,SL,T2,0.004346027456264412,0.07140025013344808,0.005236889661050895,0.003073120851190158,0.9777465203113758,16.57104917394055,1.6866430668896026,1.374334553542336
low,True,4,0.1,0.0,0.1,AP,T1,0.006081400230505515,0.05612969579001445,0.008873185688445424,0.004300220843257852,1.0113795205309302,10.225733700125147,2.1728309707567828,1.9231076091470423
low,True,4,0.1,0.0,0.1,AP,T2,0.005998692958305881,0.056420309491122186,0.008673151928843232,0.004241737677815491,1.1782699025772185,12.038143344255113,2.233095542023443,1.8969532732260055
low,True,4,0.1,0.0,0.1,SL,T1,0.004383981274883841,0.07049467397475369,0.005284814354392364,0.0030999583878958993,0.8705650773193355,14.674608687730661,1.63700748819589,1.3863366048161663
low,True,4,0.1,0.0,0.1,SL,T2,0.0043454308675060635,0.07140128489119635,0.0052352810322076355,0.0030726989971242742,0.9768537997582374,16.56146731699635,1.6859719469078163,1.3741458956120527
low,True,4,0.1,0.0,0.3,AP,T1,0.006077401164543875,0.05613635667683956,0.008853643786876813,0.004297393062459026,1.0040485164057422,10.17644797858089,2.1683073997871203,1.921842993451839
low,True,4,0.1,0.0,0.3,AP,T2,0.005990480919262922,0.05641330868934259,0.008645230434135507,0.004235930860286686,1.1709388984520308,11.987351657138854,2.2270267583600623,1.8943563984650076
low,True,4,0.1,0.0,0.3,SL,T1,0.004384939962620608,0.07051553518921824,0.0052820772438278265,0.003100636285885106,0.8682709264196141,14.650609128020267,1.6360455438482824,1.3866397684974718
low,True,4,0.1,0.0,0.3,SL,T2,0.004345007386318483,0.07141810103682411,0.005230943619186955,0.003072399549207588,0.9745596488585159,16.536760383757805,1.6845345199224218,1.374011979102154
low,True,4,0.1,0.5,0.0,AP,T1,0.005794274191725685,0.0546309334293333,0.0075844036694746155,0.004097191059029944,0.9117163078308552,9.452799491907268,2.046595806025497,1.8323103833384329
low,True,4,0.1,0.5,0.0,AP,T2,0.005681423085511417,0.05476315464215947,0.007199159208457583,0.004017392877569527,1.0786066898771436,11.247804968214634,2.095523070867429,1.7966237301277659
low,True,4,0.1,0.5,0.0,SL,T1,0.004258484183960596,0.06985170433852135,0.0047965898005372445,0.0030112181001823403,0.8317517954228248,14.247037160178111,1.5828018413578506,1.3466509401118965
low,True,4,0.1,0.5,0.0,SL,T2,0.0042088723678010255,0.07070274786266674,0.004693196562598452,0.0029761370731433536,0.9380405178617266,16.124462550315087,1.628300635444078,1.3309623063197173
low,True,4,0.1,0.5,0.1,AP,T1,0.005793959819791547,0.05463667140252285,0.007584341065086577,0.004096968763392019,0.9079016250697759,9.425487437866616,2.0448102186192822,1.832210970204002
low,True,4,0.1,0.5,0.1,AP,T2,0.005679075802281143,0.05476127316755916,0.00719715324542901,0.004015733089381073,1.0747920071160642,11.219659874703854,2.0929251786588385,1.7958814539956476
low,True,4,0.1,0.5,0.1,SL,T1,0.0042584174006526,0.06985448434663463,0.004795366360965309,0.00301117087701627,0.8308430407846483,14.237608602300028,1.58230651269582,1.3466298213756018
low,True,4,0.1,0.5,0.1,SL,T2,0.004208298017338326,0.07070373765356927,0.004690678442492654,0.002975730944005751,0.9371317632235502,16.114764042379985,1.6276287820457238,1.3307806807559874
low,True,4,0.1,0.5,0.3,AP,T1,0.005790002383858381,0.05464247620932371,0.007551845943455936,0.004094170419615812,0.8999203926538886,9.372063714785039,2.0401558640200257,1.830959519079702
low,True,4,0.1,0.5,0.3,AP,T2,0.005670333281393424,0.05475196142224187,0.00714784149112853,0.004009551162666991,1.0668107747001767,11.164619719246785,2.086461365217353,1.7931168261459687
low,True,4,0.1,0.5,0.3,SL,T1,0.00425937292404718,0.06987701868791268,0.004791416633593412,0.0030118465374664705,0.8284170712753639,14.211992380922474,1.5812913938719102,1.3469319844040466
low,True,4,0.1,0.5,0.3,SL,T2,0.004207788216113056,0.07072198754490297,0.004684302417796955,0.0029753704582998718,0.9347057937142658,16.088400856336182,1.6261012829732757,1.3306194674534073
low,True,4,0.1,0.8,0.0,AP,T1,0.005599025684567028,0.053625670040340134,0.006859032125581175,0.003959128825288614,0.8478823387192623,8.957370821899122,1.9631051863992306,1.7705673841015281
low,True,4,0.1,0.8,0.0,AP,T2,0.005469252682212459,0.05366511072438639,0.0063573761320707845,0.003867364996488469,1.0147727207655506,10.7415688289572,2.0052446863846405,1.729529557477645
low,True,4,0.1,0.8,0.0,SL,T1,0.004188530172293166,0.06945730515331355,0.004521286488000369,0.002961752896834463,0.8067668474246165,13.971962222180585,1.5508815888840362,1.3245295392783893
low,True,4,0.1,0.8,0.0,SL,T2,0.004131608829844226,0.07026481594790937,0.00438188903555335,0.0029215032283457293,0.9130555698635182,15.843175945430133,1.5939487305907767,1.3065294303170814
low,True,4,0.1,0.8,0.1,AP,T1,0.005598821460829043,0.05363152205201255,0.00685718023628674,0.003958984416576559,0.8437866574983255,8.928373138654752,1.961281405508764,1.7705028028850975
low,True,4,0.1,0.8,0.1,AP,T2,0.00546675684038089,0.05366275898206586,0.006352103615465252,0.0038656001609803973,1.0106770395446139,10.711689088174301,2.002493752304221,1.7287403029909163
low,True,4,0.1,0.8,0.1,SL,T1,0.0041884080638185045,0.06945972755331212,0.004519713332077617,0.002961666552672267,0.80585809278644,13.962533664302496,1.550376062074385,1.3244909251882353
low,True,4,0.1,0.8,0.1,SL,T2,0.004130968773647751,0.07026542365412376,0.004378741824176139,0.0029210506380059047,0.9121468152253418,15.833477437495027,1.5932623916066075,1.3063270267759453
low,True,4,0.1,0.8,0.3,AP,T1,0.00559496105304505,0.05364162844552076,0.006813754758926725,0.003956254682405647,0.8352732146630292,8.871024278230662,1.9565298254954928,1.7692820347556513
low,True,4,0.1,0.8,0.3,AP,T2,0.005457684803149464,0.05365626301588207,0.006284102259239033,0.003859185229860143,1.0021635967093177,10.652602144208421,1.995729047064958,1.7258714729240008
low,True,4,0.1,0.8,0.3,SL,T1,0.004189508275807726,0.06948335328855776,0.004514638853041677,0.0029624445239204546,0.803327302580621,13.936139067690863,1.549359597510535,1.324838842767732
low,True,4,0.1,0.8,0.3,SL,T2,0.004130558190002356,0.07028476282423428,0.00437058588973086,0.0029207603100743582,0.9096160250195228,15.806323090065503,1.5917083110799257,1.3061971888269988
