cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,sentinel_n,anchor_alpha,metric,value,mcse,n,test,lo95_mc,hi95_mc,nominal_outside_mc95
46,0.3,0.0,2.0,25,0.0,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean,0.03999369472401984,0.059006305275980164,False
46,0.3,0.0,2.0,25,0.0,power_reject_f_variance,0.0915,0.00644700511865781,2000,f_variance,0.07886410205961496,0.10413589794038504,True
46,0.3,0.0,2.0,25,0.0,power_reject_either_unadjusted,0.139,0.0077355995242773526,2000,either_unadjusted,0.12383850341399927,0.15416149658600076,True
46,0.3,0.0,2.0,50,0.0,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean,0.044551396686256343,0.06444860331374366,False
46,0.3,0.0,2.0,50,0.0,power_reject_f_variance,0.103,0.0067967271535644275,2000,f_variance,0.08967865946119125,0.11632134053880874,True
46,0.3,0.0,2.0,50,0.0,power_reject_either_unadjusted,0.1545,0.008081761874739938,2000,either_unadjusted,0.1386600376689372,0.1703399623310628,True
46,0.3,0.0,2.0,100,0.0,power_reject_welch_mean,0.0485,0.004803527349771208,2000,welch_mean,0.03908525932143302,0.05791474067856698,False
46,0.3,0.0,2.0,100,0.0,power_reject_f_variance,0.114,0.0071064759198916595,2000,f_variance,0.10007156303014547,0.12792843696985454,True
46,0.3,0.0,2.0,100,0.0,power_reject_either_unadjusted,0.1585,0.008166325673153136,2000,either_unadjusted,0.1424942956683441,0.1745057043316559,True
47,0.3,0.0,3.0,10,0.0,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean,0.03999369472401984,0.059006305275980164,False
47,0.3,0.0,3.0,10,0.0,power_reject_f_variance,0.076,0.005925537950262406,2000,f_variance,0.06438615893685189,0.08761384106314811,True
47,0.3,0.0,3.0,10,0.0,power_reject_either_unadjusted,0.1255,0.007407757757918384,2000,either_unadjusted,0.11098106147375925,0.14001893852624075,True
47,0.3,0.0,3.0,25,0.0,power_reject_welch_mean,0.0465,0.004708383480558906,2000,welch_mean,0.037271737879909846,0.055728262120090154,False
47,0.3,0.0,3.0,25,0.0,power_reject_f_variance,0.077,0.0059611659933271445,2000,f_variance,0.06531632925505455,0.08868367074494544,True
47,0.3,0.0,3.0,25,0.0,power_reject_either_unadjusted,0.122,0.007318333143551201,2000,either_unadjusted,0.10765633049863281,0.13634366950136717,True
47,0.3,0.0,3.0,50,0.0,power_reject_welch_mean,0.054,0.005053909377897471,2000,welch_mean,0.04409451956005856,0.06390548043994143,False
47,0.3,0.0,3.0,50,0.0,power_reject_f_variance,0.072,0.005779965397820302,2000,f_variance,0.06067147589902652,0.08332852410097347,True
47,0.3,0.0,3.0,50,0.0,power_reject_either_unadjusted,0.1235,0.007356893026271349,2000,either_unadjusted,0.10908075451665711,0.1379192454833429,True
47,0.3,0.0,3.0,100,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean,0.03953934086837729,0.05846065913162271,False
47,0.3,0.0,3.0,100,0.0,power_reject_f_variance,0.0835,0.006185780063985464,2000,f_variance,0.0713760937626708,0.0956239062373292,True
47,0.3,0.0,3.0,100,0.0,power_reject_either_unadjusted,0.1305,0.007532255638253391,2000,either_unadjusted,0.11573705011022634,0.14526294988977367,True
48,0.3,0.75,1.0,10,0.0,power_reject_welch_mean,0.046,0.00468422885862764,2000,welch_mean,0.036819080069328734,0.055180919930671264,False
48,0.3,0.75,1.0,10,0.0,power_reject_f_variance,0.0895,0.006383171233799075,2000,f_variance,0.07698921417591822,0.10201078582408177,True
48,0.3,0.75,1.0,10,0.0,power_reject_either_unadjusted,0.135,0.007641171376170017,2000,either_unadjusted,0.12002357918487631,0.1499764208151237,True
48,0.3,0.75,1.0,25,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,False
48,0.3,0.75,1.0,25,0.0,power_reject_f_variance,0.114,0.0071064759198916595,2000,f_variance,0.10007156303014547,0.12792843696985454,True
48,0.3,0.75,1.0,25,0.0,power_reject_either_unadjusted,0.161,0.008218241904446474,2000,either_unadjusted,0.14489254172399346,0.17710745827600655,True
48,0.3,0.75,1.0,50,0.0,power_reject_welch_mean,0.0645,0.005492711079239468,2000,welch_mean,0.053734484022289496,0.0752655159777105,True
48,0.3,0.75,1.0,50,0.0,power_reject_f_variance,0.116,0.0071604469134265636,2000,f_variance,0.10196578182577283,0.1300342181742272,True
48,0.3,0.75,1.0,50,0.0,power_reject_either_unadjusted,0.171,0.008418996377241174,2000,either_unadjusted,0.1544990701844769,0.18750092981552313,True
48,0.3,0.75,1.0,100,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,False
48,0.3,0.75,1.0,100,0.0,power_reject_f_variance,0.1365,0.007676840170278394,2000,f_variance,0.12145366963250048,0.15154633036749954,True
48,0.3,0.75,1.0,100,0.0,power_reject_either_unadjusted,0.1775,0.008543820866567839,2000,either_unadjusted,0.16075441867907822,0.19424558132092176,True
49,0.3,0.75,2.0,10,0.0,power_reject_welch_mean,0.0545,0.005075911248239078,2000,welch_mean,0.044551396686256343,0.06444860331374366,False
49,0.3,0.75,2.0,10,0.0,power_reject_f_variance,0.0795,0.006048956521582875,2000,f_variance,0.06764426298013235,0.09135573701986766,True
49,0.3,0.75,2.0,10,0.0,power_reject_either_unadjusted,0.134,0.007617217339685143,2000,either_unadjusted,0.11907052823404135,0.14892947176595867,True
49,0.3,0.75,2.0,25,0.0,power_reject_welch_mean,0.062,0.005392402062161166,2000,welch_mean,0.05143108608463835,0.07256891391536165,True
49,0.3,0.75,2.0,25,0.0,power_reject_f_variance,0.085,0.0062359842847781455,2000,f_variance,0.07277769529726909,0.09722230470273092,True
49,0.3,0.75,2.0,25,0.0,power_reject_either_unadjusted,0.145,0.007873214083206426,2000,either_unadjusted,0.12956878383262238,0.1604312161673776,True
49,0.3,0.75,2.0,50,0.0,power_reject_welch_mean,0.058,0.0052266624149642565,2000,welch_mean,0.047755929826516996,0.06824407017348301,False
49,0.3,0.75,2.0,50,0.0,power_reject_f_variance,0.0845,0.006219314672855845,2000,f_variance,0.07231036713653077,0.09668963286346924,True
49,0.3,0.75,2.0,50,0.0,power_reject_either_unadjusted,0.1395,0.007747249511923571,2000,either_unadjusted,0.12431566985761225,0.15468433014238778,True
49,0.3,0.75,2.0,100,0.0,power_reject_welch_mean,0.055,0.005097793640389928,2000,welch_mean,0.045008507985406794,0.0649914920145932,False
49,0.3,0.75,2.0,100,0.0,power_reject_f_variance,0.101,0.006737915107805975,2000,f_variance,0.08779392895364417,0.11420607104635584,True
49,0.3,0.75,2.0,100,0.0,power_reject_either_unadjusted,0.1515,0.008017098914195832,2000,either_unadjusted,0.13578677474373707,0.16721322525626292,True
50,0.3,0.75,3.0,10,0.0,power_reject_welch_mean,0.046,0.00468422885862764,2000,welch_mean,0.036819080069328734,0.055180919930671264,False
50,0.3,0.75,3.0,10,0.0,power_reject_f_variance,0.0625,0.005412658773652742,2000,f_variance,0.05189138365935648,0.07310861634064353,True
50,0.3,0.75,3.0,10,0.0,power_reject_either_unadjusted,0.1085,0.006954414065900879,2000,either_unadjusted,0.09486959878974065,0.12213040121025935,True
50,0.3,0.75,3.0,25,0.0,power_reject_welch_mean,0.053,0.005009540897128199,2000,welch_mean,0.043181480185101026,0.06281851981489897,False
50,0.3,0.75,3.0,25,0.0,power_reject_f_variance,0.0735,0.005835141386461857,2000,f_variance,0.06206333294762467,0.08493666705237532,True
50,0.3,0.75,3.0,25,0.0,power_reject_either_unadjusted,0.126,0.007420377348895405,2000,either_unadjusted,0.11145632752974957,0.14054367247025043,True
50,0.3,0.75,3.0,50,0.0,power_reject_welch_mean,0.044,0.0045860658521220555,2000,welch_mean,0.03501147602821145,0.05298852397178855,False
50,0.3,0.75,3.0,50,0.0,power_reject_f_variance,0.073,0.005816829033072916,2000,f_variance,0.06159922450102227,0.08440077549897772,True
50,0.3,0.75,3.0,50,0.0,power_reject_either_unadjusted,0.115,0.007133547504573023,2000,either_unadjusted,0.10101850369874704,0.12898149630125297,True
50,0.3,0.75,3.0,100,0.0,power_reject_welch_mean,0.0465,0.004708383480558906,2000,welch_mean,0.037271737879909846,0.055728262120090154,False
50,0.3,0.75,3.0,100,0.0,power_reject_f_variance,0.082,0.006134981662564282,2000,f_variance,0.06997565680071387,0.09402434319928614,True
50,0.3,0.75,3.0,100,0.0,power_reject_either_unadjusted,0.126,0.007420377348895405,2000,either_unadjusted,0.11145632752974957,0.14054367247025043,True
51,0.3,2.0,1.0,10,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean,0.03953934086837729,0.05846065913162271,False
51,0.3,2.0,1.0,10,0.0,power_reject_f_variance,0.0985,0.006663248081829162,2000,f_variance,0.0854402736365458,0.11155972636345421,True
51,0.3,2.0,1.0,10,0.0,power_reject_either_unadjusted,0.1475,0.007929178709046731,2000,either_unadjusted,0.13195909518070192,0.16304090481929806,True
51,0.3,2.0,1.0,25,0.0,power_reject_welch_mean,0.054,0.005053909377897471,2000,welch_mean,0.04409451956005856,0.06390548043994143,False
51,0.3,2.0,1.0,25,0.0,power_reject_f_variance,0.1155,0.007147018609182433,2000,f_variance,0.10149210081867237,0.12950789918132766,True
51,0.3,2.0,1.0,25,0.0,power_reject_either_unadjusted,0.1645,0.008289745170992895,2000,either_unadjusted,0.1482523978956801,0.18074760210431992,True
51,0.3,2.0,1.0,50,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean,0.042725324296262614,0.06227467570373738,False
51,0.3,2.0,1.0,50,0.0,power_reject_f_variance,0.13,0.007519973404208289,2000,f_variance,0.11526112284679431,0.14473887715320571,True
51,0.3,2.0,1.0,50,0.0,power_reject_either_unadjusted,0.1755,0.008505872971071223,2000,either_unadjusted,0.15882879518812734,0.19217120481187264,True
51,0.3,2.0,1.0,100,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean,0.0363667202262833,0.054633279773716695,False
51,0.3,2.0,1.0,100,0.0,power_reject_f_variance,0.151,0.008006216334823834,2000,f_variance,0.13530810420753334,0.16669189579246665,True
51,0.3,2.0,1.0,100,0.0,power_reject_either_unadjusted,0.1905,0.008780938161722813,2000,either_unadjusted,0.17328967731679712,0.20771032268320289,True
52,0.3,2.0,2.0,10,0.0,power_reject_welch_mean,0.046,0.00468422885862764,2000,welch_mean,0.036819080069328734,0.055180919930671264,False
52,0.3,2.0,2.0,10,0.0,power_reject_f_variance,0.078,0.005996498978570746,2000,f_variance,0.06624707787596457,0.08975292212403543,True
52,0.3,2.0,2.0,10,0.0,power_reject_either_unadjusted,0.124,0.007369667563737186,2000,either_unadjusted,0.1095557168831074,0.13844428311689258,True
52,0.3,2.0,2.0,25,0.0,power_reject_welch_mean,0.043,0.004536022486716748,2000,welch_mean,0.03410955922284469,0.0518904407771553,False
52,0.3,2.0,2.0,25,0.0,power_reject_f_variance,0.095,0.006556485338960197,2000,f_variance,0.08214952476911022,0.10785047523088978,True
52,0.3,2.0,2.0,25,0.0,power_reject_either_unadjusted,0.1375,0.00770044641563072,2000,either_unadjusted,0.12240740224143476,0.15259259775856526,True
52,0.3,2.0,2.0,50,0.0,power_reject_welch_mean,0.041,0.004433903472111228,2000,welch_mean,0.032309708815186994,0.04969029118481301,True
52,0.3,2.0,2.0,50,0.0,power_reject_f_variance,0.0975,0.006633014020790247,2000,f_variance,0.08449953130775587,0.11050046869224414,True
52,0.3,2.0,2.0,50,0.0,power_reject_either_unadjusted,0.1365,0.007676840170278394,2000,either_unadjusted,0.12145366963250048,0.15154633036749954,True
52,0.3,2.0,2.0,100,0.0,power_reject_welch_mean,0.0475,0.004756245893559331,2000,welch_mean,0.03817792927347588,0.05682207072652412,False
52,0.3,2.0,2.0,100,0.0,power_reject_f_variance,0.096,0.006587260432076449,2000,f_variance,0.08308920669450572,0.10891079330549429,True
52,0.3,2.0,2.0,100,0.0,power_reject_either_unadjusted,0.141,0.007781998457979801,2000,either_unadjusted,0.12574756317430408,0.1562524368256959,True
53,0.3,2.0,3.0,10,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean,0.03546291332154035,0.05353708667845965,False
53,0.3,2.0,3.0,10,0.0,power_reject_f_variance,0.0645,0.005492711079239468,2000,f_variance,0.053734484022289496,0.0752655159777105,True
53,0.3,2.0,3.0,10,0.0,power_reject_either_unadjusted,0.109,0.006968464680257768,2000,either_unadjusted,0.09534206009142326,0.12265793990857674,True
53,0.3,2.0,3.0,25,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean,0.03953934086837729,0.05846065913162271,False
53,0.3,2.0,3.0,25,0.0,power_reject_f_variance,0.0845,0.006219314672855845,2000,f_variance,0.07231036713653077,0.09668963286346924,True
53,0.3,2.0,3.0,25,0.0,power_reject_either_unadjusted,0.133,0.00759312188760328,2000,either_unadjusted,0.11811775445268553,0.1478822455473145,True
53,0.3,2.0,3.0,50,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean,0.0363667202262833,0.054633279773716695,False
53,0.3,2.0,3.0,50,0.0,power_reject_f_variance,0.0875,0.006318375978050055,2000,f_variance,0.0751162105445571,0.09988378945544289,True
53,0.3,2.0,3.0,50,0.0,power_reject_either_unadjusted,0.1315,0.007556710593902615,2000,either_unadjusted,0.11668911927753225,0.14631088072246776,True
53,0.3,2.0,3.0,100,0.0,power_reject_welch_mean,0.046,0.00468422885862764,2000,welch_mean,0.036819080069328734,0.055180919930671264,False
53,0.3,2.0,3.0,100,0.0,power_reject_f_variance,0.072,0.005779965397820302,2000,f_variance,0.06067147589902652,0.08332852410097347,True
53,0.3,2.0,3.0,100,0.0,power_reject_either_unadjusted,0.1155,0.007147018609182433,2000,either_unadjusted,0.10149210081867237,0.12950789918132766,True
