rhythm_state,p_beat_cv,W,p_N_beats,p_data_mode,axis,estimator,subset,estimand,metric,value,mcse,n
sinus,0.1,0.2,1,retrospective,AP,A6,all,T2,bias_mm,0.109675,0.00646446,100000
sinus,0.1,0.2,1,retrospective,AP,A6,all,T2,relbias_pct,1.04057,0.0664556,100000
sinus,0.1,0.2,1,retrospective,AP,A6,all,T2,rmse_mm,2.04717,0.00586481,100000
sinus,0.1,0.2,1,retrospective,AP,A6,all,T2,sd_err_mm,2.04424,0.00457109,100000
sinus,0.1,0.2,1,retrospective,AP,A6,all,Tv,bias_mm,0.0551084,0.00536434,100000
sinus,0.1,0.2,1,retrospective,AP,A6,all,Tv,relbias_pct,0.501627,0.05841,100000
sinus,0.1,0.2,1,retrospective,AP,A6,all,Tv,rmse_mm,1.69724,0.00438043,100000
sinus,0.1,0.2,1,retrospective,AP,A6,all,Tv,sd_err_mm,1.69635,0.00379318,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,T1,bias_mm,-0.206256,0.00532526,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,T1,relbias_pct,-2.96167,0.088495,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,T1,rmse_mm,1.69657,0.00463783,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,T1,sd_err_mm,1.68399,0.00376554,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,T2,bias_mm,0.0680952,0.00514334,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,T2,relbias_pct,1.03895,0.0906659,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,T2,rmse_mm,1.62788,0.00430504,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,T2,sd_err_mm,1.62647,0.00363691,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,Tv,bias_mm,0.0333502,0.00458676,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,Tv,relbias_pct,0.507286,0.085407,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,Tv,rmse_mm,1.45084,0.00348702,100000
sinus,0.1,0.2,1,retrospective,SL,A1,accepted,Tv,sd_err_mm,1.45046,0.00324334,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,T1,bias_mm,-0.206256,0.00532526,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,T1,relbias_pct,-2.96167,0.088495,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,T1,rmse_mm,1.69657,0.00463783,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,T1,sd_err_mm,1.68399,0.00376554,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,T2,bias_mm,0.0680952,0.00514334,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,T2,relbias_pct,1.03895,0.0906659,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,T2,rmse_mm,1.62788,0.00430504,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,T2,sd_err_mm,1.62647,0.00363691,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,Tv,bias_mm,0.0333502,0.00458676,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,Tv,relbias_pct,0.507286,0.085407,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,Tv,rmse_mm,1.45084,0.00348702,100000
sinus,0.1,0.2,1,retrospective,SL,A1,all,Tv,sd_err_mm,1.45046,0.00324334,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,T1,bias_mm,-0.206256,0.00532526,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,T1,relbias_pct,-2.96167,0.088495,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,T1,rmse_mm,1.69657,0.00463783,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,T1,sd_err_mm,1.68399,0.00376554,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,T2,bias_mm,0.0680952,0.00514334,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,T2,relbias_pct,1.03895,0.0906659,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,T2,rmse_mm,1.62788,0.00430504,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,T2,sd_err_mm,1.62647,0.00363691,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,Tv,bias_mm,0.0333502,0.00458676,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,Tv,relbias_pct,0.507286,0.085407,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,Tv,rmse_mm,1.45084,0.00348702,100000
sinus,0.1,0.2,1,retrospective,SL,A6,accepted,Tv,sd_err_mm,1.45046,0.00324334,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,T1,bias_mm,-0.206256,0.00532526,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,T1,relbias_pct,-2.96167,0.088495,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,T1,rmse_mm,1.69657,0.00463783,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,T1,sd_err_mm,1.68399,0.00376554,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,T2,bias_mm,0.0680952,0.00514334,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,T2,relbias_pct,1.03895,0.0906659,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,T2,rmse_mm,1.62788,0.00430504,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,T2,sd_err_mm,1.62647,0.00363691,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,Tv,bias_mm,0.0333502,0.00458676,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,Tv,relbias_pct,0.507286,0.085407,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,Tv,rmse_mm,1.45084,0.00348702,100000
sinus,0.1,0.2,1,retrospective,SL,A6,all,Tv,sd_err_mm,1.45046,0.00324334,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,T1,bias_mm,-0.282376,0.00566293,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,T1,relbias_pct,-2.41058,0.0541971,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,T1,rmse_mm,1.81289,0.00614656,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,T1,sd_err_mm,1.79077,0.00400431,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,T2,bias_mm,0.142764,0.00523497,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,T2,relbias_pct,1.57389,0.0533838,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,T2,rmse_mm,1.66158,0.00488909,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,T2,sd_err_mm,1.65544,0.0037017,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,Tv,bias_mm,0.0898213,0.00381976,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,Tv,relbias_pct,1.07529,0.0433485,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,Tv,rmse_mm,1.21124,0.00294174,100000
sinus,0.1,0.2,3,prospective,AP,A1,accepted,Tv,sd_err_mm,1.20791,0.00270099,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,T1,bias_mm,-0.282376,0.00566293,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,T1,relbias_pct,-2.41058,0.0541971,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,T1,rmse_mm,1.81289,0.00614656,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,T1,sd_err_mm,1.79077,0.00400431,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,T2,bias_mm,0.142764,0.00523497,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,T2,relbias_pct,1.57389,0.0533838,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,T2,rmse_mm,1.66158,0.00488909,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,T2,sd_err_mm,1.65544,0.0037017,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,Tv,bias_mm,0.0898213,0.00381976,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,Tv,relbias_pct,1.07529,0.0433485,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,Tv,rmse_mm,1.21124,0.00294174,100000
sinus,0.1,0.2,3,prospective,AP,A1,all,Tv,sd_err_mm,1.20791,0.00270099,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,T1,bias_mm,-0.316819,0.00672762,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,T1,relbias_pct,-2.88762,0.0649677,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,T1,rmse_mm,2.15091,0.0069876,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,T1,sd_err_mm,2.12746,0.00475717,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,T2,bias_mm,0.108321,0.00637711,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,T2,relbias_pct,1.07684,0.0651754,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,T2,rmse_mm,2.01952,0.00599269,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,T2,sd_err_mm,2.01662,0.00450932,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,Tv,bias_mm,0.0553784,0.00526325,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,Tv,relbias_pct,0.565526,0.0570672,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,Tv,rmse_mm,1.6653,0.00440126,100000
sinus,0.1,0.2,3,prospective,AP,A6,accepted,Tv,sd_err_mm,1.66439,0.0037217,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,T1,bias_mm,-0.316819,0.00672762,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,T1,relbias_pct,-2.88762,0.0649677,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,T1,rmse_mm,2.15091,0.0069876,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,T1,sd_err_mm,2.12746,0.00475717,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,T2,bias_mm,0.108321,0.00637711,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,T2,relbias_pct,1.07684,0.0651754,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,T2,rmse_mm,2.01952,0.00599269,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,T2,sd_err_mm,2.01662,0.00450932,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,Tv,bias_mm,0.0553784,0.00526325,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,Tv,relbias_pct,0.565526,0.0570672,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,Tv,rmse_mm,1.6653,0.00440126,100000
sinus,0.1,0.2,3,prospective,AP,A6,all,Tv,sd_err_mm,1.66439,0.0037217,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,T1,bias_mm,-0.117942,0.0043725,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,T1,relbias_pct,-1.08255,0.0709456,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,T1,rmse_mm,1.38772,0.00392971,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,T1,sd_err_mm,1.38271,0.00309184,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,T2,bias_mm,0.158167,0.0041461,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,T2,relbias_pct,3.02915,0.0718755,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,T2,rmse_mm,1.32061,0.00350811,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,T2,sd_err_mm,1.31111,0.00293175,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,Tv,bias_mm,0.124079,0.00343388,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,Tv,relbias_pct,2.5413,0.0651645,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,Tv,rmse_mm,1.09295,0.00248584,100000
sinus,0.1,0.2,3,prospective,SL,A1,accepted,Tv,sd_err_mm,1.08589,0.00242813,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,T1,bias_mm,-0.117942,0.0043725,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,T1,relbias_pct,-1.08255,0.0709456,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,T1,rmse_mm,1.38772,0.00392971,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,T1,sd_err_mm,1.38271,0.00309184,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,T2,bias_mm,0.158167,0.0041461,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,T2,relbias_pct,3.02915,0.0718755,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,T2,rmse_mm,1.32061,0.00350811,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,T2,sd_err_mm,1.31111,0.00293175,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,Tv,bias_mm,0.124079,0.00343388,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,Tv,relbias_pct,2.5413,0.0651645,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,Tv,rmse_mm,1.09295,0.00248584,100000
sinus,0.1,0.2,3,prospective,SL,A1,all,Tv,sd_err_mm,1.08589,0.00242813,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,T1,bias_mm,-0.186657,0.00522714,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,T1,relbias_pct,-2.61382,0.0861299,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,T1,rmse_mm,1.66346,0.00457064,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,T1,sd_err_mm,1.65297,0.00369616,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,T2,bias_mm,0.0894526,0.00503908,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,T2,relbias_pct,1.41826,0.0880265,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,T2,rmse_mm,1.596,0.00424723,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,T2,sd_err_mm,1.5935,0.00356318,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,Tv,bias_mm,0.0553643,0.0044541,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,Tv,relbias_pct,0.900932,0.0825012,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,Tv,rmse_mm,1.40959,0.00341123,100000
sinus,0.1,0.2,3,prospective,SL,A6,accepted,Tv,sd_err_mm,1.40851,0.00314954,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,T1,bias_mm,-0.186657,0.00522714,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,T1,relbias_pct,-2.61382,0.0861299,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,T1,rmse_mm,1.66346,0.00457064,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,T1,sd_err_mm,1.65297,0.00369616,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,T2,bias_mm,0.0894526,0.00503908,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,T2,relbias_pct,1.41826,0.0880265,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,T2,rmse_mm,1.596,0.00424723,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,T2,sd_err_mm,1.5935,0.00356318,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,Tv,bias_mm,0.0553643,0.0044541,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,Tv,relbias_pct,0.900932,0.0825012,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,Tv,rmse_mm,1.40959,0.00341123,100000
sinus,0.1,0.2,3,prospective,SL,A6,all,Tv,sd_err_mm,1.40851,0.00314954,100000
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,T1,bias_mm,-0.249307,0.0067505,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,T1,relbias_pct,-1.95299,0.0629082,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,T1,rmse_mm,1.82172,0.00661402,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,T1,sd_err_mm,1.80459,0.00477336,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,T2,bias_mm,0.180004,0.00624497,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,T2,relbias_pct,2.01871,0.061833,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,T2,rmse_mm,1.67912,0.00583536,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,T2,sd_err_mm,1.66945,0.00441589,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,Tv,bias_mm,0.113423,0.00449023,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,Tv,relbias_pct,1.37764,0.049497,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,Tv,rmse_mm,1.2057,0.00341579,71464
sinus,0.1,0.2,3,retrospective,AP,A1,accepted,Tv,sd_err_mm,1.20036,0.0031751,71464
sinus,0.1,0.2,3,retrospective,AP,A1,all,T1,bias_mm,-0.296759,0.00576512,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,T1,relbias_pct,-2.64689,0.0553996,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,T1,rmse_mm,1.84708,0.00558288,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,T1,sd_err_mm,1.82309,0.00407658,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,T2,bias_mm,0.127879,0.00536646,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,T2,relbias_pct,1.34426,0.0547848,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,T2,rmse_mm,1.70183,0.00495729,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,T2,sd_err_mm,1.69702,0.00379468,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,Tv,bias_mm,0.0773138,0.00397014,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,Tv,relbias_pct,0.841638,0.0448087,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,Tv,rmse_mm,1.25784,0.00317343,100000
sinus,0.1,0.2,3,retrospective,AP,A1,all,Tv,sd_err_mm,1.25547,0.00280733,100000
sinus,0.1,0.2,3,retrospective,AP,A1,limited,T1,bias_mm,-0.415594,0.0110306,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,T1,relbias_pct,-4.38464,0.112793,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,T1,rmse_mm,1.90911,0.0104065,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,T1,sd_err_mm,1.86335,0.00779994,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,T2,bias_mm,-0.00266152,0.0104036,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,T2,relbias_pct,-0.344813,0.112871,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,T2,rmse_mm,1.75741,0.0093753,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,T2,sd_err_mm,1.75744,0.00735658,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,Tv,bias_mm,-0.0131157,0.00816782,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,Tv,relbias_pct,-0.500691,0.095934,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,Tv,rmse_mm,1.3798,0.00679962,28536
sinus,0.1,0.2,3,retrospective,AP,A1,limited,Tv,sd_err_mm,1.37976,0.00577563,28536
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,T1,bias_mm,-0.275849,0.00798439,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,T1,relbias_pct,-2.30976,0.0745656,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,T1,rmse_mm,2.15218,0.00759399,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,T1,sd_err_mm,2.13445,0.00564585,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,T2,bias_mm,0.153462,0.00754933,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,T2,relbias_pct,1.63825,0.074394,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,T2,rmse_mm,2.02396,0.00711595,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,T2,sd_err_mm,2.01814,0.00533822,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,Tv,bias_mm,0.0868807,0.0061482,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,Tv,relbias_pct,0.985569,0.0642466,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,Tv,rmse_mm,1.64587,0.00516353,71464
sinus,0.1,0.2,3,retrospective,AP,A6,accepted,Tv,sd_err_mm,1.64358,0.00434746,71464
sinus,0.1,0.2,3,retrospective,AP,A6,all,T1,bias_mm,-0.314084,0.00679062,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,T1,relbias_pct,-2.89026,0.0659048,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,T1,rmse_mm,2.17022,0.00633465,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,T1,sd_err_mm,2.14738,0.00480172,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,T2,bias_mm,0.110554,0.00644518,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,T2,relbias_pct,1.08328,0.0661312,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,T2,rmse_mm,2.04113,0.0059415,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,T2,sd_err_mm,2.03814,0.00455745,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,Tv,bias_mm,0.0599889,0.00531504,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,Tv,relbias_pct,0.569392,0.0580171,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,Tv,rmse_mm,1.68183,0.00437583,100000
sinus,0.1,0.2,3,retrospective,AP,A6,all,Tv,sd_err_mm,1.68076,0.00375832,100000
sinus,0.1,0.2,3,retrospective,AP,A6,limited,T1,bias_mm,-0.409836,0.0128846,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,T1,relbias_pct,-4.34401,0.135518,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,T1,rmse_mm,2.21475,0.011469,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,T1,sd_err_mm,2.17654,0.00911093,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,T2,bias_mm,0.00309665,0.0123341,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,T2,relbias_pct,-0.306532,0.137483,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,T2,rmse_mm,2.08352,0.0107837,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,T2,sd_err_mm,2.08355,0.00872169,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,Tv,bias_mm,-0.00735748,0.0104702,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,Tv,relbias_pct,-0.472859,0.124079,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,Tv,rmse_mm,1.76868,0.00821366,28536
sinus,0.1,0.2,3,retrospective,AP,A6,limited,Tv,sd_err_mm,1.76869,0.0074037,28536
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,T1,bias_mm,-0.0650721,0.00551719,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,T1,relbias_pct,-0.00157254,0.0835697,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,T1,rmse_mm,1.40757,0.00523699,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,T1,sd_err_mm,1.40607,0.00390128,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,T2,bias_mm,0.214097,0.00519185,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,T2,relbias_pct,4.02366,0.0841018,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,T2,rmse_mm,1.34036,0.00456698,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,T2,sd_err_mm,1.32316,0.00367122,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,Tv,bias_mm,0.161879,0.00422304,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,Tv,relbias_pct,3.26642,0.0751006,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,Tv,rmse_mm,1.08835,0.00311696,64950
sinus,0.1,0.2,3,retrospective,SL,A1,accepted,Tv,sd_err_mm,1.07625,0.00298616,64950
sinus,0.1,0.2,3,retrospective,SL,A1,all,T1,bias_mm,-0.165977,0.00447561,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,T1,relbias_pct,-2.21804,0.0729626,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,T1,rmse_mm,1.425,0.00411779,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,T1,sd_err_mm,1.41531,0.00316475,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,T2,bias_mm,0.105741,0.00425212,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,T2,relbias_pct,1.79451,0.0739333,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,T2,rmse_mm,1.34878,0.00365247,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,T2,sd_err_mm,1.34464,0.00300672,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,Tv,bias_mm,0.0726303,0.00353796,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,Tv,relbias_pct,1.29562,0.0671903,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,Tv,rmse_mm,1.12115,0.00266788,100000
sinus,0.1,0.2,3,retrospective,SL,A1,all,Tv,sd_err_mm,1.1188,0.00250173,100000
sinus,0.1,0.2,3,retrospective,SL,A1,limited,T1,bias_mm,-0.352961,0.00754942,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,T1,relbias_pct,-6.32529,0.136423,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,T1,rmse_mm,1.45676,0.00664105,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,T1,sd_err_mm,1.41338,0.00533833,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,T2,bias_mm,-0.0950513,0.00726948,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,T2,relbias_pct,-2.33626,0.139489,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,T2,rmse_mm,1.36426,0.00608261,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,T2,sd_err_mm,1.36097,0.00514037,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,Tv,bias_mm,-0.0927534,0.00628092,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,Tv,relbias_pct,-2.35641,0.129598,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,Tv,rmse_mm,1.17953,0.00487841,35050
sinus,0.1,0.2,3,retrospective,SL,A1,limited,Tv,sd_err_mm,1.17589,0.00444134,35050
sinus,0.1,0.2,3,retrospective,SL,A6,accepted,T1,bias_mm,-0.107991,0.00649083,64950
sinus,0.1,0.2,3,retrospective,SL,A6,accepted,T1,relbias_pct,-0.908427,0.0984044,64950
sinus,0.1,0.2,3,retrospective,SL,A6,accepted,T1,rmse_mm,1.65771,0.00618803,64950
sinus,0.1,0.2,3,retrospective,SL,A6,accepted,T1,sd_err_mm,1.65421,0.00458974,64950
sinus,0.1,0.2,3,retrospective,SL,A6,accepted,T2,bias_mm,0.171178,0.00622092,64950
sinus,0.1,0.2,3,retrospective,SL,A6,accepted,T2,relbias_pct,3.08096,0.10007,64950
sinus,0.1,0.2,3,retrospective,SL,A6,accepted,T2,rmse_mm,1.59462,0.00551246,64950
