rhythm_state,p_beat_cv,W,p_N_beats,p_data_mode,axis,value,mcse,n
AF_rr0.2,0.2,0,13,retrospective,SL,0.99978,4.6899e-05,100000
AF_rr0.2,0.2,0.1,1,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.1,1,prospective,SL,0,0,100000
AF_rr0.2,0.2,0.1,1,retrospective,AP,0,0,100000
AF_rr0.2,0.2,0.1,1,retrospective,SL,0,0,100000
AF_rr0.2,0.2,0.1,3,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.1,3,prospective,SL,0,0,100000
AF_rr0.2,0.2,0.1,3,retrospective,AP,0.60435,0.00154632,100000
AF_rr0.2,0.2,0.1,3,retrospective,SL,0.65536,0.00150287,100000
AF_rr0.2,0.2,0.1,5,prospective,AP,7e-05,2.64566e-05,100000
AF_rr0.2,0.2,0.1,5,prospective,SL,0.00133,0.000115249,100000
AF_rr0.2,0.2,0.1,5,retrospective,AP,0.96134,0.000609634,100000
AF_rr0.2,0.2,0.1,5,retrospective,SL,0.97079,0.000532511,100000
AF_rr0.2,0.2,0.1,7,prospective,AP,0.00166,0.000128734,100000
AF_rr0.2,0.2,0.1,7,prospective,SL,0.01817,0.000422372,100000
AF_rr0.2,0.2,0.1,7,retrospective,AP,0.9981,0.000137709,100000
AF_rr0.2,0.2,0.1,7,retrospective,SL,0.99871,0.000113505,100000
AF_rr0.2,0.2,0.1,10,prospective,AP,0.0902,0.000905892,100000
AF_rr0.2,0.2,0.1,10,prospective,SL,0.23315,0.00133713,100000
AF_rr0.2,0.2,0.1,10,retrospective,AP,1,0,100000
AF_rr0.2,0.2,0.1,10,retrospective,SL,1,0,100000
AF_rr0.2,0.2,0.1,13,prospective,AP,0.57248,0.00156444,100000
AF_rr0.2,0.2,0.1,13,prospective,SL,0.71769,0.00142342,100000
AF_rr0.2,0.2,0.1,13,retrospective,AP,1,0,100000
AF_rr0.2,0.2,0.1,13,retrospective,SL,1,0,100000
AF_rr0.2,0.2,0.15,1,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.15,1,prospective,SL,0,0,100000
AF_rr0.2,0.2,0.15,1,retrospective,AP,0,0,100000
AF_rr0.2,0.2,0.15,1,retrospective,SL,0,0,100000
AF_rr0.2,0.2,0.15,3,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.15,3,prospective,SL,0,0,100000
AF_rr0.2,0.2,0.15,3,retrospective,AP,0.4709,0.00157846,100000
AF_rr0.2,0.2,0.15,3,retrospective,SL,0.52043,0.00157982,100000
AF_rr0.2,0.2,0.15,5,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.15,5,prospective,SL,0.00021,4.58209e-05,100000
AF_rr0.2,0.2,0.15,5,retrospective,AP,0.89996,0.000948852,100000
AF_rr0.2,0.2,0.15,5,retrospective,SL,0.92281,0.000843989,100000
AF_rr0.2,0.2,0.15,7,prospective,AP,0.00015,3.87269e-05,100000
AF_rr0.2,0.2,0.15,7,prospective,SL,0.0033,0.000181359,100000
AF_rr0.2,0.2,0.15,7,retrospective,AP,0.99097,0.00029914,100000
AF_rr0.2,0.2,0.15,7,retrospective,SL,0.99403,0.000243605,100000
AF_rr0.2,0.2,0.15,10,prospective,AP,0.00488,0.000220368,100000
AF_rr0.2,0.2,0.15,10,prospective,SL,0.03964,0.000616998,100000
AF_rr0.2,0.2,0.15,10,retrospective,AP,0.99992,2.82831e-05,100000
AF_rr0.2,0.2,0.15,10,retrospective,SL,0.99997,1.73202e-05,100000
AF_rr0.2,0.2,0.15,13,prospective,AP,0.0805,0.000860347,100000
AF_rr0.2,0.2,0.15,13,prospective,SL,0.22684,0.00132432,100000
AF_rr0.2,0.2,0.15,13,retrospective,AP,1,0,100000
AF_rr0.2,0.2,0.15,13,retrospective,SL,1,0,100000
AF_rr0.2,0.2,0.2,1,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.2,1,prospective,SL,0,0,100000
AF_rr0.2,0.2,0.2,1,retrospective,AP,0,0,100000
AF_rr0.2,0.2,0.2,1,retrospective,SL,0,0,100000
AF_rr0.2,0.2,0.2,3,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.2,3,prospective,SL,0,0,100000
AF_rr0.2,0.2,0.2,3,retrospective,AP,0.38438,0.00153828,100000
AF_rr0.2,0.2,0.2,3,retrospective,SL,0.42947,0.00156533,100000
AF_rr0.2,0.2,0.2,5,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.2,5,prospective,SL,7e-05,2.64566e-05,100000
AF_rr0.2,0.2,0.2,5,retrospective,AP,0.83314,0.00117906,100000
AF_rr0.2,0.2,0.2,5,retrospective,SL,0.86637,0.00107598,100000
AF_rr0.2,0.2,0.2,7,prospective,AP,5e-05,2.23601e-05,100000
AF_rr0.2,0.2,0.2,7,prospective,SL,0.00126,0.000112179,100000
AF_rr0.2,0.2,0.2,7,retrospective,AP,0.97778,0.000466114,100000
AF_rr0.2,0.2,0.2,7,retrospective,SL,0.98396,0.000397275,100000
AF_rr0.2,0.2,0.2,10,prospective,AP,0.00073,8.54088e-05,100000
AF_rr0.2,0.2,0.2,10,prospective,SL,0.01119,0.000332638,100000
AF_rr0.2,0.2,0.2,10,retrospective,AP,0.99956,6.63179e-05,100000
AF_rr0.2,0.2,0.2,10,retrospective,SL,0.99972,5.29076e-05,100000
AF_rr0.2,0.2,0.2,13,prospective,AP,0.00911,0.00030045,100000
AF_rr0.2,0.2,0.2,13,prospective,SL,0.06329,0.000769963,100000
AF_rr0.2,0.2,0.2,13,retrospective,AP,1,0,100000
AF_rr0.2,0.2,0.2,13,retrospective,SL,0.99998,1.4142e-05,100000
AF_rr0.2,0.2,0.25,1,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.25,1,prospective,SL,0,0,100000
AF_rr0.2,0.2,0.25,1,retrospective,AP,0,0,100000
AF_rr0.2,0.2,0.25,1,retrospective,SL,0,0,100000
AF_rr0.2,0.2,0.25,3,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.25,3,prospective,SL,0,0,100000
AF_rr0.2,0.2,0.25,3,retrospective,AP,0.32941,0.00148627,100000
AF_rr0.2,0.2,0.25,3,retrospective,SL,0.37031,0.00152702,100000
AF_rr0.2,0.2,0.25,5,prospective,AP,0,0,100000
AF_rr0.2,0.2,0.25,5,prospective,SL,1e-05,9.99995e-06,100000
AF_rr0.2,0.2,0.25,5,retrospective,AP,0.77648,0.00131742,100000
AF_rr0.2,0.2,0.25,5,retrospective,SL,0.8142,0.00122995,100000
AF_rr0.2,0.2,0.25,7,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.2,0.2,0.25,7,prospective,SL,0.00051,7.13961e-05,100000
AF_rr0.2,0.2,0.25,7,retrospective,AP,0.96026,0.000617744,100000
AF_rr0.2,0.2,0.25,7,retrospective,SL,0.96973,0.000541791,100000
AF_rr0.2,0.2,0.25,10,prospective,AP,0.00019,4.35848e-05,100000
AF_rr0.2,0.2,0.25,10,prospective,SL,0.00399,0.000199351,100000
AF_rr0.2,0.2,0.25,10,retrospective,AP,0.99872,0.000113065,100000
AF_rr0.2,0.2,0.25,10,retrospective,SL,0.99899,0.000100448,100000
AF_rr0.2,0.2,0.25,13,prospective,AP,0.00203,0.000142333,100000
AF_rr0.2,0.2,0.25,13,prospective,SL,0.0229,0.000473028,100000
AF_rr0.2,0.2,0.25,13,retrospective,AP,0.99998,1.4142e-05,100000
AF_rr0.2,0.2,0.25,13,retrospective,SL,0.99997,1.73202e-05,100000
AF_rr0.2,0.25,0,1,prospective,AP,0,0,100000
AF_rr0.2,0.25,0,1,prospective,SL,0,0,100000
AF_rr0.2,0.25,0,1,retrospective,AP,0,0,100000
AF_rr0.2,0.25,0,1,retrospective,SL,0,0,100000
AF_rr0.2,0.25,0,3,prospective,AP,0,0,100000
AF_rr0.2,0.25,0,3,prospective,SL,0,0,100000
AF_rr0.2,0.25,0,3,retrospective,AP,0.22461,0.0013197,100000
AF_rr0.2,0.25,0,3,retrospective,SL,0.22461,0.0013197,100000
AF_rr0.2,0.25,0,5,prospective,AP,0,0,100000
AF_rr0.2,0.25,0,5,prospective,SL,0,0,100000
AF_rr0.2,0.25,0,5,retrospective,AP,0.62204,0.00153332,100000
AF_rr0.2,0.25,0,5,retrospective,SL,0.62204,0.00153332,100000
AF_rr0.2,0.25,0,7,prospective,AP,0,0,100000
AF_rr0.2,0.25,0,7,prospective,SL,0,0,100000
AF_rr0.2,0.25,0,7,retrospective,AP,0.88647,0.0010032,100000
AF_rr0.2,0.25,0,7,retrospective,SL,0.88647,0.0010032,100000
AF_rr0.2,0.25,0,10,prospective,AP,0,0,100000
AF_rr0.2,0.25,0,10,prospective,SL,0,0,100000
AF_rr0.2,0.25,0,10,retrospective,AP,0.99167,0.000287413,100000
AF_rr0.2,0.25,0,10,retrospective,SL,0.99167,0.000287413,100000
AF_rr0.2,0.25,0,13,prospective,AP,0,0,100000
AF_rr0.2,0.25,0,13,prospective,SL,0,0,100000
AF_rr0.2,0.25,0,13,retrospective,AP,0.99978,4.6899e-05,100000
AF_rr0.2,0.25,0,13,retrospective,SL,0.99978,4.6899e-05,100000
AF_rr0.2,0.25,0.1,1,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.1,1,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.1,1,retrospective,AP,0,0,100000
AF_rr0.2,0.25,0.1,1,retrospective,SL,0,0,100000
AF_rr0.2,0.25,0.1,3,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.1,3,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.1,3,retrospective,AP,0.65874,0.00149934,100000
AF_rr0.2,0.25,0.1,3,retrospective,SL,0.69294,0.00145868,100000
AF_rr0.2,0.25,0.1,5,prospective,AP,4e-05,1.99996e-05,100000
AF_rr0.2,0.25,0.1,5,prospective,SL,0.00149,0.000121975,100000
AF_rr0.2,0.25,0.1,5,retrospective,AP,0.97499,0.000493807,100000
AF_rr0.2,0.25,0.1,5,retrospective,SL,0.9805,0.000437261,100000
AF_rr0.2,0.25,0.1,7,prospective,AP,0.00367,0.000191221,100000
AF_rr0.2,0.25,0.1,7,prospective,SL,0.02608,0.000503982,100000
AF_rr0.2,0.25,0.1,7,retrospective,AP,0.99928,8.48223e-05,100000
AF_rr0.2,0.25,0.1,7,retrospective,SL,0.99953,6.85404e-05,100000
AF_rr0.2,0.25,0.1,10,prospective,AP,0.22435,0.00131916,100000
AF_rr0.2,0.25,0.1,10,prospective,SL,0.36187,0.00151961,100000
AF_rr0.2,0.25,0.1,10,retrospective,AP,1,0,100000
AF_rr0.2,0.25,0.1,10,retrospective,SL,1,0,100000
AF_rr0.2,0.25,0.1,13,prospective,AP,0.79006,0.00128789,100000
AF_rr0.2,0.25,0.1,13,prospective,SL,0.85676,0.0011078,100000
AF_rr0.2,0.25,0.1,13,retrospective,AP,1,0,100000
AF_rr0.2,0.25,0.1,13,retrospective,SL,1,0,100000
AF_rr0.2,0.25,0.15,1,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.15,1,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.15,1,retrospective,AP,0,0,100000
AF_rr0.2,0.25,0.15,1,retrospective,SL,0,0,100000
AF_rr0.2,0.25,0.15,3,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.15,3,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.15,3,retrospective,AP,0.52364,0.00157937,100000
AF_rr0.2,0.25,0.15,3,retrospective,SL,0.56414,0.00156808,100000
AF_rr0.2,0.25,0.15,5,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.2,0.25,0.15,5,prospective,SL,0.0003,5.4764e-05,100000
AF_rr0.2,0.25,0.15,5,retrospective,AP,0.93091,0.000801976,100000
AF_rr0.2,0.25,0.15,5,retrospective,SL,0.94351,0.000730061,100000
AF_rr0.2,0.25,0.15,7,prospective,AP,0.00016,3.99968e-05,100000
AF_rr0.2,0.25,0.15,7,prospective,SL,0.0039,0.000197099,100000
AF_rr0.2,0.25,0.15,7,retrospective,AP,0.99536,0.000214906,100000
AF_rr0.2,0.25,0.15,7,retrospective,SL,0.99647,0.000187551,100000
AF_rr0.2,0.25,0.15,10,prospective,AP,0.01212,0.000346022,100000
AF_rr0.2,0.25,0.15,10,prospective,SL,0.062,0.000762601,100000
AF_rr0.2,0.25,0.15,10,retrospective,AP,0.99996,1.99996e-05,100000
AF_rr0.2,0.25,0.15,10,retrospective,SL,0.99997,1.73202e-05,100000
AF_rr0.2,0.25,0.15,13,prospective,AP,0.2122,0.00129295,100000
AF_rr0.2,0.25,0.15,13,prospective,SL,0.35977,0.00151768,100000
AF_rr0.2,0.25,0.15,13,retrospective,AP,1,0,100000
AF_rr0.2,0.25,0.15,13,retrospective,SL,1,0,100000
AF_rr0.2,0.25,0.2,1,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.2,1,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.2,1,retrospective,AP,0,0,100000
AF_rr0.2,0.25,0.2,1,retrospective,SL,0,0,100000
AF_rr0.2,0.25,0.2,3,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.2,3,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.2,3,retrospective,AP,0.42999,0.00156556,100000
AF_rr0.2,0.25,0.2,3,retrospective,SL,0.46931,0.00157816,100000
AF_rr0.2,0.25,0.2,5,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.2,5,prospective,SL,4e-05,1.99996e-05,100000
AF_rr0.2,0.25,0.2,5,retrospective,AP,0.87569,0.00104335,100000
AF_rr0.2,0.25,0.2,5,retrospective,SL,0.89581,0.000966098,100000
AF_rr0.2,0.25,0.2,7,prospective,AP,4e-05,1.99996e-05,100000
AF_rr0.2,0.25,0.2,7,prospective,SL,0.00121,0.000109933,100000
AF_rr0.2,0.25,0.2,7,retrospective,AP,0.98581,0.000374014,100000
AF_rr0.2,0.25,0.2,7,retrospective,SL,0.98972,0.000318972,100000
AF_rr0.2,0.25,0.2,10,prospective,AP,0.00124,0.000111286,100000
AF_rr0.2,0.25,0.2,10,prospective,SL,0.01475,0.000381214,100000
AF_rr0.2,0.25,0.2,10,retrospective,AP,0.9998,4.47169e-05,100000
AF_rr0.2,0.25,0.2,10,retrospective,SL,0.9999,3.16212e-05,100000
AF_rr0.2,0.25,0.2,13,prospective,AP,0.02511,0.000494767,100000
AF_rr0.2,0.25,0.2,13,prospective,SL,0.10016,0.000949358,100000
AF_rr0.2,0.25,0.2,13,retrospective,AP,1,0,100000
AF_rr0.2,0.25,0.2,13,retrospective,SL,1,0,100000
AF_rr0.2,0.25,0.25,1,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.25,1,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.25,1,retrospective,AP,0,0,100000
AF_rr0.2,0.25,0.25,1,retrospective,SL,0,0,100000
AF_rr0.2,0.25,0.25,3,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.25,3,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.25,3,retrospective,AP,0.36505,0.00152246,100000
AF_rr0.2,0.25,0.25,3,retrospective,SL,0.40116,0.00154994,100000
AF_rr0.2,0.25,0.25,5,prospective,AP,0,0,100000
AF_rr0.2,0.25,0.25,5,prospective,SL,0,0,100000
AF_rr0.2,0.25,0.25,5,retrospective,AP,0.82004,0.0012148,100000
AF_rr0.2,0.25,0.25,5,retrospective,SL,0.84618,0.00114087,100000
AF_rr0.2,0.25,0.25,7,prospective,AP,5e-05,2.23601e-05,100000
AF_rr0.2,0.25,0.25,7,prospective,SL,0.00049,6.99828e-05,100000
AF_rr0.2,0.25,0.25,7,retrospective,AP,0.97281,0.000514302,100000
AF_rr0.2,0.25,0.25,7,retrospective,SL,0.97867,0.000456892,100000
AF_rr0.2,0.25,0.25,10,prospective,AP,0.00042,6.47938e-05,100000
AF_rr0.2,0.25,0.25,10,prospective,SL,0.00552,0.000234297,100000
AF_rr0.2,0.25,0.25,10,retrospective,AP,0.99941,7.67888e-05,100000
AF_rr0.2,0.25,0.25,10,retrospective,SL,0.99968,5.65595e-05,100000
AF_rr0.2,0.25,0.25,13,prospective,AP,0.00408,0.000201578,100000
AF_rr0.2,0.25,0.25,13,prospective,SL,0.03311,0.000565807,100000
AF_rr0.2,0.25,0.25,13,retrospective,AP,0.99999,9.99995e-06,100000
AF_rr0.2,0.25,0.25,13,retrospective,SL,0.99999,9.99995e-06,100000
AF_rr0.2,0.3,0,1,prospective,AP,0,0,100000
AF_rr0.2,0.3,0,1,prospective,SL,0,0,100000
AF_rr0.2,0.3,0,1,retrospective,AP,0,0,100000
AF_rr0.2,0.3,0,1,retrospective,SL,0,0,100000
AF_rr0.2,0.3,0,3,prospective,AP,0,0,100000
AF_rr0.2,0.3,0,3,prospective,SL,0,0,100000
AF_rr0.2,0.3,0,3,retrospective,AP,0.22353,0.00131744,100000
AF_rr0.2,0.3,0,3,retrospective,SL,0.22353,0.00131744,100000
AF_rr0.2,0.3,0,5,prospective,AP,0,0,100000
AF_rr0.2,0.3,0,5,prospective,SL,0,0,100000
AF_rr0.2,0.3,0,5,retrospective,AP,0.62311,0.00153246,100000
AF_rr0.2,0.3,0,5,retrospective,SL,0.62311,0.00153246,100000
AF_rr0.2,0.3,0,7,prospective,AP,0,0,100000
AF_rr0.2,0.3,0,7,prospective,SL,0,0,100000
AF_rr0.2,0.3,0,7,retrospective,AP,0.88678,0.001002,100000
AF_rr0.2,0.3,0,7,retrospective,SL,0.88678,0.001002,100000
AF_rr0.2,0.3,0,10,prospective,AP,0,0,100000
AF_rr0.2,0.3,0,10,prospective,SL,0,0,100000
AF_rr0.2,0.3,0,10,retrospective,AP,0.99084,0.000301266,100000
AF_rr0.2,0.3,0,10,retrospective,SL,0.99084,0.000301266,100000
AF_rr0.2,0.3,0,13,prospective,AP,0,0,100000
AF_rr0.2,0.3,0,13,prospective,SL,0,0,100000
AF_rr0.2,0.3,0,13,retrospective,AP,0.99969,5.5669e-05,100000
AF_rr0.2,0.3,0,13,retrospective,SL,0.99969,5.5669e-05,100000
AF_rr0.2,0.3,0.1,1,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.1,1,prospective,SL,0,0,100000
AF_rr0.2,0.3,0.1,1,retrospective,AP,0,0,100000
AF_rr0.2,0.3,0.1,1,retrospective,SL,0,0,100000
AF_rr0.2,0.3,0.1,3,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.1,3,prospective,SL,0,0,100000
AF_rr0.2,0.3,0.1,3,retrospective,AP,0.703,0.00144496,100000
AF_rr0.2,0.3,0.1,3,retrospective,SL,0.73109,0.00140213,100000
AF_rr0.2,0.3,0.1,5,prospective,AP,9e-05,2.99986e-05,100000
AF_rr0.2,0.3,0.1,5,prospective,SL,0.00188,0.000136984,100000
AF_rr0.2,0.3,0.1,5,retrospective,AP,0.984,0.000396787,100000
AF_rr0.2,0.3,0.1,5,retrospective,SL,0.98647,0.000365335,100000
AF_rr0.2,0.3,0.1,7,prospective,AP,0.00936,0.000304506,100000
AF_rr0.2,0.3,0.1,7,prospective,SL,0.04109,0.000627707,100000
AF_rr0.2,0.3,0.1,7,retrospective,AP,0.99955,6.70669e-05,100000
AF_rr0.2,0.3,0.1,7,retrospective,SL,0.99965,5.91504e-05,100000
AF_rr0.2,0.3,0.1,10,prospective,AP,0.40818,0.00155425,100000
AF_rr0.2,0.3,0.1,10,prospective,SL,0.51747,0.00158017,100000
AF_rr0.2,0.3,0.1,10,retrospective,AP,1,0,100000
AF_rr0.2,0.3,0.1,10,retrospective,SL,1,0,100000
AF_rr0.2,0.3,0.1,13,prospective,AP,0.90676,0.000919491,100000
AF_rr0.2,0.3,0.1,13,prospective,SL,0.92942,0.000809929,100000
AF_rr0.2,0.3,0.1,13,retrospective,AP,1,0,100000
AF_rr0.2,0.3,0.1,13,retrospective,SL,1,0,100000
AF_rr0.2,0.3,0.15,1,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.15,1,prospective,SL,0,0,100000
AF_rr0.2,0.3,0.15,1,retrospective,AP,0,0,100000
AF_rr0.2,0.3,0.15,1,retrospective,SL,0,0,100000
AF_rr0.2,0.3,0.15,3,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.15,3,prospective,SL,0,0,100000
AF_rr0.2,0.3,0.15,3,retrospective,AP,0.57034,0.00156541,100000
AF_rr0.2,0.3,0.15,3,retrospective,SL,0.60013,0.00154911,100000
AF_rr0.2,0.3,0.15,5,prospective,AP,1e-05,9.99995e-06,100000
AF_rr0.2,0.3,0.15,5,prospective,SL,0.00033,5.74361e-05,100000
AF_rr0.2,0.3,0.15,5,retrospective,AP,0.94929,0.000693819,100000
AF_rr0.2,0.3,0.15,5,retrospective,SL,0.95883,0.000628292,100000
AF_rr0.2,0.3,0.15,7,prospective,AP,0.00045,6.70669e-05,100000
AF_rr0.2,0.3,0.15,7,prospective,SL,0.0052,0.000227441,100000
AF_rr0.2,0.3,0.15,7,retrospective,AP,0.99751,0.000157601,100000
AF_rr0.2,0.3,0.15,7,retrospective,SL,0.99776,0.000149499,100000
AF_rr0.2,0.3,0.15,10,prospective,AP,0.03459,0.000577871,100000
AF_rr0.2,0.3,0.15,10,prospective,SL,0.10076,0.000951879,100000
AF_rr0.2,0.3,0.15,10,retrospective,AP,0.99998,1.4142e-05,100000
AF_rr0.2,0.3,0.15,10,retrospective,SL,0.99999,9.99995e-06,100000
AF_rr0.2,0.3,0.15,13,prospective,AP,0.41174,0.00155631,100000
AF_rr0.2,0.3,0.15,13,prospective,SL,0.52914,0.00157845,100000
AF_rr0.2,0.3,0.15,13,retrospective,AP,1,0,100000
AF_rr0.2,0.3,0.15,13,retrospective,SL,1,0,100000
AF_rr0.2,0.3,0.2,1,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.2,1,prospective,SL,0,0,100000
AF_rr0.2,0.3,0.2,1,retrospective,AP,0,0,100000
AF_rr0.2,0.3,0.2,1,retrospective,SL,0,0,100000
AF_rr0.2,0.3,0.2,3,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.2,3,prospective,SL,0,0,100000
AF_rr0.2,0.3,0.2,3,retrospective,AP,0.47418,0.00157903,100000
AF_rr0.2,0.3,0.2,3,retrospective,SL,0.50799,0.00158094,100000
AF_rr0.2,0.3,0.2,5,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.2,5,prospective,SL,7e-05,2.64566e-05,100000
AF_rr0.2,0.3,0.2,5,retrospective,AP,0.90543,0.000925346,100000
AF_rr0.2,0.3,0.2,5,retrospective,SL,0.91723,0.000871316,100000
AF_rr0.2,0.3,0.2,7,prospective,AP,6e-05,2.44942e-05,100000
AF_rr0.2,0.3,0.2,7,prospective,SL,0.00129,0.000113505,100000
AF_rr0.2,0.3,0.2,7,retrospective,AP,0.99179,0.000285352,100000
AF_rr0.2,0.3,0.2,7,retrospective,SL,0.99347,0.000254703,100000
AF_rr0.2,0.3,0.2,10,prospective,AP,0.00274,0.000165303,100000
AF_rr0.2,0.3,0.2,10,prospective,SL,0.02171,0.000460854,100000
AF_rr0.2,0.3,0.2,10,retrospective,AP,0.99991,2.99986e-05,100000
AF_rr0.2,0.3,0.2,10,retrospective,SL,0.99996,1.99996e-05,100000
AF_rr0.2,0.3,0.2,13,prospective,AP,0.07542,0.000835056,100000
AF_rr0.2,0.3,0.2,13,prospective,SL,0.1721,0.00119366,100000
AF_rr0.2,0.3,0.2,13,retrospective,AP,1,0,100000
AF_rr0.2,0.3,0.2,13,retrospective,SL,1,0,100000
AF_rr0.2,0.3,0.25,1,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.25,1,prospective,SL,0,0,100000
AF_rr0.2,0.3,0.25,1,retrospective,AP,0,0,100000
AF_rr0.2,0.3,0.25,1,retrospective,SL,0,0,100000
AF_rr0.2,0.3,0.25,3,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.25,3,prospective,SL,0,0,100000
AF_rr0.2,0.3,0.25,3,retrospective,AP,0.40469,0.00155215,100000
AF_rr0.2,0.3,0.25,3,retrospective,SL,0.4361,0.00156817,100000
AF_rr0.2,0.3,0.25,5,prospective,AP,0,0,100000
AF_rr0.2,0.3,0.25,5,prospective,SL,2e-05,1.4142e-05,100000
AF_rr0.2,0.3,0.25,5,retrospective,AP,0.85511,0.00111309,100000
AF_rr0.2,0.3,0.25,5,retrospective,SL,0.87269,0.00105405,100000
AF_rr0.2,0.3,0.25,7,prospective,AP,3e-05,1.73202e-05,100000
AF_rr0.2,0.3,0.25,7,prospective,SL,0.00059,7.67888e-05,100000
AF_rr0.2,0.3,0.25,7,retrospective,AP,0.98265,0.000412904,100000
AF_rr0.2,0.3,0.25,7,retrospective,SL,0.98547,0.000378403,100000
AF_rr0.2,0.3,0.25,10,prospective,AP,0.00053,7.27818e-05,100000
AF_rr0.2,0.3,0.25,10,prospective,SL,0.00677,0.00025931,100000
AF_rr0.2,0.3,0.25,10,retrospective,AP,0.99964,5.99892e-05,100000
AF_rr0.2,0.3,0.25,10,retrospective,SL,0.99977,4.79528e-05,100000
AF_rr0.2,0.3,0.25,13,prospective,AP,0.0106,0.000323846,100000
AF_rr0.2,0.3,0.25,13,prospective,SL,0.05207,0.000702558,100000
AF_rr0.2,0.3,0.25,13,retrospective,AP,1,0,100000
AF_rr0.2,0.3,0.25,13,retrospective,SL,0.99999,9.99995e-06,100000
AF_rr0.3,0.05,0,1,prospective,AP,0,0,100000
AF_rr0.3,0.05,0,1,prospective,SL,0,0,100000
AF_rr0.3,0.05,0,1,retrospective,AP,0,0,100000
AF_rr0.3,0.05,0,1,retrospective,SL,0,0,100000
AF_rr0.3,0.05,0,3,prospective,AP,0,0,100000
AF_rr0.3,0.05,0,3,prospective,SL,0,0,100000
AF_rr0.3,0.05,0,3,retrospective,AP,0.2242,0.00131884,100000
AF_rr0.3,0.05,0,3,retrospective,SL,0.2242,0.00131884,100000
AF_rr0.3,0.05,0,5,prospective,AP,0,0,100000
AF_rr0.3,0.05,0,5,prospective,SL,0,0,100000
AF_rr0.3,0.05,0,5,retrospective,AP,0.62076,0.00153433,100000
AF_rr0.3,0.05,0,5,retrospective,SL,0.62076,0.00153433,100000
AF_rr0.3,0.05,0,7,prospective,AP,0,0,100000
AF_rr0.3,0.05,0,7,prospective,SL,0,0,100000
AF_rr0.3,0.05,0,7,retrospective,AP,0.88851,0.000995289,100000
AF_rr0.3,0.05,0,7,retrospective,SL,0.88851,0.000995289,100000
AF_rr0.3,0.05,0,10,prospective,AP,0,0,100000
AF_rr0.3,0.05,0,10,prospective,SL,0,0,100000
AF_rr0.3,0.05,0,10,retrospective,AP,0.99219,0.00027837,100000
AF_rr0.3,0.05,0,10,retrospective,SL,0.99219,0.00027837,100000
AF_rr0.3,0.05,0,13,prospective,AP,0,0,100000
AF_rr0.3,0.05,0,13,prospective,SL,0,0,100000
AF_rr0.3,0.05,0,13,retrospective,AP,0.99976,4.89839e-05,100000
AF_rr0.3,0.05,0,13,retrospective,SL,0.99976,4.89839e-05,100000
AF_rr0.3,0.05,0.1,1,prospective,AP,0,0,100000
AF_rr0.3,0.05,0.1,1,prospective,SL,0,0,100000
AF_rr0.3,0.05,0.1,1,retrospective,AP,0,0,100000
AF_rr0.3,0.05,0.1,1,retrospective,SL,0,0,100000
AF_rr0.3,0.05,0.1,3,prospective,AP,0,0,100000
AF_rr0.3,0.05,0.1,3,prospective,SL,0,0,100000
AF_rr0.3,0.05,0.1,3,retrospective,AP,0.44345,0.00157099,100000
AF_rr0.3,0.05,0.1,3,retrospective,SL,0.53743,0.0015767,100000
AF_rr0.3,0.05,0.1,5,prospective,AP,2e-05,1.4142e-05,100000
AF_rr0.3,0.05,0.1,5,prospective,SL,0.00122,0.000110386,100000
