u,view_over,rho,N_beats,estimator,axis,estimand,bias_mcse,relbias_pct_mcse,rmse_mcse,sd_err_mcse,bias,relbias_pct,rmse,sd_err
low,False,0.9,10,A6,SL,T1,0.005793332634681596,0.09349955918914724,0.00528068208139519,0.0040965252743302635,-0.050352915365962106,-0.6629687572302616,1.83269532519443,1.8320126368578034
low,False,0.9,10,A6,SL,T2,0.005777293746958061,0.09564480480389582,0.005424141395691073,0.004085184011351805,0.11549177386555214,1.7729298126534385,1.830578399460576,1.8269406952235947
low,False,0.9,10,A7,AP,T1,0.004741446482516701,0.04574311389332903,0.004541738594213777,0.0033527257240911924,0.2173662647388667,2.419831046614312,1.515043592240428,1.4993770288546506
low,False,0.9,10,A7,AP,T2,0.004810902804329581,0.04746136950799867,0.004904613848194883,0.0034018390058083775,0.4764987873134703,4.97224091058076,1.594210315107777,1.5213410463372843
low,False,0.9,10,A7,SL,T1,0.0036644639815417907,0.06088847779291857,0.003348274320364771,0.0025911802866958795,0.23723780519670926,4.231944647598623,1.182834720119422,1.1588052585321278
low,False,0.9,10,A7,SL,T2,0.003697786107701027,0.06288468485226932,0.0035703746666678744,0.0026147427058790195,0.4030824944282236,6.8294724026747575,1.2368605554075416,1.1693426400463944
low,False,0.9,13,A1,AP,T1,0.005037401600956246,0.0480009812752356,0.004684028625572723,0.003561998641633866,-0.06294196770270026,-0.24272693361810393,1.5942013062392886,1.5929662548000367
low,False,0.9,13,A1,AP,T2,0.004979895121402644,0.048811337027061176,0.004797389307798689,0.0035213352166617155,0.19669388208165273,2.2035090734507534,1.5870095229424166,1.5747811092393083
low,False,0.9,13,A1,SL,T1,0.0038421077883731337,0.06231101737720635,0.0032804150571651867,0.002716794055212528,0.030724249956305006,0.9193636943518508,1.2153635026159333,1.2149811627131302
low,False,0.9,13,A1,SL,T2,0.003810995312987512,0.0636065719322981,0.0033346009815699573,0.0026947941028878184,0.19721075887398526,3.3984141636411684,1.2211658721449992,1.205142534126681
low,False,0.9,13,A2,AP,T1,0.004789409384638647,0.044883301671291134,0.004587734840531271,0.0033866407870027453,-0.4669806660557189,-3.975721980887458,1.5848950215689568,1.514544230244358
low,False,0.9,13,A2,AP,T2,0.004589964878170978,0.04482590382341504,0.004223304245822658,0.0032456115188609492,-0.2073448162713659,-1.6589722616140345,1.4662020881656581,1.4514743395197562
low,False,0.9,13,A2,SL,T1,0.0036403841760739948,0.058784365807479054,0.0031979501298952467,0.0025741532078243407,-0.2299346292263374,-2.867123479170507,1.1739234967669305,1.1511905554429267
low,False,0.9,13,A2,SL,T2,0.003527585109092883,0.05935303265116483,0.0029619558360958016,0.0024943918238425644,-0.06344812030865712,-0.521312686636908,1.1173177212876313,1.115520358482706
low,False,0.9,13,A3,AP,T1,0.0049669854938656196,0.04752474437099657,0.004886798399570095,0.003512206685844925,0.29885533641612677,3.345773468630959,1.598869704130593,1.5706987265631656
low,False,0.9,13,A3,AP,T2,0.004877382083081755,0.04788820783914049,0.005092850025064649,0.003448847189663937,0.5584911862004798,5.8610113145457525,1.6403579532054358,1.5423636401434948
low,False,0.9,13,A3,SL,T1,0.003791505143629021,0.06284630978885712,0.0033437914713722104,0.0026810124030592843,0.31788618773863325,5.447850849055084,1.240398475595758,1.1989792014111558
low,False,0.9,13,A3,SL,T2,0.0037415028261820137,0.06376743305321263,0.0034574621259859896,0.0026456552485312483,0.4843726966563135,8.015858473191463,1.2784706685159073,1.1831670802692238
low,False,0.9,13,A4,AP,T1,0.004965892673590863,0.04752031481023579,0.004886095939962054,0.003511433941354294,0.297494113285414,3.338009398419781,1.5982762877274288,1.5703531464490212
low,False,0.9,13,A4,AP,T2,0.004875991418794873,0.04788492349828547,0.005091105253986592,0.003447863836599551,0.5571299630697669,5.853113436304113,1.6394813972942563,1.5419238734827747
low,False,0.9,13,A4,SL,T1,0.0037902136649710775,0.06284521690100374,0.003332535015147895,0.0026800991851763933,0.31765062225774937,5.446562436972812,1.239943351413466,1.1985708000002957
low,False,0.9,13,A4,SL,T2,0.00374015166815724,0.06376663717432043,0.003445521274347835,0.0026446998307523752,0.48413713117542945,8.014557055738218,1.2779860027129457,1.182739806585514
low,False,0.9,13,A5,AP,T1,0.0049445027396116045,0.0461366413628811,0.004832292469966211,0.003496308898363024,-0.49535630937344716,-4.234086572982595,1.6401719907776158,1.5635890554115128
low,False,0.9,13,A5,AP,T2,0.0047313876256451295,0.04604987498618921,0.004399412416357806,0.003345613002622623,-0.2357204595890942,-1.9293889082107492,1.5146434020754904,1.4961961390174705
low,False,0.9,13,A5,SL,T1,0.003741082407970508,0.0600946101296135,0.0033096677522930894,0.002645357966476544,-0.2476276668404578,-3.1578927322721335,1.2086667133705253,1.1830341323574065
low,False,0.9,13,A5,SL,T2,0.003622499700937179,0.06065452175484297,0.0030449863283574263,0.002561506910945494,-0.08114115792277762,-0.8245768337703685,1.1483993962615797,1.1455349878240277
low,False,0.9,13,A6,AP,T1,0.007661931009396021,0.07275289199476775,0.00741695645952339,0.005417830462947453,-0.07222965156120521,-0.6737757801005528,2.4239795990586,2.42291532647644
low,False,0.9,13,A6,AP,T2,0.007633237004616412,0.07428997496873153,0.0076654317504077,0.005397540636139005,0.18740619822314777,1.761268028618411,2.4210934582724843,2.4138414854469077
low,False,0.9,13,A6,SL,T1,0.005827000383762562,0.0933140510773526,0.005303644965238627,0.004120332087047063,-0.04419461115148126,-0.6156117425148174,1.8431800120873338,1.8426593139364926
low,False,0.9,13,A6,SL,T2,0.005813716424791959,0.09547764329035349,0.005420750706415628,0.004110938862611706,0.12229189776619896,1.8269681323145117,1.8425122457531105,1.8384585572673593
low,False,0.9,13,A7,AP,T1,0.0047249143896437255,0.04560228316932788,0.0044903229179047,0.0033410357106632925,0.21003350444369404,2.2880385462265123,1.5088317822471609,1.494149122057847
low,False,0.9,13,A7,AP,T2,0.004786544693022624,0.047213857384097974,0.0048412548327805205,0.0033846151340067568,0.469669354228047,4.834195108530298,1.5848240915386154,1.5136383352142957
low,False,0.9,13,A7,SL,T1,0.003669300665308415,0.06104483572242584,0.003132587594250043,0.002594600355686102,0.20787330729454273,3.4620810057140607,1.1788021824553419,1.1603347522345773
low,False,0.9,13,A7,SL,T2,0.003706830127402557,0.06300649446750342,0.0033431975401300024,0.0026211378255148344,0.3743598162122229,6.040637203876895,1.230524477914512,1.1722026101924214
low,True,0.0,1,A1,AP,T1,0.007986795945762539,0.07517831769302943,0.008618415397368817,0.005647545811001567,0.009926487265319394,0.07180061962627372,2.525653518233418,2.525646639560826
low,True,0.0,1,A1,AP,T2,0.007790651081117279,0.07492916090949717,0.00810266968184084,0.005508849753633965,0.17740729027822705,1.6547504435690294,2.469987262957236,2.4636201871983805
low,True,0.0,1,A1,SL,T1,0.0060141418440868505,0.09595774748963946,0.005979976202343461,0.004252661744333461,0.007906242725006219,0.046176822177801995,1.901845564406202,1.901838639863971
low,True,0.0,1,A1,SL,T2,0.005910494563074573,0.09643727599120056,0.0056056268400169525,0.004179371682626907,0.11577226317900306,1.6330007867465923,1.8726352770865495,1.869062491735739
low,True,0.0,1,A2,AP,T1,0.005930844674638659,0.05609734486065282,0.005592355312651674,0.004193761456460824,-0.2795706634284032,-2.5866918218451,1.8962110737995963,1.8754977620538433
low,True,0.0,1,A2,AP,T2,0.006000047505054469,0.05744125674383136,0.005899767112266742,0.004242695491795934,-0.11208986041549561,-0.9282097397209828,1.9006801789172576,1.897381618518277
low,True,0.0,1,A2,SL,T1,0.004473304875723352,0.07185967458535582,0.0040034827511638265,0.003163120027578506,-0.17599610351222328,-2.615655862242358,1.425482468889746,1.4145832075622247
low,True,0.0,1,A2,SL,T2,0.0045121302210661615,0.07343521592194785,0.004136239593204684,0.0031905738298216705,-0.06813008305822645,-0.9538320361629745,1.428479353047935,1.4268608597848136
low,True,0.0,1,A3,AP,T1,0.007784603040155017,0.07067425937197455,0.010752558084808114,0.005504573121473441,1.5225286947016283,14.800382964871112,2.8944839739449972,2.461707628716106
low,True,0.0,1,A3,AP,T2,0.007780371178250997,0.07172668495185477,0.010604562133589035,0.005501580728262061,1.6900094977145357,16.723197825283336,2.984876737040501,2.460369396480106
low,True,0.0,1,A3,SL,T1,0.005618368393129761,0.08704685925583426,0.007280181130755461,0.003972806254067152,1.1670393648173139,18.50694078055589,2.12568945358012,1.776684085619036
low,True,0.0,1,A3,SL,T2,0.005625552755464131,0.08859912212171532,0.007157503727619152,0.003977886390793033,1.2749053852713108,20.507496698821907,2.1886151957347355,1.7789559804702895
low,True,0.0,1,A4,AP,T1,0.007426878177245412,0.06882566390378207,0.009659589819828882,0.005251622180353165,1.2482385157700842,12.446451976928257,2.6596797137431523,2.3485850944695223
low,True,0.0,1,A4,AP,T2,0.007374980246763439,0.06957408740962602,0.009332532480382414,0.005214924618291545,1.4157193187829915,14.31521696370802,2.728230225486264,2.332173527852311
low,True,0.0,1,A4,SL,T1,0.005450538843625206,0.08619833526143843,0.006530011549134319,0.0038541322481574843,1.026648279675736,16.70198898198899,2.0061939961963255,1.7236117221075982
low,True,0.0,1,A4,SL,T2,0.005433039764842531,0.08756341642844738,0.006311495531324058,0.003841758469016687,1.134514300129733,18.6605579801555,2.058855334382139,1.7180780275168002
low,True,0.0,1,A5,AP,T1,0.006295545318719789,0.05962383463728146,0.005869404189763484,0.004451645044414856,-0.3451523936388497,-3.1599613235595645,2.0205146935741976,1.990826231996521
low,True,0.0,1,A5,AP,T2,0.006390323988695473,0.06111213380287229,0.006371164020943097,0.004518664019762219,-0.17767159062594204,-1.5021087480685371,2.0285833544433305,2.020797879068979
low,True,0.0,1,A5,SL,T1,0.00476739043614562,0.07650944000023249,0.004293645670398052,0.0033710709613594065,-0.2125727682538744,-3.088623797680583,1.5224866537532662,1.5075812273523683
low,True,0.0,1,A5,SL,T2,0.004816347145091779,0.07822208228194169,0.0045103793515374885,0.0034056887553292137,-0.1047067477998775,-1.4272150787119111,1.5266500214647687,1.5230626980539486
low,True,0.0,1,A6,AP,T1,0.007986795945762539,0.07517831769302943,0.008618415397368817,0.005647545811001567,0.009926487265319394,0.07180061962627372,2.525653518233418,2.525646639560826
low,True,0.0,1,A6,AP,T2,0.007790651081117279,0.07492916090949717,0.00810266968184084,0.005508849753633965,0.17740729027822705,1.6547504435690294,2.469987262957236,2.4636201871983805
low,True,0.0,1,A6,SL,T1,0.0060141418440868505,0.09595774748963946,0.005979976202343461,0.004252661744333461,0.007906242725006219,0.046176822177801995,1.901845564406202,1.901838639863971
low,True,0.0,1,A6,SL,T2,0.005910494563074573,0.09643727599120056,0.0056056268400169525,0.004179371682626907,0.11577226317900306,1.6330007867465923,1.8726352770865495,1.869062491735739
low,True,0.0,1,A7,AP,T1,0.005914417652140602,0.05659269813894959,0.005755184934010317,0.004182145739379013,0.1738151882224719,1.5931555601558092,1.8783530966556539,1.8703030814269743
low,True,0.0,1,A7,AP,T2,0.006167313501077582,0.059027766941758694,0.006411220056142806,0.004360971003224835,0.3412959912353796,3.3854844596550726,1.9799041643309159,1.9502757707712473
low,True,0.0,1,A7,SL,T1,0.004527113901384892,0.07372286630329876,0.004044401653491832,0.003201168944757884,0.1147450436256651,1.5824736846354455,1.4361831212932472,1.4315991155387162
low,True,0.0,1,A7,SL,T2,0.004668542576199588,0.07620053166672018,0.004483327836100127,0.0033011746198032075,0.22261106407966197,3.378925556599519,1.4930046447147183,1.4763227894260893
low,True,0.0,3,A1,AP,T1,0.006374985134134007,0.060142911990286464,0.006714858493619181,0.004507817757454725,0.046392991417147915,0.722072598185992,2.016470980515249,2.015947307357749
low,True,0.0,3,A1,AP,T2,0.0061380335085852895,0.059167232902523265,0.006074443383066696,0.004340266818459261,0.21304455487466745,2.286148351453141,1.9526637811353948,1.94101662415642
low,True,0.0,3,A1,SL,T1,0.004777308035628101,0.07591575269755349,0.004569949129485942,0.003378083798270833,0.10027818073168118,2.1709357228399884,1.5140343779407626,1.510717447680963
low,True,0.0,3,A1,SL,T2,0.0046438820353357025,0.07577645454136812,0.004202830933942011,0.003283736896941793,0.20843240545516986,3.797614792850318,1.4832351593104975,1.4685244416799357
low,True,0.0,3,A2,AP,T1,0.005252621536939413,0.04932074429280436,0.0053001260989904335,0.0037141828787371858,-0.23609596951660192,-1.8771035860961978,1.6777118399239335,1.6610247743582804
low,True,0.0,3,A2,AP,T2,0.005315412716254179,0.05056508443607591,0.0056082588441281455,0.003758583169431366,-0.06944440605908236,-0.2349185397561206,1.682306602950906,1.6808810887185515
low,True,0.0,3,A2,SL,T1,0.003932603512383084,0.06231526299282767,0.0036330542250811878,0.0027807845152814504,-0.07815177583494867,-0.3936261639374718,1.2460454539287673,1.243598423350873
low,True,0.0,3,A2,SL,T2,0.0039705604728464535,0.06375233289795586,0.0038824851649038278,0.0028076242736174554,0.030002448888539975,1.305949116240035,1.255953593267644,1.2556014681629937
low,True,0.0,3,A3,AP,T1,0.006510035810001526,0.05941361769327816,0.010614927411232463,0.004603313483644298,1.0978308151754776,10.925486409004245,2.333076668892994,2.0586540808863987
low,True,0.0,3,A3,AP,T2,0.006468015337766351,0.059879810926233214,0.010607632505265868,0.004573600374212226,1.2644823786329973,12.735196421123007,2.404661325760663,2.0453660408244967
low,True,0.0,3,A3,SL,T1,0.004645077555666046,0.07304092648786195,0.0058948217089997675,0.0032845822617012604,0.8937574873436306,14.705851862146996,1.7194346219768135,1.4689024984032282
low,True,0.0,3,A3,SL,T2,0.004632124250649635,0.07413336346376698,0.005864305194007799,0.003275422846088186,1.0019117120671193,16.629199201663273,1.7746726823692975,1.4648063036953538
low,True,0.0,3,A4,AP,T1,0.006125406305540224,0.05730733598168053,0.00952458191346306,0.004331337992914437,0.9151072990253472,9.46190969046601,2.142298786099234,1.9370235519464378
low,True,0.0,3,A4,AP,T2,0.006034209303179523,0.05746176739156041,0.009517305544601189,0.004266851651688787,1.0817588624828665,11.235864255711892,2.193475328408355,1.908184527622481
low,True,0.0,3,A4,SL,T1,0.004467683383360015,0.07212376006167771,0.005026629451037463,0.0031591450123328755,0.8151562858522474,13.81276831645758,1.6310975726683967,1.4128055355904856
low,True,0.0,3,A4,SL,T2,0.004429683865363058,0.0730624322724365,0.004875315775103396,0.0031322751611258157,0.9233105105757362,15.713740065951873,1.6777045602686607,1.4007890329045916
low,True,0.0,3,A5,AP,T1,0.005469517954219753,0.05142813732784112,0.005201520633305997,0.00386755257306157,-0.2780137941271857,-2.250097373751008,1.751806044986592,1.7296134438518982
low,True,0.0,3,A5,AP,T2,0.005571246818886406,0.052905180755383655,0.005584740619865952,0.003939486102778317,-0.11136223066966613,-0.5999251837759145,1.7652902365684224,1.761782935464863
low,True,0.0,3,A5,SL,T1,0.004112913777251362,0.06499578715495566,0.003789188575306144,0.002908283763785189,-0.10153348921178527,-0.7024839402875387,1.3045681688904525,1.300617535600073
low,True,0.0,3,A5,SL,T2,0.004169214651897012,0.06658458359622176,0.004196116520488875,0.0029480946930890055,0.006620735511703375,1.0018912792074304,1.3184314669891548,1.3184214354140609
low,True,0.0,3,A6,AP,T1,0.007740533003139723,0.07306201056289531,0.008149799781745723,0.0054734107436405065,0.0065063495197441295,0.14227141416472883,2.447767867670958,2.4477714593624804
low,True,0.0,3,A6,AP,T2,0.007551719555020257,0.07263758154657704,0.007875087012271173,0.005339898806534663,0.17315791297726366,1.6953667105464618,2.394321085010517,2.3880634044697255
low,True,0.0,3,A6,SL,T1,0.00579156153802009,0.09268514090407799,0.005484251698677925,0.0040952729136089555,0.021175867671932205,0.44101732083591094,1.8315658273875863,1.831452566917135
low,True,0.0,3,A6,SL,T2,0.005686015579467067,0.09308935597859812,0.00525231820777551,0.004020640277425166,0.12933009239542087,2.0362787880763045,1.802712195282447,1.7980760042318071
low,True,0.0,3,A7,AP,T1,0.005142028759217376,0.04917728236803094,0.005010427507106489,0.0036359815846522298,0.22350598347938133,2.369204206147183,1.6413331350622227,1.6260522673216442
low,True,0.0,3,A7,AP,T2,0.00541814495802093,0.05174406751311094,0.00561189287884978,0.0038312261974471798,0.3901575469369009,4.1486906733411875,1.7572202576085323,1.713367876030353
low,True,0.0,3,A7,SL,T1,0.003914479667074155,0.0634733891779614,0.0036148525573574935,0.0027679689572843802,0.21741852386027571,3.9270690516472806,1.2568096903510158,1.2378671602371956
low,True,0.0,3,A7,SL,T2,0.004070341080529336,0.06594652936909429,0.0041873101484415694,0.002878180170721304,0.3255727485837644,5.76356227970193,1.3276854665651605,1.2871548668223542
low,True,0.0,5,A1,AP,T1,0.00589539260354403,0.055287656879501865,0.006072043499797745,0.004168692931239765,0.05537840992867785,0.8499696454078334,1.865099838513865,1.8642868328109188
low,True,0.0,5,A1,AP,T2,0.005629239763248338,0.054159022517906844,0.005442389635527959,0.003980493512035172,0.22112989304121186,2.420313019663051,1.7937950753833969,1.7801219147051757
low,True,0.0,5,A1,SL,T1,0.004389566628813646,0.06985460903115208,0.004263613154058662,0.003103907849282348,0.11789026206152925,2.548314040457136,1.3930930925365999,1.388102848811802
low,True,0.0,5,A1,SL,T2,0.0042478571743292505,0.06952413116416918,0.0038486030057880496,0.0030037036320358468,0.22558164603408856,4.168995635283198,1.362093275839406,1.3432903845967368
low,True,0.0,5,A2,AP,T1,0.005054262556637674,0.04724470369340922,0.004749259915680004,0.003573921197346417,-0.22940211317743145,-1.786105852896418,1.6146692488256655,1.5982981571480834
low,True,0.0,5,A2,AP,T2,0.005115495778238678,0.048525337234931465,0.004967299739395092,0.0036172198400681406,-0.06365063006489739,-0.13901189755226523,1.618905475970841,1.617661802020983
low,True,0.0,5,A2,SL,T1,0.0037680062784955187,0.059698643877114974,0.0033617734501546668,0.002664396113091539,-0.05715201965318941,0.04246754624183055,1.192912103617567,1.1915482077860573
low,True,0.0,5,A2,SL,T2,0.0038131869487742043,0.06120535807226809,0.003578178057661165,0.002696343831163141,0.05053936431936987,1.7407030653028948,1.2068882125455087,1.2058355902154294
low,True,0.0,5,A3,AP,T1,0.006136614572427367,0.056123376743637696,0.008174607703978687,0.004339263474063189,0.9572314924919905,9.558154118859983,2.1638064407965945,1.9405679171450796
low,True,0.0,5,A3,AP,T2,0.006081737538052555,0.056599588685998466,0.008161362663812325,0.004300459356904281,1.1229829756045246,11.348506384871532,2.227062397900397,1.9232142751591035
low,True,0.0,5,A3,SL,T1,0.004409894924386005,0.0690454234233602,0.006078865585135721,0.0031182821968034446,0.7995473207129705,13.278428556935035,1.607474352920939,1.394531220307579
low,True,0.0,5,A3,SL,T2,0.004391104001336911,0.07004789270588707,0.006156503155739299,0.0031049949412542324,0.9072387046855298,15.16000984877088,1.6586868964758934,1.3885890086903698
low,True,0.0,5,A4,AP,T1,0.005739057058400338,0.053972627492312346,0.006817321127785806,0.004058146454394398,0.7988130526478912,8.329400787505639,1.9828633206205106,1.8148491926211046
low,True,0.0,5,A4,AP,T2,0.005629492640292572,0.05414816534025033,0.006548064736422313,0.003980672324002019,0.9645645357604253,10.089198210376797,2.0247152370568466,1.780201881447951
low,True,0.0,5,A4,SL,T1,0.004219046103044506,0.06809721806021987,0.005302269825252595,0.0029833310262938713,0.7395362275959416,12.6424918665752,1.5254281476157179,1.33417952388781
low,True,0.0,5,A4,SL,T2,0.004175559517136877,0.06896488828614947,0.005245824362740117,0.0029525812127584833,0.8472276115685009,14.507557921225118,1.5688552892545637,1.3204278579745412
low,True,0.0,5,A5,AP,T1,0.005203806991279245,0.048707409864387,0.004875247612361081,0.0036796656098935657,-0.26597377410852513,-2.1068652378141572,1.6669360183147421,1.6455882596350389
low,True,0.0,5,A5,AP,T2,0.005306671049377242,0.05020056489968795,0.0052617544196570274,0.003752401846597118,-0.10022229099599106,-0.4516897576051667,1.681098482982099,1.6781167309307943
low,True,0.0,5,A5,SL,T1,0.0038939759557945998,0.06188611055556806,0.0034026878816660693,0.002753470571507006,-0.0793600075105946,-0.2527468487125556,1.2339318142320443,1.2313833174242077
low,True,0.0,5,A5,SL,T2,0.003963978029972858,0.06356415487225439,0.0037133502455538253,0.0028029697603521387,0.02833137646196469,1.4528462422740573,1.2538337752593673,1.2535199169581432
low,True,0.0,5,A6,AP,T1,0.007782992807836182,0.07334498312092202,0.008106356478790667,0.005503434509588434,0.011125884374101344,0.10766246964493123,2.46121126988502,2.461198428547153
low,True,0.0,5,A6,AP,T2,0.00760141885360409,0.0730534016278274,0.007876601048824039,0.005375041693298379,0.1768773674866354,1.6656559669772606,2.410266516456881,2.4037797026334946
low,True,0.0,5,A6,SL,T1,0.005836461246989232,0.09334418507901716,0.0055650420083428135,0.004127021961039973,0.019757791423349592,0.43298861554061696,1.8457476248942464,1.8456511015792532
low,True,0.0,5,A6,SL,T2,0.005733782646728003,0.09373921861211448,0.005380262129106881,0.004054416863486119,0.1274491753959089,2.009927631917578,1.8176459391304942,1.8131812772009088
low,True,0.0,5,A7,AP,T1,0.004924726908047361,0.046960079711071544,0.0047156013529644405,0.003482325203841697,0.23033812701002251,2.4736373354840597,1.5742696438996526,1.5573353883748269
low,True,0.0,5,A7,AP,T2,0.005209933446405082,0.04961295298449762,0.005344462576501612,0.0036839976895181323,0.39608961012255656,4.258474257338441,1.6944617102305846,1.6475256148530846
low,True,0.0,5,A7,SL,T1,0.003733013575304877,0.06058715911835365,0.0033064007145900444,0.0026396524116545713,0.23987725925605893,4.36517481019965,1.204602091754325,1.1804825434291903
low,True,0.0,5,A7,SL,T2,0.003902276046119287,0.06319392592654098,0.003765324610516929,0.0027593396510055238,0.34756864322861825,6.201820605666175,1.2820158220587918,1.2340080364453214
low,True,0.0,7,A1,AP,T1,0.0056518867386863144,0.053241117347239554,0.0064935255642000695,0.00399650742201048,0.0427814885633129,0.7351112920386043,1.7877865316177457,1.7872835171549653
low,True,0.0,7,A1,AP,T2,0.005373857282929123,0.052063288688460246,0.005181346117457553,0.003799909925485025,0.2085892618394605,2.3100126019437632,1.7121082943382033,1.6993628834739913
low,True,0.0,7,A1,SL,T1,0.004224505163744316,0.06760101474514979,0.0040102924530339215,0.0029871911844344544,0.11948978931313013,2.5809921743821485,1.3412324001292455,1.3359058304574611
low,True,0.0,7,A1,SL,T2,0.004079924795775016,0.06713664742048671,0.0036505433798258466,0.0028849569146442893,0.22489162395086376,4.176733033206527,1.3096328610167425,1.290185503684637
low,True,0.0,7,A2,AP,T1,0.004961424701555002,0.046496321233087744,0.004672972653727336,0.0035082745922328,-0.23598141583083343,-1.8278689299775417,1.586580007375131,1.5689402496334954
low,True,0.0,7,A2,AP,T2,0.005037720720543041,0.047822905423021506,0.004977971700355341,0.003562224294385965,-0.0701736425546858,-0.1755714279056953,1.5946040158290722,1.593067169274061
low,True,0.0,7,A2,SL,T1,0.003713063453677915,0.05920266413296984,0.003264349424792096,0.0026255454748317897,-0.057666114683408404,0.031630992886570994,1.1755830957641087,1.174173761035332
low,True,0.0,7,A2,SL,T2,0.003762443923852069,0.06066103054208569,0.003478539365321556,0.00266046291473775,0.047735719954325184,1.705413261629494,1.1907405137091849,1.1897892368033658
low,True,0.0,7,A3,AP,T1,0.005947334334296947,0.05463423083662293,0.008212952951686203,0.004205421464924846,0.8659928785160852,8.692108790153332,2.070504011888319,1.8807122502899618
low,True,0.0,7,A3,AP,T2,0.005872631514976621,0.05504655028085621,0.007836055866659423,0.0041525983306933585,1.031800651792233,10.470060077409734,2.124466565589495,1.8570891446211355
low,True,0.0,7,A3,SL,T1,0.004285638904760436,0.06770932080221369,0.005410289984835678,0.003030419483408291,0.7315348364728738,12.21073011317595,1.5400632884632357,1.355238016807241
low,True,0.0,7,A3,SL,T2,0.004259321631032205,0.06858960429206973,0.005430219518707232,0.0030118102676464044,0.8369366711106073,14.042924788217933,1.5857575241148418,1.3469157641285088
low,True,0.0,7,A4,AP,T1,0.005585259295555082,0.05268618411599864,0.007075190296270896,0.003949394469593914,0.7236135056422923,7.610963214627567,1.9086899827591108,1.7662140696581616
low,True,0.0,7,A4,AP,T2,0.005456827445990827,0.05279399409843105,0.006309444354453521,0.003858578983768134,0.8894212789184399,9.360957126656707,1.941323520683509,1.7256003527850465
low,True,0.0,7,A4,SL,T1,0.004111923965646898,0.06684215997972613,0.004343791539497974,0.0029075838577880364,0.6802422407562285,11.67785946384837,1.4674823570034794,1.300304529687616
low,True,0.0,7,A4,SL,T2,0.004065055414173771,0.06760693261619292,0.00422731511681489,0.002874442621510402,0.7856440753939623,13.496669436884073,1.5065482536435608,1.2854833923588236
low,True,0.0,7,A5,AP,T1,0.00507194946298856,0.04762813699780427,0.004752499407289413,0.0035864277912984665,-0.27293459772827827,-2.155675826473695,1.6269402894626273,1.6038912480311733
low,True,0.0,7,A5,AP,T2,0.005207735671224608,0.04920585774512891,0.005475692790036308,0.003682443620014128,-0.10712682445213068,-0.4933771531069895,1.650303038275364,1.6468306173175558
low,True,0.0,7,A5,SL,T1,0.0038092652850069443,0.060970821945004305,0.0033264051810234178,0.0026935707822544983,-0.07765373265394387,-0.2417078632546627,1.2070898031418305,1.2045954512432395
low,True,0.0,7,A5,SL,T2,0.0038856670343871457,0.06261858506694931,0.0036799987769807804,0.002747595247458755,0.02774810198378971,1.441292407896552,1.2290629312479082,1.228755805769519
low,True,0.0,7,A6,AP,T1,0.007841277038757706,0.07378473847608874,0.008721548037174098,0.005544647890576707,0.019055163428270527,0.2484248030222879,2.4796903382242235,2.479629520685476
low,True,0.0,7,A6,AP,T2,0.007655491092783424,0.0734875237287802,0.008105925790413662,0.0054132767314716956,0.18486293670441814,1.8137737379294039,2.427914760857915,2.4208788460327035
low,True,0.0,7,A6,SL,T1,0.0058902460736959626,0.09381319271520398,0.005667477803832572,0.00416505376688875,0.016239063201911413,0.2253162666323278,1.8627208306785903,1.8626593571743253
low,True,0.0,7,A6,SL,T2,0.005787670295098753,0.09418449925366723,0.005520921996366606,0.00409252137559431,0.121640897839645,1.7777406134357343,1.8342507340537275,1.8302220478610918
low,True,0.0,7,A7,AP,T1,0.004832599343199516,0.04622296688342899,0.004617724078688002,0.00341718085228101,0.22002528798946028,2.407429021823381,1.5439525298815608,1.5282020943544212
low,True,0.0,7,A7,AP,T2,0.005131051209278013,0.048882672221472634,0.00547756397132358,0.0036282192458375003,0.38583306126560785,4.194791860467895,1.6678157796058934,1.6225808612279808
low,True,0.0,7,A7,SL,T1,0.0036794920195494137,0.060179774154048155,0.0032468600421430797,0.0026018067674115353,0.2396303659151739,4.362808571981396,1.1879710963655221,1.1635575414188946
low,True,0.0,7,A7,SL,T2,0.003857790021530793,0.06277851034762642,0.003737366408044627,0.0027278831240679403,0.3450322005529075,6.17597163982102,1.2677881218471752,1.219940320270732
low,True,0.0,10,A1,AP,T1,0.005431984940268157,0.051166009074283376,0.005852800260816553,0.0038410125916777888,0.034848131610332414,0.6984799867072655,1.7180893239137323,1.7177444626981062
low,True,0.0,10,A1,AP,T2,0.005148602207957546,0.04982854080388334,0.0050113078178067065,0.0036406297380730105,0.20283883958228857,2.282240227312821,1.64070946736981,1.628130974331774
low,True,0.0,10,A1,SL,T1,0.004088476081947456,0.06553369382515506,0.003946692644252489,0.0028910036173182777,0.11846363925377228,2.458604756924993,1.2982991124753256,1.2928896578075186
low,True,0.0,10,A1,SL,T2,0.003922173011757299,0.06499944094500902,0.003404102587891115,0.002773409000680122,0.2225862100673818,4.038360027623845,1.2601084679053463,1.2403000094395438
low,True,0.0,10,A2,AP,T1,0.004902552957956751,0.04581189621916918,0.004682830529223014,0.0034666457749695945,-0.24324823407275967,-1.8674129154436625,1.5692827084088645,1.5503233696739045
low,True,0.0,10,A2,AP,T2,0.004972045033478361,0.04706786079955865,0.004949324699997752,0.003515784338503084,-0.07525752610080354,-0.20816186398534944,1.5740908981048973,1.5722986934719765
