rhythm_state,p_beat_cv,axis,estimand,W,p_N_beats,rmse_win,smallest_nowin_N_as_good
AF_rr0.3,0.15,SL,Tv,0.2,10,1.00281,7
AF_rr0.3,0.15,SL,Tv,0.2,13,0.962965,10
AF_rr0.3,0.15,SL,Tv,0.25,1,1.77875,3
AF_rr0.3,0.15,SL,Tv,0.25,3,1.28478,3
AF_rr0.3,0.15,SL,Tv,0.25,5,1.12516,5
AF_rr0.3,0.15,SL,Tv,0.25,7,1.0491,5
AF_rr0.3,0.15,SL,Tv,0.25,10,0.979603,7
AF_rr0.3,0.15,SL,Tv,0.25,13,0.935094,10
AF_rr0.3,0.2,AP,T1,0.1,1,3.12488,1
AF_rr0.3,0.2,AP,T1,0.1,3,2.37518,3
AF_rr0.3,0.2,AP,T1,0.1,5,2.15487,5
AF_rr0.3,0.2,AP,T1,0.1,7,2.05271,5
AF_rr0.3,0.2,AP,T1,0.1,10,1.93407,7
AF_rr0.3,0.2,AP,T1,0.1,13,1.72264,13
AF_rr0.3,0.2,AP,T1,0.15,1,3.10883,3
AF_rr0.3,0.2,AP,T1,0.15,3,2.36364,3
AF_rr0.3,0.2,AP,T1,0.15,5,2.16665,5
AF_rr0.3,0.2,AP,T1,0.15,7,2.05488,5
AF_rr0.3,0.2,AP,T1,0.15,10,1.94672,7
AF_rr0.3,0.2,AP,T1,0.15,13,1.8577,7
AF_rr0.3,0.2,AP,T1,0.2,1,3.09519,3
AF_rr0.3,0.2,AP,T1,0.2,3,2.3617,3
AF_rr0.3,0.2,AP,T1,0.2,5,2.13302,5
AF_rr0.3,0.2,AP,T1,0.2,7,2.01615,5
AF_rr0.3,0.2,AP,T1,0.2,10,1.90638,7
AF_rr0.3,0.2,AP,T1,0.2,13,1.8473,7
AF_rr0.3,0.2,AP,T1,0.25,1,3.103,3
AF_rr0.3,0.2,AP,T1,0.25,3,2.32525,3
AF_rr0.3,0.2,AP,T1,0.25,5,2.08165,5
AF_rr0.3,0.2,AP,T1,0.25,7,1.96464,5
AF_rr0.3,0.2,AP,T1,0.25,10,1.86185,7
AF_rr0.3,0.2,AP,T1,0.25,13,1.79352,10
AF_rr0.3,0.2,AP,T2,0.1,1,3.06429,1
AF_rr0.3,0.2,AP,T2,0.1,3,2.29453,3
AF_rr0.3,0.2,AP,T2,0.1,5,2.06136,5
AF_rr0.3,0.2,AP,T2,0.1,7,1.95429,5
AF_rr0.3,0.2,AP,T2,0.1,10,1.82757,7
AF_rr0.3,0.2,AP,T2,0.1,13,1.60253,13
AF_rr0.3,0.2,AP,T2,0.15,1,3.05097,1
AF_rr0.3,0.2,AP,T2,0.15,3,2.28178,3
AF_rr0.3,0.2,AP,T2,0.15,5,2.08048,5
AF_rr0.3,0.2,AP,T2,0.15,7,1.95834,5
AF_rr0.3,0.2,AP,T2,0.15,10,1.83195,7
AF_rr0.3,0.2,AP,T2,0.15,13,1.74028,7
AF_rr0.3,0.2,AP,T2,0.2,1,3.03456,3
AF_rr0.3,0.2,AP,T2,0.2,3,2.28332,3
AF_rr0.3,0.2,AP,T2,0.2,5,2.03961,5
AF_rr0.3,0.2,AP,T2,0.2,7,1.90629,5
AF_rr0.3,0.2,AP,T2,0.2,10,1.78754,7
AF_rr0.3,0.2,AP,T2,0.2,13,1.72191,10
AF_rr0.3,0.2,AP,T2,0.25,1,3.0484,1
AF_rr0.3,0.2,AP,T2,0.25,3,2.24461,3
AF_rr0.3,0.2,AP,T2,0.25,5,1.98473,5
AF_rr0.3,0.2,AP,T2,0.25,7,1.85776,7
AF_rr0.3,0.2,AP,T2,0.25,10,1.73546,10
AF_rr0.3,0.2,AP,T2,0.25,13,1.66361,10
AF_rr0.3,0.2,AP,Tv,0.1,1,2.82565,1
AF_rr0.3,0.2,AP,Tv,0.1,3,1.97514,3
AF_rr0.3,0.2,AP,Tv,0.1,5,1.70428,5
AF_rr0.3,0.2,AP,Tv,0.1,7,1.58638,5
AF_rr0.3,0.2,AP,Tv,0.1,10,1.42438,7
AF_rr0.3,0.2,AP,Tv,0.1,13,1.09777,13
AF_rr0.3,0.2,AP,Tv,0.15,1,2.80654,3
AF_rr0.3,0.2,AP,Tv,0.15,3,1.97615,3
AF_rr0.3,0.2,AP,Tv,0.15,5,1.72239,5
AF_rr0.3,0.2,AP,Tv,0.15,7,1.57894,5
AF_rr0.3,0.2,AP,Tv,0.15,10,1.43099,7
AF_rr0.3,0.2,AP,Tv,0.15,13,1.30606,7
AF_rr0.3,0.2,AP,Tv,0.2,1,2.80089,3
AF_rr0.3,0.2,AP,Tv,0.2,3,1.96323,3
AF_rr0.3,0.2,AP,Tv,0.2,5,1.68057,5
AF_rr0.3,0.2,AP,Tv,0.2,7,1.52336,5
AF_rr0.3,0.2,AP,Tv,0.2,10,1.37581,7
AF_rr0.3,0.2,AP,Tv,0.2,13,1.28602,7
AF_rr0.3,0.2,AP,Tv,0.25,1,2.81222,1
AF_rr0.3,0.2,AP,Tv,0.25,3,1.91968,3
AF_rr0.3,0.2,AP,Tv,0.25,5,1.6142,5
AF_rr0.3,0.2,AP,Tv,0.25,7,1.46385,5
AF_rr0.3,0.2,AP,Tv,0.25,10,1.31225,7
AF_rr0.3,0.2,AP,Tv,0.25,13,1.22511,10
AF_rr0.3,0.2,SL,T1,0.1,1,2.21925,3
AF_rr0.3,0.2,SL,T1,0.1,3,1.69367,3
AF_rr0.3,0.2,SL,T1,0.1,5,1.5482,5
AF_rr0.3,0.2,SL,T1,0.1,7,1.48096,5
AF_rr0.3,0.2,SL,T1,0.1,10,1.39368,7
AF_rr0.3,0.2,SL,T1,0.1,13,1.2517,
AF_rr0.3,0.2,SL,T1,0.15,1,2.22769,1
AF_rr0.3,0.2,SL,T1,0.15,3,1.69603,3
AF_rr0.3,0.2,SL,T1,0.15,5,1.5538,5
AF_rr0.3,0.2,SL,T1,0.15,7,1.4804,5
AF_rr0.3,0.2,SL,T1,0.15,10,1.40996,7
AF_rr0.3,0.2,SL,T1,0.15,13,1.34128,10
AF_rr0.3,0.2,SL,T1,0.2,1,2.23552,1
AF_rr0.3,0.2,SL,T1,0.2,3,1.69382,3
AF_rr0.3,0.2,SL,T1,0.2,5,1.5376,5
AF_rr0.3,0.2,SL,T1,0.2,7,1.45201,5
AF_rr0.3,0.2,SL,T1,0.2,10,1.38954,7
AF_rr0.3,0.2,SL,T1,0.2,13,1.34287,10
AF_rr0.3,0.2,SL,T1,0.25,1,2.22457,3
AF_rr0.3,0.2,SL,T1,0.25,3,1.67609,3
AF_rr0.3,0.2,SL,T1,0.25,5,1.51144,5
AF_rr0.3,0.2,SL,T1,0.25,7,1.42618,7
AF_rr0.3,0.2,SL,T1,0.25,10,1.35541,7
AF_rr0.3,0.2,SL,T1,0.25,13,1.31299,10
AF_rr0.3,0.2,SL,T2,0.1,1,2.18477,3
AF_rr0.3,0.2,SL,T2,0.1,3,1.65866,3
AF_rr0.3,0.2,SL,T2,0.1,5,1.51134,5
AF_rr0.3,0.2,SL,T2,0.1,7,1.44424,5
AF_rr0.3,0.2,SL,T2,0.1,10,1.34492,7
AF_rr0.3,0.2,SL,T2,0.1,13,1.19145,
AF_rr0.3,0.2,SL,T2,0.15,1,2.1931,1
AF_rr0.3,0.2,SL,T2,0.15,3,1.66128,3
AF_rr0.3,0.2,SL,T2,0.15,5,1.51759,5
AF_rr0.3,0.2,SL,T2,0.15,7,1.44234,5
AF_rr0.3,0.2,SL,T2,0.15,10,1.36688,7
AF_rr0.3,0.2,SL,T2,0.15,13,1.2888,10
AF_rr0.3,0.2,SL,T2,0.2,1,2.20068,1
AF_rr0.3,0.2,SL,T2,0.2,3,1.66154,3
AF_rr0.3,0.2,SL,T2,0.2,5,1.49628,5
AF_rr0.3,0.2,SL,T2,0.2,7,1.4105,5
AF_rr0.3,0.2,SL,T2,0.2,10,1.3392,7
AF_rr0.3,0.2,SL,T2,0.2,13,1.2928,10
AF_rr0.3,0.2,SL,T2,0.25,1,2.18916,3
AF_rr0.3,0.2,SL,T2,0.25,3,1.64042,3
AF_rr0.3,0.2,SL,T2,0.25,5,1.46817,5
AF_rr0.3,0.2,SL,T2,0.25,7,1.38159,5
AF_rr0.3,0.2,SL,T2,0.25,10,1.30205,7
AF_rr0.3,0.2,SL,T2,0.25,13,1.25378,10
AF_rr0.3,0.2,SL,Tv,0.1,1,2.04964,3
AF_rr0.3,0.2,SL,Tv,0.1,3,1.48262,3
AF_rr0.3,0.2,SL,Tv,0.1,5,1.3178,5
AF_rr0.3,0.2,SL,Tv,0.1,7,1.23982,5
AF_rr0.3,0.2,SL,Tv,0.1,10,1.1144,7
AF_rr0.3,0.2,SL,Tv,0.1,13,0.916109,
AF_rr0.3,0.2,SL,Tv,0.15,1,2.05367,3
AF_rr0.3,0.2,SL,Tv,0.15,3,1.48411,3
AF_rr0.3,0.2,SL,Tv,0.15,5,1.31969,5
AF_rr0.3,0.2,SL,Tv,0.15,7,1.23078,5
AF_rr0.3,0.2,SL,Tv,0.15,10,1.14865,5
AF_rr0.3,0.2,SL,Tv,0.15,13,1.05225,7
AF_rr0.3,0.2,SL,Tv,0.2,1,2.0608,1
AF_rr0.3,0.2,SL,Tv,0.2,3,1.48282,3
AF_rr0.3,0.2,SL,Tv,0.2,5,1.29591,5
AF_rr0.3,0.2,SL,Tv,0.2,7,1.20156,5
AF_rr0.3,0.2,SL,Tv,0.2,10,1.11732,7
AF_rr0.3,0.2,SL,Tv,0.2,13,1.05449,7
AF_rr0.3,0.2,SL,Tv,0.25,1,2.05228,3
AF_rr0.3,0.2,SL,Tv,0.25,3,1.46182,3
AF_rr0.3,0.2,SL,Tv,0.25,5,1.26642,5
AF_rr0.3,0.2,SL,Tv,0.25,7,1.16988,5
AF_rr0.3,0.2,SL,Tv,0.25,10,1.0733,7
AF_rr0.3,0.2,SL,Tv,0.25,13,1.02152,10
AF_rr0.3,0.25,AP,T1,0.1,1,3.61588,1
AF_rr0.3,0.25,AP,T1,0.1,3,2.6268,3
AF_rr0.3,0.25,AP,T1,0.1,5,2.37276,5
AF_rr0.3,0.25,AP,T1,0.1,7,2.23349,5
AF_rr0.3,0.25,AP,T1,0.1,10,2.00755,7
AF_rr0.3,0.25,AP,T1,0.1,13,1.70492,
AF_rr0.3,0.25,AP,T1,0.15,1,3.60059,3
AF_rr0.3,0.25,AP,T1,0.15,3,2.65173,3
AF_rr0.3,0.25,AP,T1,0.15,5,2.37643,5
AF_rr0.3,0.25,AP,T1,0.15,7,2.24359,5
AF_rr0.3,0.25,AP,T1,0.15,10,2.08949,7
AF_rr0.3,0.25,AP,T1,0.15,13,1.92268,10
AF_rr0.3,0.25,AP,T1,0.2,1,3.58999,3
AF_rr0.3,0.25,AP,T1,0.2,3,2.66381,3
AF_rr0.3,0.25,AP,T1,0.2,5,2.36708,5
AF_rr0.3,0.25,AP,T1,0.2,7,2.20683,5
AF_rr0.3,0.25,AP,T1,0.2,10,2.07335,7
AF_rr0.3,0.25,AP,T1,0.2,13,1.98506,7
AF_rr0.3,0.25,AP,T1,0.25,1,3.58539,3
AF_rr0.3,0.25,AP,T1,0.25,3,2.64174,3
AF_rr0.3,0.25,AP,T1,0.25,5,2.32705,5
AF_rr0.3,0.25,AP,T1,0.25,7,2.16332,5
AF_rr0.3,0.25,AP,T1,0.25,10,2.02787,7
AF_rr0.3,0.25,AP,T1,0.25,13,1.95312,10
AF_rr0.3,0.25,AP,T2,0.1,1,3.57219,1
AF_rr0.3,0.25,AP,T2,0.1,3,2.56131,3
AF_rr0.3,0.25,AP,T2,0.1,5,2.30159,5
AF_rr0.3,0.25,AP,T2,0.1,7,2.14813,5
AF_rr0.3,0.25,AP,T2,0.1,10,1.91352,7
AF_rr0.3,0.25,AP,T2,0.1,13,1.61983,
AF_rr0.3,0.25,AP,T2,0.15,1,3.56273,1
AF_rr0.3,0.25,AP,T2,0.15,3,2.58952,3
AF_rr0.3,0.25,AP,T2,0.15,5,2.30539,5
AF_rr0.3,0.25,AP,T2,0.15,7,2.16137,5
AF_rr0.3,0.25,AP,T2,0.15,10,2.00211,7
AF_rr0.3,0.25,AP,T2,0.15,13,1.83113,10
AF_rr0.3,0.25,AP,T2,0.2,1,3.55185,3
AF_rr0.3,0.25,AP,T2,0.2,3,2.6067,3
AF_rr0.3,0.25,AP,T2,0.2,5,2.29704,5
AF_rr0.3,0.25,AP,T2,0.2,7,2.12649,5
AF_rr0.3,0.25,AP,T2,0.2,10,1.97586,7
AF_rr0.3,0.25,AP,T2,0.2,13,1.87943,10
AF_rr0.3,0.25,AP,T2,0.25,1,3.55321,3
AF_rr0.3,0.25,AP,T2,0.25,3,2.58172,3
AF_rr0.3,0.25,AP,T2,0.25,5,2.25521,5
AF_rr0.3,0.25,AP,T2,0.25,7,2.0787,5
AF_rr0.3,0.25,AP,T2,0.25,10,1.92981,7
AF_rr0.3,0.25,AP,T2,0.25,13,1.83918,10
AF_rr0.3,0.25,AP,Tv,0.1,1,3.36878,1
AF_rr0.3,0.25,AP,Tv,0.1,3,2.2867,3
AF_rr0.3,0.25,AP,Tv,0.1,5,1.98933,5
AF_rr0.3,0.25,AP,Tv,0.1,7,1.81259,5
AF_rr0.3,0.25,AP,Tv,0.1,10,1.51901,7
AF_rr0.3,0.25,AP,Tv,0.1,13,1.11343,
AF_rr0.3,0.25,AP,Tv,0.15,1,3.35314,1
AF_rr0.3,0.25,AP,Tv,0.15,3,2.30301,3
AF_rr0.3,0.25,AP,Tv,0.15,5,1.99363,5
AF_rr0.3,0.25,AP,Tv,0.15,7,1.81961,5
AF_rr0.3,0.25,AP,Tv,0.15,10,1.64435,7
AF_rr0.3,0.25,AP,Tv,0.15,13,1.41622,10
AF_rr0.3,0.25,AP,Tv,0.2,1,3.34592,3
AF_rr0.3,0.25,AP,Tv,0.2,3,2.32786,3
AF_rr0.3,0.25,AP,Tv,0.2,5,1.98397,5
AF_rr0.3,0.25,AP,Tv,0.2,7,1.78468,5
AF_rr0.3,0.25,AP,Tv,0.2,10,1.60475,7
AF_rr0.3,0.25,AP,Tv,0.2,13,1.48489,10
AF_rr0.3,0.25,AP,Tv,0.25,1,3.35142,1
AF_rr0.3,0.25,AP,Tv,0.25,3,2.29414,3
AF_rr0.3,0.25,AP,Tv,0.25,5,1.93406,5
AF_rr0.3,0.25,AP,Tv,0.25,7,1.7312,5
AF_rr0.3,0.25,AP,Tv,0.25,10,1.54635,7
AF_rr0.3,0.25,AP,Tv,0.25,13,1.42994,10
AF_rr0.3,0.25,SL,T1,0.1,1,2.52124,3
AF_rr0.3,0.25,SL,T1,0.1,3,1.84464,3
AF_rr0.3,0.25,SL,T1,0.1,5,1.67916,5
AF_rr0.3,0.25,SL,T1,0.1,7,1.58308,5
AF_rr0.3,0.25,SL,T1,0.1,10,1.41768,10
AF_rr0.3,0.25,SL,T1,0.1,13,1.25099,
AF_rr0.3,0.25,SL,T1,0.15,1,2.51941,3
AF_rr0.3,0.25,SL,T1,0.15,3,1.85975,3
AF_rr0.3,0.25,SL,T1,0.15,5,1.6938,5
AF_rr0.3,0.25,SL,T1,0.15,7,1.58285,5
AF_rr0.3,0.25,SL,T1,0.15,10,1.49734,7
AF_rr0.3,0.25,SL,T1,0.15,13,1.37612,10
AF_rr0.3,0.25,SL,T1,0.2,1,2.52266,3
AF_rr0.3,0.25,SL,T1,0.2,3,1.87193,3
AF_rr0.3,0.25,SL,T1,0.2,5,1.67014,5
AF_rr0.3,0.25,SL,T1,0.2,7,1.57533,5
AF_rr0.3,0.25,SL,T1,0.2,10,1.47936,7
AF_rr0.3,0.25,SL,T1,0.2,13,1.42631,10
AF_rr0.3,0.25,SL,T1,0.25,1,2.52025,3
AF_rr0.3,0.25,SL,T1,0.25,3,1.86183,3
AF_rr0.3,0.25,SL,T1,0.25,5,1.65453,5
AF_rr0.3,0.25,SL,T1,0.25,7,1.54717,5
AF_rr0.3,0.25,SL,T1,0.25,10,1.44851,7
AF_rr0.3,0.25,SL,T1,0.25,13,1.39086,10
AF_rr0.3,0.25,SL,T2,0.1,1,2.49555,3
AF_rr0.3,0.25,SL,T2,0.1,3,1.82354,3
AF_rr0.3,0.25,SL,T2,0.1,5,1.65085,5
AF_rr0.3,0.25,SL,T2,0.1,7,1.55644,5
AF_rr0.3,0.25,SL,T2,0.1,10,1.37685,10
AF_rr0.3,0.25,SL,T2,0.1,13,1.20321,
AF_rr0.3,0.25,SL,T2,0.15,1,2.49933,3
AF_rr0.3,0.25,SL,T2,0.15,3,1.83869,3
AF_rr0.3,0.25,SL,T2,0.15,5,1.66668,5
AF_rr0.3,0.25,SL,T2,0.15,7,1.55401,5
AF_rr0.3,0.25,SL,T2,0.15,10,1.46336,7
AF_rr0.3,0.25,SL,T2,0.15,13,1.33368,10
AF_rr0.3,0.25,SL,T2,0.2,1,2.49929,3
AF_rr0.3,0.25,SL,T2,0.2,3,1.85411,3
AF_rr0.3,0.25,SL,T2,0.2,5,1.64071,5
AF_rr0.3,0.25,SL,T2,0.2,7,1.54193,5
AF_rr0.3,0.25,SL,T2,0.2,10,1.44512,7
AF_rr0.3,0.25,SL,T2,0.2,13,1.38011,10
AF_rr0.3,0.25,SL,T2,0.25,1,2.49482,3
AF_rr0.3,0.25,SL,T2,0.25,3,1.84147,3
AF_rr0.3,0.25,SL,T2,0.25,5,1.62635,5
AF_rr0.3,0.25,SL,T2,0.25,7,1.50908,5
AF_rr0.3,0.25,SL,T2,0.25,10,1.40843,7
AF_rr0.3,0.25,SL,T2,0.25,13,1.34733,10
AF_rr0.3,0.25,SL,Tv,0.1,1,2.37986,3
AF_rr0.3,0.25,SL,Tv,0.1,3,1.66385,3
AF_rr0.3,0.25,SL,Tv,0.1,5,1.47444,5
AF_rr0.3,0.25,SL,Tv,0.1,7,1.37014,5
AF_rr0.3,0.25,SL,Tv,0.1,10,1.15094,10
AF_rr0.3,0.25,SL,Tv,0.1,13,0.927524,
AF_rr0.3,0.25,SL,Tv,0.15,1,2.37581,3
AF_rr0.3,0.25,SL,Tv,0.15,3,1.67458,3
AF_rr0.3,0.25,SL,Tv,0.15,5,1.48285,5
AF_rr0.3,0.25,SL,Tv,0.15,7,1.36373,5
AF_rr0.3,0.25,SL,Tv,0.15,10,1.26257,7
AF_rr0.3,0.25,SL,Tv,0.15,13,1.09954,10
AF_rr0.3,0.25,SL,Tv,0.2,1,2.37517,3
AF_rr0.3,0.25,SL,Tv,0.2,3,1.68736,3
AF_rr0.3,0.25,SL,Tv,0.2,5,1.46372,5
AF_rr0.3,0.25,SL,Tv,0.2,7,1.34638,5
AF_rr0.3,0.25,SL,Tv,0.2,10,1.23979,7
AF_rr0.3,0.25,SL,Tv,0.2,13,1.16026,10
AF_rr0.3,0.25,SL,Tv,0.25,1,2.37302,3
AF_rr0.3,0.25,SL,Tv,0.25,3,1.67765,3
AF_rr0.3,0.25,SL,Tv,0.25,5,1.44306,5
AF_rr0.3,0.25,SL,Tv,0.25,7,1.31296,5
AF_rr0.3,0.25,SL,Tv,0.25,10,1.19671,7
AF_rr0.3,0.25,SL,Tv,0.25,13,1.12593,10
AF_rr0.3,0.3,AP,T1,0.1,1,4.14048,3
AF_rr0.3,0.3,AP,T1,0.1,3,2.93296,3
AF_rr0.3,0.3,AP,T1,0.1,5,2.59405,5
AF_rr0.3,0.3,AP,T1,0.1,7,2.4164,5
AF_rr0.3,0.3,AP,T1,0.1,10,2.02238,10
AF_rr0.3,0.3,AP,T1,0.1,13,1.75024,
AF_rr0.3,0.3,AP,T1,0.15,1,4.14714,3
AF_rr0.3,0.3,AP,T1,0.15,3,2.96039,3
AF_rr0.3,0.3,AP,T1,0.15,5,2.62754,5
AF_rr0.3,0.3,AP,T1,0.15,7,2.45588,5
AF_rr0.3,0.3,AP,T1,0.15,10,2.25625,7
AF_rr0.3,0.3,AP,T1,0.15,13,1.94988,13
AF_rr0.3,0.3,AP,T1,0.2,1,4.16744,1
AF_rr0.3,0.3,AP,T1,0.2,3,2.99383,3
AF_rr0.3,0.3,AP,T1,0.2,5,2.62434,5
AF_rr0.3,0.3,AP,T1,0.2,7,2.42415,5
AF_rr0.3,0.3,AP,T1,0.2,10,2.25352,7
AF_rr0.3,0.3,AP,T1,0.2,13,2.11401,10
AF_rr0.3,0.3,AP,T1,0.25,1,4.14632,3
AF_rr0.3,0.3,AP,T1,0.25,3,2.95757,3
AF_rr0.3,0.3,AP,T1,0.25,5,2.58515,5
AF_rr0.3,0.3,AP,T1,0.25,7,2.40591,5
AF_rr0.3,0.3,AP,T1,0.25,10,2.21609,7
AF_rr0.3,0.3,AP,T1,0.25,13,2.10141,10
AF_rr0.3,0.3,AP,T2,0.1,1,4.11859,3
AF_rr0.3,0.3,AP,T2,0.1,3,2.88547,3
AF_rr0.3,0.3,AP,T2,0.1,5,2.54091,5
AF_rr0.3,0.3,AP,T2,0.1,7,2.34963,5
AF_rr0.3,0.3,AP,T2,0.1,10,1.95568,13
AF_rr0.3,0.3,AP,T2,0.1,13,1.70113,
AF_rr0.3,0.3,AP,T2,0.15,1,4.13127,3
AF_rr0.3,0.3,AP,T2,0.15,3,2.91429,3
AF_rr0.3,0.3,AP,T2,0.15,5,2.56972,5
AF_rr0.3,0.3,AP,T2,0.15,7,2.39085,5
AF_rr0.3,0.3,AP,T2,0.15,10,2.1858,7
AF_rr0.3,0.3,AP,T2,0.15,13,1.88345,13
AF_rr0.3,0.3,AP,T2,0.2,1,4.14417,1
AF_rr0.3,0.3,AP,T2,0.2,3,2.95861,3
AF_rr0.3,0.3,AP,T2,0.2,5,2.562,5
AF_rr0.3,0.3,AP,T2,0.2,7,2.35598,5
AF_rr0.3,0.3,AP,T2,0.2,10,2.18093,7
AF_rr0.3,0.3,AP,T2,0.2,13,2.03069,10
AF_rr0.3,0.3,AP,T2,0.25,1,4.13186,3
AF_rr0.3,0.3,AP,T2,0.25,3,2.91799,3
AF_rr0.3,0.3,AP,T2,0.25,5,2.52709,5
AF_rr0.3,0.3,AP,T2,0.25,7,2.33349,5
AF_rr0.3,0.3,AP,T2,0.25,10,2.13287,7
AF_rr0.3,0.3,AP,T2,0.25,13,2.00404,10
AF_rr0.3,0.3,AP,Tv,0.1,1,3.93973,3
AF_rr0.3,0.3,AP,Tv,0.1,3,2.62995,3
AF_rr0.3,0.3,AP,Tv,0.1,5,2.25835,5
AF_rr0.3,0.3,AP,Tv,0.1,7,2.04612,5
AF_rr0.3,0.3,AP,Tv,0.1,10,1.546,10
AF_rr0.3,0.3,AP,Tv,0.1,13,1.1931,
AF_rr0.3,0.3,AP,Tv,0.15,1,3.94155,3
AF_rr0.3,0.3,AP,Tv,0.15,3,2.66597,3
AF_rr0.3,0.3,AP,Tv,0.15,5,2.28795,5
AF_rr0.3,0.3,AP,Tv,0.15,7,2.08857,5
AF_rr0.3,0.3,AP,Tv,0.15,10,1.85522,7
AF_rr0.3,0.3,AP,Tv,0.15,13,1.45068,13
AF_rr0.3,0.3,AP,Tv,0.2,1,3.96582,1
AF_rr0.3,0.3,AP,Tv,0.2,3,2.70356,3
AF_rr0.3,0.3,AP,Tv,0.2,5,2.2835,5
AF_rr0.3,0.3,AP,Tv,0.2,7,2.05082,5
AF_rr0.3,0.3,AP,Tv,0.2,10,1.85067,7
AF_rr0.3,0.3,AP,Tv,0.2,13,1.66717,10
AF_rr0.3,0.3,AP,Tv,0.25,1,3.94903,3
AF_rr0.3,0.3,AP,Tv,0.25,3,2.6744,3
AF_rr0.3,0.3,AP,Tv,0.25,5,2.24567,5
AF_rr0.3,0.3,AP,Tv,0.25,7,2.0232,5
AF_rr0.3,0.3,AP,Tv,0.25,10,1.79824,7
AF_rr0.3,0.3,AP,Tv,0.25,13,1.64417,10
AF_rr0.3,0.3,SL,T1,0.1,1,2.85335,1
AF_rr0.3,0.3,SL,T1,0.1,3,2.02636,3
AF_rr0.3,0.3,SL,T1,0.1,5,1.80764,5
AF_rr0.3,0.3,SL,T1,0.1,7,1.69715,5
AF_rr0.3,0.3,SL,T1,0.1,10,1.42645,13
AF_rr0.3,0.3,SL,T1,0.1,13,1.27642,
AF_rr0.3,0.3,SL,T1,0.15,1,2.85941,1
AF_rr0.3,0.3,SL,T1,0.15,3,2.04543,3
AF_rr0.3,0.3,SL,T1,0.15,5,1.82146,5
AF_rr0.3,0.3,SL,T1,0.15,7,1.71973,5
AF_rr0.3,0.3,SL,T1,0.15,10,1.5892,7
AF_rr0.3,0.3,SL,T1,0.15,13,1.38066,
AF_rr0.3,0.3,SL,T1,0.2,1,2.86734,1
AF_rr0.3,0.3,SL,T1,0.2,3,2.04768,3
AF_rr0.3,0.3,SL,T1,0.2,5,1.8285,5
AF_rr0.3,0.3,SL,T1,0.2,7,1.6989,5
AF_rr0.3,0.3,SL,T1,0.2,10,1.59292,7
AF_rr0.3,0.3,SL,T1,0.2,13,1.48249,10
AF_rr0.3,0.3,SL,T1,0.25,1,2.82693,3
AF_rr0.3,0.3,SL,T1,0.25,3,2.05445,3
AF_rr0.3,0.3,SL,T1,0.25,5,1.80597,5
AF_rr0.3,0.3,SL,T1,0.25,7,1.67656,5
AF_rr0.3,0.3,SL,T1,0.25,10,1.55902,7
AF_rr0.3,0.3,SL,T1,0.25,13,1.48849,10
AF_rr0.3,0.3,SL,T2,0.1,1,2.84618,1
AF_rr0.3,0.3,SL,T2,0.1,3,2.01134,3
AF_rr0.3,0.3,SL,T2,0.1,5,1.79162,5
AF_rr0.3,0.3,SL,T2,0.1,7,1.67285,5
AF_rr0.3,0.3,SL,T2,0.1,10,1.39799,13
AF_rr0.3,0.3,SL,T2,0.1,13,1.24773,
AF_rr0.3,0.3,SL,T2,0.15,1,2.84774,1
AF_rr0.3,0.3,SL,T2,0.15,3,2.0299,3
AF_rr0.3,0.3,SL,T2,0.15,5,1.80324,5
AF_rr0.3,0.3,SL,T2,0.15,7,1.69684,5
AF_rr0.3,0.3,SL,T2,0.15,10,1.56379,7
AF_rr0.3,0.3,SL,T2,0.15,13,1.35266,
AF_rr0.3,0.3,SL,T2,0.2,1,2.85665,1
AF_rr0.3,0.3,SL,T2,0.2,3,2.03621,3
AF_rr0.3,0.3,SL,T2,0.2,5,1.81009,5
AF_rr0.3,0.3,SL,T2,0.2,7,1.67941,5
AF_rr0.3,0.3,SL,T2,0.2,10,1.56523,7
AF_rr0.3,0.3,SL,T2,0.2,13,1.45152,10
AF_rr0.3,0.3,SL,T2,0.25,1,2.81783,3
AF_rr0.3,0.3,SL,T2,0.25,3,2.04186,3
AF_rr0.3,0.3,SL,T2,0.25,5,1.78708,5
AF_rr0.3,0.3,SL,T2,0.25,7,1.65385,5
AF_rr0.3,0.3,SL,T2,0.25,10,1.53029,7
AF_rr0.3,0.3,SL,T2,0.25,13,1.44944,10
AF_rr0.3,0.3,SL,Tv,0.1,1,2.72897,1
AF_rr0.3,0.3,SL,Tv,0.1,3,1.86235,3
AF_rr0.3,0.3,SL,Tv,0.1,5,1.62718,5
AF_rr0.3,0.3,SL,Tv,0.1,7,1.49716,5
AF_rr0.3,0.3,SL,Tv,0.1,10,1.16415,13
AF_rr0.3,0.3,SL,Tv,0.1,13,0.969832,
AF_rr0.3,0.3,SL,Tv,0.15,1,2.73227,1
AF_rr0.3,0.3,SL,Tv,0.15,3,1.88256,3
AF_rr0.3,0.3,SL,Tv,0.15,5,1.63685,5
AF_rr0.3,0.3,SL,Tv,0.15,7,1.51592,5
AF_rr0.3,0.3,SL,Tv,0.15,10,1.37025,7
AF_rr0.3,0.3,SL,Tv,0.15,13,1.10865,13
AF_rr0.3,0.3,SL,Tv,0.2,1,2.74325,1
AF_rr0.3,0.3,SL,Tv,0.2,3,1.88823,3
AF_rr0.3,0.3,SL,Tv,0.2,5,1.64253,5
AF_rr0.3,0.3,SL,Tv,0.2,7,1.49907,5
