u,view_errors,r_mean,beat_cv,N_beats,cell,axis,tau,value,mcse,n,quantity
base,True,0.9,0.05,10,256,AP-SL,4.0,0.01866,0.0004279229416612295,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.05,13,257,AP-SL,2.0,0.14367,0.001109184074443913,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.05,13,257,AP-SL,3.0,0.05109,0.0006962744566620264,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.05,13,257,AP-SL,4.0,0.01901,0.00043184047864923457,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,1,258,AP-SL,2.0,0.14338,0.0011082516663646395,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,1,258,AP-SL,3.0,0.04964,0.0006868469290897353,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,1,258,AP-SL,4.0,0.01831,0.0004239663182376638,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,3,259,AP-SL,2.0,0.14328,0.001107929788389138,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,3,259,AP-SL,3.0,0.0502,0.0006905067704229989,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,3,259,AP-SL,4.0,0.01829,0.0004237390222766839,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,5,260,AP-SL,2.0,0.14089,0.0011001818390611617,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,5,260,AP-SL,3.0,0.04942,0.0006854025357408593,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,5,260,AP-SL,4.0,0.01783,0.0004184745045997426,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,7,261,AP-SL,2.0,0.14408,0.0011104996785231414,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,7,261,AP-SL,3.0,0.05002,0.0006893330080592399,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,7,261,AP-SL,4.0,0.01809,0.0004214587986980459,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,10,262,AP-SL,2.0,0.13988,0.0010968754970369244,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,10,262,AP-SL,3.0,0.04922,0.0006840861904760247,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,10,262,AP-SL,4.0,0.01786,0.0004188200138484311,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,13,263,AP-SL,2.0,0.14203,0.0011038907513880166,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,13,263,AP-SL,3.0,0.05059,0.0006930414987574698,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.1,13,263,AP-SL,4.0,0.01841,0.0004251008339206123,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,1,264,AP-SL,2.0,0.14003,0.001097367755586066,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,1,264,AP-SL,3.0,0.04869,0.0006805827201744104,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,1,264,AP-SL,4.0,0.01802,0.00042065757570736796,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,3,265,AP-SL,2.0,0.14063,0.0010993325388616495,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,3,265,AP-SL,3.0,0.04972,0.0006873712359416852,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,3,265,AP-SL,4.0,0.01863,0.00042758534937483534,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,5,266,AP-SL,2.0,0.14459,0.0011121318802192481,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,5,266,AP-SL,3.0,0.05064,0.000693365635144979,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,5,266,AP-SL,4.0,0.0181,0.0004215731253294024,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,7,267,AP-SL,2.0,0.1433,0.0011079941786850689,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,7,267,AP-SL,3.0,0.05054,0.0006927171746102446,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,7,267,AP-SL,4.0,0.01853,0.00042645795924100183,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,10,268,AP-SL,2.0,0.14097,0.0011004429067425533,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,10,268,AP-SL,3.0,0.05025,0.000690832378366851,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,10,268,AP-SL,4.0,0.01832,0.00042407991699678493,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,13,269,AP-SL,2.0,0.14422,0.0011109482058133942,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,13,269,AP-SL,3.0,0.04975,0.0006875677239370679,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.15,13,269,AP-SL,4.0,0.01842,0.00042521410606893086,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,1,270,AP-SL,2.0,0.14242,0.001105154032703134,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,1,270,AP-SL,3.0,0.05102,0.0006958229631163375,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,1,270,AP-SL,4.0,0.01852,0.0004263450433627674,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,3,271,AP-SL,2.0,0.1424,0.0011050893176571747,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,3,271,AP-SL,3.0,0.04989,0.0006884837536209551,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,3,271,AP-SL,4.0,0.01762,0.0004160473001955427,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,5,272,AP-SL,2.0,0.14251,0.0011054451587482754,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,5,272,AP-SL,3.0,0.04961,0.0006866501867763527,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,5,272,AP-SL,4.0,0.01833,0.0004241934829768133,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,7,273,AP-SL,2.0,0.14212,0.0011041825283892152,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,7,273,AP-SL,3.0,0.04983,0.0006880913536733331,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,7,273,AP-SL,4.0,0.01853,0.00042645795924100183,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,10,274,AP-SL,2.0,0.14331,0.001108026371076068,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,10,274,AP-SL,3.0,0.04927,0.0006844155689345472,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,10,274,AP-SL,4.0,0.01806,0.00042111561832826864,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,13,275,AP-SL,2.0,0.14125,0.0011013556986732306,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,13,275,AP-SL,3.0,0.05032,0.0006912879110761304,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.2,13,275,AP-SL,4.0,0.01816,0.0004222583853519075,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,1,276,AP-SL,2.0,0.14203,0.0011038907513880166,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,1,276,AP-SL,3.0,0.04995,0.0006888758777893156,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,1,276,AP-SL,4.0,0.01858,0.0004270220556364741,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,3,277,AP-SL,2.0,0.14468,0.0011124194244977925,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,3,277,AP-SL,3.0,0.05118,0.000696854415211671,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,3,277,AP-SL,4.0,0.01866,0.0004279229416612295,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,5,278,AP-SL,2.0,0.14293,0.001106801766803794,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,5,278,AP-SL,3.0,0.04957,0.0006863877555726063,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,5,278,AP-SL,4.0,0.01788,0.00041905018315232845,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,7,279,AP-SL,2.0,0.14204,0.001103923178486619,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,7,279,AP-SL,3.0,0.04952,0.0006860595426054505,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,7,279,AP-SL,4.0,0.01813,0.0004219159051280243,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,10,280,AP-SL,2.0,0.14273,0.0011061561693540385,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,10,280,AP-SL,3.0,0.05074,0.0006940133456930062,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,10,280,AP-SL,4.0,0.01815,0.0004221442585183411,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,13,281,AP-SL,2.0,0.1427,0.0011060592660431898,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,13,281,AP-SL,3.0,0.05061,0.0006931711758288858,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.25,13,281,AP-SL,4.0,0.01866,0.0004279229416612295,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,1,282,AP-SL,2.0,0.1407,0.0010995613216187626,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,1,282,AP-SL,3.0,0.05049,0.000692392662439457,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,1,282,AP-SL,4.0,0.01861,0.00042736012799511375,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,3,283,AP-SL,2.0,0.14362,0.0011090234244595558,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,3,283,AP-SL,3.0,0.0496,0.000686584590564047,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,3,283,AP-SL,4.0,0.01796,0.0004199695036547297,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,5,284,AP-SL,2.0,0.1418,0.001103144414843315,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,5,284,AP-SL,3.0,0.04938,0.0006851395157192439,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,5,284,AP-SL,4.0,0.0183,0.000423852686673094,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,7,285,AP-SL,2.0,0.14286,0.0011065758916585884,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,7,285,AP-SL,3.0,0.04955,0.0006862564935940497,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,7,285,AP-SL,4.0,0.01782,0.0004183592666596498,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,10,286,AP-SL,2.0,0.14238,0.0011050245952013919,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,10,286,AP-SL,3.0,0.04957,0.0006863877555726063,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,10,286,AP-SL,4.0,0.01849,0.0004260061020689727,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,13,287,AP-SL,2.0,0.14356,0.0011088305839937857,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,13,287,AP-SL,3.0,0.05051,0.0006925224898875126,100000,true |S_AP-S_SL| >= tau
base,True,0.9,0.3,13,287,AP-SL,4.0,0.01837,0.00042464741963186355,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,1,288,AP-SL,2.0,0.96558,0.0005765003347787406,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,1,288,AP-SL,3.0,0.83493,0.0011739757029001923,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,1,288,AP-SL,4.0,0.63393,0.0015233606109519833,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,3,289,AP-SL,2.0,0.96675,0.000566960646782473,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,3,289,AP-SL,3.0,0.83603,0.0011708280791815678,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,3,289,AP-SL,4.0,0.63463,0.0015227434554119744,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,5,290,AP-SL,2.0,0.96596,0.0005734219946950061,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,5,290,AP-SL,3.0,0.8347,0.0011746314741228417,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,5,290,AP-SL,4.0,0.63316,0.0015240354799019608,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,7,291,AP-SL,2.0,0.96567,0.0005757729682782961,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,7,291,AP-SL,3.0,0.83517,0.0011732905484150122,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,7,291,AP-SL,4.0,0.63454,0.0015228229982502891,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,10,292,AP-SL,2.0,0.96537,0.0005781934200594127,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,10,292,AP-SL,3.0,0.83482,0.001174289434509227,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,10,292,AP-SL,4.0,0.63419,0.0015231317864846758,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,13,293,AP-SL,2.0,0.96615,0.0005718756639340412,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,13,293,AP-SL,3.0,0.83521,0.0011731762693644975,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.05,13,293,AP-SL,4.0,0.63458,0.0015227876529575618,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,1,294,AP-SL,2.0,0.96597,0.0005733407285375775,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,1,294,AP-SL,3.0,0.83563,0.0011719748423067793,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,1,294,AP-SL,4.0,0.63491,0.0015224956219969895,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,3,295,AP-SL,2.0,0.96625,0.0005710598698910645,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,3,295,AP-SL,3.0,0.83395,0.001176764196855088,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,3,295,AP-SL,4.0,0.6314,0.0015255623225551948,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,5,296,AP-SL,2.0,0.96641,0.0005697518047360624,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,5,296,AP-SL,3.0,0.83569,0.0011718029864273259,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,5,296,AP-SL,4.0,0.63482,0.001522575343291753,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,7,297,AP-SL,2.0,0.96594,0.0005735844872379306,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,7,297,AP-SL,3.0,0.83498,0.0011738330358274979,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,7,297,AP-SL,4.0,0.63469,0.0015226903949917068,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,10,298,AP-SL,2.0,0.96538,0.0005781129266847437,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,10,298,AP-SL,3.0,0.83443,0.0011754002514037505,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,10,298,AP-SL,4.0,0.63188,0.001525148076745337,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,13,299,AP-SL,2.0,0.96584,0.0005743961559759952,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,13,299,AP-SL,3.0,0.8334,0.0011783227062227052,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.1,13,299,AP-SL,4.0,0.63249,0.001524619296414682,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,1,300,AP-SL,2.0,0.96593,0.000573665713634692,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,1,300,AP-SL,3.0,0.83291,0.0011797073022576402,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,1,300,AP-SL,4.0,0.63188,0.001525148076745337,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,3,301,AP-SL,2.0,0.96641,0.0005697518047360624,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,3,301,AP-SL,3.0,0.83532,0.00117286187422049,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,3,301,AP-SL,4.0,0.63575,0.001521748788401029,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,5,302,AP-SL,2.0,0.96556,0.0005766618281107223,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,5,302,AP-SL,3.0,0.83538,0.001172690306943824,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,5,302,AP-SL,4.0,0.63534,0.0015221139392305688,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,7,303,AP-SL,2.0,0.96622,0.0005713047487987477,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,7,303,AP-SL,3.0,0.83538,0.001172690306943824,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,7,303,AP-SL,4.0,0.62974,0.001526982424260345,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,10,304,AP-SL,2.0,0.96577,0.0005749635388439861,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,10,304,AP-SL,3.0,0.83616,0.0011704548449214091,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,10,304,AP-SL,4.0,0.63454,0.0015228229982502891,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,13,305,AP-SL,2.0,0.96639,0.0005699155016316018,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,13,305,AP-SL,3.0,0.83395,0.001176764196855088,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.15,13,305,AP-SL,4.0,0.63192,0.001525113482990692,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,1,306,AP-SL,2.0,0.96524,0.0005792386589308419,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,1,306,AP-SL,3.0,0.83368,0.0011775298620417235,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,1,306,AP-SL,4.0,0.63309,0.0015240966239054529,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,3,307,AP-SL,2.0,0.96638,0.000569997329818307,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,3,307,AP-SL,3.0,0.83568,0.001171831632957568,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,3,307,AP-SL,4.0,0.6335,0.0015237380024138009,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,5,308,AP-SL,2.0,0.96551,0.0005770653333895567,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,5,308,AP-SL,3.0,0.83598,0.0011709715607135813,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,5,308,AP-SL,4.0,0.63552,0.0015219537759077967,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,7,309,AP-SL,2.0,0.96582,0.0005745583312423551,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,7,309,AP-SL,3.0,0.83401,0.001176593897230476,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,7,309,AP-SL,4.0,0.62994,0.0015268123538929072,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,10,310,AP-SL,2.0,0.96471,0.0005834776422451853,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,10,310,AP-SL,3.0,0.83261,0.001180553208881328,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,10,310,AP-SL,4.0,0.63345,0.0015237818003244427,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,13,311,AP-SL,2.0,0.9651,0.0005803618698708594,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,13,311,AP-SL,3.0,0.83445,0.0011753433434533076,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.2,13,311,AP-SL,4.0,0.6314,0.0015255623225551948,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,1,312,AP-SL,2.0,0.96565,0.0005759346968190057,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,1,312,AP-SL,3.0,0.83493,0.0011739757029001923,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,1,312,AP-SL,4.0,0.63231,0.0015247756028347254,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,3,313,AP-SL,2.0,0.96648,0.0005691784395073305,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,3,313,AP-SL,3.0,0.83687,0.0011684117557607847,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,3,313,AP-SL,4.0,0.63584,0.0015216684737484705,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,5,314,AP-SL,2.0,0.96579,0.0005748014953007687,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,5,314,AP-SL,3.0,0.83513,0.0011734048027002445,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,5,314,AP-SL,4.0,0.63518,0.0015222561137995143,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,7,315,AP-SL,2.0,0.96608,0.0005724459240836635,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,7,315,AP-SL,3.0,0.83755,0.0011664475877638052,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,7,315,AP-SL,4.0,0.6353,0.001522149499884949,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,10,316,AP-SL,2.0,0.96522,0.0005793992716598808,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,10,316,AP-SL,3.0,0.83539,0.0011726617069726462,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,10,316,AP-SL,4.0,0.6367,0.0015208981228208547,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,13,317,AP-SL,2.0,0.96485,0.000582361378355399,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,13,317,AP-SL,3.0,0.83368,0.0011775298620417235,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.25,13,317,AP-SL,4.0,0.63189,0.001525139429363755,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,1,318,AP-SL,2.0,0.96598,0.0005732594491153202,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,1,318,AP-SL,3.0,0.8372,0.001167459463964381,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,1,318,AP-SL,4.0,0.63778,0.0015199232599049203,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,3,319,AP-SL,2.0,0.96661,0.0005681118543033584,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,3,319,AP-SL,3.0,0.83455,0.0011750587112991419,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,3,319,AP-SL,4.0,0.63354,0.0015237029513655213,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,5,320,AP-SL,2.0,0.96558,0.0005765003347787406,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,5,320,AP-SL,3.0,0.8356,0.0011720607492788076,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,5,320,AP-SL,4.0,0.63352,0.0015237204783030253,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,7,321,AP-SL,2.0,0.96522,0.0005793992716598808,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,7,321,AP-SL,3.0,0.83504,0.0011736617843314146,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,7,321,AP-SL,4.0,0.63428,0.0015230524665946345,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,10,322,AP-SL,2.0,0.96665,0.0005677832112699352,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,10,322,AP-SL,3.0,0.83411,0.001176309941724544,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,10,322,AP-SL,4.0,0.63416,0.001523158213712548,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,13,323,AP-SL,2.0,0.96589,0.000573990486854965,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,13,323,AP-SL,3.0,0.83722,0.0011674016943623135,100000,true |S_AP-S_SL| >= tau
low,False,0.53,0.3,13,323,AP-SL,4.0,0.63613,0.0015214092910850782,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,1,324,AP-SL,2.0,0.86108,0.0010937149244661518,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,1,324,AP-SL,3.0,0.62359,0.0015320754286261497,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,1,324,AP-SL,4.0,0.39829,0.0015480797004676472,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,3,325,AP-SL,2.0,0.86152,0.0010922604524562813,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,3,325,AP-SL,3.0,0.62658,0.0015296323205267336,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,3,325,AP-SL,4.0,0.39897,0.001548524908098026,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,5,326,AP-SL,2.0,0.86116,0.0010934507506056227,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,5,326,AP-SL,3.0,0.62451,0.0015313303363415746,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,5,326,AP-SL,4.0,0.39713,0.0015473130358786484,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,7,327,AP-SL,2.0,0.8596,0.0010985801745890009,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,7,327,AP-SL,3.0,0.6234,0.0015322285730268836,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,7,327,AP-SL,4.0,0.39599,0.0015465507424588434,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,10,328,AP-SL,2.0,0.8604,0.0010959554735480816,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,10,328,AP-SL,3.0,0.62518,0.0015307840069715912,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,10,328,AP-SL,4.0,0.39726,0.0015473994067466874,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,13,329,AP-SL,2.0,0.85801,0.0011037610244070044,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,13,329,AP-SL,3.0,0.62397,0.0015317683868653251,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.05,13,329,AP-SL,4.0,0.39369,0.001544986031975694,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,1,330,AP-SL,2.0,0.86107,0.0010937479375980556,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,1,330,AP-SL,3.0,0.62248,0.0015329665671501124,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,1,330,AP-SL,4.0,0.3972,0.0015473595574397052,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,3,331,AP-SL,2.0,0.8595,0.0010989074119324156,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,3,331,AP-SL,3.0,0.62439,0.0015314278562831485,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,3,331,AP-SL,4.0,0.3989,0.0015484792216881695,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,5,332,AP-SL,2.0,0.86017,0.0010967113161630092,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,5,332,AP-SL,3.0,0.62604,0.0015300781627093434,100000,true |S_AP-S_SL| >= tau
low,False,0.64,0.1,5,332,AP-SL,4.0,0.39812,0.0015479679118121279,100000,true |S_AP-S_SL| >= tau
