cell,p_beat_cv,p_view_over,p_ai_shared_lambda,ai,sigma_ai_mm,ref,m,mcse_apparent,mcse_diff,mcse_true,apparent,diff,true,rel_diff_pct,diff_mci_lo,diff_mci_hi
2,0.05,False,1.0,inherited,2.0,adj_tol1,loa_width,0.022484792172374136,0.020611614820969643,0.010907155632249631,9.587287309046603,1.6997863100224975,7.887500999024105,21.550378380082698,1.6593882869915306,1.7401843330534643
2,0.05,False,1.0,inherited,2.0,adj_tol1,mae,0.0026877944097221523,0.0023168977768281114,0.0019390437721449872,1.9662422258263328,0.35648405806009237,1.6097581677662405,22.1451933090523,0.35194302182582926,0.3610250942943555
2,0.05,False,1.0,inherited,2.0,adj_tol2,ba_bias,0.00936595044197388,0.008867354980378382,0.0031696731663731553,-0.019795229881536067,0.10078897705088792,-0.120584206932424,,0.08340928051412558,0.11816867358765026
2,0.05,False,1.0,inherited,2.0,adj_tol2,icc,0.0005316132372184268,0.0002976806863451451,0.00037806252047070557,0.8576849680933977,-0.04515599736381818,0.9028409654572158,,-0.045739440792549955,-0.044572553935086405
2,0.05,False,1.0,inherited,2.0,adj_tol2,loa_hi,0.010832868667953199,0.009920977996381062,0.005483168904559417,4.717787049309794,0.8946207567301648,3.823166292579629,,0.8751759970124658,0.9140655164478638
2,0.05,False,1.0,inherited,2.0,adj_tol2,loa_lo,0.011089188559568626,0.010072175866722264,0.005423986727690214,-4.757377509072866,-0.6930428026283891,-4.064334706444477,,-0.7127839047288336,-0.6733017005279447
2,0.05,False,1.0,inherited,2.0,adj_tol2,loa_width,0.021922057227521823,0.019993153863103325,0.010907155632249631,9.475164558382659,1.587663559358554,7.887500999024105,20.128853987530274,1.5484776975404104,1.6268494211766975
2,0.05,False,1.0,inherited,2.0,adj_tol2,mae,0.0025222356102603013,0.002134774097157269,0.0019390437721449872,1.9420594123527677,0.3323012445865271,1.6097581677662405,20.64292955553942,0.3281171642079663,0.3364853249650879
2,0.05,False,1.0,inherited,2.0,adj_tol3,ba_bias,0.009172280252054512,0.008667073824072606,0.0031696731663731553,-0.017085993418202213,0.10349821351422177,-0.120584206932424,,0.08651106083369713,0.12048536619474641
2,0.05,False,1.0,inherited,2.0,adj_tol3,icc,0.0005256377493031409,0.00028562462973885953,0.00037806252047070557,0.858670491255207,-0.04417047420200871,0.9028409654572158,,-0.044730288193810204,-0.043610660210207215
2,0.05,False,1.0,inherited,2.0,adj_tol3,loa_hi,0.010622212688539757,0.009679342292387455,0.005483168904559417,4.703600547756875,0.8804342551772457,3.823166292579629,,0.8614630927404888,0.8994054176140026
2,0.05,False,1.0,inherited,2.0,adj_tol3,loa_lo,0.010830235964362054,0.009772152501628535,0.005423986727690214,-4.7377725345932795,-0.6734378281488023,-4.064334706444477,,-0.6925908952545041,-0.6542847610431004
2,0.05,False,1.0,inherited,2.0,adj_tol3,loa_width,0.02145244865290181,0.01945149479401599,0.010907155632249631,9.441373082350154,1.553872083326048,7.887500999024105,19.700435962141917,1.5157478537835891,1.5919963128685068
2,0.05,False,1.0,inherited,2.0,adj_tol3,mae,0.002445943679066486,0.0020197455776406878,0.0019390437721449872,1.934216397665653,0.3244582298994126,1.6097581677662405,20.15571260307023,0.32049960127807764,0.32841685852074753
2,0.05,False,1.0,inherited,2.0,mean2,ba_bias,0.009105384496580406,0.008600014069985956,0.0031696731663731553,-0.016312776610449022,0.10427143032197496,-0.120584206932424,,0.08741571234530901,0.12112714829864091
2,0.05,False,1.0,inherited,2.0,mean2,icc,0.0005248413382815805,0.00028348328865629863,0.00037806252047070557,0.858890096527136,-0.04395086893007972,0.9028409654572158,,-0.04450648597044767,-0.043395251889711765
2,0.05,False,1.0,inherited,2.0,mean2,loa_hi,0.010536011884179033,0.009596548155570296,0.005483168904559417,4.700444236358084,0.8772779437784558,3.823166292579629,,0.8584690548692716,0.89608683268764
2,0.05,False,1.0,inherited,2.0,mean2,loa_lo,0.010786381401492571,0.00972036114436557,0.005423986727690214,-4.733069789578983,-0.6687350831345059,-4.064334706444477,,-0.6877866410444612,-0.6496835252245506
2,0.05,False,1.0,inherited,2.0,mean2,loa_width,0.021322393285671606,0.019316909299935868,0.010907155632249631,9.433514025937068,1.5460130269129617,7.887500999024105,19.600796590761064,1.5081525800938222,1.5838734737321012
2,0.05,False,1.0,inherited,2.0,mean2,mae,0.0024303255817448317,0.002000016714988617,0.0019390437721449872,1.932072756017209,0.32231458825096865,1.6097581677662405,20.02254715677102,0.3183946274901927,0.3262345490117446
2,0.05,False,1.0,inherited,2.0,single,ba_bias,0.009114857861122223,0.008599756606423021,0.0031696731663731553,-0.018688245705111194,0.1018959612273128,-0.120584206932424,,0.0850407478699615,0.1187511745846641
2,0.05,False,1.0,inherited,2.0,single,icc,0.0005706453125012722,0.0003428679584781041,0.00037806252047070557,0.8504268671032794,-0.05241409835393635,0.9028409654572158,,-0.05308610720930693,-0.05174208949856577
2,0.05,False,1.0,inherited,2.0,single,loa_hi,0.010965027146468341,0.010144680221360378,0.005483168904559417,4.867247433129492,1.0440811405498631,3.823166292579629,,1.0241979325244848,1.0639643485752415
2,0.05,False,1.0,inherited,2.0,single,loa_lo,0.011193397537619209,0.010239944637205116,0.005423986727690214,-4.904623924539714,-0.8402892180952377,-4.064334706444477,,-0.8603591409461528,-0.8202192952443226
2,0.05,False,1.0,inherited,2.0,single,loa_width,0.02215842468408755,0.020384624858565493,0.010907155632249631,9.771871357669205,1.8843703586451008,7.887500999024105,23.890587891884234,1.8444172277688073,1.9243234895213943
2,0.05,False,1.0,inherited,2.0,single,mae,0.0027354258200381343,0.00243474197968533,0.0019390437721449872,2.0014002680308463,0.3916421002646058,1.6097581677662405,24.32925069782766,0.3868700936351338,0.39641410689407774
2,0.05,False,1.0,inherited,3.0,adj_tol1,ba_bias,0.010114605776695068,0.009018309615243584,0.004745646721367939,-0.0212976151073623,0.10063809797733515,-0.12193571308469744,,0.08296253579060388,0.11831366016406643
2,0.05,False,1.0,inherited,3.0,adj_tol1,icc,0.0008113695618044157,0.00035926419244404327,0.0006870099678039638,0.7644305367006815,-0.04226673223894333,0.8066972689396248,,-0.04297087712262273,-0.041562587355263934
2,0.05,False,1.0,inherited,3.0,adj_tol1,loa_hi,0.012561007184231697,0.010223993083215024,0.008197633506114138,6.4739856907460815,0.6998258050178229,5.7741598857282606,,0.6797871466384724,0.7198644633971734
2,0.05,False,1.0,inherited,3.0,adj_tol1,loa_lo,0.0126049972887159,0.010137282683731713,0.008115200290766289,-6.5165809209608065,-0.4985496090631525,-6.018031311897655,,-0.5184183181810901,-0.47868089994521495
2,0.05,False,1.0,inherited,3.0,adj_tol1,loa_width,0.025166004472947597,0.020361275766946737,0.01631283379688043,12.990566611706889,1.1983754140809753,11.792191197625915,10.162448979984656,1.1584680465836872,1.2382827815782633
2,0.05,False,1.0,inherited,3.0,adj_tol1,mae,0.003317988771651147,0.0022673371619455914,0.0028998945305118164,2.65873797423978,0.2546462929558514,2.404091681283928,10.592203905462338,0.25020239374257586,0.25909019216912693
2,0.05,False,1.0,inherited,3.0,adj_tol2,ba_bias,0.009989273613409013,0.008867354980378382,0.004745646721367939,-0.021146736033809527,0.10078897705088792,-0.12193571308469744,,0.08340928051412558,0.11816867358765026
2,0.05,False,1.0,inherited,3.0,adj_tol2,icc,0.0007954660525270235,0.0003406116147228789,0.0006870099678039638,0.7668584664950283,-0.039838802444596456,0.8066972689396248,,-0.04050638894743517,-0.039171215941757744
2,0.05,False,1.0,inherited,3.0,adj_tol2,loa_hi,0.012269062020665243,0.00985796434063932,0.008197633506114138,6.431808926293069,0.6576490405648088,5.7741598857282606,,0.638327785343872,0.6769702957857455
2,0.05,False,1.0,inherited,3.0,adj_tol2,loa_lo,0.01248448818494048,0.009990429910900168,0.008115200290766289,-6.474102398360688,-0.45607108646303285,-6.018031311897655,,-0.4756519694329204,-0.4364902034931453
2,0.05,False,1.0,inherited,3.0,adj_tol2,loa_width,0.024753550205605723,0.01984839425153949,0.01631283379688043,12.905911324653758,1.1137201270278416,11.792191197625915,9.44455621828845,1.0748179888370173,1.152622265218666
2,0.05,False,1.0,inherited,3.0,adj_tol2,mae,0.003209834632460319,0.002126079766112687,0.0028998945305118164,2.6405065605547726,0.23641487927084462,2.404091681283928,9.833854553524557,0.23224783946813532,0.24058191907355392
2,0.05,False,1.0,inherited,3.0,adj_tol3,ba_bias,0.009805511109595287,0.008667073824072608,0.004745646721367939,-0.018437499570475677,0.10349821351422177,-0.12193571308469744,,0.08651106083369713,0.12048536619474641
2,0.05,False,1.0,inherited,3.0,adj_tol3,icc,0.0007934397432724124,0.0003317024276588299,0.0006870099678039638,0.7676553065828339,-0.039041962356790985,0.8066972689396248,,-0.0396920871737149,-0.03839183753986707
2,0.05,False,1.0,inherited,3.0,adj_tol3,loa_hi,0.01210209722147162,0.009636952259001361,0.008197633506114138,6.42188879130395,0.6477289055756907,5.7741598857282606,,0.6288408260783294,0.6666169850730521
2,0.05,False,1.0,inherited,3.0,adj_tol3,loa_lo,0.012291461987525202,0.009727702049918525,0.008115200290766289,-6.458763790444902,-0.4407324785472472,-6.018031311897655,,-0.4597984243678137,-0.42166653272668064
2,0.05,False,1.0,inherited,3.0,adj_tol3,loa_width,0.024393559208996822,0.019364654308919885,0.01631283379688043,12.880652581748851,1.088461384122938,11.792191197625915,9.230357326143716,1.0505073588050102,1.1264154094408658
2,0.05,False,1.0,inherited,3.0,adj_tol3,mae,0.0031731324898182874,0.002044815218110943,0.0028998945305118164,2.6348482731417713,0.2307565918578432,2.404091681283928,9.598493836749414,0.2267488276436936,0.23476435607199278
2,0.05,False,1.0,inherited,3.0,mean2,ba_bias,0.009741091938701221,0.008600014069985956,0.004745646721367939,-0.017664282762722482,0.10427143032197496,-0.12193571308469744,,0.08741571234530901,0.12112714829864091
2,0.05,False,1.0,inherited,3.0,mean2,icc,0.0007937332393603046,0.00033079721086872306,0.0006870099678039638,0.7678220505296883,-0.03887521840993641,0.8066972689396248,,-0.03952356903453951,-0.0382268677853333
2,0.05,False,1.0,inherited,3.0,mean2,loa_hi,0.012030256366706423,0.00956576233342021,0.008197633506114138,6.4196829300702865,0.6455230443420261,5.7741598857282606,,0.6267744945359666,0.6642715941480857
2,0.05,False,1.0,inherited,3.0,mean2,loa_lo,0.012254879237191282,0.009679693047637949,0.008115200290766289,-6.4550114955957305,-0.4369801836980761,-6.018031311897655,,-0.4559520336024968,-0.41800833379365543
2,0.05,False,1.0,inherited,3.0,mean2,loa_width,0.024285135603897706,0.01924545538105816,0.01631283379688043,12.874694425666018,1.0825032280401023,11.792191197625915,9.179831041562823,1.044782828329622,1.1202236277505826
2,0.05,False,1.0,inherited,3.0,mean2,mae,0.0031665134011315808,0.0020345949889505432,0.0028998945305118164,2.6331435080268686,0.22905182674294047,2.404091681283928,9.527582850776021,0.22506409381001702,0.23303955967586393
2,0.05,False,1.0,inherited,3.0,single,ba_bias,0.009754500742423601,0.008599756606423021,0.004745646721367939,-0.02003975185738465,0.1018959612273128,-0.12193571308469744,,0.0850407478699615,0.1187511745846641
2,0.05,False,1.0,inherited,3.0,single,icc,0.0008213805842957218,0.00037910340901877403,0.0006870099678039638,0.7612107923143401,-0.045486476625284704,0.8066972689396248,,-0.04622950565923878,-0.04474344759133063
2,0.05,False,1.0,inherited,3.0,single,loa_hi,0.012259602163621163,0.009962004371840617,0.008197633506114138,6.541439056620501,0.7672791708922412,5.7741598857282606,,0.747754000955591,0.7868043408288914
2,0.05,False,1.0,inherited,3.0,single,loa_lo,0.012516562739525271,0.010099954549351201,0.008115200290766289,-6.5815185603352715,-0.5634872484376157,-6.018031311897655,,-0.5832827957559802,-0.5436917011192511
2,0.05,False,1.0,inherited,3.0,single,loa_width,0.024776164903146436,0.02006195892119182,0.01631283379688043,13.122957616955773,1.3307664193298567,11.792191197625915,11.285149613226894,1.291445702074842,1.3700871365848715
2,0.05,False,1.0,inherited,3.0,single,mae,0.003332358338484642,0.0023889365506558247,0.0028998945305118164,2.6838319947287332,0.279740313444805,2.404091681283928,11.636008544208554,0.2750580838072354,0.2844225430823746
2,0.05,False,1.0,shared,1.0,adj_tol1,ba_bias,0.008911694458993915,0.009018309615243584,0.002496232472894545,-0.21060320823409834,0.10063809797733514,-0.3112413062114335,,0.08296253579060386,0.11831366016406641
2,0.05,False,1.0,shared,1.0,adj_tol1,icc,0.00025883763853100264,0.00026403745314786017,0.00024308131701162328,0.9586222918541967,0.02309520557307097,0.9355270862811257,,0.022577701670249476,0.023612709475892463
2,0.05,False,1.0,shared,1.0,adj_tol1,loa_hi,0.010396590623020643,0.01119223520760446,0.005151927629268247,2.197170500197636,-0.630732534697476,2.8279030348951117,,-0.6526689127839133,-0.6087961566110388
2,0.05,False,1.0,shared,1.0,adj_tol1,loa_lo,0.01016501827073495,0.010848234100620418,0.005062544624051732,-2.6183769166658326,0.8320087306521461,-3.450385647317979,,0.8107465823513577,0.8532708789529345
2,0.05,False,1.0,shared,1.0,adj_tol1,loa_width,0.020561608893755592,0.022040469308224876,0.010214472253319978,4.815547416863469,-1.4627412653496221,6.278288682213091,-23.29840724740308,-1.5059397917368478,-1.4195427389623965
2,0.05,False,1.0,shared,1.0,adj_tol1,mae,0.0028943488725279186,0.0031761325877883457,0.0016618355173079415,1.0441304800350448,-0.22482056920331586,1.2689510492383607,-17.717040333293852,-0.23104567473460785,-0.21859546367202387
2,0.05,False,1.0,shared,1.0,adj_tol2,ba_bias,0.008758182061040898,0.008867354980378382,0.002496232472894545,-0.21045232916054557,0.10078897705088792,-0.3112413062114335,,0.08340928051412558,0.11816867358765026
2,0.05,False,1.0,shared,1.0,adj_tol2,icc,0.00022699648362736947,0.00024200492297246005,0.00024308131701162328,0.9619832129834042,0.026456126702278343,0.9355270862811257,,0.02598180576542955,0.026930447639127136
2,0.05,False,1.0,shared,1.0,adj_tol2,loa_hi,0.009613183567607642,0.010471485718823646,0.005151927629268247,2.087174420070626,-0.7407286148244859,2.8279030348951117,,-0.7612523498598944,-0.7202048797890774
2,0.05,False,1.0,shared,1.0,adj_tol2,loa_lo,0.009626001684916717,0.01035331447197713,0.005062544624051732,-2.508079078391717,0.9423065689262617,-3.450385647317979,,0.9220144452805076,0.9625986925720159
2,0.05,False,1.0,shared,1.0,adj_tol2,loa_width,0.01923918525252436,0.020824800190800775,0.010214472253319978,4.595253498462343,-1.6830351837507478,6.278288682213091,-26.807228353785725,-1.7238510424319105,-1.6422193250695851
2,0.05,False,1.0,shared,1.0,adj_tol2,mae,0.0025659885365533334,0.002865254042995151,0.0016618355173079415,1.0001749357696943,-0.2687761134686665,1.2689510492383607,-21.180967826141842,-0.27439190824379145,-0.2631603186935415
2,0.05,False,1.0,shared,1.0,adj_tol3,ba_bias,0.008546936340665248,0.008667073824072606,0.002496232472894545,-0.2077430926972117,0.10349821351422177,-0.3112413062114335,,0.08651106083369713,0.12048536619474641
2,0.05,False,1.0,shared,1.0,adj_tol3,icc,0.00021024998096092607,0.00022704671320197782,0.00024308131701162328,0.9630954135192835,0.027568327238157827,0.9355270862811257,,0.027123323853963627,0.028013330622352027
2,0.05,False,1.0,shared,1.0,adj_tol3,loa_hi,0.009211072704859762,0.010120418389018893,0.005151927629268247,2.0578420347029627,-0.7700610001921491,2.8279030348951117,,-0.7898966558995641,-0.750225344484734
2,0.05,False,1.0,shared,1.0,adj_tol3,loa_lo,0.009147549619444023,0.009912216966325207,0.005062544624051732,-2.4733282200973865,0.9770574272205926,-3.450385647317979,,0.9576298388064061,0.9964850156347792
2,0.05,False,1.0,shared,1.0,adj_tol3,loa_width,0.018358622324303783,0.0200326353553441,0.010214472253319978,4.531170254800349,-1.7471184274127416,6.278288682213091,-27.827940316960447,-1.7863816715343432,-1.70785518329114
2,0.05,False,1.0,shared,1.0,adj_tol3,mae,0.002341346550564287,0.002654964370295801,0.0016618355173079415,0.9853767383824233,-0.2835743108559373,1.2689510492383607,-22.347143416299783,-0.2887779454429998,-0.27837067626887485
2,0.05,False,1.0,shared,1.0,mean2,ba_bias,0.008478452222978043,0.008600014069985956,0.002496232472894545,-0.2069698758894585,0.10427143032197496,-0.3112413062114335,,0.08741571234530901,0.12112714829864091
2,0.05,False,1.0,shared,1.0,mean2,icc,0.00020663622719050613,0.00022340009063085716,0.00024308131701162328,0.963347716882181,0.027820630601055264,0.9355270862811257,,0.027382774465822046,0.02825848673628848
2,0.05,False,1.0,shared,1.0,mean2,loa_hi,0.009094187916744396,0.010027851986972643,0.005151927629268247,2.0515301763235967,-0.7763728585715153,2.8279030348951117,,-0.7960270874633101,-0.7567186296797205
2,0.05,False,1.0,shared,1.0,mean2,loa_lo,0.009031355215457266,0.009806288883690787,0.005062544624051732,-2.4654699281025136,0.9849157192154653,-3.450385647317979,,0.9656957460298311,1.0041356924010993
2,0.05,False,1.0,shared,1.0,mean2,loa_width,0.01812554313220166,0.01983414087066343,0.010214472253319978,4.51700010442611,-1.7612885777869804,6.278288682213091,-28.05364115824836,-1.8001627798644095,-1.7224143757095514
2,0.05,False,1.0,shared,1.0,mean2,mae,0.0022824695665693852,0.002601570632550411,0.0016618355173079415,0.9817961318157546,-0.2871549174226062,1.2689510492383607,-22.629313998751957,-0.2922539022058622,-0.28205593263935014
2,0.05,False,1.0,shared,1.0,single,ba_bias,0.00848874991826864,0.008599756606423021,0.002496232472894545,-0.2093453449841207,0.1018959612273128,-0.3112413062114335,,0.0850407478699615,0.1187511745846641
2,0.05,False,1.0,shared,1.0,single,icc,0.0002805021568910995,0.00027268204403675737,0.00024308131701162328,0.9534496256113696,0.01792253933024395,0.9355270862811257,,0.01738809234048549,0.01845698632000241
2,0.05,False,1.0,shared,1.0,single,loa_hi,0.010300755954987197,0.011160453287530707,0.005151927629268247,2.3822479433710044,-0.4456550915241072,2.8279030348951117,,-0.46752917819134904,-0.4237810048568654
2,0.05,False,1.0,shared,1.0,single,loa_lo,0.01024969252153754,0.010943715884817037,0.005062544624051732,-2.8009386333392463,0.649447013978733,-3.450385647317979,,0.6279977248182634,0.6708963031392025
2,0.05,False,1.0,shared,1.0,single,loa_width,0.020550448476524735,0.022104169172347744,0.010214472253319978,5.18318657671025,-1.09510210550284,6.278288682213091,-17.44268479729762,-1.1384254813305514,-1.0517787296751286
2,0.05,False,1.0,shared,1.0,single,mae,0.0029229428383901936,0.003191736414440234,0.0016618355173079415,1.1135970729418878,-0.15535397629647288,1.2689510492383607,-12.24270836843692,-0.16160966476626482,-0.14909828782668094
2,0.05,False,1.0,shared,2.0,adj_tol1,ba_bias,0.009292988528037829,0.009018309615243584,0.003692886567673395,-0.21195471438637178,0.10063809797733515,-0.3125928123637069,,0.08296253579060388,0.11831366016406643
2,0.05,False,1.0,shared,2.0,adj_tol1,icc,0.0004480812828241713,0.00030372149591414397,0.0004651578099677434,0.893864532453229,0.021896354699410793,0.8719681777538181,,0.021301071501392925,0.02249163789742866
2,0.05,False,1.0,shared,2.0,adj_tol1,loa_hi,0.01081572586764798,0.01057514398770278,0.006743673317510538,3.9536382460620927,-0.35992853582533496,4.313566781887427,,-0.38065543733604884,-0.3392016343146211
2,0.05,False,1.0,shared,2.0,adj_tol1,loa_lo,0.010649346348946001,0.010285210468084335,0.006642222925407432,-4.377547674834836,0.5612047317800052,-4.9387524066148405,,0.5410460895301368,0.5813633740298736
2,0.05,False,1.0,shared,2.0,adj_tol1,loa_width,0.02146507221659398,0.020860354455787114,0.01338589624291797,8.331185920896928,-0.9211332676053401,9.252319188502266,-9.955701363502678,-0.9620188113659224,-0.8802477238447578
2,0.05,False,1.0,shared,2.0,adj_tol1,mae,0.0026201303959168783,0.0025340483333565565,0.0023218257431715686,1.7339587093421707,-0.15572080594810234,1.889679515290273,-8.240593428043915,-0.16068744945574118,-0.1507541624404635
2,0.05,False,1.0,shared,2.0,adj_tol2,ba_bias,0.009148891325015429,0.008867354980378382,0.003692886567673395,-0.21180383531281902,0.10078897705088792,-0.3125928123637069,,0.08340928051412558,0.11816867358765026
2,0.05,False,1.0,shared,2.0,adj_tol2,icc,0.0004255561938336367,0.00028496092589396584,0.0004651578099677434,0.8968563281689091,0.024888150415091053,0.8719681777538181,,0.024329637258932214,0.025446663571249892
2,0.05,False,1.0,shared,2.0,adj_tol2,loa_hi,0.010339891251712653,0.010089331904333644,0.006743673317510538,3.888338681501714,-0.42522810038571335,4.313566781887427,,-0.44500282770225874,-0.40545337306916795
2,0.05,False,1.0,shared,2.0,adj_tol2,loa_lo,0.010406912450671109,0.010048906602354012,0.006642222925407432,-4.311946352127352,0.6268060544874892,-4.9387524066148405,,0.607110559307513,0.6465015496674653
2,0.05,False,1.0,shared,2.0,adj_tol2,loa_width,0.020746803702383763,0.020138238506687656,0.01338589624291797,8.200285033629065,-1.0520341548732026,9.252319188502266,-11.370491370212902,-1.0915043773697242,-1.012563932376681
2,0.05,False,1.0,shared,2.0,adj_tol2,mae,0.0024390294235648712,0.0023358791706650957,0.0023218257431715686,1.7072171007423387,-0.1824624145479343,1.889679515290273,-9.6557333172925,-0.18704065363078773,-0.17788417546508087
2,0.05,False,1.0,shared,2.0,adj_tol3,ba_bias,0.008944235223322158,0.008667073824072606,0.003692886567673395,-0.20909459884948514,0.10349821351422175,-0.3125928123637069,,0.08651106083369711,0.1204853661947464
2,0.05,False,1.0,shared,2.0,adj_tol3,icc,0.00041839006281462653,0.00027343167927340763,0.0004651578099677434,0.8978289682252708,0.025860790471452757,0.8719681777538181,,0.02532487422361733,0.026396706719288184
2,0.05,False,1.0,shared,2.0,adj_tol3,loa_hi,0.010087211182626163,0.009840400290342262,0.006743673317510538,3.872288118020356,-0.44127866386707104,4.313566781887427,,-0.4605654941817314,-0.42199183355241066
2,0.05,False,1.0,shared,2.0,adj_tol3,loa_lo,0.010124299488963305,0.009749236634064337,0.006642222925407432,-4.290477315719326,0.6482750908955145,-4.9387524066148405,,0.6291669380652672,0.6673832437257617
2,0.05,False,1.0,shared,2.0,adj_tol3,loa_width,0.020211510671589467,0.0195896369244066,0.01338589624291797,8.162765433739683,-1.0895537547625855,9.252319188502266,-11.77600699418757,-1.1279487379074933,-1.0511587716176778
2,0.05,False,1.0,shared,2.0,adj_tol3,mae,0.0023470120569671926,0.0022185540675783003,0.0023218257431715686,1.698173014282222,-0.19150650100805103,1.889679515290273,-10.134337566687003,-0.19585478711255808,-0.18715821490354398
2,0.05,False,1.0,shared,2.0,mean2,ba_bias,0.008876761641812262,0.008600014069985956,0.003692886567673395,-0.20832138204173198,0.10427143032197496,-0.3125928123637069,,0.08741571234530901,0.12112714829864091
2,0.05,False,1.0,shared,2.0,mean2,icc,0.0004176089660642428,0.0002715983080826902,0.0004651578099677434,0.8980443346682082,0.026076156914390147,0.8719681777538181,,0.025543834008087164,0.02660847982069313
2,0.05,False,1.0,shared,2.0,mean2,loa_hi,0.010009069792593174,0.009778950461727028,0.006743673317510538,3.8688401113788906,-0.4447266705085366,4.313566781887427,,-0.4638930613713049,-0.42556027964576826
2,0.05,False,1.0,shared,2.0,mean2,loa_lo,0.01005322306645143,0.009678597256106158,0.006642222925407432,-4.285482875462354,0.6532695311524864,-4.9387524066148405,,0.6342998289600196,0.6722392333449533
2,0.05,False,1.0,shared,2.0,mean2,loa_width,0.020062292859044602,0.019457547717833187,0.01338589624291797,8.154322986841244,-1.097996201661023,9.252319188502266,-11.867253812703394,-1.1361322947162582,-1.0598601086057877
2,0.05,False,1.0,shared,2.0,mean2,mae,0.0023214284405609215,0.002194453443274284,0.0023218257431715686,1.695813421597144,-0.19386609369312902,1.889679515290273,-10.25920491408562,-0.19816714344162265,-0.1895650439446354
2,0.05,False,1.0,shared,2.0,single,ba_bias,0.008891592990063814,0.008599756606423021,0.003692886567673395,-0.2106968511363941,0.1018959612273128,-0.3125928123637069,,0.0850407478699615,0.1187511745846641
2,0.05,False,1.0,shared,2.0,single,icc,0.00046335513745457744,0.0003151886384372262,0.0004651578099677434,0.8895823392533666,0.017614161499548458,0.8719681777538181,,0.01699640311500248,0.018231919884094436
2,0.05,False,1.0,shared,2.0,single,loa_hi,0.01048481513111549,0.010347136982127622,0.006743673317510538,4.061058754114717,-0.2525080277727097,4.313566781887427,,-0.2727880437607485,-0.23222801178467092
2,0.05,False,1.0,shared,2.0,single,loa_lo,0.010581096764908772,0.01029589268470539,0.006642222925407432,-4.482452456387506,0.4562999502273352,-4.9387524066148405,,0.4361203712174493,0.47647952923722114
2,0.05,False,1.0,shared,2.0,single,loa_width,0.02106591189602426,0.020643029666833013,0.01338589624291797,8.543511210502224,-0.7088079780000449,9.252319188502266,-7.660868194872385,-0.7492675729979696,-0.6683483830021202
2,0.05,False,1.0,shared,2.0,single,mae,0.0026723671303671977,0.0026399371326812564,0.0023218257431715686,1.7744058039751387,-0.11527371131513431,1.889679515290273,-6.100172562723005,-0.12044789305745279,-0.11009952957281582
2,0.05,False,1.0,shared,3.0,adj_tol1,ba_bias,0.009915042434914473,0.009018309615243584,0.0051039924467816515,-0.21330622053864523,0.10063809797733515,-0.3139443185159804,,0.08296253579060388,0.11831366016406643
2,0.05,False,1.0,shared,3.0,adj_tol1,icc,0.0007143642071528244,0.0003485982132973194,0.0007323476515890727,0.8036827573765742,0.0201193929884398,0.7835633643881345,,0.01943615303991273,0.020802632936966867
2,0.05,False,1.0,shared,3.0,adj_tol1,loa_hi,0.01222116269741863,0.01036375905589574,0.009025331468126315,5.834267377298604,-0.22574017488272916,6.060007552181332,,-0.2460527695369588,-0.20542758022849952
2,0.05,False,1.0,shared,3.0,adj_tol1,loa_lo,0.012095249501691684,0.010106293207691805,0.008902596063107485,-6.260879818375893,0.42701637083739946,-6.687896189213293,,0.407208399976879,0.4468243416979199
2,0.05,False,1.0,shared,3.0,adj_tol1,loa_width,0.024316412199110314,0.020470052263587543,0.0179279275312338,12.095147195674496,-0.6527565457201286,12.747903741394627,-5.120501056189469,-0.6928771112348787,-0.6126359802053786
2,0.05,False,1.0,shared,3.0,adj_tol1,mae,0.0032032699855639698,0.0023572949508636858,0.0031586472022914988,2.488920706036455,-0.11623927778860588,2.6051599838250605,-4.461886352865593,-0.12085949102968047,-0.11161906454753129
2,0.05,False,1.0,shared,3.0,adj_tol2,ba_bias,0.009782932330936299,0.008867354980378382,0.0051039924467816515,-0.21315534146509243,0.10078897705088792,-0.3139443185159804,,0.08340928051412558,0.11816867358765026
2,0.05,False,1.0,shared,3.0,adj_tol2,icc,0.0006979660438219703,0.00033248561375101674,0.0007323476515890727,0.8061703183853306,0.0226069539971961,0.7835633643881345,,0.021955294163726203,0.023258613830665995
2,0.05,False,1.0,shared,3.0,adj_tol2,loa_hi,0.01187922815647728,0.00996302515036144,0.009025331468126315,5.7882722774187405,-0.27173527476259146,6.060007552181332,,-0.29126244538839446,-0.25220810413678846
2,0.05,False,1.0,shared,3.0,adj_tol2,loa_lo,0.011951535606115168,0.00995527809634808,0.008902596063107485,-6.214582960348927,0.4733132288643673,-6.687896189213293,,0.4538012421855365,0.492825215543198
2,0.05,False,1.0,shared,3.0,adj_tol2,loa_width,0.023830763762592445,0.01991830324670952,0.0179279275312338,12.002855237767667,-0.7450485036269587,12.747903741394627,-5.844478580487384,-0.7840876609315925,-0.7060093463223249
2,0.05,False,1.0,shared,3.0,adj_tol2,mae,0.003097398410589082,0.0022151636933015945,0.0031586472022914988,2.4701162924937217,-0.1350436913313389,2.6051599838250605,-5.183700508598294,-0.13938533242431705,-0.13070205023836073
2,0.05,False,1.0,shared,3.0,adj_tol3,ba_bias,0.009589351370190869,0.008667073824072608,0.0051039924467816515,-0.21044610500175862,0.10349821351422177,-0.3139443185159804,,0.08651106083369713,0.12048536619474641
