cell,p_beat_cv,p_view_over,p_ai_shared_lambda,ai,sigma_ai_mm,ref,metric,value,mcse,n,mci_lo,mci_hi,note
3,0.05,True,0.0,inherited,2.0,T1,paired_mae_diff_mean,0.007955301472242247,0.00030394139170356624,2000,0.007359587286393359,0.008551015658091136,
3,0.05,True,0.0,inherited,2.0,T1,paired_mae_diff_sd,0.013592672260501294,0.00021497276906871457,2000,0.0131713333721463,0.014014011148856288,
3,0.05,True,0.0,inherited,2.0,adj_tol1,p_lower_mae_than_independent,0.6145,0.010883238258900703,2000,0.593169244809132,0.6358307551908681,
3,0.05,True,0.0,inherited,2.0,adj_tol1,paired_mae_diff_mean,-0.005526115522534283,0.0004322071740820702,2000,-0.006373226024276874,-0.004679005020791692,
3,0.05,True,0.0,inherited,2.0,adj_tol1,paired_mae_diff_sd,0.019328892432211885,0.00030569305649032604,2000,0.018729745046440878,0.01992803981798289,
3,0.05,True,0.0,inherited,2.0,adj_tol2,p_lower_mae_than_independent,0.6055,0.010928626400421967,2000,0.5840802856857235,0.6269197143142766,
3,0.05,True,0.0,inherited,2.0,adj_tol2,paired_mae_diff_mean,-0.0054426289455023775,0.0004314410222155136,2000,-0.006288237817167985,-0.00459702007383677,
3,0.05,True,0.0,inherited,2.0,adj_tol2,paired_mae_diff_sd,0.01929462907911771,0.00030515116982145977,2000,0.01869654377170976,0.019892714386525658,
3,0.05,True,0.0,inherited,2.0,adj_tol3,p_lower_mae_than_independent,0.608,0.010916409666186039,2000,0.5866042300450234,0.6293957699549766,
3,0.05,True,0.0,inherited,2.0,adj_tol3,paired_mae_diff_mean,-0.005596393812437055,0.0004291990879608916,2000,-0.006437608573673236,-0.004755179051200874,
3,0.05,True,0.0,inherited,2.0,adj_tol3,paired_mae_diff_sd,0.019194366731229307,0.00030356548643663094,2000,0.018599389306171023,0.01978934415628759,
3,0.05,True,0.0,inherited,2.0,mean2,p_lower_mae_than_independent,0.6045,0.010933429242465513,2000,0.5830708722882204,0.6259291277117797,
3,0.05,True,0.0,inherited,2.0,mean2,paired_mae_diff_mean,-0.005386483845310222,0.00042761637294253863,2000,-0.006224596542088172,-0.004548371148532272,
3,0.05,True,0.0,inherited,2.0,mean2,paired_mae_diff_sd,0.019123585563828364,0.0003024460580223733,2000,0.0185308021781626,0.019716368949494127,
3,0.05,True,0.0,inherited,2.0,single,p_lower_mae_than_independent,0.597,0.010967930524944073,2000,0.5755032510166085,0.6184967489833915,
3,0.05,True,0.0,inherited,2.0,single,paired_mae_diff_mean,-0.005204543987094912,0.00042184226312312693,2000,-0.0060313396364947685,-0.004377748337695055,
3,0.05,True,0.0,inherited,2.0,single,paired_mae_diff_sd,0.01886535952251329,0.0002983621247027667,2000,0.018280580499132358,0.019450138545894224,
3,0.05,True,0.0,inherited,3.0,T1,p_lower_mae_than_independent,0.3375,0.010573404134903763,2000,0.3167765085381375,0.35822349146186255,
3,0.05,True,0.0,inherited,3.0,T1,paired_mae_diff_mean,0.0054583922687453405,0.00030542066722270784,2000,0.004859778756132853,0.006057005781357828,
3,0.05,True,0.0,inherited,3.0,T1,paired_mae_diff_sd,0.013658827472866333,0.00021601903641908448,2000,0.013235437938170239,0.014082217007562427,
3,0.05,True,0.0,inherited,3.0,adj_tol1,p_lower_mae_than_independent,0.5905,0.010995675286220486,2000,0.5689488722833181,0.6120511277166819,
3,0.05,True,0.0,inherited,3.0,adj_tol1,paired_mae_diff_mean,-0.004026850925414621,0.0003749098711454958,2000,-0.004761660776104432,-0.0032920410747248104,
3,0.05,True,0.0,inherited,3.0,adj_tol1,paired_mae_diff_sd,0.016766479146340312,0.0002651676124124181,2000,0.01624676017204602,0.017286198120634606,
3,0.05,True,0.0,inherited,3.0,adj_tol2,p_lower_mae_than_independent,0.59,0.010997727037892875,2000,0.5684448509239033,0.6115551490760966,
3,0.05,True,0.0,inherited,3.0,adj_tol2,paired_mae_diff_mean,-0.003966994523772163,0.0003746624018247783,2000,-0.004701319343502263,-0.0032326697040420634,
3,0.05,True,0.0,inherited,3.0,adj_tol2,paired_mae_diff_sd,0.016755411981870912,0.00026499258141438254,2000,0.016236036062031653,0.01727478790171017,
3,0.05,True,0.0,inherited,3.0,adj_tol3,p_lower_mae_than_independent,0.5955,0.010974510239641676,2000,0.5739903550126709,0.6170096449873291,
3,0.05,True,0.0,inherited,3.0,adj_tol3,paired_mae_diff_mean,-0.004039807567327502,0.0003730676347728372,2000,-0.0047710067010474115,-0.0033086084336075927,
3,0.05,True,0.0,inherited,3.0,adj_tol3,paired_mae_diff_sd,0.016684091831142566,0.0002638646287941297,2000,0.01616692665783271,0.017201257004452422,
3,0.05,True,0.0,inherited,3.0,mean2,p_lower_mae_than_independent,0.591,0.010993611781393775,2000,0.5694529166784923,0.6125470833215076,
3,0.05,True,0.0,inherited,3.0,mean2,paired_mae_diff_mean,-0.003870325568099151,0.00037248208549237597,2000,-0.00460037704630913,-0.003140274089889172,
3,0.05,True,0.0,inherited,3.0,mean2,paired_mae_diff_sd,0.01665790527123682,0.00026345047937689694,2000,0.016141551815875357,0.01717425872659828,
3,0.05,True,0.0,inherited,3.0,single,p_lower_mae_than_independent,0.59,0.010997727037892875,2000,0.5684448509239033,0.6115551490760966,
3,0.05,True,0.0,inherited,3.0,single,paired_mae_diff_mean,-0.0038185638906140184,0.0003671287943961027,2000,-0.004538123110993782,-0.003099004670234255,
3,0.05,True,0.0,inherited,3.0,single,paired_mae_diff_sd,0.01641849881534459,0.00025966418424892325,2000,0.015909566362127335,0.016927431268561846,
3,0.05,True,0.0,shared,1.0,T1,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,T1,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,T1,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol1,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol1,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol1,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol2,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol2,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol2,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol3,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol3,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,adj_tol3,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,mean2,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,mean2,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,mean2,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,single,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,single,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,1.0,single,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,T1,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,T1,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,T1,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol1,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol1,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol1,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol2,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol2,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol2,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol3,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol3,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,adj_tol3,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,mean2,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,mean2,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,mean2,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,single,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,single,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,2.0,single,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,T1,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,T1,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,T1,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol1,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol1,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol1,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol2,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol2,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol2,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol3,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol3,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,adj_tol3,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,mean2,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,mean2,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,mean2,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,single,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,single,paired_mae_diff_mean,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
3,0.05,True,0.0,shared,3.0,single,paired_mae_diff_sd,0.0,0.0,2000,0.0,0.0,lambda 0: shared AI identical to independent AI (difference exactly 0)
4,0.05,True,0.5,inherited,1.0,T1,p_lower_mae_than_independent,0.1265,0.007432958697584697,2000,0.1119316685392471,0.1410683314607529,
4,0.05,True,0.5,inherited,1.0,T1,paired_mae_diff_mean,0.015304212800347066,0.00030283087640761404,2000,0.014710675184499693,0.01589775041619444,
4,0.05,True,0.5,inherited,1.0,T1,paired_mae_diff_sd,0.013543008506665247,0.00021418731978546315,2000,0.013123209070629251,0.013962807942701242,
4,0.05,True,0.5,inherited,1.0,adj_tol1,p_lower_mae_than_independent,0.6215,0.010845223603042953,2000,0.6002437521660856,0.6427562478339145,
4,0.05,True,0.5,inherited,1.0,adj_tol1,paired_mae_diff_mean,-0.007840710038648268,0.0005671548072398486,2000,-0.00895231304326531,-0.006729107034031225,
4,0.05,True,0.5,inherited,1.0,adj_tol1,paired_mae_diff_sd,0.025363934055081826,0.0004011393075474713,2000,0.024577715453303853,0.0261501526568598,
4,0.05,True,0.5,inherited,1.0,adj_tol2,p_lower_mae_than_independent,0.619,0.010859074546203282,2000,0.5977166048161252,0.6402833951838748,
4,0.05,True,0.5,inherited,1.0,adj_tol2,paired_mae_diff_mean,-0.007997299811586983,0.0005689149477653612,2000,-0.00911235262826897,-0.006882246994904994,
4,0.05,True,0.5,inherited,1.0,adj_tol2,paired_mae_diff_sd,0.025442649932381795,0.00040238422611745846,2000,0.024653991335023717,0.026231308529739872,
4,0.05,True,0.5,inherited,1.0,adj_tol3,p_lower_mae_than_independent,0.6265,0.010816601823123564,2000,0.6052998498243434,0.6477001501756565,
4,0.05,True,0.5,inherited,1.0,adj_tol3,paired_mae_diff_mean,-0.008225977550691894,0.0005676218898566822,2000,-0.009338496020422957,-0.007113459080960832,
4,0.05,True,0.5,inherited,1.0,adj_tol3,paired_mae_diff_sd,0.025384822624728794,0.0004014696674335065,2000,0.024597956529467148,0.02617168871999044,
4,0.05,True,0.5,inherited,1.0,mean2,p_lower_mae_than_independent,0.619,0.010859074546203282,2000,0.5977166048161252,0.6402833951838748,
4,0.05,True,0.5,inherited,1.0,mean2,paired_mae_diff_mean,-0.007948770798339213,0.0005683595875906313,2000,-0.009062735129071697,-0.006834806467606729,
4,0.05,True,0.5,inherited,1.0,mean2,paired_mae_diff_sd,0.02541781347032795,0.00040199142896033875,2000,0.02462992474125713,0.026205702199398773,
4,0.05,True,0.5,inherited,1.0,single,p_lower_mae_than_independent,0.6135,0.010888474411045838,2000,0.592158982139429,0.6348410178605711,
4,0.05,True,0.5,inherited,1.0,single,paired_mae_diff_mean,-0.007440616134394666,0.0005306557459525274,2000,-0.008480682292854766,-0.006400549975934567,
4,0.05,True,0.5,inherited,1.0,single,paired_mae_diff_sd,0.023731646412014203,0.0003753241192002499,2000,0.022996024650050004,0.0244672681739784,
4,0.05,True,0.5,inherited,2.0,T1,p_lower_mae_than_independent,0.2885,0.010130837823201,2000,0.2686439225766877,0.3083560774233123,
4,0.05,True,0.5,inherited,2.0,T1,paired_mae_diff_mean,0.007791160818245942,0.00031003643144028364,2000,0.007183500573934518,0.008398821062557366,
4,0.05,True,0.5,inherited,2.0,T1,paired_mae_diff_sd,0.013865250724038547,0.0002192836908633476,2000,0.013435462584159256,0.014295038863917838,
4,0.05,True,0.5,inherited,2.0,adj_tol1,p_lower_mae_than_independent,0.6235,0.01083392241988099,2000,0.6022659020782404,0.6447340979217597,
4,0.05,True,0.5,inherited,2.0,adj_tol1,paired_mae_diff_mean,-0.0057945493840747915,0.0004318217847056597,2000,-0.006640904536513635,-0.004948194231635948,
4,0.05,True,0.5,inherited,2.0,adj_tol1,paired_mae_diff_sd,0.019311657295342684,0.00030542047689545,2000,0.01871304415576477,0.019910270434920597,
4,0.05,True,0.5,inherited,2.0,adj_tol2,p_lower_mae_than_independent,0.6195,0.010856328799368596,2000,0.5982219863810744,0.6407780136189257,
4,0.05,True,0.5,inherited,2.0,adj_tol2,paired_mae_diff_mean,-0.00572005643016227,0.00043008775571664465,2000,-0.006563012948207688,-0.004877099912116852,
4,0.05,True,0.5,inherited,2.0,adj_tol2,paired_mae_diff_sd,0.019234109161454824,0.00030419402658763024,2000,0.018637899820328027,0.01983031850258162,
4,0.05,True,0.5,inherited,2.0,adj_tol3,p_lower_mae_than_independent,0.627,0.010813671901810226,2000,0.6058055923646404,0.6481944076353596,
4,0.05,True,0.5,inherited,2.0,adj_tol3,paired_mae_diff_mean,-0.005869934720592095,0.0004267693592558686,2000,-0.006706387301036664,-0.005033482140147526,
4,0.05,True,0.5,inherited,2.0,adj_tol3,paired_mae_diff_sd,0.019085705960203026,0.0003018469791123177,2000,0.01849409674763413,0.019677315172771923,
4,0.05,True,0.5,inherited,2.0,mean2,p_lower_mae_than_independent,0.6225,0.010839597547879718,2000,0.6012547790316676,0.6437452209683325,
4,0.05,True,0.5,inherited,2.0,mean2,paired_mae_diff_mean,-0.005671927498545999,0.0004274107648423668,2000,-0.006509637210849503,-0.004834217786242495,
4,0.05,True,0.5,inherited,2.0,mean2,paired_mae_diff_sd,0.01911439049005419,0.00030230063478011874,2000,0.01852189212870801,0.01970688885140037,
4,0.05,True,0.5,inherited,2.0,single,p_lower_mae_than_independent,0.613,0.010891074327172687,2000,0.5916538863974173,0.6343461136025826,
4,0.05,True,0.5,inherited,2.0,single,paired_mae_diff_mean,-0.005592050052150432,0.00042009526135895005,2000,-0.006415421640984565,-0.004768678463316299,
4,0.05,True,0.5,inherited,2.0,single,paired_mae_diff_sd,0.01878723122848306,0.0002971264989635146,2000,0.018204873987068534,0.019369588469897586,
4,0.05,True,0.5,inherited,3.0,T1,p_lower_mae_than_independent,0.3555,0.010703264688869467,2000,0.3345219865273446,0.37647801347265536,
4,0.05,True,0.5,inherited,3.0,T1,paired_mae_diff_mean,0.005259586937714621,0.0003115247546700588,2000,0.0046490096334524745,0.005870164241976768,
4,0.05,True,0.5,inherited,3.0,T1,paired_mae_diff_sd,0.013931810562323932,0.0002203363575112851,2000,0.013499959233710683,0.01436366189093718,
4,0.05,True,0.5,inherited,3.0,adj_tol1,p_lower_mae_than_independent,0.6035,0.01093818426431005,2000,0.5820615526165859,0.6249384473834142,
4,0.05,True,0.5,inherited,3.0,adj_tol1,paired_mae_diff_mean,-0.004328921165790304,0.0003773240909207684,2000,-0.0050684628003277365,-0.003589379531252871,
4,0.05,True,0.5,inherited,3.0,adj_tol1,paired_mae_diff_sd,0.01687444633694299,0.00026687515052469,2000,0.016351380649420016,0.01739751202446596,
4,0.05,True,0.5,inherited,3.0,adj_tol2,p_lower_mae_than_independent,0.6055,0.010928626400421967,2000,0.5840802856857235,0.6269197143142766,
4,0.05,True,0.5,inherited,3.0,adj_tol2,paired_mae_diff_mean,-0.004331447374938195,0.00037424705621805004,2000,-0.005064958132231549,-0.00359793661764484,
4,0.05,True,0.5,inherited,3.0,adj_tol2,paired_mae_diff_sd,0.016736837161654906,0.00026469881426835994,2000,0.016218037014846233,0.01725563730846358,
4,0.05,True,0.5,inherited,3.0,adj_tol3,p_lower_mae_than_independent,0.609,0.010911438951852316,2000,0.5876139724661718,0.6303860275338282,
4,0.05,True,0.5,inherited,3.0,adj_tol3,paired_mae_diff_mean,-0.0044642068329904415,0.0003725074416556022,2000,-0.005194308008367522,-0.003734105657613361,
4,0.05,True,0.5,inherited,3.0,adj_tol3,paired_mae_diff_sd,0.016659039233329266,0.0002634684133759194,2000,0.016142650627975347,0.017175427838683185,
4,0.05,True,0.5,inherited,3.0,mean2,p_lower_mae_than_independent,0.604,0.010935812726999306,2000,0.5825662007443395,0.6254337992556604,
4,0.05,True,0.5,inherited,3.0,mean2,paired_mae_diff_mean,-0.004352881337282193,0.00037274484398219,2000,-0.005083447812672902,-0.0036223148618914837,
4,0.05,True,0.5,inherited,3.0,mean2,paired_mae_diff_sd,0.016669656188134607,0.00026363632415386215,2000,0.016152938483700707,0.017186373892568507,
4,0.05,True,0.5,inherited,3.0,single,p_lower_mae_than_independent,0.591,0.010993611781393775,2000,0.5694529166784923,0.6125470833215076,
4,0.05,True,0.5,inherited,3.0,single,paired_mae_diff_mean,-0.004036301756003935,0.00036913038039175326,2000,-0.004759784012878077,-0.0033128194991297925,
4,0.05,True,0.5,inherited,3.0,single,paired_mae_diff_sd,0.016508012462326315,0.0002610798732460764,2000,0.01599630530963944,0.01701971961501319,
4,0.05,True,0.5,shared,1.0,T1,p_lower_mae_than_independent,0.0,0.0,2000,0.0,0.0,
4,0.05,True,0.5,shared,1.0,T1,paired_mae_diff_mean,0.1711879633178492,0.0009576425202961183,2000,0.16931101845319954,0.17306490818249884,
4,0.05,True,0.5,shared,1.0,T1,paired_mae_diff_sd,0.04282707547052685,0.0006773248724437677,2000,0.04149954310423248,0.04415460783682123,
4,0.05,True,0.5,shared,1.0,adj_tol1,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,1.0,adj_tol1,paired_mae_diff_mean,-0.2965559454982585,0.0011125664486373353,2000,-0.2987365356851955,-0.2943753553113215,
4,0.05,True,0.5,shared,1.0,adj_tol1,paired_mae_diff_sd,0.0497554841727722,0.0007869000299563592,2000,0.04821318844245882,0.05129777990308559,
4,0.05,True,0.5,shared,1.0,adj_tol2,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,1.0,adj_tol2,paired_mae_diff_mean,-0.3051282790397036,0.001086788405710133,2000,-0.3072583451905128,-0.30299821288889434,
4,0.05,True,0.5,shared,1.0,adj_tol2,paired_mae_diff_sd,0.04860265504652956,0.0007686676423300053,2000,0.04709609413959787,0.050109215953461246,
4,0.05,True,0.5,shared,1.0,adj_tol3,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,1.0,adj_tol3,paired_mae_diff_mean,-0.30806098102123564,0.0010668388683617298,2000,-0.31015194679702535,-0.3059700152454459,
4,0.05,True,0.5,shared,1.0,adj_tol3,paired_mae_diff_sd,0.047710484613915555,0.0007545576612530987,2000,0.04623157876193529,0.04918939046589582,
4,0.05,True,0.5,shared,1.0,mean2,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,1.0,mean2,paired_mae_diff_mean,-0.3099866143302051,0.0010559094752092251,2000,-0.31205615888887406,-0.3079170697715361,
4,0.05,True,0.5,shared,1.0,mean2,paired_mae_diff_sd,0.04722170729307913,0.0007468274804538805,2000,0.04575795231717882,0.04868546226897944,
4,0.05,True,0.5,shared,1.0,single,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,1.0,single,paired_mae_diff_mean,-0.2908818675908049,0.0010902115016366352,2000,-0.2930186428863987,-0.28874509229521117,
4,0.05,True,0.5,shared,1.0,single,paired_mae_diff_sd,0.048755740550232796,0.0007710887420228886,2000,0.04724443437506265,0.05026704672540294,
4,0.05,True,0.5,shared,2.0,T1,p_lower_mae_than_independent,0.0185,0.003013117156700018,2000,0.012594398845085605,0.024405601154914393,
4,0.05,True,0.5,shared,2.0,T1,paired_mae_diff_mean,0.09606693648196293,0.0010323661593688298,2000,0.09404353597478177,0.0980903369891441,
4,0.05,True,0.5,shared,2.0,T1,paired_mae_diff_sd,0.0461688182003817,0.000730175678700583,2000,0.04473770015645299,0.04759993624431041,
4,0.05,True,0.5,shared,2.0,adj_tol1,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,2.0,adj_tol1,paired_mae_diff_mean,-0.21267359569873884,0.001051328485618821,2000,-0.21473416168272624,-0.21061302971475143,
4,0.05,True,0.5,shared,2.0,adj_tol1,paired_mae_diff_sd,0.04701683921051188,0.0007435874215339536,2000,0.0455594346334525,0.04847424378757125,
4,0.05,True,0.5,shared,2.0,adj_tol2,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,2.0,adj_tol2,paired_mae_diff_mean,-0.21630649614083972,0.0010507301088387763,2000,-0.2183658893278798,-0.21424710295379965,
4,0.05,True,0.5,shared,2.0,adj_tol2,paired_mae_diff_sd,0.04699007898738513,0.000743164199436326,2000,0.04553350391040111,0.04844665406436915,
4,0.05,True,0.5,shared,2.0,adj_tol3,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,2.0,adj_tol3,paired_mae_diff_mean,-0.2176139295786339,0.0010502873719063892,2000,-0.21967245501722504,-0.21555540414004276,
4,0.05,True,0.5,shared,2.0,adj_tol3,paired_mae_diff_sd,0.04697027918984578,0.0007428510588542197,2000,0.04551431785712963,0.048426240522561934,
4,0.05,True,0.5,shared,2.0,mean2,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,2.0,mean2,paired_mae_diff_mean,-0.21878975229732758,0.0010432724557776344,2000,-0.22083452875284335,-0.21674497584181182,
4,0.05,True,0.5,shared,2.0,mean2,paired_mae_diff_sd,0.04665656260343868,0.0007378895235512099,2000,0.04521032570130116,0.0481027995055762,
4,0.05,True,0.5,shared,2.0,single,p_lower_mae_than_independent,1.0,0.0,2000,1.0,1.0,
4,0.05,True,0.5,shared,2.0,single,paired_mae_diff_mean,-0.21428244286887396,0.0010580840604240132,2000,-0.21635624953627886,-0.21220863620146907,
4,0.05,True,0.5,shared,2.0,single,paired_mae_diff_sd,0.04731895770034177,0.0007483655289657292,2000,0.04585218820472799,0.04878572719595556,
