cell,p_beat_cv,p_sigma_rb_mm,p_ai_draft_sigma_mm,sentinel_n,w_anchor,metric,value,mcse,n,test,mci_lo,mci_hi,size_valid_strict,size_valid_liberal,nominal_outside_mci,above_nominal_mci,below_nominal_mci
16,0.1,2.0,2.0,25,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean,0.03953934086837729,0.05846065913162271,True,True,False,False,False
16,0.1,2.0,2.0,50,0.0,power_reject_welch_mean,0.0445,0.004610843198374892,2000,welch_mean,0.03546291332154035,0.05353708667845965,True,True,False,False,False
16,0.1,2.0,2.0,100,0.0,power_reject_welch_mean,0.0565,0.005162739098579358,2000,welch_mean,0.04638121722539201,0.06661878277460799,True,True,False,False,False
17,0.1,2.0,3.0,10,0.0,power_reject_bf,0.044,0.0045860658521220555,2000,bf,0.03501147602821145,0.05298852397178855,True,True,False,False,False
17,0.1,2.0,3.0,25,0.0,power_reject_bf,0.053,0.005009540897128199,2000,bf,0.043181480185101026,0.06281851981489897,True,True,False,False,False
17,0.1,2.0,3.0,50,0.0,power_reject_bf,0.046,0.00468422885862764,2000,bf,0.036819080069328734,0.055180919930671264,True,True,False,False,False
17,0.1,2.0,3.0,100,0.0,power_reject_bf,0.047,0.00473238840333293,2000,bf,0.03772468909544997,0.05627531090455003,True,True,False,False,False
17,0.1,2.0,3.0,10,0.0,power_reject_bf_onesided,0.032,0.0039354796403996304,2000,bf_onesided,0.02428660158208378,0.03971339841791622,True,True,True,False,True
17,0.1,2.0,3.0,25,0.0,power_reject_bf_onesided,0.0355,0.004137617067830226,2000,bf_onesided,0.027390419501267194,0.0436095804987328,True,True,True,False,True
17,0.1,2.0,3.0,50,0.0,power_reject_bf_onesided,0.037,0.0042208411483968455,2000,bf_onesided,0.028727303299423523,0.04527269670057647,True,True,True,False,True
17,0.1,2.0,3.0,100,0.0,power_reject_bf_onesided,0.041,0.004433903472111228,2000,bf_onesided,0.032309708815186994,0.04969029118481301,True,True,True,False,True
17,0.1,2.0,3.0,10,0.0,power_reject_either_unadjusted,0.11,0.006996427659884721,2000,either_unadjusted,0.09628725365802171,0.12371274634197829,False,False,True,True,False
17,0.1,2.0,3.0,25,0.0,power_reject_either_unadjusted,0.105,0.006854742883580682,2000,either_unadjusted,0.09156495071892568,0.11843504928107432,False,False,True,True,False
17,0.1,2.0,3.0,50,0.0,power_reject_either_unadjusted,0.1005,0.006723085229267884,2000,either_unadjusted,0.0873229949817032,0.1136770050182968,False,False,True,True,False
17,0.1,2.0,3.0,100,0.0,power_reject_either_unadjusted,0.1055,0.006869124762296867,2000,either_unadjusted,0.09203676275438957,0.11896323724561042,False,False,True,True,False
17,0.1,2.0,3.0,10,0.0,power_reject_f_variance,0.0525,0.004987171041783107,2000,f_variance,0.042725324296262614,0.06227467570373738,True,True,False,False,False
17,0.1,2.0,3.0,25,0.0,power_reject_f_variance,0.056,0.005141206084179081,2000,f_variance,0.045923421158428034,0.06607657884157198,True,True,False,False,False
17,0.1,2.0,3.0,50,0.0,power_reject_f_variance,0.0575,0.005205465877325487,2000,f_variance,0.04729747427721363,0.06770252572278637,True,True,False,False,False
17,0.1,2.0,3.0,100,0.0,power_reject_f_variance,0.0545,0.005075911248239078,2000,f_variance,0.044551396686256343,0.06444860331374366,True,True,False,False,False
17,0.1,2.0,3.0,10,0.0,power_reject_welch_mean,0.0575,0.005205465877325487,2000,welch_mean,0.04729747427721363,0.06770252572278637,True,True,False,False,False
17,0.1,2.0,3.0,25,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,True,True,False,False,False
17,0.1,2.0,3.0,50,0.0,power_reject_welch_mean,0.045,0.004635461142108733,2000,welch_mean,0.03591466303806799,0.054085336961932004,True,True,False,False,False
17,0.1,2.0,3.0,100,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,True,True,False,False,False
18,0.15,0.0,1.0,10,0.0,power_reject_bf,0.0455,0.004659922209651144,2000,bf,0.0363667202262833,0.054633279773716695,True,True,False,False,False
18,0.15,0.0,1.0,25,0.0,power_reject_bf,0.0435,0.004561126505590478,2000,bf,0.03456035624959686,0.052439643750403137,True,True,False,False,False
18,0.15,0.0,1.0,50,0.0,power_reject_bf,0.047,0.00473238840333293,2000,bf,0.03772468909544997,0.05627531090455003,True,True,False,False,False
18,0.15,0.0,1.0,100,0.0,power_reject_bf,0.051,0.004919298730510275,2000,bf,0.04135835158295416,0.060641648417045835,True,True,False,False,False
18,0.15,0.0,1.0,10,0.0,power_reject_bf_onesided,0.0425,0.0045107510461119445,2000,bf_onesided,0.03365909033665825,0.051340909663341754,True,True,False,False,False
18,0.15,0.0,1.0,25,0.0,power_reject_bf_onesided,0.036,0.004165573189850348,2000,bf_onesided,0.027835626508528152,0.04416437349147184,True,True,True,False,True
18,0.15,0.0,1.0,50,0.0,power_reject_bf_onesided,0.045,0.004635461142108733,2000,bf_onesided,0.03591466303806799,0.054085336961932004,True,True,False,False,False
18,0.15,0.0,1.0,100,0.0,power_reject_bf_onesided,0.0465,0.004708383480558906,2000,bf_onesided,0.037271737879909846,0.055728262120090154,True,True,False,False,False
18,0.15,0.0,1.0,10,0.0,power_reject_either_unadjusted,0.119,0.0072401312142805815,2000,either_unadjusted,0.10480960346473377,0.1331903965352662,False,False,True,True,False
18,0.15,0.0,1.0,25,0.0,power_reject_either_unadjusted,0.1395,0.007747249511923571,2000,either_unadjusted,0.12431566985761225,0.15468433014238778,False,False,True,True,False
18,0.15,0.0,1.0,50,0.0,power_reject_either_unadjusted,0.153,0.008049565205649308,2000,either_unadjusted,0.13722314198127475,0.16877685801872525,False,False,True,True,False
18,0.15,0.0,1.0,100,0.0,power_reject_either_unadjusted,0.154,0.008071059410015515,2000,either_unadjusted,0.13818101411450834,0.16981898588549166,False,False,True,True,False
18,0.15,0.0,1.0,10,0.0,power_reject_f_variance,0.078,0.005996498978570746,2000,f_variance,0.06624707787596457,0.08975292212403543,False,False,True,True,False
18,0.15,0.0,1.0,25,0.0,power_reject_f_variance,0.0905,0.006415206543830058,2000,f_variance,0.07792642612152866,0.10307357387847134,False,False,True,True,False
18,0.15,0.0,1.0,50,0.0,power_reject_f_variance,0.1055,0.006869124762296867,2000,f_variance,0.09203676275438957,0.11896323724561042,False,False,True,True,False
18,0.15,0.0,1.0,100,0.0,power_reject_f_variance,0.115,0.007133547504573023,2000,f_variance,0.10101850369874704,0.12898149630125297,False,False,True,True,False
18,0.15,0.0,1.0,10,0.0,power_reject_welch_mean,0.041,0.004433903472111228,2000,welch_mean,0.032309708815186994,0.04969029118481301,True,True,True,False,True
18,0.15,0.0,1.0,25,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,True,True,False,False,False
18,0.15,0.0,1.0,50,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,True,True,False,False,False
18,0.15,0.0,1.0,100,0.0,power_reject_welch_mean,0.041,0.004433903472111228,2000,welch_mean,0.032309708815186994,0.04969029118481301,True,True,True,False,True
19,0.15,0.0,2.0,10,0.0,power_reject_bf,0.0465,0.004708383480558906,2000,bf,0.037271737879909846,0.055728262120090154,True,True,False,False,False
19,0.15,0.0,2.0,25,0.0,power_reject_bf,0.0555,0.005119558086397693,2000,bf,0.045465850454751634,0.06553414954524837,True,True,False,False,False
19,0.15,0.0,2.0,50,0.0,power_reject_bf,0.0555,0.005119558086397693,2000,bf,0.045465850454751634,0.06553414954524837,True,True,False,False,False
19,0.15,0.0,2.0,100,0.0,power_reject_bf,0.048,0.0047799581588126895,2000,bf,0.038631454087220844,0.05736854591277916,True,True,False,False,False
19,0.15,0.0,2.0,10,0.0,power_reject_bf_onesided,0.0255,0.003524893615415932,2000,bf_onesided,0.018591335409954925,0.03240866459004507,True,True,True,False,True
19,0.15,0.0,2.0,25,0.0,power_reject_bf_onesided,0.038,0.004275277768753745,2000,bf_onesided,0.029620609483242334,0.046379390516757664,True,True,True,False,True
19,0.15,0.0,2.0,50,0.0,power_reject_bf_onesided,0.0445,0.004610843198374892,2000,bf_onesided,0.03546291332154035,0.05353708667845965,True,True,False,False,False
19,0.15,0.0,2.0,100,0.0,power_reject_bf_onesided,0.0465,0.004708383480558906,2000,bf_onesided,0.037271737879909846,0.055728262120090154,True,True,False,False,False
19,0.15,0.0,2.0,10,0.0,power_reject_either_unadjusted,0.104,0.0068258332824644935,2000,either_unadjusted,0.09062161249636776,0.11737838750363223,False,False,True,True,False
19,0.15,0.0,2.0,25,0.0,power_reject_either_unadjusted,0.116,0.0071604469134265636,2000,either_unadjusted,0.10196578182577283,0.1300342181742272,False,False,True,True,False
19,0.15,0.0,2.0,50,0.0,power_reject_either_unadjusted,0.123,0.007344079247938437,2000,either_unadjusted,0.10860586906089359,0.1373941309391064,False,False,True,True,False
19,0.15,0.0,2.0,100,0.0,power_reject_either_unadjusted,0.1285,0.007482905518580333,2000,either_unadjusted,0.11383377456818122,0.14316622543181878,False,False,True,True,False
19,0.15,0.0,2.0,10,0.0,power_reject_f_variance,0.0515,0.004942051699446294,2000,f_variance,0.04181375658294644,0.06118624341705355,True,True,False,False,False
19,0.15,0.0,2.0,25,0.0,power_reject_f_variance,0.0655,0.005532167296819575,2000,f_variance,0.05465715125625632,0.07634284874374368,False,True,True,True,False
19,0.15,0.0,2.0,50,0.0,power_reject_f_variance,0.073,0.005816829033072916,2000,f_variance,0.06159922450102227,0.08440077549897772,False,True,True,True,False
19,0.15,0.0,2.0,100,0.0,power_reject_f_variance,0.0745,0.005871530890662162,2000,f_variance,0.06299201082941422,0.08600798917058577,False,True,True,True,False
19,0.15,0.0,2.0,10,0.0,power_reject_welch_mean,0.0525,0.004987171041783107,2000,welch_mean,0.042725324296262614,0.06227467570373738,True,True,False,False,False
19,0.15,0.0,2.0,25,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,True,True,False,False,False
19,0.15,0.0,2.0,50,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,True,True,False,False,False
19,0.15,0.0,2.0,100,0.0,power_reject_welch_mean,0.058,0.0052266624149642565,2000,welch_mean,0.047755929826516996,0.06824407017348301,True,True,False,False,False
20,0.15,0.0,3.0,10,0.0,power_reject_bf,0.044,0.0045860658521220555,2000,bf,0.03501147602821145,0.05298852397178855,True,True,False,False,False
20,0.15,0.0,3.0,25,0.0,power_reject_bf,0.0395,0.00435544199823623,2000,bf,0.030963490479368926,0.04803650952063107,True,True,True,False,True
20,0.15,0.0,3.0,50,0.0,power_reject_bf,0.0455,0.004659922209651144,2000,bf,0.0363667202262833,0.054633279773716695,True,True,False,False,False
20,0.15,0.0,3.0,100,0.0,power_reject_bf,0.0515,0.004942051699446294,2000,bf,0.04181375658294644,0.06118624341705355,True,True,False,False,False
20,0.15,0.0,3.0,10,0.0,power_reject_bf_onesided,0.0285,0.0037207358143249033,2000,bf_onesided,0.021207491750412505,0.0357925082495875,True,True,True,False,True
20,0.15,0.0,3.0,25,0.0,power_reject_bf_onesided,0.035,0.004109440351191388,2000,bf_onesided,0.026945644851517524,0.04305435514848248,True,True,True,False,True
20,0.15,0.0,3.0,50,0.0,power_reject_bf_onesided,0.0395,0.00435544199823623,2000,bf_onesided,0.030963490479368926,0.04803650952063107,True,True,True,False,True
20,0.15,0.0,3.0,100,0.0,power_reject_bf_onesided,0.0425,0.0045107510461119445,2000,bf_onesided,0.03365909033665825,0.051340909663341754,True,True,False,False,False
20,0.15,0.0,3.0,10,0.0,power_reject_either_unadjusted,0.1065,0.006897744196474671,2000,either_unadjusted,0.09298066969370071,0.12001933030629929,False,False,True,True,False
20,0.15,0.0,3.0,25,0.0,power_reject_either_unadjusted,0.1045,0.006840312492861711,2000,either_unadjusted,0.09109323376524078,0.11790676623475921,False,False,True,True,False
20,0.15,0.0,3.0,50,0.0,power_reject_either_unadjusted,0.11,0.006996427659884721,2000,either_unadjusted,0.09628725365802171,0.12371274634197829,False,False,True,True,False
20,0.15,0.0,3.0,100,0.0,power_reject_either_unadjusted,0.1065,0.006897744196474671,2000,either_unadjusted,0.09298066969370071,0.12001933030629929,False,False,True,True,False
20,0.15,0.0,3.0,10,0.0,power_reject_f_variance,0.0545,0.005075911248239078,2000,f_variance,0.044551396686256343,0.06444860331374366,True,True,False,False,False
20,0.15,0.0,3.0,25,0.0,power_reject_f_variance,0.059,0.0052687284993630104,2000,f_variance,0.04867348181547447,0.06932651818452552,True,True,False,False,False
20,0.15,0.0,3.0,50,0.0,power_reject_f_variance,0.063,0.005432816948876522,2000,f_variance,0.05235187436161218,0.07364812563838782,False,True,True,True,False
20,0.15,0.0,3.0,100,0.0,power_reject_f_variance,0.06,0.0053103672189407005,2000,f_variance,0.04959187142409611,0.0704081285759039,True,True,False,False,False
20,0.15,0.0,3.0,10,0.0,power_reject_welch_mean,0.052,0.004964675215963275,2000,welch_mean,0.04226941530501975,0.061730584694980245,True,True,False,False,False
20,0.15,0.0,3.0,25,0.0,power_reject_welch_mean,0.0465,0.004708383480558906,2000,welch_mean,0.037271737879909846,0.055728262120090154,True,True,False,False,False
20,0.15,0.0,3.0,50,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean,0.03953934086837729,0.05846065913162271,True,True,False,False,False
20,0.15,0.0,3.0,100,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,True,True,False,False,False
21,0.15,0.75,1.0,10,0.0,power_reject_bf,0.0415,0.004459694496263169,2000,bf,0.03275915933632606,0.050240840663673944,True,True,False,False,False
21,0.15,0.75,1.0,25,0.0,power_reject_bf,0.043,0.004536022486716748,2000,bf,0.03410955922284469,0.0518904407771553,True,True,False,False,False
21,0.15,0.75,1.0,50,0.0,power_reject_bf,0.051,0.004919298730510275,2000,bf,0.04135835158295416,0.060641648417045835,True,True,False,False,False
21,0.15,0.75,1.0,100,0.0,power_reject_bf,0.0425,0.0045107510461119445,2000,bf,0.03365909033665825,0.051340909663341754,True,True,False,False,False
21,0.15,0.75,1.0,10,0.0,power_reject_bf_onesided,0.035,0.004109440351191388,2000,bf_onesided,0.026945644851517524,0.04305435514848248,True,True,True,False,True
21,0.15,0.75,1.0,25,0.0,power_reject_bf_onesided,0.037,0.0042208411483968455,2000,bf_onesided,0.028727303299423523,0.04527269670057647,True,True,True,False,True
21,0.15,0.75,1.0,50,0.0,power_reject_bf_onesided,0.0445,0.004610843198374892,2000,bf_onesided,0.03546291332154035,0.05353708667845965,True,True,False,False,False
21,0.15,0.75,1.0,100,0.0,power_reject_bf_onesided,0.042,0.004485309353879618,2000,bf_onesided,0.03320895513753269,0.05079104486246731,True,True,False,False,False
21,0.15,0.75,1.0,10,0.0,power_reject_either_unadjusted,0.1345,0.007629211951440331,2000,either_unadjusted,0.11954701922680722,0.1494529807731928,False,False,True,True,False
21,0.15,0.75,1.0,25,0.0,power_reject_either_unadjusted,0.1365,0.007676840170278394,2000,either_unadjusted,0.12145366963250048,0.15154633036749954,False,False,True,True,False
21,0.15,0.75,1.0,50,0.0,power_reject_either_unadjusted,0.1405,0.007770448828735699,2000,either_unadjusted,0.12527020003183587,0.15572979996816416,False,False,True,True,False
21,0.15,0.75,1.0,100,0.0,power_reject_either_unadjusted,0.153,0.008049565205649308,2000,either_unadjusted,0.13722314198127475,0.16877685801872525,False,False,True,True,False
21,0.15,0.75,1.0,10,0.0,power_reject_f_variance,0.0815,0.006117914268768401,2000,f_variance,0.06950910827812762,0.09349089172187239,False,False,True,True,False
21,0.15,0.75,1.0,25,0.0,power_reject_f_variance,0.096,0.006587260432076449,2000,f_variance,0.08308920669450572,0.10891079330549429,False,False,True,True,False
21,0.15,0.75,1.0,50,0.0,power_reject_f_variance,0.102,0.0067674219611311365,2000,f_variance,0.08873609658337357,0.11526390341662641,False,False,True,True,False
21,0.15,0.75,1.0,100,0.0,power_reject_f_variance,0.119,0.0072401312142805815,2000,f_variance,0.10480960346473377,0.1331903965352662,False,False,True,True,False
21,0.15,0.75,1.0,10,0.0,power_reject_welch_mean,0.053,0.005009540897128199,2000,welch_mean,0.043181480185101026,0.06281851981489897,True,True,False,False,False
21,0.15,0.75,1.0,25,0.0,power_reject_welch_mean,0.044,0.0045860658521220555,2000,welch_mean,0.03501147602821145,0.05298852397178855,True,True,False,False,False
21,0.15,0.75,1.0,50,0.0,power_reject_welch_mean,0.0405,0.004407933189148856,2000,welch_mean,0.031860609634863056,0.049139390365136947,True,True,True,False,True
21,0.15,0.75,1.0,100,0.0,power_reject_welch_mean,0.0395,0.00435544199823623,2000,welch_mean,0.030963490479368926,0.04803650952063107,True,True,True,False,True
22,0.15,0.75,2.0,10,0.0,power_reject_bf,0.048,0.0047799581588126895,2000,bf,0.038631454087220844,0.05736854591277916,True,True,False,False,False
22,0.15,0.75,2.0,25,0.0,power_reject_bf,0.053,0.005009540897128199,2000,bf,0.043181480185101026,0.06281851981489897,True,True,False,False,False
22,0.15,0.75,2.0,50,0.0,power_reject_bf,0.044,0.0045860658521220555,2000,bf,0.03501147602821145,0.05298852397178855,True,True,False,False,False
22,0.15,0.75,2.0,100,0.0,power_reject_bf,0.041,0.004433903472111228,2000,bf,0.032309708815186994,0.04969029118481301,True,True,True,False,True
22,0.15,0.75,2.0,10,0.0,power_reject_bf_onesided,0.0345,0.004081038470781672,2000,bf_onesided,0.026501311514652875,0.04249868848534713,True,True,True,False,True
22,0.15,0.75,2.0,25,0.0,power_reject_bf_onesided,0.0415,0.004459694496263169,2000,bf_onesided,0.03275915933632606,0.050240840663673944,True,True,False,False,False
22,0.15,0.75,2.0,50,0.0,power_reject_bf_onesided,0.0325,0.003965081966365891,2000,bf_onesided,0.024728582088873644,0.04027141791112636,True,True,True,False,True
22,0.15,0.75,2.0,100,0.0,power_reject_bf_onesided,0.04,0.004381780460041329,2000,bf_onesided,0.03141186804241556,0.04858813195758444,True,True,True,False,True
22,0.15,0.75,2.0,10,0.0,power_reject_either_unadjusted,0.1155,0.007147018609182433,2000,either_unadjusted,0.10149210081867237,0.12950789918132766,False,False,True,True,False
22,0.15,0.75,2.0,25,0.0,power_reject_either_unadjusted,0.1265,0.007432958697584697,2000,either_unadjusted,0.1119316685392471,0.1410683314607529,False,False,True,True,False
22,0.15,0.75,2.0,50,0.0,power_reject_either_unadjusted,0.1105,0.0070103405766053905,2000,either_unadjusted,0.09675998484211419,0.12424001515788581,False,False,True,True,False
22,0.15,0.75,2.0,100,0.0,power_reject_either_unadjusted,0.1135,0.007092874946028584,2000,either_unadjusted,0.09959822044928203,0.12740177955071796,False,False,True,True,False
22,0.15,0.75,2.0,10,0.0,power_reject_f_variance,0.0655,0.005532167296819575,2000,f_variance,0.05465715125625632,0.07634284874374368,False,True,True,True,False
22,0.15,0.75,2.0,25,0.0,power_reject_f_variance,0.077,0.0059611659933271445,2000,f_variance,0.06531632925505455,0.08868367074494544,False,False,True,True,False
22,0.15,0.75,2.0,50,0.0,power_reject_f_variance,0.0615,0.005372045699731156,2000,f_variance,0.050970983822172126,0.07202901617782788,False,True,True,True,False
22,0.15,0.75,2.0,100,0.0,power_reject_f_variance,0.067,0.005590661857061291,2000,f_variance,0.05604250402398673,0.07795749597601329,False,True,True,True,False
22,0.15,0.75,2.0,10,0.0,power_reject_welch_mean,0.05,0.004873397172404482,2000,welch_mean,0.040448316984385425,0.05955168301561458,True,True,False,False,False
22,0.15,0.75,2.0,25,0.0,power_reject_welch_mean,0.0505,0.00489641450451246,2000,welch_mean,0.04090320384207774,0.060096796157922266,True,True,False,False,False
22,0.15,0.75,2.0,50,0.0,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean,0.03999369472401984,0.059006305275980164,True,True,False,False,False
22,0.15,0.75,2.0,100,0.0,power_reject_welch_mean,0.048,0.0047799581588126895,2000,welch_mean,0.038631454087220844,0.05736854591277916,True,True,False,False,False
23,0.15,0.75,3.0,10,0.0,power_reject_bf,0.048,0.0047799581588126895,2000,bf,0.038631454087220844,0.05736854591277916,True,True,False,False,False
23,0.15,0.75,3.0,25,0.0,power_reject_bf,0.052,0.004964675215963275,2000,bf,0.04226941530501975,0.061730584694980245,True,True,False,False,False
23,0.15,0.75,3.0,50,0.0,power_reject_bf,0.0475,0.004756245893559331,2000,bf,0.03817792927347588,0.05682207072652412,True,True,False,False,False
23,0.15,0.75,3.0,100,0.0,power_reject_bf,0.047,0.00473238840333293,2000,bf,0.03772468909544997,0.05627531090455003,True,True,False,False,False
23,0.15,0.75,3.0,10,0.0,power_reject_bf_onesided,0.031,0.003875499967746097,2000,bf_onesided,0.02340415958121649,0.038595840418783514,True,True,True,False,True
23,0.15,0.75,3.0,25,0.0,power_reject_bf_onesided,0.0335,0.004023540107914919,2000,bf_onesided,0.025614006235930645,0.04138599376406936,True,True,True,False,True
23,0.15,0.75,3.0,50,0.0,power_reject_bf_onesided,0.0425,0.0045107510461119445,2000,bf_onesided,0.03365909033665825,0.051340909663341754,True,True,False,False,False
23,0.15,0.75,3.0,100,0.0,power_reject_bf_onesided,0.0425,0.0045107510461119445,2000,bf_onesided,0.03365909033665825,0.051340909663341754,True,True,False,False,False
23,0.15,0.75,3.0,10,0.0,power_reject_either_unadjusted,0.1005,0.006723085229267884,2000,either_unadjusted,0.0873229949817032,0.1136770050182968,False,False,True,True,False
23,0.15,0.75,3.0,25,0.0,power_reject_either_unadjusted,0.1035,0.006811304941052044,2000,either_unadjusted,0.09015008752251587,0.11684991247748412,False,False,True,True,False
23,0.15,0.75,3.0,50,0.0,power_reject_either_unadjusted,0.108,0.0069403169956422026,2000,either_unadjusted,0.09439722853995312,0.12160277146004687,False,False,True,True,False
23,0.15,0.75,3.0,100,0.0,power_reject_either_unadjusted,0.1055,0.006869124762296867,2000,either_unadjusted,0.09203676275438957,0.11896323724561042,False,False,True,True,False
23,0.15,0.75,3.0,10,0.0,power_reject_f_variance,0.052,0.004964675215963275,2000,f_variance,0.04226941530501975,0.061730584694980245,True,True,False,False,False
23,0.15,0.75,3.0,25,0.0,power_reject_f_variance,0.057,0.00518415856238985,2000,f_variance,0.04683923584742414,0.06716076415257587,True,True,False,False,False
23,0.15,0.75,3.0,50,0.0,power_reject_f_variance,0.057,0.00518415856238985,2000,f_variance,0.04683923584742414,0.06716076415257587,True,True,False,False,False
23,0.15,0.75,3.0,100,0.0,power_reject_f_variance,0.0475,0.004756245893559331,2000,f_variance,0.03817792927347588,0.05682207072652412,True,True,False,False,False
23,0.15,0.75,3.0,10,0.0,power_reject_welch_mean,0.0485,0.004803527349771208,2000,welch_mean,0.03908525932143302,0.05791474067856698,True,True,False,False,False
23,0.15,0.75,3.0,25,0.0,power_reject_welch_mean,0.047,0.00473238840333293,2000,welch_mean,0.03772468909544997,0.05627531090455003,True,True,False,False,False
23,0.15,0.75,3.0,50,0.0,power_reject_welch_mean,0.0515,0.004942051699446294,2000,welch_mean,0.04181375658294644,0.06118624341705355,True,True,False,False,False
23,0.15,0.75,3.0,100,0.0,power_reject_welch_mean,0.0595,0.005289600646551685,2000,welch_mean,0.04913257315838197,0.06986742684161802,True,True,False,False,False
24,0.15,2.0,1.0,10,0.0,power_reject_bf,0.039,0.004328914413568372,2000,bf,0.03051548359032488,0.04748451640967512,True,True,True,False,True
24,0.15,2.0,1.0,25,0.0,power_reject_bf,0.046,0.00468422885862764,2000,bf,0.036819080069328734,0.055180919930671264,True,True,False,False,False
24,0.15,2.0,1.0,50,0.0,power_reject_bf,0.048,0.0047799581588126895,2000,bf,0.038631454087220844,0.05736854591277916,True,True,False,False,False
24,0.15,2.0,1.0,100,0.0,power_reject_bf,0.0455,0.004659922209651144,2000,bf,0.0363667202262833,0.054633279773716695,True,True,False,False,False
24,0.15,2.0,1.0,10,0.0,power_reject_bf_onesided,0.037,0.0042208411483968455,2000,bf_onesided,0.028727303299423523,0.04527269670057647,True,True,True,False,True
24,0.15,2.0,1.0,25,0.0,power_reject_bf_onesided,0.039,0.004328914413568372,2000,bf_onesided,0.03051548359032488,0.04748451640967512,True,True,True,False,True
24,0.15,2.0,1.0,50,0.0,power_reject_bf_onesided,0.043,0.004536022486716748,2000,bf_onesided,0.03410955922284469,0.0518904407771553,True,True,False,False,False
24,0.15,2.0,1.0,100,0.0,power_reject_bf_onesided,0.0405,0.004407933189148856,2000,bf_onesided,0.031860609634863056,0.049139390365136947,True,True,True,False,True
24,0.15,2.0,1.0,10,0.0,power_reject_either_unadjusted,0.1245,0.007382403064043577,2000,either_unadjusted,0.1100307557609849,0.1389692442390151,False,False,True,True,False
24,0.15,2.0,1.0,25,0.0,power_reject_either_unadjusted,0.1345,0.007629211951440331,2000,either_unadjusted,0.11954701922680722,0.1494529807731928,False,False,True,True,False
24,0.15,2.0,1.0,50,0.0,power_reject_either_unadjusted,0.1495,0.007973385416496559,2000,either_unadjusted,0.13387245162554173,0.16512754837445826,False,False,True,True,False
24,0.15,2.0,1.0,100,0.0,power_reject_either_unadjusted,0.1595,0.008187177474563502,2000,either_unadjusted,0.1434534268882446,0.1755465731117554,False,False,True,True,False
24,0.15,2.0,1.0,10,0.0,power_reject_f_variance,0.0755,0.005907611615534657,2000,f_variance,0.06392129390757023,0.08707870609242976,False,False,True,True,False
24,0.15,2.0,1.0,25,0.0,power_reject_f_variance,0.0905,0.006415206543830058,2000,f_variance,0.07792642612152866,0.10307357387847134,False,False,True,True,False
24,0.15,2.0,1.0,50,0.0,power_reject_f_variance,0.105,0.006854742883580682,2000,f_variance,0.09156495071892568,0.11843504928107432,False,False,True,True,False
24,0.15,2.0,1.0,100,0.0,power_reject_f_variance,0.1115,0.007038030619427568,2000,f_variance,0.09770571335502427,0.12529428664497574,False,False,True,True,False
24,0.15,2.0,1.0,10,0.0,power_reject_welch_mean,0.0495,0.004850244839180801,2000,welch_mean,0.03999369472401984,0.059006305275980164,True,True,False,False,False
24,0.15,2.0,1.0,25,0.0,power_reject_welch_mean,0.0455,0.004659922209651144,2000,welch_mean,0.0363667202262833,0.054633279773716695,True,True,False,False,False
24,0.15,2.0,1.0,50,0.0,power_reject_welch_mean,0.049,0.0048269555622566076,2000,welch_mean,0.03953934086837729,0.05846065913162271,True,True,False,False,False
24,0.15,2.0,1.0,100,0.0,power_reject_welch_mean,0.0505,0.00489641450451246,2000,welch_mean,0.04090320384207774,0.060096796157922266,True,True,False,False,False
25,0.15,2.0,2.0,10,0.0,power_reject_bf,0.043,0.004536022486716748,2000,bf,0.03410955922284469,0.0518904407771553,True,True,False,False,False
25,0.15,2.0,2.0,25,0.0,power_reject_bf,0.0445,0.004610843198374892,2000,bf,0.03546291332154035,0.05353708667845965,True,True,False,False,False
25,0.15,2.0,2.0,50,0.0,power_reject_bf,0.0475,0.004756245893559331,2000,bf,0.03817792927347588,0.05682207072652412,True,True,False,False,False
25,0.15,2.0,2.0,100,0.0,power_reject_bf,0.0455,0.004659922209651144,2000,bf,0.0363667202262833,0.054633279773716695,True,True,False,False,False
25,0.15,2.0,2.0,10,0.0,power_reject_bf_onesided,0.035,0.004109440351191388,2000,bf_onesided,0.026945644851517524,0.04305435514848248,True,True,True,False,True
25,0.15,2.0,2.0,25,0.0,power_reject_bf_onesided,0.032,0.0039354796403996304,2000,bf_onesided,0.02428660158208378,0.03971339841791622,True,True,True,False,True
25,0.15,2.0,2.0,50,0.0,power_reject_bf_onesided,0.0375,0.004248161366991607,2000,bf_onesided,0.02917375665450566,0.04582624334549434,True,True,True,False,True
