cell,u_anchor,u_long,anchor_mean_pct,long_mean_pct,combo,axis,estimand,cutoff_mm,estimator,nri_events_vs_A1_mcse,nri_nonevents_vs_A1_mcse,nri_vs_A1_mcse,ppv_mcse,prevalence_mcse,sensitivity_mcse,specificity_mcse,nri_events_vs_A1,nri_nonevents_vs_A1,nri_vs_A1,ppv,prevalence,sensitivity,specificity
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,13.0,A4,0.004716935496351445,0.00038849587709943647,0.004732907090073026,0.00573085930156988,0.0006601148718215641,0.004895224177988654,0.0006164052932719747,0.11476127901883487,-0.01461743194249429,0.10014384707634058,0.5262811223817678,0.04566,0.8749452474813841,0.9623195087704591
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,13.0,A5,0.00503783124463955,0.0003710972924522842,0.00505148065916637,0.006627949813503092,0.0006601148718215641,0.006562034189900823,0.000388907186712384,-0.029128339903635572,0.008414192007041514,-0.020714147896594058,0.7048141891891891,0.04566,0.7310556285589137,0.985351132719995
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,13.0,A6,0.005610671923874418,0.0004584273817551465,0.005629368978997161,0.006348514771988377,0.0006601148718215641,0.006556958295867383,0.0005478782848507139,-0.028471309680245284,-0.006454722635538698,-0.03492603231578398,0.5425462812601494,0.04566,0.731712658782304,0.9704822180774147
0,0.03,0.1,2.4,8.0,2.4/8,SL,T1,13.0,A7,0.005310047398912835,0.0004053556103735227,0.005325496835935804,0.0062507308681934845,0.0006601148718215641,0.005561205598615228,0.0004618551557436156,0.06964520367936924,0.0022738227466102233,0.07191902642597947,0.6563311969513251,0.04566,0.8298291721419185,0.9792107634595637
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,7.0,A1,0.0,0.0,0.0,0.0008095181207977971,0.0012282637355226279,0.0009521164486026763,0.0031186519396584895,0.0,0.0,0.0,0.945007692113692,0.81486,0.9196794541393614,0.7644485254402074
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,7.0,A2,0.001042473371099562,0.0027648607051170538,0.002954861324690561,0.0006144694552099562,0.0012282637355226279,0.0012454606482147203,0.0022702724885852264,-0.06810985936234445,0.12871340607108134,0.06060354670873688,0.9722848855945859,0.81486,0.8515695947770169,0.8931619315112888
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,7.0,A3,0.000638560720642881,0.002074378211023416,0.002170438839570621,0.0008898534122991982,0.0012282637355226279,0.0007331715236666449,0.00343627610190301,0.03441081903639889,-0.08728529761261748,-0.05287447857621859,0.9286089677743007,0.81486,0.9540902731757602,0.67716322782759
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,7.0,A4,0.0006244355133515591,0.0020223524612238914,0.00211656069786646,0.000885967270310291,0.0012282637355226279,0.0007449034012870231,0.0034228359242670595,0.03285226910144074,-0.08253213784163335,-0.04967986874019261,0.9294789658351994,0.81486,0.9525317232408022,0.6819163875985741
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,7.0,A5,0.00100331183932432,0.0025645307777961888,0.002753806957139929,0.0006486598819628572,0.0012282637355226279,0.0012557470136883133,0.0023832946960049683,-0.07110423876494121,0.11612833531381657,0.04502409654887536,0.9690153872025561,0.81486,0.8485752153744202,0.880576860754024
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,7.0,A6,0.0008985652427870682,0.0028118469245566663,0.0029519320152543767,0.0008439462409765196,0.0012282637355226279,0.0010706241031505843,0.003163938617763472,-0.02395503522077412,-0.010154477692556979,-0.0341095129133311,0.9413319920555082,0.81486,0.8957244189185872,0.7542940477476504
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,7.0,A7,0.0007841628451514535,0.002760372465078941,0.0028695936147270077,0.0008148538321451076,0.0012282637355226279,0.0008180905583593793,0.0031922761292276303,0.022433301426011826,-0.01679809873609161,0.005635202689920217,0.9426333173708574,0.81486,0.9421127555653732,0.7476504267041159
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,10.0,A1,0.0,0.0,0.0,0.0015354442892314265,0.0015811381609460952,0.0015321086706497602,0.001534257486204149,0.0,0.0,0.0,0.8634709223262139,0.49954,0.8643351883733035,0.8635855013387683
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,10.0,A2,0.0016882435654149092,0.0013755453786762246,0.0021776802852949656,0.0012215468510651084,0.0015811381609460952,0.0019566138295681874,0.0009728839638161204,-0.12193217760339511,0.0865603644646925,-0.03537181313870262,0.9369647052878907,0.49954,0.7424030107699083,0.9501458658034608
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,10.0,A3,0.0009898405637664967,0.0010195205709707833,0.0014209878733860357,0.0016085106722373058,0.0015811381609460952,0.0012414716681847162,0.0017587675005422791,0.05160747888057012,-0.055049354593773726,-0.0034418757132036043,0.8268427995735222,0.49954,0.9159426672538735,0.8085361467449946
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,10.0,A4,0.0009498146672791231,0.0009519160532825475,0.0013447275094514773,0.001598638040239074,0.0015811381609460952,0.0012698641811478724,0.001732197291935996,0.04730351923769868,-0.04761619310234584,-0.00031267386464715885,0.8317808219178082,0.49954,0.9116387076110021,0.8159693082364224
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,10.0,A5,0.001593416269257474,0.0012786754962377004,0.0020430336345281094,0.001307870356386254,0.0015811381609460952,0.0019505168933162795,0.001058640942158796,-0.11948993073627738,0.0767693721775966,-0.042720558558680774,0.9257333366506606,0.49954,0.744845257637026,0.9403548735163649
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,10.0,A6,0.0014275367637979674,0.0013959671412057564,0.001996643551393424,0.0016360787804472535,0.0015811381609460952,0.0016683412261906093,0.0016152586165511596,-0.03122873043199744,-0.01800343683810894,-0.04923216727010638,0.8433883878812443,0.49954,0.833106457941306,0.8455820645006594
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,10.0,A7,0.001272248166738716,0.0013317173465902915,0.0018417617894232441,0.001499494745078342,0.0015811381609460952,0.001330183996093486,0.0015567444060597278,0.0376746606878328,-0.004815569675898176,0.03285909101193463,0.8644080802655054,0.49954,0.9020098490611362,0.8587699316628702
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,13.0,A1,0.0,0.0,0.0,0.002504286490748631,0.0013797862555483004,0.002368656248507841,0.0009827015085040918,0.0,0.0,0.0,0.7846987638739374,0.25583,0.8262908962983231,0.922060819436419
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,13.0,A2,0.0026358790732108096,0.0008884335478780136,0.0027815773686140372,0.002188652615106717,0.0013797862555483004,0.0029514918352203916,0.0005789541811134653,-0.16155259351913379,0.05234019108537028,-0.10921240243376351,0.8992649780551002,0.25583,0.6647383027791893,0.9744010105217894
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,13.0,A3,0.0015067699670035576,0.0006667214997806876,0.0016476872554382737,0.0025147583127616536,0.0013797862555483004,0.001970101694525799,0.001156923315045166,0.061916116170894736,-0.03425292607871857,0.027663190092176167,0.7313014933058702,0.25583,0.8882070124692178,0.8878078933577005
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,13.0,A4,0.001409949630885561,0.0005865922764808273,0.0015271046003667492,0.0025091872638989226,0.0013797862555483004,0.0020314099196660587,0.0011201374389679334,0.053746628620568344,-0.026297754545332383,0.02744887407523596,0.7437481417858677,0.25583,0.8800375249188914,0.8957630648910867
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,13.0,A5,0.0024677791729215796,0.000824175351155214,0.002601768447759588,0.0022870743999623302,0.0013797862555483004,0.0029320868909562324,0.0006263472649668739,-0.15291404448266427,0.047838531518335864,-0.1050755129643284,0.8849334771664868,0.25583,0.6733768518156589,0.969899350954755
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,13.0,A6,0.002177790676332216,0.0009052475082508451,0.0023584412821000852,0.0026330433050801923,0.0013797862555483004,0.0025206606679523814,0.0010622502998190663,-0.030567173513661415,-0.014593439671042905,-0.045160613184704324,0.7472378225599237,0.25583,0.7957237227846616,0.9074673797653762
1,0.03,0.25,2.4,20.0,2.4/20,AP,T1,13.0,A7,0.001963988931504834,0.0008498771576027695,0.0021399868471765108,0.0024112359818624805,0.0013797862555483004,0.0020654956055472158,0.0009864142842412537,0.049016925301958336,-0.0006450139081123907,0.048371911393845946,0.7929251797032683,0.25583,0.8753078216002814,0.9214158055283067
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A1,0.0,0.0,0.0,0.0018936462855633227,0.0015536671458198502,0.0017774583192865041,0.001402282919690989,0.0,0.0,0.0,0.8122310785074416,0.4072,0.8483546168958742,0.8652834008097166
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A2,0.0018875822498878993,0.001229836351576884,0.0022528790916850833,0.0016557373097079596,0.0015536671458198502,0.002191854639919006,0.0009506390785743025,-0.11517681728880157,0.07791835357624832,-0.037258463712553244,0.8986514959966287,0.4072,0.7331777996070727,0.9432017543859649
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A3,0.0011880496577396646,0.0009538163703201822,0.0015235575662068373,0.0019269379873673744,0.0015536671458198502,0.0014211960827351855,0.0016174577415256038,0.06122298624754421,-0.05720310391363023,0.004019882333913975,0.7650108437467726,0.4072,0.9095776031434185,0.8080802968960864
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A4,0.0011648143333427743,0.0009254068250157472,0.0014876727539840534,0.0019250264695309684,0.0015536671458198502,0.0014389322278006076,0.0016059138780784576,0.05869351669941061,-0.053643724696356275,0.005049792003054332,0.7678634539822456,0.4072,0.9070481335952849,0.8116396761133603
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A5,0.0017803745190562764,0.0011420488936369946,0.0021151853591499614,0.0017334126991228427,0.0015536671458198502,0.0021901835760547387,0.0010138503460395078,-0.11453831041257367,0.06953441295546559,-0.04500389745710809,0.8854941472810787,0.4072,0.7338163064833005,0.9348178137651821
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A6,0.001654563464157042,0.0012669300358922578,0.002083912659582764,0.0019872701098765867,0.0015536671458198502,0.0019219529522490422,0.0014633649162847716,-0.03278487229862475,-0.01449055330634278,-0.04727542560496753,0.7896801807157294,0.4072,0.8155697445972495,0.8507928475033738
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,7.0,A7,0.0014754628792637665,0.0012288702202948906,0.0019201855968663385,0.001863336767479175,0.0015536671458198502,0.0015777374589202957,0.0014425352675598712,0.03718074656188605,-0.009412955465587049,0.027767791096299003,0.8084433782480999,0.4072,0.8855353634577603,0.8558704453441296
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A1,0.0,0.0,0.0,0.0035797973976271877,0.0011095373432201368,0.0033516135314482615,0.0007932760492788243,0.0,0.0,0.0,0.7008985879332478,0.14378,0.7974683544303798,0.9428534722384434
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A2,0.0035809295466013706,0.0007054270308447168,0.0036497511851589404,0.0034601698634929615,0.0011095373432201368,0.004010731665231694,0.00046981964085399016,-0.16066212268743912,0.03787577958935788,-0.12278634309808124,0.8473070516379789,0.14378,0.6368062317429406,0.9807292518278012
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A3,0.002203750176125143,0.0005242921983387587,0.002265258737542025,0.003429357595237906,0.0011095373432201368,0.002776892918516495,0.0009337963524272606,0.07553206287383503,-0.024117633318539628,0.051414429555295404,0.643362378267555,0.14378,0.8730004173042147,0.9187358389199037
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A4,0.0020957958164888823,0.0004835590011929839,0.0021508578316678808,0.003448437355296507,0.0011095373432201368,0.0028479958860345715,0.0009142393067654547,0.0677423841980804,-0.020438672303847143,0.047303711894233255,0.6518891159670911,0.14378,0.8652107386284601,0.9224147999345963
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A5,0.003353331008312858,0.0006540989075613846,0.0034165295596826797,0.003608413356733904,0.0011095373432201368,0.003995859244549011,0.0005168046675136389,-0.15454166087077478,0.03372964892200603,-0.12081201194876875,0.8217619343941683,0.14378,0.642926693559605,0.9765831211604494
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A6,0.0030629254175674036,0.0007273289931105463,0.0031480977713215412,0.0036672756446070177,0.0011095373432201368,0.0035328194437565957,0.0008560581783486947,-0.031854221727639444,-0.0101259022213917,-0.04198012394903114,0.6564885496183206,0.14378,0.7656141327027403,0.9327275700170516
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,10.0,A7,0.002807246977923466,0.0006677621705253915,0.0028855747974095586,0.0034592310687909557,0.0011095373432201368,0.0029933099784999417,0.0007947212039988165,0.05063291139240506,-0.00022190558501319901,0.050411005807391863,0.7128492926458553,0.14378,0.8481012658227848,0.9426315666534302
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,13.0,A1,0.0,0.0,0.0,0.006414994029157003,0.000664775183050631,0.006256083992628817,0.0004904210842361557,0.0,0.0,0.0,0.6118523652746491,0.04634,0.7619766940008632,0.9765115449950716
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,13.0,A2,0.00662745853449001,0.0004411531326699513,0.006642124864292223,0.0070496808948319785,0.000664775183050631,0.007277242622730331,0.0002754295508528986,-0.19421665947345707,0.016200742402952835,-0.17801591707050424,0.791040288634997,0.04634,0.5677600345274061,0.9927122873980244
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,13.0,A3,0.004025643784494052,0.0003332590598324289,0.004039414497250312,0.0058802283873521,0.000664775183050631,0.005333638998649767,0.0005884731498747735,0.08178679326715581,-0.010706121678585659,0.07108067158857015,0.5452517082694185,0.04634,0.843763487268019,0.965805423316486
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,13.0,A4,0.003830332137927603,0.0002873583459210865,0.0038410960813043383,0.00598424722946572,0.000664775183050631,0.0054480340151163865,0.0005649579726555793,0.073370738023306,-0.007937839481576243,0.06543289854172976,0.5636284216656959,0.04634,0.8353474320241692,0.9685737055134954
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,13.0,A5,0.006132009474146711,0.0004133054478902816,0.006145922354234621,0.0071858334669034,0.000664775183050631,0.007253293466086314,0.00030328248074645885,-0.18321104876996114,0.014638340708428581,-0.16857270806153254,0.7606352807714124,0.04634,0.578765645230902,0.9911498857035002
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,13.0,A6,0.005545904215589297,0.0004693807406221628,0.005565731923849562,0.00637542906288412,0.000664775183050631,0.006541043048469796,0.0005376748138212129,-0.03452740612861458,-0.004886437514418137,-0.039413843643032714,0.5547144972848445,0.04634,0.7274492878722486,0.9716251074806534
1,0.03,0.25,2.4,20.0,2.4/20,SL,T1,13.0,A7,0.005406621253491714,0.0004302956991810493,0.00542371715407819,0.006217082125893375,0.000664775183050631,0.005606130800495856,0.00048091835757273877,0.06107034958998706,0.0009227607323364726,0.06199311032232353,0.6392893060677171,0.04634,0.8230470435908502,0.9774343057274081
2,0.03,0.5,2.4,40.0,2.4/40,AP,T1,7.0,A1,0.0,0.0,0.0,0.0008135818074395038,0.0012331354244364244,0.0009459563555305326,0.0031024472518094382,0.0,0.0,0.0,0.9444367360839566,0.81295,0.9210160526477643,0.764501470195135
2,0.03,0.5,2.4,40.0,2.4/40,AP,T1,7.0,A2,0.0014925000919756822,0.0029685402396853453,0.003322617594484588,0.0005069416619656546,0.0012331354244364244,0.0016042271599552994,0.0015448238892224503,-0.21906636324497203,0.18866613205025395,-0.030400231194718075,0.9848811722269205,0.81295,0.7019496894027923,0.9531676022453889
2,0.03,0.5,2.4,40.0,2.4/40,AP,T1,7.0,A3,0.0005077321252372664,0.0016228847179456983,0.0017004548564250803,0.0008645093625725648,0.0012331354244364244,0.0008169285544493786,0.0033091460971549653,0.021415831231933084,-0.051964715316760224,-0.03054888408482714,0.9344204312615865,0.81295,0.9424318838796975,0.7125367548783748
2,0.03,0.5,2.4,40.0,2.4/40,AP,T1,7.0,A4,0.0004967635519326263,0.0015721955813113094,0.0016488095622064804,0.0008611925512880248,0.0012331354244364244,0.0008231264583670382,0.0032974689232108433,0.02048096438895381,-0.04859663191659984,-0.028115667527646028,0.9350787387145248,0.81295,0.9414970170367182,0.7159048382785351
