cell,p_beat_cv,p_view_over,p_ai_shared_lambda,ref,metric,value,mcse,n,mci_lo,mci_hi
13,0.3,False,0.5,adj_tol1,ref_ba_bias_vs_T1,0.9970577771048865,0.009243075636137887,2000,0.9789416816087791,1.0151738726009938
13,0.3,False,0.5,adj_tol1,ref_mae_vs_T1,2.0189675556318263,0.004173531313979361,2000,2.010787584503554,2.0271475267600985
13,0.3,False,0.5,adj_tol2,p_adjudicated,0.3001375,0.0015413783508552476,2000,0.29711645392194436,0.30315854607805565
13,0.3,False,0.5,adj_tol2,ref_ba_bias_vs_T1,0.9994179626326274,0.009152875065168393,2000,0.9814786570083996,1.017357268256855
13,0.3,False,0.5,adj_tol2,ref_mae_vs_T1,1.9703253246402608,0.004096758901795996,2000,1.9622958246760611,1.9783548246044604
13,0.3,False,0.5,adj_tol3,p_adjudicated,0.1442,0.0009737641440842603,2000,0.14229145733310403,0.14610854266689596
13,0.3,False,0.5,adj_tol3,ref_ba_bias_vs_T1,0.9975187096782689,0.009059956651943675,2000,0.9797615207988988,1.0152758985576391
13,0.3,False,0.5,adj_tol3,ref_mae_vs_T1,1.9355268175306242,0.004086055887608354,2000,1.9275182950889238,1.9435353399723245
13,0.3,False,0.5,mean2,ref_ba_bias_vs_T1,0.9936814765211042,0.008943339219698051,2000,0.9761528536107079,1.0112100994315005
13,0.3,False,0.5,mean2,ref_mae_vs_T1,1.870243304599497,0.004065828411568433,2000,1.8622744272826457,1.8782121819163484
13,0.3,False,0.5,single,ref_ba_bias_vs_T1,0.9931053252766108,0.009164386557697033,2000,0.9751434575414407,1.011067193011781
13,0.3,False,0.5,single,ref_mae_vs_T1,2.073657263959248,0.004146152583488834,2000,2.065530954157103,2.0817835737613932
14,0.3,False,1.0,R_img,ref_ba_bias_vs_T1,0.8013901930483608,0.004017553985667716,2000,0.7935159318683955,0.809264454228326
14,0.3,False,1.0,R_img,ref_mae_vs_T1,1.8912632748229103,0.002953494361038477,2000,1.885474532201072,1.8970520174447487
14,0.3,False,1.0,adj_tol1,p_adjudicated,0.5890125,0.0015450363233578837,2000,0.5859842844275263,0.5920407155724738
14,0.3,False,1.0,adj_tol1,ref_ba_bias_vs_T1,1.0149939606773335,0.009174106582367909,2000,0.9970130420437293,1.0329748793109377
14,0.3,False,1.0,adj_tol1,ref_mae_vs_T1,2.0242499208142206,0.004089917954213221,2000,2.016233828861009,2.0322660127674324
14,0.3,False,1.0,adj_tol2,p_adjudicated,0.298965,0.0015090487074646563,2000,0.29600731885912274,0.3019226811408772
14,0.3,False,1.0,adj_tol2,ref_ba_bias_vs_T1,1.0162917491137835,0.009160061908392131,2000,0.9983383575355637,1.0342451406920035
14,0.3,False,1.0,adj_tol2,ref_mae_vs_T1,1.9759197220882956,0.00409304107767636,2000,1.9678975089255286,1.9839419352510625
14,0.3,False,1.0,adj_tol3,p_adjudicated,0.1433375,0.0009447330613213325,2000,0.1414858572102004,0.1451891427897996
14,0.3,False,1.0,adj_tol3,ref_ba_bias_vs_T1,1.016511593828875,0.009070248425222477,2000,0.9987342334443822,1.0342889542133678
14,0.3,False,1.0,adj_tol3,ref_mae_vs_T1,1.9430662968918795,0.004079649872971438,2000,1.9350703300082508,1.9510622637755082
14,0.3,False,1.0,mean2,ref_ba_bias_vs_T1,1.0123625438954897,0.008978627321744937,2000,0.9947647575754532,1.0299603302155262
14,0.3,False,1.0,mean2,ref_mae_vs_T1,1.8774448877267886,0.004098199145763862,2000,1.8694125649362607,1.8854772105173165
14,0.3,False,1.0,single,ref_ba_bias_vs_T1,1.015892569966952,0.009130502838023438,2000,0.9979971131025284,1.033788026831376
14,0.3,False,1.0,single,ref_mae_vs_T1,2.0799078528233763,0.004127251629616372,2000,2.071818588210387,2.0879971174363656
15,0.3,True,0.0,R_img,ref_ba_bias_vs_T1,0.8919849725099399,0.004166426071650698,2000,0.8838189274008431,0.9001510176190367
15,0.3,True,0.0,R_img,ref_mae_vs_T1,1.9651337189795268,0.0031465887853220523,2000,1.9589665182374918,1.9713009197215619
15,0.3,True,0.0,adj_tol1,p_adjudicated,0.5919825,0.0014827475736141093,2000,0.5890763681346289,0.594888631865371
15,0.3,True,0.0,adj_tol1,ref_ba_bias_vs_T1,1.0937916831455108,0.008983932179193223,2000,1.0761834994958506,1.111399866795171
15,0.3,True,0.0,adj_tol1,ref_mae_vs_T1,2.0902737282998567,0.004259605496419435,2000,2.0819250548726727,2.0986224017270407
15,0.3,True,0.0,adj_tol2,p_adjudicated,0.30608749999999996,0.0014482277457902944,2000,0.30324902575444984,0.3089259742455501
15,0.3,True,0.0,adj_tol2,ref_ba_bias_vs_T1,1.0877485976411958,0.00894406035605009,2000,1.0702185613295105,1.105278633952881
15,0.3,True,0.0,adj_tol2,ref_mae_vs_T1,2.0409781184475255,0.004273156784894523,2000,2.0326028849827766,2.0493533519122744
15,0.3,True,0.0,adj_tol3,p_adjudicated,0.1525975,0.0009037788197078288,2000,0.15082612604941018,0.15436887395058982
15,0.3,True,0.0,adj_tol3,ref_ba_bias_vs_T1,1.083514841002545,0.008901400913717352,2000,1.0660684156620919,1.1009612663429982
15,0.3,True,0.0,adj_tol3,ref_mae_vs_T1,2.005931050780965,0.004260857174904956,2000,1.9975799241090098,2.0142821774529205
15,0.3,True,0.0,mean2,ref_ba_bias_vs_T1,1.0897536389457394,0.008775686541252723,2000,1.0725536092495995,1.1069536686418793
15,0.3,True,0.0,mean2,ref_mae_vs_T1,1.9374190403137619,0.00421196666111254,2000,1.929163737288781,1.9456743433387427
15,0.3,True,0.0,single,ref_ba_bias_vs_T1,1.093449960148487,0.008948928022507267,2000,1.0759103833857817,1.1109895369111924
15,0.3,True,0.0,single,ref_mae_vs_T1,2.1465896308120582,0.00424147691243647,2000,2.1382764887568517,2.1549027728672647
16,0.3,True,0.5,R_img,ref_ba_bias_vs_T1,0.8926581595790339,0.0041144218643244515,2000,0.8845940408441452,0.9007222783139227
16,0.3,True,0.5,R_img,ref_mae_vs_T1,1.9591662004900723,0.0031067830851524538,2000,1.9530770174873646,1.96525538349278
16,0.3,True,0.5,adj_tol1,p_adjudicated,0.5940925,0.0014865520139975457,2000,0.5911789115684374,0.5970060884315627
16,0.3,True,0.5,adj_tol1,ref_ba_bias_vs_T1,1.0934889880334535,0.009182638357976778,2000,1.0754913474268,1.111486628640107
16,0.3,True,0.5,adj_tol1,ref_mae_vs_T1,2.0911054681253747,0.00427618790400763,2000,2.0827242937762844,2.099486642474465
16,0.3,True,0.5,adj_tol2,p_adjudicated,0.3080575,0.0014533627312165551,2000,0.30520896136787384,0.3109060386321261
16,0.3,True,0.5,adj_tol2,ref_ba_bias_vs_T1,1.0876243563140264,0.009102198881978902,2000,1.0697843741845074,1.1054643384435454
16,0.3,True,0.5,adj_tol2,ref_mae_vs_T1,2.040718049972058,0.004223043363438578,2000,2.0324410370092796,2.0489950629348366
16,0.3,True,0.5,adj_tol3,p_adjudicated,0.1540525,0.0009182613864591775,2000,0.15225274073994993,0.15585225926005009
16,0.3,True,0.5,adj_tol3,ref_ba_bias_vs_T1,1.0842872509384203,0.008982868590036542,2000,1.066681151885218,1.1018933499916226
16,0.3,True,0.5,adj_tol3,ref_mae_vs_T1,2.0054962220538854,0.004198817547351541,2000,1.9972666908185082,2.013725753289263
16,0.3,True,0.5,mean2,ref_ba_bias_vs_T1,1.0866120852012184,0.008819463554160441,2000,1.069326254135752,1.1038979162666849
16,0.3,True,0.5,mean2,ref_mae_vs_T1,1.9375870907917387,0.004181118596470291,2000,1.9293922488629265,1.945781932720551
16,0.3,True,0.5,single,ref_ba_bias_vs_T1,1.0863884516386406,0.008990286330626828,2000,1.06876781408092,1.1040090891963612
16,0.3,True,0.5,single,ref_mae_vs_T1,2.1468964085005133,0.004146489696182157,2000,2.1387694379696254,2.1550233790314013
17,0.3,True,1.0,R_img,ref_ba_bias_vs_T1,0.8976143213862422,0.004281015664956484,2000,0.8892236847994914,0.906004957972993
17,0.3,True,1.0,R_img,ref_mae_vs_T1,1.967128577680778,0.0031746631809052186,2000,1.9609063521340784,1.9733508032274778
17,0.3,True,1.0,adj_tol1,p_adjudicated,0.5951500000000001,0.0014952112152766728,2000,0.5922194398456615,0.5980805601543386
17,0.3,True,1.0,adj_tol1,ref_ba_bias_vs_T1,1.1002731504607477,0.009157453337149585,2000,1.0823248715882547,1.1182214293332406
17,0.3,True,1.0,adj_tol1,ref_mae_vs_T1,2.0983642140316126,0.004411253703402639,2000,2.0897183155780765,2.1070101124851486
17,0.3,True,1.0,adj_tol2,p_adjudicated,0.3089075,0.0014907701599206548,2000,0.30598564415428126,0.31182935584571875
17,0.3,True,1.0,adj_tol2,ref_ba_bias_vs_T1,1.0988818141742904,0.009125715034081825,2000,1.0809957412332314,1.1167678871153495
17,0.3,True,1.0,adj_tol2,ref_mae_vs_T1,2.051000948478103,0.004402361714776377,2000,2.042372478002163,2.0596294189540427
17,0.3,True,1.0,adj_tol3,p_adjudicated,0.15451499999999999,0.0009354650901917631,2000,0.15268152209996738,0.1563484779000326
17,0.3,True,1.0,adj_tol3,ref_ba_bias_vs_T1,1.096111860545131,0.009017343190922148,2000,1.0784381925152784,1.1137855285749836
17,0.3,True,1.0,adj_tol3,ref_mae_vs_T1,2.016569871448478,0.00432075759070949,2000,2.0081013421179605,2.025038400778995
17,0.3,True,1.0,mean2,ref_ba_bias_vs_T1,1.0980353577166613,0.008848288229308117,2000,1.0806930313255936,1.115377684107729
17,0.3,True,1.0,mean2,ref_mae_vs_T1,1.9457626511153343,0.004307409205562482,2000,1.9373202841391632,1.9542050180915054
17,0.3,True,1.0,single,ref_ba_bias_vs_T1,1.0962275993322619,0.00893009061390126,2000,1.0787249432122774,1.1137302554522464
17,0.3,True,1.0,single,ref_mae_vs_T1,2.1539610281835677,0.004309181120256394,2000,2.1455151883183854,2.16240686804875
