K,beat_cv,view_over,window,S_median_mm,axis,estimand,estimator,bias_min,bias_min_mcse,bias_min_combo,bias_max,bias_max_mcse,bias_max_combo,bias_range,bias_range_mcse,maxabs_bias,maxabs_bias_mcse,maxabs_bias_combo,maxabs_argmax_clear,rmse_min,rmse_max,rmse_max_mcse,rmse_max_combo,mean_abs_bias
2,0.05,False,0.15,10.0,SL,T2,A7,0.2993271335706527,0.0038371815037192506,2.4/8,1.7393797491476632,0.008902076288634483,20/40,1.4400526155770106,0.009693860125932981,1.7393797491476632,0.008902076288634483,20/40,True,1.2497912618426503,3.309087319737811,0.01206272248669669,20/40,0.864788337854587
2,0.05,False,0.15,13.0,AP,T1,A1,-2.708516916545817,0.009622105067259046,20/8,-0.224194093813389,0.005856391827100207,2.4/40,2.484322822732428,0.011264201310252684,2.708516916545817,0.009622105067259046,20/8,False,1.8654654158220638,4.073630063573049,0.012850179136523969,20/8,1.1971052998843337
2,0.05,False,0.15,13.0,AP,T1,A2,-3.9940418202137034,0.01035499873114685,20/40,-0.615427699130781,0.0057608305580488265,2.4/8,3.378614121082922,0.011849606214579539,3.9940418202137034,0.01035499873114685,20/40,True,1.9228715343318192,5.164771312248255,0.013513921071254603,20/40,2.0971600944394426
2,0.05,False,0.15,13.0,AP,T1,A3,-2.0299291831744357,0.008622743677260734,20/40,0.01917283235623102,0.00582586127225005,2.4/8,2.049102015530667,0.010406361904491067,2.0299291831744357,0.008622743677260734,20/40,True,1.842389647493519,3.399368910455102,0.011453095237655685,20/40,0.6676350131191212
2,0.05,False,0.15,13.0,AP,T1,A4,-2.0694261743541724,0.008728636776178996,20/40,0.017976122021908736,0.0058260025624005925,2.4/8,2.087402296376081,0.010494351138949122,2.0694261743541724,0.008728636776178996,20/40,True,1.8424222600606293,3.4498345611128403,0.011735957328528656,20/40,0.6924477398775907
2,0.05,False,0.15,13.0,AP,T1,A5,-3.9940418202137034,0.01035499873114685,20/40,-0.615427699130781,0.0057608305580488265,2.4/8,3.378614121082922,0.011849606214579539,3.9940418202137034,0.01035499873114685,20/40,True,1.9228715343318192,5.164771312248255,0.013513921071254603,20/40,2.0971600944394426
2,0.05,False,0.15,13.0,AP,T1,A6,-2.744404518832855,0.010034500838894159,20/8,-0.2438025640900267,0.006601406544240908,2.4/40,2.5006019547428284,0.012011235383927595,2.744404518832855,0.010034500838894159,20/8,False,2.1017261829085103,4.195327899027664,0.012822999218980407,20/8,1.2214810317279576
2,0.05,False,0.15,13.0,AP,T1,A7,0.11697480507824057,0.005777748456864881,2.4/8,0.31569069313365017,0.008451270348960063,20/40,0.1987158880554096,0.010237497142466807,0.31569069313365017,0.008451270348960063,20/40,False,1.8281460829043208,2.691093874409038,0.0113492290598046,20/40,0.18646002370348824
2,0.05,False,0.15,13.0,AP,T2,A1,0.10277561818595461,0.005512799232493576,10/40,0.11676092070330173,0.0057156915180688675,4.8/20,0.013985302517347115,0.007941038024559897,0.11676092070330173,0.0057156915180688675,4.8/20,False,1.6258124077976739,1.857731847836603,0.005790586988530237,2.4/8,0.10974433683727404
2,0.05,False,0.15,13.0,AP,T2,A2,-2.407034706966539,0.008619708285201243,2.4/40,0.9555669132210073,0.006443808793253124,20/8,3.3626016201875464,0.010762064982426617,2.407034706966539,0.008619708285201243,2.4/40,True,1.7907237504539055,3.636437662516335,0.010447239520292024,2.4/40,1.009373442365794
2,0.05,False,0.15,13.0,AP,T2,A3,0.17165028140502095,0.005770950074900121,2.4/40,2.1087907539082575,0.008956744678950943,20/8,1.9371404725032366,0.010654911544020708,2.1087907539082575,0.008956744678950943,20/8,True,1.8195397179183261,3.5311819189734925,0.01250679219239418,20/8,0.6424100956618582
2,0.05,False,0.15,13.0,AP,T2,A4,0.17138281024363364,0.005769901322823251,2.4/40,1.9766238603365864,0.008780330500626512,20/8,1.8052410500929528,0.01050647252770166,1.9766238603365864,0.008780330500626512,20/8,True,1.8187932015561645,3.408281848831084,0.012421747441919755,20/8,0.6173979171810019
2,0.05,False,0.15,13.0,AP,T2,A5,-2.407034706966539,0.008619708285201243,2.4/40,0.9555669132210073,0.006443808793253124,20/8,3.3626016201875464,0.010762064982426617,2.407034706966539,0.008619708285201243,2.4/40,True,1.7907237504539055,3.636437662516335,0.010447239520292024,2.4/40,1.009373442365794
2,0.05,False,0.15,13.0,AP,T2,A6,0.07098233357350058,0.005855705096494912,20/8,0.09911520144218068,0.006450795036550154,4.8/20,0.028132867868680106,0.008712177614161489,0.09911520144218068,0.006450795036550154,4.8/20,False,1.8524790645926301,2.0839750673171364,0.006215266226400313,2.4/8,0.08536860499365005
2,0.05,False,0.15,13.0,AP,T2,A7,0.45496826570281335,0.005867550134679806,2.4/8,3.1268429101736412,0.011830768320065022,20/40,2.6718746444708277,0.013205878373892255,3.1268429101736412,0.011830768320065022,20/40,True,1.9104387331056039,4.875829623984982,0.015976728497037424,20/40,1.493309660425096
2,0.05,False,0.15,13.0,SL,T1,A1,-1.6841876287596635,0.0067563915471185836,20/8,-0.09878973329931903,0.004511818552887712,2.4/40,1.5853978954603445,0.008124366645601195,1.6841876287596635,0.0067563915471185836,20/8,False,1.4301712206294999,2.72053762955742,0.00887431099319395,20/8,0.7205063513826655
2,0.05,False,0.15,13.0,SL,T1,A2,-2.4962892160826358,0.007158360800937985,20/40,-0.35716707839948225,0.004292494108577711,2.4/8,2.1391221376831533,0.008346714025805597,2.4962892160826358,0.007158360800937985,20/40,True,1.403602672982702,3.3698103127389314,0.009433285416600337,20/40,1.2922549105933336
2,0.05,False,0.15,13.0,SL,T1,A3,-1.2039806016376062,0.00609504172370534,20/40,0.15242658731929623,0.004366905524989046,2.4/8,1.3564071889569025,0.0074979595542980105,1.2039806016376062,0.00609504172370534,20/40,True,1.3893168037117845,2.2725504396947795,0.007808231701095708,20/40,0.3498784618428769
2,0.05,False,0.15,13.0,SL,T1,A4,-1.221802270708684,0.00615024029809471,20/40,0.15216373715127504,0.004366546522802155,2.4/8,1.373966007859959,0.007542690783805451,1.221802270708684,0.00615024029809471,20/40,True,1.3891751472564091,2.296803982860528,0.007942773041623871,20/40,0.36026218867794696
2,0.05,False,0.15,13.0,SL,T1,A5,-2.4962892160826358,0.007158360800937985,20/40,-0.35716707839948225,0.004292494108577711,2.4/8,2.1391221376831533,0.008346714025805597,2.4962892160826358,0.007158360800937985,20/40,True,1.403602672982702,3.3698103127389314,0.009433285416600337,20/40,1.2922549105933336
2,0.05,False,0.15,13.0,SL,T1,A6,-1.752324904185309,0.007188297614478833,20/8,-0.14377855780821497,0.005196757736497351,2.4/40,1.6085463463770941,0.008870057134323721,1.752324904185309,0.007188297614478833,20/8,False,1.6496285535171076,2.8701486298862062,0.008827650897259348,20/8,0.7725278876726692
2,0.05,False,0.15,13.0,SL,T1,A7,0.11700194981247154,0.004342998841166068,2.4/8,0.3398152152488198,0.007927438212899516,20/40,0.22281326543634827,0.009039132455811746,0.3398152152488198,0.007927438212899516,20/40,False,1.3783448364099484,2.529790346683284,0.012206771603979955,20/40,0.20184098808055115
2,0.05,False,0.15,13.0,SL,T2,A1,0.10748579680770436,0.004470640578883765,2.4/8,0.12846234943748117,0.0040753542493314745,20/20,0.02097655262977681,0.006049391658927886,0.12846234943748117,0.0040753542493314745,20/20,False,1.2951205320220782,1.417813784826632,0.0039685073450944925,2.4/8,0.11589424168353528
2,0.05,False,0.15,13.0,SL,T2,A2,-1.4807301477836032,0.006012277760137573,2.4/40,0.6603627800673582,0.004660245113647812,20/8,2.1410929278509614,0.007606928971952031,1.4807301477836032,0.006012277760137573,2.4/40,True,1.3332056918203679,2.409828626598969,0.007189798254180977,2.4/40,0.6202239054490281
2,0.05,False,0.15,13.0,SL,T2,A3,0.18664427202930306,0.004421367360525332,2.4/40,1.4650872445801861,0.0061462527967764925,20/8,1.278442972550883,0.007571321732603997,1.4650872445801861,0.0061462527967764925,20/8,True,1.3968941417269143,2.4339443711795075,0.008528372473723051,20/8,0.5209058947130177
2,0.05,False,0.15,13.0,SL,T2,A4,0.1865190552626838,0.004421218261084581,2.4/40,1.4055061169918317,0.006047039285018812,20/8,1.2189870617291478,0.007490918169804593,1.4055061169918317,0.006047039285018812,20/8,True,1.3969141093425133,2.373200221151478,0.00842713663610419,20/8,0.5102825228718707
2,0.05,False,0.15,13.0,SL,T2,A5,-1.4807301477836032,0.006012277760137573,2.4/40,0.6603627800673582,0.004660245113647812,20/8,2.1410929278509614,0.007606928971952031,1.4807301477836032,0.006012277760137573,2.4/40,True,1.3332056918203679,2.409828626598969,0.007189798254180977,2.4/40,0.6202239054490281
2,0.05,False,0.15,13.0,SL,T2,A6,0.05456273973595448,0.004768573659967861,20/8,0.07130128852597385,0.005161403237567137,2.4/40,0.016738548790019375,0.00702704618821506,0.07130128852597385,0.005161403237567137,2.4/40,False,1.5089346666859609,1.6362928605230147,0.004439833555068737,2.4/8,0.06387270539353147
2,0.05,False,0.15,13.0,SL,T2,A7,0.33270059351430137,0.0043871646740194625,2.4/8,2.1445047873934,0.00964237619902538,20/40,1.8118041938790985,0.010593518425928915,2.1445047873934,0.00964237619902538,20/40,True,1.426671589892825,3.727780798824894,0.012836822585035084,20/40,1.038241581146752
2,0.05,True,0.0,10.0,AP,T1,A1,-2.0277054887045827,0.007841248344208717,20/40,-0.09672749247330606,0.00515016559252466,2.4/40,1.9309779962312765,0.009381331527346257,2.0277054887045827,0.007841248344208717,20/40,False,1.6314871273280191,3.2031305972911395,0.010071506242505582,20/40,0.8520422293738603
2,0.05,True,0.0,10.0,AP,T1,A2,-2.95004216765049,0.008271964960534894,20/40,-0.31413915284598015,0.005006950710333265,2.4/8,2.63590301480451,0.00966927917292824,2.95004216765049,0.008271964960534894,20/40,True,1.6141914010940752,3.9427428011909935,0.010475235614236777,20/40,1.4607695296172292
2,0.05,True,0.0,10.0,AP,T1,A3,-1.3972027471701276,0.007208910290400016,20/40,0.26735059802195216,0.005420176049755048,2.4/8,1.6645533451920798,0.009019240321965785,1.3972027471701276,0.007208910290400016,20/40,True,1.661260105781779,2.673754346572568,0.008819802666019571,20/40,0.38275145931351123
2,0.05,True,0.0,10.0,AP,T1,A4,-1.5153954473214026,0.007264716276534326,20/40,0.20957542327466966,0.00520687196882575,2.4/8,1.7249708705960722,0.0089379873729093,1.5153954473214026,0.007264716276534326,20/40,True,1.6390368442418626,2.752086634449238,0.00915027826508495,20/40,0.4511316788870121
2,0.05,True,0.0,10.0,AP,T1,A5,-2.95004216765049,0.008271964960534894,20/40,-0.31413915284598015,0.005006950710333265,2.4/8,2.63590301480451,0.00966927917292824,2.95004216765049,0.008271964960534894,20/40,True,1.6141914010940752,3.9427428011909935,0.010475235614236777,20/40,1.4607695296172292
2,0.05,True,0.0,10.0,AP,T1,A6,-2.0321773840398687,0.008337980095193646,20/40,-0.09919664685544265,0.005992220742348248,2.4/20,1.932980737184426,0.010267844052812355,2.0321773840398687,0.008337980095193646,20/40,False,1.8858032607468047,3.3289437671843607,0.010107498021251625,20/40,0.8533114542060557
2,0.05,True,0.0,10.0,AP,T1,A7,0.059591757271187235,0.0047783919549304,4.8/8,0.0742007204228648,0.0068919202694286905,2.4/40,0.014608963151677562,0.008386393424774777,0.0742007204228648,0.0068919202694286905,2.4/40,False,1.506622668029741,2.275178201127734,0.009458843532785371,20/40,0.06729613381536706
2,0.05,True,0.0,10.0,AP,T2,A1,0.04770508926174671,0.004405884110218412,20/40,0.07194115389782875,0.004859139900490247,2.4/40,0.024236064636082043,0.00655919624384051,0.07194115389782875,0.004859139900490247,2.4/40,False,1.3859595918370085,1.543307385256822,0.004400257720596094,2.4/20,0.0604525345716563
2,0.05,True,0.0,10.0,AP,T2,A2,-1.8071900427559477,0.007067784461691264,2.4/40,0.7952108310328049,0.00552488417349515,20/8,2.6024008737887527,0.008970948797505292,1.8071900427559477,0.007067784461691264,2.4/40,True,1.5570759459950883,2.874237919301653,0.008144011518547302,2.4/40,0.7487697415695337
2,0.05,True,0.0,10.0,AP,T2,A3,0.17680731572939157,0.00499053671367461,2.4/40,1.8011527571395707,0.007656122267533193,20/8,1.624345441410179,0.009139018813086652,1.8011527571395707,0.007656122267533193,20/8,True,1.5880118357531723,3.0175674732945184,0.011073020838815931,20/8,0.6122046180553703
2,0.05,True,0.0,10.0,AP,T2,A4,0.15908558563321795,0.004909630118884029,2.4/40,1.4680576616931178,0.0069735238200093795,20/8,1.3089720760599,0.008528452519214223,1.4680576616931178,0.0069735238200093795,20/8,True,1.5535978732661384,2.6491787623422502,0.009901683910833755,20/8,0.5140839278428898
2,0.05,True,0.0,10.0,AP,T2,A5,-1.8071900427559477,0.007067784461691264,2.4/40,0.7952108310328049,0.00552488417349515,20/8,2.6024008737887527,0.008970948797505292,1.8071900427559477,0.007067784461691264,2.4/40,True,1.5570759459950883,2.874237919301653,0.008144011518547302,2.4/40,0.7487697415695337
2,0.05,True,0.0,10.0,AP,T2,A6,0.04323319392646099,0.005238146499759233,20/40,0.06730413368825797,0.005732022563741731,2.4/20,0.02407093976179698,0.007764937953659658,0.06730413368825797,0.005732022563741731,2.4/20,False,1.6557025851835583,1.813864729645871,0.004917346346717954,2.4/20,0.059183309739460975
2,0.05,True,0.0,10.0,AP,T2,A7,0.23097048141409846,0.005066169587916006,2.4/8,2.1376066867439443,0.009690094858016828,20/40,1.9066362053298458,0.010934533033051261,2.1376066867439443,0.009690094858016828,20/40,False,1.6186195125979643,3.7361828495150613,0.012655354908307888,20/40,0.9797908977608838
2,0.05,True,0.0,10.0,SL,T1,A1,-1.2936045059615473,0.005543427673907355,20/20,-0.05489287680198515,0.004049354641026113,2.4/40,1.2387116291595621,0.006864900828463703,1.2936045059615473,0.005543427673907355,20/20,False,1.2814452653522364,2.184906037536,0.006785020358340509,20/40,0.5451096295480516
2,0.05,True,0.0,10.0,SL,T1,A2,-1.8844512508312874,0.005788896098100944,20/40,-0.19935899146092273,0.003838547337567719,2.4/8,1.6850922593703648,0.006945917052294575,1.8844512508312874,0.005788896098100944,20/40,True,1.230111311754134,2.627214267794388,0.007282848641093638,20/40,0.9354758306555947
2,0.05,True,0.0,10.0,SL,T1,A3,-0.8495076396388572,0.005174372769786139,20/40,0.25890511667742055,0.004104678699400515,2.4/8,1.1084127563162778,0.006604734724878554,0.8495076396388572,0.005174372769786139,20/40,True,1.2890574157052437,1.8436512174870958,0.005992819787864127,20/40,0.23740684106652676
2,0.05,True,0.0,10.0,SL,T1,A4,-0.9013034948998848,0.0052156628021212985,20/40,0.23823042112145823,0.0040341489238158315,2.4/8,1.1395339160213431,0.006593746734972175,0.9013034948998848,0.0052156628021212985,20/40,True,1.280386292635421,1.879530428943214,0.006245290856802195,20/40,0.26248099876323777
2,0.05,True,0.0,10.0,SL,T1,A5,-1.8844512508312874,0.005788896098100944,20/40,-0.19935899146092273,0.003838547337567719,2.4/8,1.6850922593703648,0.006945917052294575,1.8844512508312874,0.005788896098100944,20/40,True,1.230111311754134,2.627214267794388,0.007282848641093638,20/40,0.9354758306555947
2,0.05,True,0.0,10.0,SL,T1,A6,-1.29596428434753,0.0061659720158667485,20/20,-0.051659581680981184,0.004893126023209962,2.4/40,1.2443047026665488,0.007871587716557975,1.29596428434753,0.0061659720158667485,20/20,False,1.5481966921546593,2.3492100287350044,0.006857819868128185,20/40,0.5452582423861788
2,0.05,True,0.0,10.0,SL,T1,A7,0.03335174413459707,0.006545048815185304,20/40,0.058745761666984524,0.006278271219435055,2.4/40,0.02539401753238745,0.009069418586543743,0.058745761666984524,0.006278271219435055,2.4/40,False,1.1884676903750742,2.0699845169683475,0.009657050056217998,20/40,0.04300992486874896
2,0.05,True,0.0,10.0,SL,T2,A1,0.028800863865649683,0.003649734340726402,20/40,0.051614453179447024,0.003885231882172495,2.4/40,0.02281358931379734,0.005330627311689236,0.051614453179447024,0.003885231882172495,2.4/40,False,1.1475532961549308,1.2348076831066634,0.00313273625212748,2.4/8,0.0394443934368379
2,0.05,True,0.0,10.0,SL,T2,A2,-1.1491004496416555,0.005012096100792718,2.4/40,0.5133847956605815,0.004137617242997543,20/8,1.662485245302237,0.0064993064070816165,1.1491004496416555,0.005012096100792718,2.4/40,True,1.2019055376749237,1.9576816530318426,0.005602413815912956,2.4/40,0.4799357554654849
2,0.05,True,0.0,10.0,SL,T2,A3,0.14774767791941576,0.00392418033645162,2.4/40,1.2141411855846167,0.005398007220806179,20/8,1.066393507665201,0.0066736551655647595,1.2141411855846167,0.005398007220806179,20/8,True,1.2496932057263581,2.0947453008989965,0.007580732399146799,20/8,0.44735989001098875
2,0.05,True,0.0,10.0,SL,T2,A4,0.14223510058898353,0.0038940163245317957,2.4/40,1.063829580483631,0.00500102471071539,20/8,0.9215944798946476,0.006338265637609871,1.063829580483631,0.00500102471071539,20/8,True,1.2381146054162546,1.905973027558999,0.0063721283847394325,20/8,0.4074859856192068
2,0.05,True,0.0,10.0,SL,T2,A5,-1.1491004496416555,0.005012096100792718,2.4/40,0.5133847956605815,0.004137617242997543,20/8,1.662485245302237,0.0064993064070816165,1.1491004496416555,0.005012096100792718,2.4/40,True,1.2019055376749237,1.9576816530318426,0.005602413815912956,2.4/40,0.4799357554654849
2,0.05,True,0.0,10.0,SL,T2,A6,0.02506774064816823,0.0045395983452183085,20/40,0.054847748300450985,0.00476014314752792,2.4/40,0.029780007652282756,0.006577759186901404,0.054847748300450985,0.00476014314752792,2.4/40,False,1.4314413965466992,1.517032036314504,0.0037085199982392508,2.4/8,0.039295780598710674
2,0.05,True,0.0,10.0,SL,T2,A7,0.14747743642792446,0.004177218798951451,2.4/20,1.3682626901459296,0.00590306380176899,20/8,1.220785253718005,0.007231550258559278,1.3682626901459296,0.00590306380176899,20/8,False,1.2468048920756736,2.8145011023429127,0.010409316076637174,20/40,0.6275639478536386
2,0.05,True,0.0,13.0,AP,T1,A1,-2.622698627268836,0.009791094116406825,20/8,-0.12561299457761688,0.006251291096146967,2.4/8,2.497085632691219,0.011616547006968236,2.622698627268836,0.009791094116406825,20/8,False,1.9650400647859607,4.062526439610677,0.012882032414194767,20/40,1.1035229734588672
2,0.05,True,0.0,13.0,AP,T1,A2,-3.8057142239433337,0.010447231370974244,20/40,-0.4036025069422389,0.006090485431932098,2.4/8,3.4021117170010946,0.012092917601441164,3.8057142239433337,0.010447231370974244,20/40,True,1.9678056736514853,5.039624583393899,0.013506046129403143,20/40,1.8959516102231904
2,0.05,True,0.0,13.0,AP,T1,A3,-1.821139437007869,0.008991835870800156,20/40,0.3006341415435061,0.006653392161064705,2.4/8,2.121773578551375,0.011185738222233062,1.821139437007869,0.008991835870800156,20/40,True,2.013215025420625,3.3766520739711776,0.011258598782519565,20/40,0.5092442663003073
2,0.05,True,0.0,13.0,AP,T1,A4,-1.9997211845810747,0.009071407657134255,20/40,0.1984450503300516,0.006336601923420188,2.4/8,2.198166234911126,0.011065394742972634,1.9997211845810747,0.009071407657134255,20/40,True,1.9789321449274315,3.4968337412317525,0.011897932493624289,20/40,0.6177832817648113
2,0.05,True,0.0,13.0,AP,T1,A5,-3.8057142239433337,0.010447231370974244,20/40,-0.4036025069422389,0.006090485431932098,2.4/8,3.4021117170010946,0.012092917601441164,3.8057142239433337,0.010447231370974244,20/40,True,1.9678056736514853,5.039624583393899,0.013506046129403143,20/40,1.8959516102231904
2,0.05,True,0.0,13.0,AP,T1,A6,-2.623107947183773,0.010253186089745429,20/8,-0.12289033587893085,0.007027408657557749,2.4/40,2.500217611304842,0.012430297560045244,2.623107947183773,0.010253186089745429,20/8,False,2.2157002978057676,4.179632359737573,0.012908314113887346,20/40,1.1027113380584075
2,0.05,True,0.0,13.0,AP,T1,A7,0.08196316120622824,0.007613776916860975,2.4/40,0.09986564073585615,0.007705722473157916,10/40,0.01790247952962791,0.010832717007891233,0.09986564073585615,0.007705722473157916,10/40,False,1.8069512640656142,2.4809222593690055,0.009267267956371616,20/40,0.08961230958686818
2,0.05,True,0.0,13.0,AP,T2,A1,0.06986241339794443,0.005141508001462119,20/8,0.09376780451203075,0.0058047736846030895,2.4/20,0.023905391114086322,0.007754385988494481,0.09376780451203075,0.0058047736846030895,2.4/20,False,1.6273797266191918,1.8430229178580246,0.005576697899646693,2.4/8,0.08217676711230361
2,0.05,True,0.0,13.0,AP,T2,A2,-2.350338512418215,0.008828107839441891,2.4/40,1.0360306221624778,0.00682333777759432,20/8,3.3863691345806926,0.011157662230591189,2.350338512418215,0.008828107839441891,2.4/40,True,1.900412752443743,3.6493234975745548,0.010385511391829567,2.4/40,0.9714280092834203
2,0.05,True,0.0,13.0,AP,T2,A3,0.19889610949268885,0.005974730556933111,2.4/40,2.304548744711869,0.009775027652049366,20/8,2.1056526352191804,0.01145637686296501,2.304548744711869,0.009775027652049366,20/8,True,1.8998064342877472,3.8556407931004713,0.015685788440210756,20/8,0.7612942559727586
