cell,u_anchor,u_long,anchor_mean_pct,long_mean_pct,combo,K,beat_cv,view_over,window,S_median_mm,axis,inflation,inflation_mcse,n
321,0.06,0.25,4.8,20.0,4.8/20,3,0.15,False,0.0,13.0,AP,0.5567052967986846,0.0034431547745245334,100000
321,0.06,0.25,4.8,20.0,4.8/20,3,0.15,False,0.0,13.0,SL,0.42024721881548,0.0024704105001458064,100000
322,0.06,0.25,4.8,20.0,4.8/20,3,0.15,False,0.15,10.0,AP,0.5663371570783136,0.0032547221546105945,100000
322,0.06,0.25,4.8,20.0,4.8/20,3,0.15,False,0.15,10.0,SL,0.4665366054858414,0.002481798800691822,100000
323,0.06,0.25,4.8,20.0,4.8/20,3,0.15,False,0.15,13.0,AP,0.6703294041639613,0.004010213605011496,100000
323,0.06,0.25,4.8,20.0,4.8/20,3,0.15,False,0.15,13.0,SL,0.5139163107602369,0.002882638060006816,100000
324,0.06,0.25,4.8,20.0,4.8/20,3,0.15,True,0.0,10.0,AP,0.6485553178365758,0.003830840416174751,100000
324,0.06,0.25,4.8,20.0,4.8/20,3,0.15,True,0.0,10.0,SL,0.4948055344793221,0.002705036313598574,100000
325,0.06,0.25,4.8,20.0,4.8/20,3,0.15,True,0.0,13.0,AP,0.7955584891188919,0.0047572619224106865,100000
325,0.06,0.25,4.8,20.0,4.8/20,3,0.15,True,0.0,13.0,SL,0.571539415166447,0.003258643229369612,100000
326,0.06,0.25,4.8,20.0,4.8/20,3,0.15,True,0.15,10.0,AP,0.7518295627217039,0.004157668120371932,100000
326,0.06,0.25,4.8,20.0,4.8/20,3,0.15,True,0.15,10.0,SL,0.5755853137967306,0.0030036477798017335,100000
327,0.06,0.25,4.8,20.0,4.8/20,3,0.15,True,0.15,13.0,AP,0.9084839789613177,0.005252541875186878,100000
327,0.06,0.25,4.8,20.0,4.8/20,3,0.15,True,0.15,13.0,SL,0.6641803417699639,0.003639074615113544,100000
328,0.06,0.25,4.8,20.0,4.8/20,3,0.3,False,0.0,10.0,AP,0.9636575024215056,0.005409623721048298,100000
328,0.06,0.25,4.8,20.0,4.8/20,3,0.3,False,0.0,10.0,SL,0.6713286339680811,0.0036551420350558585,100000
329,0.06,0.25,4.8,20.0,4.8/20,3,0.3,False,0.0,13.0,AP,1.2078666041310318,0.006924311760546017,100000
329,0.06,0.25,4.8,20.0,4.8/20,3,0.3,False,0.0,13.0,SL,0.8241660096508666,0.004663861853616105,100000
330,0.06,0.25,4.8,20.0,4.8/20,3,0.3,False,0.15,10.0,AP,1.1500283293692417,0.006197429308731514,100000
330,0.06,0.25,4.8,20.0,4.8/20,3,0.3,False,0.15,10.0,SL,0.8090190204766797,0.004238082544748999,100000
331,0.06,0.25,4.8,20.0,4.8/20,3,0.3,False,0.15,13.0,AP,1.4671827734883371,0.007997112195961262,100000
331,0.06,0.25,4.8,20.0,4.8/20,3,0.3,False,0.15,13.0,SL,1.0040857096524085,0.0053755272285299985,100000
332,0.06,0.25,4.8,20.0,4.8/20,3,0.3,True,0.0,10.0,AP,1.1469592462093658,0.006231830746388404,100000
332,0.06,0.25,4.8,20.0,4.8/20,3,0.3,True,0.0,10.0,SL,0.787446601440395,0.004149236385336781,100000
333,0.06,0.25,4.8,20.0,4.8/20,3,0.3,True,0.0,13.0,AP,1.4619293989744655,0.00799492383379591,100000
333,0.06,0.25,4.8,20.0,4.8/20,3,0.3,True,0.0,13.0,SL,0.9800482955436045,0.005353610319284414,100000
334,0.06,0.25,4.8,20.0,4.8/20,3,0.3,True,0.15,10.0,AP,1.3426115964312937,0.006985944419676152,100000
334,0.06,0.25,4.8,20.0,4.8/20,3,0.3,True,0.15,10.0,SL,0.9284462460830644,0.004703386778683042,100000
335,0.06,0.25,4.8,20.0,4.8/20,3,0.3,True,0.15,13.0,AP,1.710370751453024,0.00903767463242413,100000
335,0.06,0.25,4.8,20.0,4.8/20,3,0.3,True,0.15,13.0,SL,1.1487878342613271,0.005991262898308236,100000
336,0.06,0.25,4.8,20.0,4.8/20,4,0.05,False,0.0,10.0,AP,0.35101104069128874,0.0018986256615509112,100000
336,0.06,0.25,4.8,20.0,4.8/20,4,0.05,False,0.0,10.0,SL,0.3435943267237013,0.0016849516243644784,100000
337,0.06,0.25,4.8,20.0,4.8/20,4,0.05,False,0.0,13.0,AP,0.38036867951621645,0.002136136691536081,100000
337,0.06,0.25,4.8,20.0,4.8/20,4,0.05,False,0.0,13.0,SL,0.3395859532256706,0.0017688918046246205,100000
338,0.06,0.25,4.8,20.0,4.8/20,4,0.05,False,0.15,10.0,AP,0.3916458640693409,0.0020344783230722575,100000
338,0.06,0.25,4.8,20.0,4.8/20,4,0.05,False,0.15,10.0,SL,0.40850298410774005,0.001907222860768196,100000
339,0.06,0.25,4.8,20.0,4.8/20,4,0.05,False,0.15,13.0,AP,0.4110790806563949,0.0022554314532450283,100000
339,0.06,0.25,4.8,20.0,4.8/20,4,0.05,False,0.15,13.0,SL,0.39851307159272065,0.001986327999117921,100000
340,0.06,0.25,4.8,20.0,4.8/20,4,0.05,True,0.0,10.0,AP,0.6276192158306806,0.003366041118757632,100000
340,0.06,0.25,4.8,20.0,4.8/20,4,0.05,True,0.0,10.0,SL,0.5078836961204272,0.0024408123797135064,100000
341,0.06,0.25,4.8,20.0,4.8/20,4,0.05,True,0.0,13.0,AP,0.7386281662844583,0.004146206234275216,100000
341,0.06,0.25,4.8,20.0,4.8/20,4,0.05,True,0.0,13.0,SL,0.5660584915819648,0.002928504604454492,100000
342,0.06,0.25,4.8,20.0,4.8/20,4,0.05,True,0.15,10.0,AP,0.6631447165877126,0.003413658723510898,100000
342,0.06,0.25,4.8,20.0,4.8/20,4,0.05,True,0.15,10.0,SL,0.5718932230800859,0.002630759709051952,100000
343,0.06,0.25,4.8,20.0,4.8/20,4,0.05,True,0.15,13.0,AP,0.7664577272819983,0.0042286563712898885,100000
343,0.06,0.25,4.8,20.0,4.8/20,4,0.05,True,0.15,13.0,SL,0.616146264291449,0.003023129706203438,100000
344,0.06,0.25,4.8,20.0,4.8/20,4,0.15,False,0.0,10.0,AP,0.5997047047173514,0.003114033612347087,100000
344,0.06,0.25,4.8,20.0,4.8/20,4,0.15,False,0.0,10.0,SL,0.47924457305857676,0.002311997583011885,100000
345,0.06,0.25,4.8,20.0,4.8/20,4,0.15,False,0.0,13.0,AP,0.7137845917808521,0.0038283708286834836,100000
345,0.06,0.25,4.8,20.0,4.8/20,4,0.15,False,0.0,13.0,SL,0.5404769268103314,0.0027561885043959084,100000
346,0.06,0.25,4.8,20.0,4.8/20,4,0.15,False,0.15,10.0,AP,0.7208224350456902,0.003582948489838599,100000
346,0.06,0.25,4.8,20.0,4.8/20,4,0.15,False,0.15,10.0,SL,0.5870828592896449,0.0027034500469964888,100000
347,0.06,0.25,4.8,20.0,4.8/20,4,0.15,False,0.15,13.0,AP,0.8561670207104177,0.004441954405141055,100000
347,0.06,0.25,4.8,20.0,4.8/20,4,0.15,False,0.15,13.0,SL,0.6522398122243045,0.0031716104153634303,100000
348,0.06,0.25,4.8,20.0,4.8/20,4,0.15,True,0.0,10.0,AP,0.86346934367544,0.004286559005068076,100000
348,0.06,0.25,4.8,20.0,4.8/20,4,0.15,True,0.0,10.0,SL,0.6463370429852746,0.003046603543271235,100000
349,0.06,0.25,4.8,20.0,4.8/20,4,0.15,True,0.0,13.0,AP,1.0706971284573936,0.005548089317255983,100000
349,0.06,0.25,4.8,20.0,4.8/20,4,0.15,True,0.0,13.0,SL,0.756584276537799,0.0037350616670850712,100000
350,0.06,0.25,4.8,20.0,4.8/20,4,0.15,True,0.15,10.0,AP,0.9736688947028478,0.004687187459685145,100000
350,0.06,0.25,4.8,20.0,4.8/20,4,0.15,True,0.15,10.0,SL,0.7428446630659049,0.003327829174306509,100000
351,0.06,0.25,4.8,20.0,4.8/20,4,0.15,True,0.15,13.0,AP,1.2049337546704815,0.006008344255177745,100000
351,0.06,0.25,4.8,20.0,4.8/20,4,0.15,True,0.15,13.0,SL,0.8659415468114926,0.0041147987401161925,100000
352,0.06,0.25,4.8,20.0,4.8/20,4,0.3,False,0.0,10.0,AP,1.2103361931146548,0.005955648541962158,100000
352,0.06,0.25,4.8,20.0,4.8/20,4,0.3,False,0.0,10.0,SL,0.8593485071203651,0.004051731538097551,100000
353,0.06,0.25,4.8,20.0,4.8/20,4,0.3,False,0.0,13.0,AP,1.5367426232085517,0.007619892869332515,100000
353,0.06,0.25,4.8,20.0,4.8/20,4,0.3,False,0.0,13.0,SL,1.0439210166406827,0.005112854284815294,100000
354,0.06,0.25,4.8,20.0,4.8/20,4,0.3,False,0.15,10.0,AP,1.4579295749169132,0.0068406212008428335,100000
354,0.06,0.25,4.8,20.0,4.8/20,4,0.3,False,0.15,10.0,SL,1.0212431886117963,0.0046355468179474935,100000
355,0.06,0.25,4.8,20.0,4.8/20,4,0.3,False,0.15,13.0,AP,1.8559198586503334,0.008795928604442432,100000
355,0.06,0.25,4.8,20.0,4.8/20,4,0.3,False,0.15,13.0,SL,1.2523829698383726,0.005877752429989395,100000
356,0.06,0.25,4.8,20.0,4.8/20,4,0.3,True,0.0,10.0,AP,1.4799854261805154,0.0069358158152344005,100000
356,0.06,0.25,4.8,20.0,4.8/20,4,0.3,True,0.0,10.0,SL,1.0205564744478723,0.004671990797615501,100000
357,0.06,0.25,4.8,20.0,4.8/20,4,0.3,True,0.0,13.0,AP,1.8896574799602506,0.009018440165472472,100000
357,0.06,0.25,4.8,20.0,4.8/20,4,0.3,True,0.0,13.0,SL,1.2670911321725233,0.005939180908215864,100000
358,0.06,0.25,4.8,20.0,4.8/20,4,0.3,True,0.15,10.0,AP,1.7340159527174075,0.007852295874956545,100000
358,0.06,0.25,4.8,20.0,4.8/20,4,0.3,True,0.15,10.0,SL,1.1945164834849367,0.005283739014897165,100000
359,0.06,0.25,4.8,20.0,4.8/20,4,0.3,True,0.15,13.0,AP,2.2197883715188556,0.010236736788582132,100000
359,0.06,0.25,4.8,20.0,4.8/20,4,0.3,True,0.15,13.0,SL,1.4797057328614944,0.006700536316873656,100000
360,0.06,0.5,4.8,40.0,4.8/40,2,0.05,False,0.0,10.0,AP,0.07829350566571146,0.0009667042217305972,100000
360,0.06,0.5,4.8,40.0,4.8/40,2,0.05,False,0.0,10.0,SL,0.08308988792562058,0.000901250821142706,100000
361,0.06,0.5,4.8,40.0,4.8/40,2,0.05,False,0.0,13.0,AP,0.0818367218289058,0.0010704661306622715,100000
361,0.06,0.5,4.8,40.0,4.8/40,2,0.05,False,0.0,13.0,SL,0.08080136200064786,0.0009403227579104531,100000
362,0.06,0.5,4.8,40.0,4.8/40,2,0.05,False,0.15,10.0,AP,0.09167304667270368,0.001077869273680543,100000
362,0.06,0.5,4.8,40.0,4.8/40,2,0.05,False,0.15,10.0,SL,0.10565828879743135,0.0010678250484134617,100000
363,0.06,0.5,4.8,40.0,4.8/40,2,0.05,False,0.15,13.0,AP,0.09102524381578872,0.0011471078663093618,100000
363,0.06,0.5,4.8,40.0,4.8/40,2,0.05,False,0.15,13.0,SL,0.09442127530306965,0.0010489625263517184,100000
364,0.06,0.5,4.8,40.0,4.8/40,2,0.05,True,0.0,10.0,AP,0.138329608615716,0.0016469220242413428,100000
364,0.06,0.5,4.8,40.0,4.8/40,2,0.05,True,0.0,10.0,SL,0.12115488833332747,0.0012842728958292662,100000
365,0.06,0.5,4.8,40.0,4.8/40,2,0.05,True,0.0,13.0,AP,0.15814628315368878,0.0020343689908304706,100000
365,0.06,0.5,4.8,40.0,4.8/40,2,0.05,True,0.0,13.0,SL,0.1293911245473783,0.0014744313818537132,100000
366,0.06,0.5,4.8,40.0,4.8/40,2,0.05,True,0.15,10.0,AP,0.14964149643488278,0.0017622995122381817,100000
366,0.06,0.5,4.8,40.0,4.8/40,2,0.05,True,0.15,10.0,SL,0.14216916411941005,0.0014032584020470943,100000
367,0.06,0.5,4.8,40.0,4.8/40,2,0.05,True,0.15,13.0,AP,0.16793010604672065,0.0020631070897891915,100000
367,0.06,0.5,4.8,40.0,4.8/40,2,0.05,True,0.15,13.0,SL,0.14497360388106728,0.0015736551936158913,100000
368,0.06,0.5,4.8,40.0,4.8/40,2,0.15,False,0.0,10.0,AP,0.14145944178601985,0.0016377302559403666,100000
368,0.06,0.5,4.8,40.0,4.8/40,2,0.15,False,0.0,10.0,SL,0.12036345579833238,0.0012685621841672149,100000
369,0.06,0.5,4.8,40.0,4.8/40,2,0.15,False,0.0,13.0,AP,0.16432804724381783,0.0019968496778263786,100000
369,0.06,0.5,4.8,40.0,4.8/40,2,0.15,False,0.0,13.0,SL,0.1281147086064651,0.0014319834740353695,100000
370,0.06,0.5,4.8,40.0,4.8/40,2,0.15,False,0.15,10.0,AP,0.1795008990713083,0.0019512879633208468,100000
370,0.06,0.5,4.8,40.0,4.8/40,2,0.15,False,0.15,10.0,SL,0.15012998637817437,0.0014840520020858816,100000
371,0.06,0.5,4.8,40.0,4.8/40,2,0.15,False,0.15,13.0,AP,0.20710011250423108,0.0023605832367987,100000
371,0.06,0.5,4.8,40.0,4.8/40,2,0.15,False,0.15,13.0,SL,0.1630441287591488,0.001706070823848893,100000
372,0.06,0.5,4.8,40.0,4.8/40,2,0.15,True,0.0,10.0,AP,0.20597908672643644,0.002279162909470282,100000
372,0.06,0.5,4.8,40.0,4.8/40,2,0.15,True,0.0,10.0,SL,0.16134222119882713,0.001631753403932615,100000
373,0.06,0.5,4.8,40.0,4.8/40,2,0.15,True,0.0,13.0,AP,0.2500458349603218,0.0028683022764183193,100000
373,0.06,0.5,4.8,40.0,4.8/40,2,0.15,True,0.0,13.0,SL,0.1828836625226102,0.0019440528427548944,100000
374,0.06,0.5,4.8,40.0,4.8/40,2,0.15,True,0.15,10.0,AP,0.24271700622857906,0.0025241762272909833,100000
374,0.06,0.5,4.8,40.0,4.8/40,2,0.15,True,0.15,10.0,SL,0.19272921325313339,0.001838553861906736,100000
375,0.06,0.5,4.8,40.0,4.8/40,2,0.15,True,0.15,13.0,AP,0.2854266632367378,0.0031144646393174943,100000
375,0.06,0.5,4.8,40.0,4.8/40,2,0.15,True,0.15,13.0,SL,0.2183164341594675,0.0022309084950279225,100000
376,0.06,0.5,4.8,40.0,4.8/40,2,0.3,False,0.0,10.0,AP,0.31640885426330057,0.0032558747113164512,100000
376,0.06,0.5,4.8,40.0,4.8/40,2,0.3,False,0.0,10.0,SL,0.22630356304878652,0.0022567776688929503,100000
377,0.06,0.5,4.8,40.0,4.8/40,2,0.3,False,0.0,13.0,AP,0.3946227004293993,0.004140568314901672,100000
377,0.06,0.5,4.8,40.0,4.8/40,2,0.3,False,0.0,13.0,SL,0.2699806756544483,0.0027423472523983527,100000
378,0.06,0.5,4.8,40.0,4.8/40,2,0.3,False,0.15,10.0,AP,0.39081572847557244,0.003790442458902041,100000
378,0.06,0.5,4.8,40.0,4.8/40,2,0.3,False,0.15,10.0,SL,0.28005325187620117,0.0025893283418691876,100000
379,0.06,0.5,4.8,40.0,4.8/40,2,0.3,False,0.15,13.0,AP,0.49823064322417665,0.004954938389095389,100000
379,0.06,0.5,4.8,40.0,4.8/40,2,0.3,False,0.15,13.0,SL,0.34051386635955866,0.0032783892387190823,100000
380,0.06,0.5,4.8,40.0,4.8/40,2,0.3,True,0.0,10.0,AP,0.38823710407784917,0.0037920109939961815,100000
380,0.06,0.5,4.8,40.0,4.8/40,2,0.3,True,0.0,10.0,SL,0.271217433293165,0.0025622559830807963,100000
381,0.06,0.5,4.8,40.0,4.8/40,2,0.3,True,0.0,13.0,AP,0.4779900954473923,0.0047752335177730565,100000
381,0.06,0.5,4.8,40.0,4.8/40,2,0.3,True,0.0,13.0,SL,0.3253236305861196,0.003205211149365389,100000
382,0.06,0.5,4.8,40.0,4.8/40,2,0.3,True,0.15,10.0,AP,0.4685620088014975,0.004391673218715973,100000
382,0.06,0.5,4.8,40.0,4.8/40,2,0.3,True,0.15,10.0,SL,0.3268031344899798,0.0029260414469760134,100000
383,0.06,0.5,4.8,40.0,4.8/40,2,0.3,True,0.15,13.0,AP,0.5893253351304355,0.005655691884135921,100000
383,0.06,0.5,4.8,40.0,4.8/40,2,0.3,True,0.15,13.0,SL,0.4031702482452744,0.0037652666737372567,100000
384,0.06,0.5,4.8,40.0,4.8/40,3,0.05,False,0.0,10.0,AP,0.15109062548621208,0.0013214431026883884,100000
384,0.06,0.5,4.8,40.0,4.8/40,3,0.05,False,0.0,10.0,SL,0.1538952346650581,0.001201654996776527,100000
385,0.06,0.5,4.8,40.0,4.8/40,3,0.05,False,0.0,13.0,AP,0.15837869006030333,0.0014868991043945027,100000
385,0.06,0.5,4.8,40.0,4.8/40,3,0.05,False,0.0,13.0,SL,0.1491670885239646,0.0012483731955349271,100000
386,0.06,0.5,4.8,40.0,4.8/40,3,0.05,False,0.15,10.0,AP,0.16989771501001422,0.0014367440746020112,100000
386,0.06,0.5,4.8,40.0,4.8/40,3,0.05,False,0.15,10.0,SL,0.18909891582353194,0.0014022972931912534,100000
387,0.06,0.5,4.8,40.0,4.8/40,3,0.05,False,0.15,13.0,AP,0.17307178382188845,0.0015591243193779501,100000
387,0.06,0.5,4.8,40.0,4.8/40,3,0.05,False,0.15,13.0,SL,0.17617892293117107,0.0014039890345838072,100000
388,0.06,0.5,4.8,40.0,4.8/40,3,0.05,True,0.0,10.0,AP,0.2603321314339864,0.002288695730843816,100000
388,0.06,0.5,4.8,40.0,4.8/40,3,0.05,True,0.0,10.0,SL,0.22409940776874648,0.0017198915450746864,100000
389,0.06,0.5,4.8,40.0,4.8/40,3,0.05,True,0.0,13.0,AP,0.30447903889163613,0.0027504792694211166,100000
389,0.06,0.5,4.8,40.0,4.8/40,3,0.05,True,0.0,13.0,SL,0.2424152110269432,0.0019995133135570693,100000
390,0.06,0.5,4.8,40.0,4.8/40,3,0.05,True,0.15,10.0,AP,0.28326429332892655,0.0023236516302706303,100000
390,0.06,0.5,4.8,40.0,4.8/40,3,0.05,True,0.15,10.0,SL,0.26023601496312243,0.001876859558798034,100000
391,0.06,0.5,4.8,40.0,4.8/40,3,0.05,True,0.15,13.0,AP,0.31720628642581117,0.0028578741009388313,100000
391,0.06,0.5,4.8,40.0,4.8/40,3,0.05,True,0.15,13.0,SL,0.2682416972686467,0.00212022691777744,100000
392,0.06,0.5,4.8,40.0,4.8/40,3,0.15,False,0.0,10.0,AP,0.26386541587813,0.002191687171701633,100000
392,0.06,0.5,4.8,40.0,4.8/40,3,0.15,False,0.0,10.0,SL,0.22055511364969096,0.0016659927880215883,100000
393,0.06,0.5,4.8,40.0,4.8/40,3,0.15,False,0.0,13.0,AP,0.307721538608674,0.0026508173664402824,100000
393,0.06,0.5,4.8,40.0,4.8/40,3,0.15,False,0.0,13.0,SL,0.23762844670523192,0.001918639458886091,100000
394,0.06,0.5,4.8,40.0,4.8/40,3,0.15,False,0.15,10.0,AP,0.3240085885265324,0.002544295735741583,100000
394,0.06,0.5,4.8,40.0,4.8/40,3,0.15,False,0.15,10.0,SL,0.28034797365028896,0.001993815212157311,100000
395,0.06,0.5,4.8,40.0,4.8/40,3,0.15,False,0.15,13.0,AP,0.38470507368305124,0.003148309861467346,100000
395,0.06,0.5,4.8,40.0,4.8/40,3,0.15,False,0.15,13.0,SL,0.30118654386086363,0.002286115942958914,100000
396,0.06,0.5,4.8,40.0,4.8/40,3,0.15,True,0.0,10.0,AP,0.3702924087828229,0.002941231980297976,100000
396,0.06,0.5,4.8,40.0,4.8/40,3,0.15,True,0.0,10.0,SL,0.2923098235239937,0.002162146787523296,100000
397,0.06,0.5,4.8,40.0,4.8/40,3,0.15,True,0.0,13.0,AP,0.4564703886779114,0.0037434714788313495,100000
397,0.06,0.5,4.8,40.0,4.8/40,3,0.15,True,0.0,13.0,SL,0.33312418168374125,0.002590446610264261,100000
398,0.06,0.5,4.8,40.0,4.8/40,3,0.15,True,0.15,10.0,AP,0.4440241107808905,0.003360424875724634,100000
398,0.06,0.5,4.8,40.0,4.8/40,3,0.15,True,0.15,10.0,SL,0.3470561421984346,0.0024189639016385803,100000
399,0.06,0.5,4.8,40.0,4.8/40,3,0.15,True,0.15,13.0,AP,0.5279083069647784,0.0041563133879056685,100000
399,0.06,0.5,4.8,40.0,4.8/40,3,0.15,True,0.15,13.0,SL,0.3936966512633719,0.0028908811227281485,100000
400,0.06,0.5,4.8,40.0,4.8/40,3,0.3,False,0.0,10.0,AP,0.5697115794858623,0.004271152100605095,100000
400,0.06,0.5,4.8,40.0,4.8/40,3,0.3,False,0.0,10.0,SL,0.4117952757370388,0.0029645603042569423,100000
401,0.06,0.5,4.8,40.0,4.8/40,3,0.3,False,0.0,13.0,AP,0.7301721613800966,0.005521699232016319,100000
401,0.06,0.5,4.8,40.0,4.8/40,3,0.3,False,0.0,13.0,SL,0.4928780341644476,0.0036606575382463445,100000
402,0.06,0.5,4.8,40.0,4.8/40,3,0.3,False,0.15,10.0,AP,0.7048441711714378,0.005007520778677566,100000
402,0.06,0.5,4.8,40.0,4.8/40,3,0.3,False,0.15,10.0,SL,0.5016379072891762,0.0033954170540071897,100000
403,0.06,0.5,4.8,40.0,4.8/40,3,0.3,False,0.15,13.0,AP,0.8795700425886939,0.006371374473354041,100000
403,0.06,0.5,4.8,40.0,4.8/40,3,0.3,False,0.15,13.0,SL,0.6124113028221969,0.0043224795712050856,100000
404,0.06,0.5,4.8,40.0,4.8/40,3,0.3,True,0.0,10.0,AP,0.6951733162816969,0.004984668567215594,100000
404,0.06,0.5,4.8,40.0,4.8/40,3,0.3,True,0.0,10.0,SL,0.4889459772109815,0.0033964928968133723,100000
405,0.06,0.5,4.8,40.0,4.8/40,3,0.3,True,0.0,13.0,AP,0.8905502924634039,0.006467034590580312,100000
405,0.06,0.5,4.8,40.0,4.8/40,3,0.3,True,0.0,13.0,SL,0.6056000292253566,0.004300329999503238,100000
406,0.06,0.5,4.8,40.0,4.8/40,3,0.3,True,0.15,10.0,AP,0.8273271291747043,0.005710104292647933,100000
406,0.06,0.5,4.8,40.0,4.8/40,3,0.3,True,0.15,10.0,SL,0.5854083849726974,0.003886423233081925,100000
407,0.06,0.5,4.8,40.0,4.8/40,3,0.3,True,0.15,13.0,AP,1.0552644554028365,0.007322505426257133,100000
407,0.06,0.5,4.8,40.0,4.8/40,3,0.3,True,0.15,13.0,SL,0.7221774810907342,0.004930019886570593,100000
408,0.06,0.5,4.8,40.0,4.8/40,4,0.05,False,0.0,10.0,AP,0.2003305770923223,0.0014988749524771914,100000
408,0.06,0.5,4.8,40.0,4.8/40,4,0.05,False,0.0,10.0,SL,0.2043903405766016,0.0013700968148984765,100000
409,0.06,0.5,4.8,40.0,4.8/40,4,0.05,False,0.0,13.0,AP,0.21203955846314987,0.0016728610367326374,100000
409,0.06,0.5,4.8,40.0,4.8/40,4,0.05,False,0.0,13.0,SL,0.20195184477058592,0.0014397898034572956,100000
410,0.06,0.5,4.8,40.0,4.8/40,4,0.05,False,0.15,10.0,AP,0.2299133998962028,0.0016594627948094982,100000
410,0.06,0.5,4.8,40.0,4.8/40,4,0.05,False,0.15,10.0,SL,0.24659054475358008,0.0015593723947058121,100000
411,0.06,0.5,4.8,40.0,4.8/40,4,0.05,False,0.15,13.0,AP,0.23114537164702378,0.0017795136720816997,100000
411,0.06,0.5,4.8,40.0,4.8/40,4,0.05,False,0.15,13.0,SL,0.23634546114137236,0.0016089905432248295,100000
412,0.06,0.5,4.8,40.0,4.8/40,4,0.05,True,0.0,10.0,AP,0.3681154144138779,0.0026903085917460204,100000
412,0.06,0.5,4.8,40.0,4.8/40,4,0.05,True,0.0,10.0,SL,0.31274158299505705,0.002033603750043932,100000
413,0.06,0.5,4.8,40.0,4.8/40,4,0.05,True,0.0,13.0,AP,0.42669035267659705,0.003303112519376448,100000
413,0.06,0.5,4.8,40.0,4.8/40,4,0.05,True,0.0,13.0,SL,0.33738728415472224,0.0023533993851025787,100000
414,0.06,0.5,4.8,40.0,4.8/40,4,0.05,True,0.15,10.0,AP,0.39354129357900036,0.0027344090377007077,100000
414,0.06,0.5,4.8,40.0,4.8/40,4,0.05,True,0.15,10.0,SL,0.34808838853982765,0.002142173360727899,100000
415,0.06,0.5,4.8,40.0,4.8/40,4,0.05,True,0.15,13.0,AP,0.4485812153223563,0.0033376935668302647,100000
415,0.06,0.5,4.8,40.0,4.8/40,4,0.05,True,0.15,13.0,SL,0.3636212377432932,0.002387081449954751,100000
416,0.06,0.5,4.8,40.0,4.8/40,4,0.15,False,0.0,10.0,AP,0.34544397377003144,0.0024427039517715982,100000
416,0.06,0.5,4.8,40.0,4.8/40,4,0.15,False,0.0,10.0,SL,0.29063619662129514,0.001885835622044308,100000
417,0.06,0.5,4.8,40.0,4.8/40,4,0.15,False,0.0,13.0,AP,0.4115977366114701,0.0030530626579836906,100000
417,0.06,0.5,4.8,40.0,4.8/40,4,0.15,False,0.0,13.0,SL,0.31880071051860936,0.002207781237570909,100000
418,0.06,0.5,4.8,40.0,4.8/40,4,0.15,False,0.15,10.0,AP,0.4314064224363179,0.002898174624726609,100000
418,0.06,0.5,4.8,40.0,4.8/40,4,0.15,False,0.15,10.0,SL,0.36070477809261126,0.0022195724479827433,100000
419,0.06,0.5,4.8,40.0,4.8/40,4,0.15,False,0.15,13.0,AP,0.5035352748912659,0.003546382390496919,100000
419,0.06,0.5,4.8,40.0,4.8/40,4,0.15,False,0.15,13.0,SL,0.3913567972380547,0.00257238601751947,100000
420,0.06,0.5,4.8,40.0,4.8/40,4,0.15,True,0.0,10.0,AP,0.5201208487761345,0.0035194177880987112,100000
420,0.06,0.5,4.8,40.0,4.8/40,4,0.15,True,0.0,10.0,SL,0.3954118176234631,0.0024744355943965082,100000
421,0.06,0.5,4.8,40.0,4.8/40,4,0.15,True,0.0,13.0,AP,0.6350349032010961,0.00443091676605464,100000
421,0.06,0.5,4.8,40.0,4.8/40,4,0.15,True,0.0,13.0,SL,0.4654761790568338,0.0030462040120419745,100000
422,0.06,0.5,4.8,40.0,4.8/40,4,0.15,True,0.15,10.0,AP,0.5937326547847659,0.003828045860210522,100000
422,0.06,0.5,4.8,40.0,4.8/40,4,0.15,True,0.15,10.0,SL,0.467889541078771,0.0027817695751997567,100000
423,0.06,0.5,4.8,40.0,4.8/40,4,0.15,True,0.15,13.0,AP,0.7232797806913238,0.004822051415855155,100000
423,0.06,0.5,4.8,40.0,4.8/40,4,0.15,True,0.15,13.0,SL,0.5395054106094694,0.003396683893720488,100000
424,0.06,0.5,4.8,40.0,4.8/40,4,0.3,False,0.0,10.0,AP,0.7520897807389302,0.004835598094801402,100000
424,0.06,0.5,4.8,40.0,4.8/40,4,0.3,False,0.0,10.0,SL,0.5317072357258139,0.0033193848223527843,100000
425,0.06,0.5,4.8,40.0,4.8/40,4,0.3,False,0.0,13.0,AP,0.9334794371049404,0.006139481488820922,100000
425,0.06,0.5,4.8,40.0,4.8/40,4,0.3,False,0.0,13.0,SL,0.6500638700931417,0.004206595908282372,100000
426,0.06,0.5,4.8,40.0,4.8/40,4,0.3,False,0.15,10.0,AP,0.9049869360795707,0.005594083840777149,100000
426,0.06,0.5,4.8,40.0,4.8/40,4,0.3,False,0.15,10.0,SL,0.6577585761891978,0.0038832514275588567,100000
427,0.06,0.5,4.8,40.0,4.8/40,4,0.3,False,0.15,13.0,AP,1.1569822123744435,0.007253946104572164,100000
427,0.06,0.5,4.8,40.0,4.8/40,4,0.3,False,0.15,13.0,SL,0.7961285904210944,0.004826538810336176,100000
428,0.06,0.5,4.8,40.0,4.8/40,4,0.3,True,0.0,10.0,AP,0.9312816164921798,0.005724696681796516,100000
428,0.06,0.5,4.8,40.0,4.8/40,4,0.3,True,0.0,10.0,SL,0.6474657545334325,0.003897000762068642,100000
